Date,BAJAJHLDNG,BAYERCROP,BHARTIARTL,BRITANNIA,CESC,CIPLA,CUMMINSIND,DLF,EIHOTEL,FEDERALBNK,HEROMOTOCO,HINDPETRO,ICICIBANK,IDFC,JINDALSTEL,JUSTDIAL,L&TFH,MARICO,MRPL,MUTHOOTFIN,NBCC,NHPC,NMDC,OIL,PFC,RECLTD,SRTRANSFIN,SUNDARMFIN,SUPREMEIND,UNIONBANK,WIPRO
2017-11-21,2857.399902,4013.100098,500.006165,4816.899902,1002.926758,616.099976,844.992859,221.125793,155.5,111.849998,3622.485107,403.192627,319.899994,61.049999,172.699997,537,178.5,302.887115,126.199997,441.640106,134.709473,26.267597,117.585953,222.662704,125.882965,154.777008,1267,1544.667725,1130,168.149994,293.043274
2017-11-22,2865.300049,4000,495.882935,4775.149902,1020.65448,619.25,862.438477,218.590408,153.199997,113.050003,3605.302002,403.962982,318.899994,60.650002,173.550003,528,178.300003,300.208862,124.849998,449.937927,133.317123,25.931448,117.027794,227.434967,125.686508,154.300919,1250.099976,1541.327148,1126.050049,169.850006,293.342285
2017-11-23,2893.800049,3977.699951,493.150665,4782.350098,1005.6427,617.599976,852.100342,221.473801,152.300003,113.050003,3621.106689,409.211121,319.450012,60.799999,171.75,530.599976,180.25,302.936707,125.400002,442.762726,132.297729,25.883429,117.911552,228.376999,126.079437,156.586151,1234.199951,1532.322388,1130.699951,166.800003,292.594727
2017-11-24,2888.449951,3996.899902,493.597717,4742,996.655396,615.700012,856.871765,227.290283,153.949997,112.099998,3597.375244,414.362946,317.200012,61,172.850006,532.700012,177.850006,307.102814,126.099998,440.322205,131.750748,25.931448,118.051094,231.611893,125.048012,155.586349,1239.599976,1524.085449,1122.849976,167.300003,291.747528
2017-11-27,2892.449951,3990.899902,494.790009,4796.899902,1008.309326,614.799988,855.380737,232.062775,154.75,112.25,3606.976074,408.007416,317,63.400002,172.75,535.650024,178.699997,309.384277,126.550003,452.13443,131.228607,25.931448,117.353386,232.961807,125.244469,153.301132,1263.900024,1518.052368,1116.75,168.100006,293.840668
2017-11-28,2882.100098,3939.699951,488.828674,4794.700195,1002.432983,611.799988,858.909607,228.781693,151.649994,113.099998,3617.414063,402.181488,313.200012,62.549999,172.800003,523.950012,178.850006,308.739502,125.349998,443.543732,130.557297,26.843851,117.772003,234.374847,122.150192,151.491989,1275.949951,1514.921143,1110.050049,165.149994,293.890503
2017-11-29,2815.899902,3962.100098,492.554504,4811.149902,1011.469727,607.900024,860.997131,228.085693,150.649994,112.400002,3600.378662,400.929657,314.850006,61.950001,171.949997,526.700012,175.600006,308.392334,125.150002,443.397308,131.452377,26.891872,118.609245,231.737183,121.462578,150.968292,1339.650024,1524.614014,1106.900024,163.800003,297.678131
2017-11-30,2853.649902,4037.600098,493.25,4815.600098,1000.605896,600.900024,862.48822,231.913635,150.100006,110.650002,3578.074951,401.266693,307.549988,62.349998,171.949997,530.150024,172.600006,303.53186,122.300003,431.87793,130.706482,27.228022,118.702271,227.309692,118.712112,146.683472,1327.550049,1490.629272,1155.050049,164.100006,290.950104
2017-12-01,2890.300049,3990.649902,481.029266,4805.950195,983.766968,598.099976,838.531555,224.605743,146.649994,108.5,3548.927734,394.38147,305.25,60.900002,168.149994,509.950012,167.600006,307.896362,123.699997,430.023132,129.537903,26.843851,120.237221,226.336578,116.993073,146.207382,1327.75,1507.382324,1155.650024,158,288.458221
2017-12-04,2901.5,3989.149902,481.178314,4763.25,969.594666,596.700012,853.839966,227.687988,146.25,106.400002,3546.318115,397.125916,304.25,59.650002,169.25,491.700012,164.550003,309.582672,121.550003,429.486237,127.275337,27.276041,123.679222,226.681351,118.613884,145.159973,1293.900024,1552.735107,1160.25,159.050003,289.00647
2017-12-05,2896.600098,3946.050049,487.487366,4761.850098,977.495605,596.450012,864.675049,228.980545,145.5,108.050003,3466.704834,396.740753,305.25,59.700001,164.899994,501.700012,170.800003,307.251617,121.699997,427.875458,127.623421,27.035936,122.795456,222.568497,117.189537,144.921936,1372.650024,1517.773193,1138.050049,161.149994,282.527618
2017-12-06,2900.149902,3958,480.333801,4760.450195,965.3479,596.450012,854.287292,230.024521,145.399994,107.949997,3451.983398,390.962982,299.5,58.900002,158.449997,507.049988,167.949997,303.283875,120.849998,420.553833,126.280807,26.891872,119.306953,218.485779,116.25634,144.350632,1342.650024,1538.794189,1138.050049,155.149994,281.580688
2017-12-07,2900.699951,3980.649902,511.382385,4923.25,980.409058,593.450012,861.891724,238.177551,144.350006,109.699997,3496.787598,397.366669,305.799988,59.349998,163.350006,510.649994,172.300003,307.003632,122.800003,424.605133,126.57917,27.035936,120.748871,219.522003,116.894836,145.064774,1347.5,1538.55481,1141.099976,157.600006,280.284943
2017-12-08,2948.800049,3999.449951,521.765015,4855.850098,995.96405,603.099976,852.945251,237.034119,143.899994,109,3465.720215,412.581512,310.75,59.799999,165.199997,527.349976,171.699997,309.433868,123.349998,428.802856,129.015778,27.179998,122.376839,226.587158,118.810341,145.683685,1375.449951,1526.169556,1182.900024,155.75,281.979401
2017-12-11,2911.449951,4041.850098,529.266357,4869.200195,997.692383,603.650024,852.448242,238.028397,144.449997,108.300003,3461.092041,416.529633,311.450012,59.75,165.399994,530.400024,171.399994,310.524994,123.550003,427.387329,126.405121,27.852297,121.818672,224.891525,118.220955,143.969757,1391.449951,1530.527344,1175.900024,154.649994,288.458221
2017-12-12,2854.199951,3996.149902,520.473389,4860.100098,994.433289,591.650024,845.191711,232.559906,144.899994,106.849998,3389.060791,399.581512,307.600006,58.75,163.649994,514.950012,166.050003,305.614929,120.599998,421.188385,124.888458,27.564169,120.934921,222.882187,113.997032,139.970596,1363.650024,1522.699341,1174.900024,150.75,286.863434
2017-12-13,2890.5,3981.949951,514.015259,4814.850098,1001.099731,578.150024,841.265198,226.494858,144.899994,105,3367.150879,407.67038,302.950012,57.799999,161.100006,505.450012,163.449997,305.466156,124.099998,403.177185,122.352402,27.564169,119.632545,223.793121,113.211182,138.780365,1370.800049,1527.545654,1139.150024,147.399994,286.265411
2017-12-14,2832.850098,3947.850098,516.946228,4694.850098,989.396362,590.450012,839.227417,226.296021,145.899994,103.75,3407.622559,421.055573,304.350006,57.299999,161.800003,491.5,163.600006,305.66452,123.550003,412.06076,122.054039,27.61219,119.167419,222.159653,114.242607,137.114059,1365.949951,1512.557861,1149.550049,146.550003,287.660858
2017-12-15,2887.75,4024.949951,514.61145,4703.600098,1002.28479,576.450012,837.885437,230.372513,148.050003,107.75,3449.423096,427.362976,303.149994,57.950001,164.949997,495.049988,167.949997,303.482269,125.599998,419.431183,124.540375,27.324064,121.493095,223.16478,115.519608,139.637329,1406.800049,1539.083374,1175.25,148.199997,288.757263
2017-12-18,2930.449951,4080.300049,522.85791,4699.5,995.569031,591.650024,845.738403,230.223373,145.100006,108.150002,3481.278564,421.585175,308.899994,58.299999,175.949997,495,170.800003,305.416534,122.800003,429.38858,124.043106,27.083958,123.865257,220.998154,116.845718,144.112595,1416.800049,1530.11853,1203,154.649994,294.837402
2017-12-19,2960.449951,4161.549805,533.141174,4756.549805,995.322083,603.900024,850.758362,232.709061,145.100006,109.599998,3644.394775,420.188904,313.700012,58.5,179.949997,495.799988,177.399994,310.723389,123.800003,434.025635,125.410591,27.179998,126.237457,221.87706,118.859459,149.397186,1455.349976,1530.407715,1198.599976,150.600006,291.448486
2017-12-20,2949.350098,4261.899902,525.490845,4745.399902,995.272705,600.650024,866.315247,243.844879,145.350006,108.400002,3691.857666,415.470398,315.799988,58.5,185.100006,498.149994,178.649994,316.476593,124.449997,434.172058,125.957581,27.228022,125.818832,222.06546,118.76123,148.254562,1435,1515.728882,1200.050049,148.100006,295.535126
2017-12-21,2950.449951,4290.649902,520.721741,4732.700195,1039.221802,599.799988,876.056946,242.055191,147.600006,107.949997,3747.739746,410.992584,315.450012,60.150002,185.350006,495.350006,180.600006,314.393555,126.349998,460.969177,125.410591,28.332508,125.121132,225.079926,119.105034,149.492401,1437.900024,1511.859741,1221.849976,148.100006,296.781067
2017-12-22,2927.300049,4326.049805,525.143066,4746.649902,1036.160156,601.200012,871.931702,243.844879,147.550003,107.650002,3734.790771,413.399994,316.600006,60.950001,184.600006,489.899994,178.75,314.393555,128.25,452.378479,126.305672,29.148869,125.772308,225.394562,118.810341,149.159134,1465,1513.046387,1223.400024,148.199997,300.618561
2017-12-26,2945.25,4327.350098,539.450256,4745.600098,1041.24646,611.75,920.143127,251.799057,148,109.550003,3755.469727,414.555573,318.149994,60.450001,192.649994,523.799988,179.449997,316.278229,131.149994,452.81778,125.137093,30.445442,130.609711,224.45253,120.087349,150.206543,1462.449951,1511.780029,1219.150024,148.100006,301.914307
2017-12-27,2931.199951,4401.549805,531.203796,4735.149902,1039.666138,612.650024,914.079407,246.877411,145.25,109.400002,3728.734863,410.077789,312.799988,61.849998,194.649994,525.799988,176.75,315.087891,128.350006,464.825226,124.092834,30.3494,127.725891,226.650269,119.252388,149.159134,1453.599976,1512.966553,1224.550049,148.300003,305.602264
2017-12-28,2877.300049,4482.299805,527.924988,4666.049805,1031.123291,606.049988,907.618042,262.288605,146.699997,109,3659.80542,406.996307,315.299988,62.799999,202.449997,523.5,173.449997,314.889526,129.199997,462.579926,123.023705,30.541483,128.888718,236.101563,117.729805,147.111954,1453.849976,1513.69458,1241.349976,145.899994,306.997711
2017-12-29,2867.350098,4484.649902,526.236023,4709.25,1035.024414,608.5,896.534424,257.864105,145.100006,108.5,3727.257813,403.096313,314,62.900002,205.050003,522.200012,174,319.898773,128.850006,463.360901,122.775078,31.357845,128.191025,233.307541,119.596191,148.302185,1481.400024,1530.806519,1294.5,144.300003,313.227386
2018-01-01,2864.449951,4455.5,524.497314,4738.25,1050.826294,611.5,907.618042,255.229294,147.050003,108.699997,3691.759277,398.425934,310.299988,63,206.199997,525.900024,172.899994,318.113312,127.150002,459.114349,122.824806,30.925653,131.214386,234.217514,121.609932,150.825455,1473.449951,1510.922363,1305.449951,144.899994,315.519867
2018-01-02,2839.800049,4466.850098,513.220398,4656.049805,1039.024292,607.799988,916.813049,252.445328,146.399994,107.599998,3686.5896,391.348145,309.700012,61.599998,203.399994,517.200012,170.75,323.072968,125.349998,447.985504,121.109238,30.589504,138.237915,235.034256,121.462578,150.111313,1463.349976,1511.052002,1300.25,141.949997,317.662903
2018-01-03,2843.550049,4513.25,514.859802,4680.950195,1044.900513,606.799988,925.809204,256.820099,149.199997,107.699997,3697.765869,395.729645,315,61.700001,219.550003,515.400024,170.050003,318.262085,126.349998,446.472382,121.059509,31.405867,138.84259,236.698807,121.560814,150.301758,1452.099976,1508.479126,1294.900024,143.149994,308.941376
2018-01-04,2828.5,4603.149902,519.628845,4626.399902,1076.553833,616.75,967.161743,256.024689,151.350006,108.650002,3681.715088,403.337067,314.700012,61.700001,244.550003,516.049988,172.399994,320.741913,128.199997,450.962982,123.893921,32.41431,143.959076,239.61908,123.083397,154.205704,1468.849976,1512.109009,1293.050049,147.5,310.635834
2018-01-05,2829.800049,4624.399902,536.519287,4644.100098,1073.788452,615.150024,951.505432,258.460663,154,112.099998,3687.377197,399.629639,312.899994,64.449997,239.050003,551.25,175.149994,324.312897,128.550003,460.432251,124.614967,32.222225,147.494095,238.959671,122.837814,153.729614,1480.050049,1522.81897,1351.449951,145.300003,308.542664
2018-01-08,2864.899902,4693.799805,513.021729,4693.75,1116.255981,615.049988,951.853333,258.758942,184.100006,115.550003,3728.833252,405.551849,314.149994,66.650002,256.450012,569.549988,183.800003,320.543518,133.649994,459.163177,126.057037,31.838057,150.56398,238.488663,124.458618,156.110062,1509.900024,1542.174683,1340.900024,145.649994,310.137451
2018-01-09,2841.25,4714.5,506.513947,4641.950195,1108.750122,615.599976,928.741638,268.303955,175.699997,115.150002,3692.10376,401.796295,312.600006,65.199997,248.75,560.950012,183.050003,321.237885,132.399994,460.383453,124.739281,31.501907,143.912552,237.231979,124.262161,155.586349,1515.800049,1568.670288,1328.5,144.100006,316.167786
2018-01-10,2880.350098,4703.299805,503.135864,4674.75,1122.724976,619.75,919.894653,267.806824,181.100006,113.150002,3679.745605,408.825928,312,63.950001,262.399994,572.349976,181.300003,319.055634,133.399994,444.617584,124.316605,31.16576,144.470718,241.063187,122.592239,154.586578,1521.099976,1580.357666,1363.400024,141.75,325.636871
2018-01-11,2837.199951,4729.549805,511.432037,4721.549805,1162.624634,612.349976,931.12738,268.950226,185.399994,114,3648.973633,405.359283,309.5,65.550003,267.350006,583.650024,181.699997,313.748779,133.649994,440.371033,123.595566,30.973675,144.517242,240.62326,125.58828,154.586578,1504.900024,1582.362061,1352.300049,138.800003,320.055084
2018-01-12,2812.850098,4728.049805,506.265533,4708.299805,1144.403198,612.099976,936.296448,267.011383,192.050003,115.050003,3630.953613,410.125916,317.700012,65.650002,264.850006,607.849976,180.800003,310.177826,133.699997,440.761505,124.142555,30.445442,144.145126,241.503113,123.967468,153.634399,1509.900024,1623.227417,1332.300049,137.600006,317.762543
2018-01-15,2808.899902,4700,501.248108,4719.850098,1147.612915,610.25,930.381836,265.321136,193,113.599998,3573.299072,410.270355,329.299988,63.950001,267.299988,606.150024,178.899994,308.888306,132.5,442.372253,123.695023,30.3494,143.679993,237.640823,122.395775,152.634598,1499.699951,1594.986572,1370.099976,139.550003,313.974945
2018-01-16,2776.699951,4626.5,494.04483,4677.350098,1123.366821,601.400024,930.332153,256.074402,216.149994,104.75,3531.252197,395.200012,334.100006,59.900002,270.700012,637.700012,173.800003,311.120148,129.949997,428.168335,121.084373,29.100847,138.005356,237.766113,118.859459,146.588257,1510.949951,1571.153442,1338.949951,136.350006,330.869781
2018-01-17,2770.550049,4600.700195,496.677765,4749.799805,1122.922485,607.150024,927.101501,261.09549,205.550003,105.099998,3512.296631,404.733337,343.25,61.700001,269.700012,635.450012,173.649994,308.243561,128.550003,421.96936,121.705956,29.629082,139.028641,238.771255,119.841766,148.016525,1505.099976,1620.046265,1389.449951,140.5,324.640137
2018-01-18,2724.699951,4600,491.809357,4631.5,1092.355713,603.650024,900.808838,248.766525,202.600006,102.150002,3538.391357,396.5,346.149994,58.900002,264.350006,557.650024,171.100006,308.491516,126,420.944336,118.22509,28.284487,133.772644,236.133606,117.140419,145.636063,1456.300049,1621.312744,1406.75,137.899994,324.29126
2018-01-19,2800.5,4575.350098,494.690643,4684.450195,1095.318604,602.75,897.926086,247.871689,198.75,103.150002,3534.846436,400.785217,353.600006,58,264.149994,556.650024,172.25,311.566528,125.949997,423.921783,119.493118,28.668657,136.191315,235.285782,118.073608,148.968704,1428,1656.932861,1462.300049,141.350006,327.879547
2018-01-22,2800.850098,4650.149902,487.537079,4707.350098,1097.491211,601.150024,908.264221,249.512222,203.550003,101.599998,3547.844482,386.918518,351.5,58.549999,263.75,603.900024,178.300003,313.79837,129.850006,422.945557,120.487656,28.860741,134.098221,233.495941,117.877151,148.206955,1476.25,1604.609619,1424.599976,140.350006,320.503601
2018-01-23,2827.649902,4542.950195,488.92804,4736.450195,1086.973145,622.349976,904.785034,258.162384,200.800003,103.25,3574.480713,381.23703,362.299988,58.200001,290.75,600.75,179.649994,311.318542,131.5,425.142059,120.239021,29.244911,139.028641,235.599472,118.859459,150.206543,1468.800049,1584.884888,1378.650024,145.050003,314.224121
2018-01-24,2819.149902,4564.75,456.538177,4719.25,1074.578613,618.299988,905.928162,257.4664,197.550003,103.25,3589.743652,374.73703,352.75,58.049999,276.5,572.349976,179,310.128204,131.449997,416.990631,118.324539,28.860741,134.981979,238.048721,119.350616,152.58699,1437.900024,1551.717896,1357.949951,148.899994,312.928375
2018-01-25,2819.75,4666.350098,449.782013,4625.600098,1056.258179,621.400024,905.679688,252.147049,197.149994,101.150002,3516.580078,369.922211,360.799988,56.599998,280.200012,578.849976,176.649994,304.970184,127.550003,415.819214,116.832741,28.524593,133.679596,239.713272,116.649261,150.301758,1446.199951,1547.11084,1326.900024,141.75,310.934875
2018-01-29,2817.199951,4649.200195,437.76001,4692.100098,1040.456299,615,891.862366,252.594467,195.300003,100.75,3586.051025,361.255554,357.649994,55.450001,266.049988,561.900024,177.949997,308.19397,128.550003,409.81546,114.619911,28.668657,133.307495,230.135757,115.519608,150.063721,1431.449951,1518.989746,1286.599976,137.699997,310.137451
2018-01-30,2800.649902,4585.049805,440.600006,4705.600098,1054.036011,605.950012,903.791016,252.445328,198.899994,100.650002,3631.446045,378.444458,353.25,56.799999,268.350006,518.700012,176.050003,312.90564,129.050003,412.207184,111.785492,28.716677,133.679596,225.739334,115.274025,149.301971,1374.849976,1532.970581,1258.400024,136.100006,306.299988
2018-01-31,2808.449951,4551.25,439.850006,4684.149902,1041.690796,592.150024,898.522522,248.667099,191.300003,100.449997,3634.990967,382.970398,352.950012,56.349998,266.450012,516.099976,172.600006,306.904419,128.949997,405.373688,112.357346,28.284487,130.516693,225.425644,114.733765,148.064133,1379.75,1533.947754,1303.25,136.25,304.700012
2018-02-01,2801.949951,4582.149902,438.399994,4740.5,1032.407227,587.049988,897.677551,243.596313,190.050003,97.550003,3675.856201,377.818542,346.200012,55.650002,265.950012,512.150024,171.050003,308.19397,129.050003,426.996857,113.799423,27.996359,131.819061,224.766235,114.930222,146.112152,1380.050049,1709.156372,1363.150024,132.100006,300.75
2018-02-02,2781.449951,4136.399902,422.350006,4726.450195,987.816223,581.150024,824.266907,222.120071,182,93.300003,3568.031006,360.629639,335.100006,52.450001,250.550003,449.149994,157.699997,302.043945,117.050003,392.536438,108.87648,26.747808,123.539673,217.072739,108.987244,138.447098,1321.900024,1654.509644,1308.349976,127.5,300.600006
2018-02-05,2742.699951,4198.350098,440.200012,4616.700195,988.013733,580.099976,802.198975,226.992004,176.550003,94.199997,3580.782715,369.633362,329.700012,53.25,259.549988,449.399994,158.399994,293.017365,117.949997,386.63031,102.387154,26.939892,123.586189,211.389526,110.36248,140.637115,1345.800049,1632.321899,1265,126.650002,298.75
2018-02-06,2694.300049,4105.649902,439.149994,4530.450195,977.248718,564.25,804.9823,224.158325,168.850006,93.150002,3487.679199,363.614838,330.700012,51.700001,253.899994,421.899994,159.350006,296.786713,114.949997,382.383789,99.875961,26.939892,118.888336,219.333588,106.629707,137.637756,1362.349976,1643.889404,1214.599976,125.25,294.649994
2018-02-07,2691.800049,3993.800049,430.25,4550.450195,965.792358,569.25,813.580872,223.959473,174.800003,93.400002,3511.853516,381.67038,332.549988,52.200001,252.649994,432.049988,157.300003,297.927429,115.150002,393.366241,101.41748,27.372084,120.888405,223.604721,107.464668,141.922577,1325.199951,1660.293335,1198.199951,123.650002,289.350006
2018-02-08,2709.75,3958.850098,429.799988,4628,980.014038,612.650024,834.605042,228.03598,180.050003,94.75,3527.411865,384.992584,333.850006,53.799999,266.299988,455.700012,163.199997,297.679443,118.050003,420.456238,103.605461,27.564169,124.376907,227.403885,108.201401,143.350845,1337.599976,1646.133179,1187.199951,125.150002,289.799988
2018-02-09,2693.800049,3898.75,422.5,4641.149902,995.124573,621.400024,819.545166,227.737701,181.100006,94.849998,3491.864014,381.044464,326.75,53.25,272.649994,449.049988,163.5,294.802856,118.75,411.865509,104.823761,27.564169,126.516533,222.976379,107.36644,142.779526,1311.300049,1656.803101,1185.800049,126.25,285
2018-02-12,2689.899902,3887,424.399994,4772.5,1022.926025,621.650024,839.9729,232.410767,179.949997,95.099998,3556.657471,376.951874,326.25,53.75,274.100006,474.100006,166.449997,307.549194,118.75,407.618958,107.43441,28.332508,127.818901,226.556061,109.281944,146.683472,1325.900024,1653.612183,1197.050049,127.400002,288.950012
2018-02-14,2743.399902,3887.050049,434.799988,4764.149902,1013.444946,616.150024,835.450012,229.626816,182.899994,95.150002,3541.050049,368.477783,318.950012,53.299999,270.049988,464.899994,169.800003,313.054443,120,410.450012,104.177315,27.516148,124.330399,225.614044,109.281944,147.349991,1348.25,1661.589844,1190.349976,121.199997,293.450012
2018-02-15,2749.25,3891.75,428.950012,4755.75,994.58136,605.849976,842.099976,229.825668,180,94.650002,3527.25,376.422211,328.649994,52,265.350006,470.049988,166.100006,307.450012,119.300003,411.350006,103.48114,27.516148,125.493233,227.340759,106.924393,143.25,1360.150024,1651.916992,1197.550049,120.199997,292.5
2018-02-16,2738.100098,3882.899902,419.700012,4781.950195,989.297668,611.099976,849.900024,224.357178,177.149994,96.199997,3494.199951,372.61853,321.049988,51.75,251.5,464.899994,160.550003,306.75,118.050003,407.700012,101.392616,27.179998,122.051239,226.901794,105.254471,141.199997,1318.449951,1640.698486,1232.650024,118.349998,291
2018-02-19,2722.75,3848.25,414.350006,4733.299805,976.754883,600.400024,844.200012,222.120071,172.5,93.699997,3465.699951,365.733337,319.75,52.450001,250,450.75,159.149994,306.850006,118.199997,393.049988,98.956017,27.179998,119.446487,226.11615,104.714203,140.149994,1289.800049,1614.521851,1185,109.650002,289.950012
2018-02-20,2723.149902,3834.949951,418.100006,4734.100098,968.31073,603.450012,850,223.810333,171.850006,91.849998,3477.449951,366.744446,317.25,52.5,252,439.100006,158.550003,308.450012,118.400002,380.75,97.86203,27.35,121.772156,227.466995,103.830116,138.649994,1292.650024,1629.978516,1200.449951,111.349998,291.450012
2018-02-21,2718.649902,3828.300049,419.649994,4769.75,973.199463,597.25,842.849976,219.733826,172.800003,92,3490.75,372.570374,319.200012,52.5,247.300003,441.299988,158.100006,306.950012,118.75,377.450012,98.284706,27.25,119.958138,228.766998,102.74958,137.75,1261.849976,1620.205811,1188.849976,109.449997,292.200012
2018-02-22,2712.949951,3827.699951,416.100006,4855.850098,964.95282,589.650024,816.950012,218.590408,169.449997,89.75,3481.199951,369.874084,318.350006,51.599998,250.25,451.899994,158.699997,302.899994,115.699997,370.5,95.848099,26.6,117.818527,226.832993,102.798698,136.649994,1298.449951,1620.205811,1176.949951,107.349998,292.649994
2018-02-23,2737.100098,3831.75,425.549988,4961.899902,989.297668,595.650024,820.299988,223.860031,168.800003,94.75,3494.699951,371.800018,322.75,53,265,464.200012,162.199997,306.649994,116.599998,387.799988,100.348366,27.6,121.074463,229.667007,105.892975,140.300003,1322.849976,1690.259399,1184.800049,108.599998,295
2018-02-26,2736.300049,3899.699951,423.149994,4964.75,1004.951355,590.099976,820.799988,226.84285,167.100006,96.349998,3537.850098,377.240753,327.049988,53.400002,267.450012,461.950012,168.149994,307.25,120.800003,388.5,100.199181,27.950001,122.655922,232.632996,108.397858,146.5,1348.900024,1717.433105,1179.699951,107.599998,291.600006
2018-02-27,2737.399902,3798.899902,430.5,4952.25,997.050415,586.5,808.450012,221.175507,169.949997,95.949997,3585.5,377,322.149994,52.450001,264.049988,449.25,165.600006,312.600006,122.650002,390.75,98.831696,27.700001,121.958221,232.766998,105.500053,145.350006,1348.449951,1747.598511,1188.5,103.050003,291.75
2018-02-28,2723.550049,3798.699951,428.549988,4994.25,1010.778381,589.650024,795.950012,224.953735,173.800003,94.25,3596.699951,380.149994,313.25,52.950001,254.399994,451.899994,162.300003,308.149994,119.25,391.799988,97.663116,27.299999,120.330254,233.233002,103.240738,144.300003,1333.849976,1752.235596,1189.050049,105.550003,292.799988
2018-03-01,2720.649902,3797.899902,427.75,4943.850098,992.309875,581.700012,804.099976,223.014923,169.75,94,3576.899902,376.75,304.950012,52.599998,248.850006,448.600006,162.5,312.149994,118.150002,388.299988,97.439354,27.799999,121.586113,233.167007,100.637611,142.149994,1338.550049,1707.760376,1191.699951,103.599998,292.5
2018-03-05,2720.600098,3799.949951,421.450012,4902.450195,982.878113,579.25,797.400024,221.622925,168.050003,92.800003,3556.449951,366.75,303.350006,51.25,238.050003,435.350006,161.149994,308.5,113.699997,387.049988,95.350838,27.75,114.330009,233.533005,99.949997,140.199997,1369.400024,1662.587036,1180.050049,100.75,290.950012
2018-03-06,2761.350098,3870.899902,413.899994,4825.200195,967.421875,584.099976,786.799988,215.309326,165.149994,91.650002,3561.899902,365.600006,295.049988,50.099998,233.649994,439.049988,159.699997,309.5,115.75,381.5,94.057938,27.700001,114.330009,231.033005,99,138.899994,1356,1641.147095,1180.550049,96.75,286.950012
2018-03-07,2733.600098,3925,403.200012,4884.700195,957.200012,580.200012,778.599976,214.215622,166,89.800003,3554.399902,357.799988,286.700012,48.75,231.850006,425.149994,157.800003,305.5,116.400002,377.75,93.23745,26.6,115.213768,224.367004,95.300003,135.649994,1325.050049,1655.905762,1170.900024,95.699997,285.350006
2018-03-08,2727.75,3974.449951,401.299988,4848.399902,984.25,578,783.400024,217.148712,171.949997,93.050003,3586.699951,360.549988,296.950012,48.75,234.699997,436.899994,158.600006,303.299988,117.25,381.299988,92.441826,26.700001,115.399826,217.699997,91.900002,125.699997,1326.25,1663.484497,1195,96.25,285.200012
2018-03-09,2728.800049,4030.850098,402.149994,4841.799805,981.799988,571.049988,776.75,210.139114,173.949997,94,3586.350098,357.049988,292.700012,49.049999,222.25,421.950012,160,308.600006,115.650002,370.649994,90.601936,26.85,113.399742,213.899994,93.099998,128.149994,1338.699951,1658.548218,1196.699951,93.449997,285.049988
2018-03-12,2745.350098,4103.799805,421.549988,4866.799805,968.75,580.650024,776.200012,216.452728,168.699997,94.449997,3694.5,366.75,300.649994,50.150002,230.399994,428.549988,162.5,309.450012,116.449997,378.149994,91.820236,26.65,115.120743,217.800003,88.25,126.449997,1343.699951,1654.409912,1185.849976,91.150002,290.700012
2018-03-13,2706.300049,4133.5,426.299988,4869.950195,982.599976,578.75,773.75,218.640121,169.25,96.349998,3701.199951,382.950012,304.350006,51.299999,229.899994,439.649994,164.600006,309.549988,119.599998,398.049988,97.538803,27,115.53936,218.132996,89.849998,130.25,1356.5,1642.244019,1196,97.5,296.600006
2018-03-14,2684.050049,4137.25,422.600006,4823.75,968.75,577.900024,777.150024,219.684097,167.449997,94.900002,3639.350098,375.399994,306.049988,51.150002,230.25,444.299988,162.5,304.200012,119,398.100006,100.050003,26.799999,115.911469,227.233002,86.699997,127.800003,1376.150024,1657.102417,1200.099976,102,293.850006
2018-03-15,2729.75,4201.299805,420.450012,4868.25,970.650024,571.150024,783,224.158325,168.300003,93.650002,3640.800049,371.549988,301.450012,51.25,230.699997,450.649994,162.050003,301.100006,118.25,397.600006,99.074997,26.799999,115.632393,225.132996,88.050003,128.949997,1460.650024,1659.645264,1200.800049,101.25,293.399994
2018-03-16,2602.5,4106.75,416.75,4860.600098,956.049988,559.400024,765.650024,225.003464,167.149994,93.300003,3546.100098,364.75,298.100006,51.150002,226.199997,444.549988,160.449997,301.25,116.699997,396.649994,100.175003,26.6,117.492928,224.832993,88,128.5,1445.800049,1622.100586,1200.099976,99.849998,295.75
2018-03-19,2531.899902,4120.200195,399.649994,4815.549805,919.75,559.75,755.150024,213.121933,166.050003,90.699997,3515.300049,352.350006,294.549988,49.75,220.949997,423.399994,157.300003,303.25,112.099998,388.799988,99.75,26.450001,109.678673,224.667007,87.699997,124.75,1404,1621.552002,1201.400024,96.400002,288.649994
2018-03-20,2543.75,4118.649902,400.399994,4825.049805,900.650024,552.900024,744.700012,214.165894,167.199997,91.25,3513.800049,354.850006,292,49.950001,233.550003,433.899994,153.600006,318.950012,113.849998,389.450012,97.125,26.35,110.143806,218.067001,88.949997,127.099998,1377.849976,1608.289307,1203.25,96.449997,293.600006
2018-03-21,2533.699951,4159.950195,418.200012,4834.450195,880.200012,551.049988,742.799988,214.81218,165,90.949997,3463.600098,353.299988,289.200012,49.900002,230.600006,441.950012,156.300003,325.799988,112.699997,394.450012,98.074997,26.4,112.515991,221.5,89,130.100006,1396.949951,1596.671875,1183.199951,95.849998,295.25
