Date,Date.1,UNIONBANK.NS.Open,UNIONBANK.NS.High,UNIONBANK.NS.Low,UNIONBANK.NS.Close,UNIONBANK.NS.Volume,UNIONBANK.NS.Adjusted,log_returns
2015-04-29,2015-04-29,142.949997,144.699997,141.800003,142.25,2068095.0,134.386047,-0.0052585866151764185
2015-04-30,2015-04-30,142.0,144.899994,141.25,143.800003,3174957.0,135.850357,0.010837358031912105
2015-05-04,2015-05-04,144.5,147.5,143.800003,147.050003,1844251.0,138.9207,0.02234930296714932
2015-05-05,2015-05-05,146.850006,148.300003,144.0,144.600006,1921362.0,136.60613999999998,-0.01680137185245556
2015-05-06,2015-05-06,144.100006,145.800003,136.050003,136.550003,2830751.0,129.00116,-0.057280498312711536
2015-05-07,2015-05-07,136.0,136.050003,130.300003,131.699997,2398405.0,124.419281,-0.03616423631282295
2015-05-08,2015-05-08,133.5,135.899994,129.75,134.0,3953991.0,126.592125,0.017313143727389683
2015-05-11,2015-05-11,135.0,141.399994,132.350006,140.350006,3860745.0,132.591095,0.046299614650023635
2015-05-12,2015-05-12,140.5,147.600006,134.25,143.649994,15797537.0,135.708649,0.02324038235862158
2015-05-13,2015-05-13,145.25,159.399994,145.25,154.600006,15448490.0,146.053314,0.07346141844309527
2015-05-14,2015-05-14,153.899994,163.949997,150.800003,162.649994,9052409.0,153.658279,0.0507594498890942
2015-05-15,2015-05-15,163.699997,166.899994,162.449997,164.899994,5666289.0,155.78389,0.013738556968432292
2015-05-18,2015-05-18,165.0,165.399994,157.600006,161.0,3710637.0,152.099503,-0.023934794620342537
2015-05-19,2015-05-19,160.899994,163.949997,160.0,162.050003,2169999.0,153.091461,0.006500595431496947
2015-05-20,2015-05-20,162.5,164.600006,160.199997,163.050003,2238685.0,154.036163,0.006151872417663462
2015-05-21,2015-05-21,162.899994,164.600006,161.050003,164.0,2500350.0,154.93365500000004,0.00580959350727106
2015-05-22,2015-05-22,164.149994,167.699997,162.300003,163.199997,3800084.0,154.177887,-0.004889946852690841
2015-05-25,2015-05-25,163.0,165.25,161.649994,163.25,1404326.0,154.225113,0.00030626161463498386
2015-05-26,2015-05-26,162.75,164.199997,161.399994,162.899994,1386142.0,153.89446999999996,-0.0021462000155736405
2015-05-27,2015-05-27,161.800003,171.300003,161.600006,168.850006,4985627.0,159.515533,0.03587419528757163
2015-05-28,2015-05-28,170.0,173.100006,167.25,171.5,4381048.0,162.019028,0.01557248206183015
2015-05-29,2015-05-29,171.5,174.25,170.100006,173.399994,2623053.0,163.813995,0.011017822204658856
2015-06-01,2015-06-01,173.5,176.100006,173.300003,175.149994,2052741.0,165.467255,0.010041712926685877
2015-06-02,2015-06-02,176.0,176.0,157.649994,161.050003,9054814.0,152.14674399999996,-0.08392784407662113
2015-06-03,2015-06-03,161.399994,163.449997,156.100006,162.449997,4126106.0,153.46933,0.008655266323678745
2015-06-04,2015-06-04,163.399994,163.399994,151.100006,155.300003,5177750.0,146.7146,-0.045011539470814384
2015-06-05,2015-06-05,153.899994,157.199997,152.300003,154.649994,3337938.0,146.10054,-0.004194188184200698
2015-06-08,2015-06-08,154.899994,156.899994,147.100006,147.850006,3011914.0,139.676468,-0.04496620944564267
2015-06-09,2015-06-09,147.550003,150.449997,146.800003,147.800003,2995919.0,139.629227,-0.0003382745235498419
2015-06-10,2015-06-10,148.25,151.449997,148.100006,149.350006,1788291.0,141.093536,0.010432515448977496
2015-06-11,2015-06-11,150.800003,151.0,141.25,141.850006,4005183.0,134.008163,-0.05152233032223208
2015-06-12,2015-06-12,141.350006,145.699997,140.649994,144.75,4073930.0,136.747849,0.020237995739170067
2015-06-15,2015-06-15,145.649994,147.199997,143.050003,143.800003,2578943.0,135.850357,-0.006584747977787409
2015-06-16,2015-06-16,143.800003,149.25,142.850006,148.550003,3180232.0,140.33776899999998,0.03249818882343458
2015-06-17,2015-06-17,149.0,150.0,146.100006,148.199997,2227685.0,140.007111,-0.0023589384142228553
2015-06-18,2015-06-18,143.0,144.75,140.199997,143.100006,2787865.0,140.89325,0.006309297264020408
2015-06-19,2015-06-19,143.800003,144.699997,141.600006,143.300003,2067886.0,141.090164,0.001396635562460169
2015-06-22,2015-06-22,144.0,151.5,143.699997,150.800003,3291044.0,148.474503,0.05101409952843117
2015-06-23,2015-06-23,152.0,160.149994,151.5,159.149994,6174361.0,156.695724,0.05389261464710682
2015-06-24,2015-06-24,159.800003,159.800003,150.100006,151.600006,3072778.0,149.26216100000005,-0.04860163148819652
2015-06-25,2015-06-25,151.0,155.800003,148.75,154.449997,3324723.0,152.068207,0.018624920769762632
2015-06-26,2015-06-26,153.199997,154.600006,149.600006,153.25,2839574.0,150.886719,-0.0077998004880210905
2015-06-29,2015-06-29,147.050003,149.0,143.800003,148.199997,3709514.0,145.914597,-0.033507851469755316
2015-06-30,2015-06-30,147.800003,150.25,145.800003,147.649994,3214556.0,145.373062,-0.003718218792784889
2015-07-01,2015-07-01,147.949997,157.699997,147.550003,156.300003,5392667.0,153.889679,0.056932695858511025
2015-07-02,2015-07-02,157.0,157.850006,153.149994,153.949997,2766091.0,151.57591200000005,-0.015149406805019085
2015-07-03,2015-07-03,154.0,162.550003,153.100006,161.75,6478793.0,159.25564599999996,0.04942417874992522
2015-07-06,2015-07-06,158.0,166.399994,156.5,165.050003,5512437.0,162.504745,0.020196453830506837
2015-07-07,2015-07-07,165.0,168.399994,163.050003,165.5,4614043.0,162.947815,0.002722794829016273
2015-07-08,2015-07-08,162.0,164.5,159.100006,161.300003,3201430.0,158.812576,-0.025705256540477173
2015-07-09,2015-07-09,161.850006,167.5,161.199997,165.550003,3306808.0,162.99704,0.02600730150065456
2015-07-10,2015-07-10,166.5,171.300003,166.0,170.399994,4527007.0,167.772247,0.028875345896059564
2015-07-13,2015-07-13,171.800003,172.449997,166.800003,171.300003,3412912.0,168.658371,0.005267808586593148
2015-07-14,2015-07-14,171.5,174.5,169.050003,173.399994,3449912.0,170.725983,0.01218463701287753
2015-07-15,2015-07-15,173.5,174.300003,170.25,171.600006,2283906.0,168.953751,-0.01043481787950018
2015-07-16,2015-07-16,171.649994,175.449997,170.5,174.75,2989956.0,172.055161,0.018190114138748825
2015-07-17,2015-07-17,175.0,176.649994,173.600006,174.350006,1841138.0,171.66133100000005,-0.0022915989282665805
2015-07-20,2015-07-20,174.0,174.0,167.600006,168.75,3014973.0,166.14768999999995,-0.032646438354841045
2015-07-21,2015-07-21,168.0,171.600006,161.300003,162.149994,2261777.0,159.64946,-0.03989655484827282
2015-07-22,2015-07-22,161.0,166.5,159.300003,165.399994,2153812.0,162.84935,0.0198450035550719
2015-07-23,2015-07-23,166.800003,166.899994,161.800003,163.0,2909723.0,160.48635900000005,-0.01461659200719012
2015-07-24,2015-07-24,162.5,163.899994,159.050003,159.5,2011205.0,157.040329,-0.02170630333030221
2015-07-27,2015-07-27,158.5,158.5,153.550003,154.100006,1955200.0,151.723618,-0.03444208187782749
2015-07-28,2015-07-28,155.0,160.899994,150.800003,157.350006,12568881.0,154.92349199999995,0.020870831962839453
2015-07-29,2015-07-29,158.5,158.5,152.0,153.149994,2978516.0,150.788254,-0.027054833765173925
2015-07-30,2015-07-30,154.0,165.5,153.899994,164.100006,4883473.0,161.569412,0.0690582846991541
2015-07-31,2015-07-31,165.0,180.199997,162.25,176.5,8845926.0,173.778183,0.0728448296151063
2015-08-03,2015-08-03,176.5,189.800003,175.399994,186.350006,8644866.0,183.476288,0.05430576282871247
2015-08-04,2015-08-04,187.800003,207.850006,183.0,202.899994,19118879.0,199.771057,0.0850865574249271
2015-08-05,2015-08-05,204.699997,213.600006,203.100006,204.300003,13486038.0,201.149475,0.0068762925384575615
2015-08-06,2015-08-06,202.399994,215.0,199.100006,213.699997,10405494.0,210.40451,0.04498362759518937
2015-08-07,2015-08-07,210.899994,215.949997,205.100006,206.550003,6812510.0,203.364777,-0.03403061846786759
2015-08-10,2015-08-10,205.100006,211.399994,204.5,206.149994,4183703.0,202.970932,-0.001938520856579196
2015-08-11,2015-08-11,207.899994,210.5,202.149994,203.899994,5263759.0,200.75563,-0.010974379405087829
2015-08-12,2015-08-12,202.899994,207.300003,195.75,196.699997,8324140.0,193.666672,-0.03594990154297495
2015-08-13,2015-08-13,200.0,205.0,194.699997,196.850006,6526920.0,193.814362,0.0007623083154673082
2015-08-14,2015-08-14,199.25,208.899994,192.300003,207.800003,7408260.0,204.595505,0.05413407954122373
2015-08-17,2015-08-17,209.300003,221.699997,208.600006,219.649994,11428191.0,216.262756,0.0554592477763256
2015-08-18,2015-08-18,220.75,222.699997,215.399994,218.350006,6606767.0,214.982803,-0.0059360924734477285
2015-08-19,2015-08-19,217.600006,217.600006,210.699997,212.100006,3277053.0,208.829193,-0.029041379428178967
2015-08-20,2015-08-20,208.800003,214.25,198.75,201.199997,5742391.0,198.097275,-0.05275846152297259
2015-08-21,2015-08-21,192.600006,202.0,191.0,199.899994,6151805.0,196.817322,-0.006482198893491997
2015-08-24,2015-08-24,187.899994,191.949997,171.25,173.399994,5593182.0,170.725983,-0.1422161664092485
2015-08-25,2015-08-25,180.0,180.0,164.25,175.899994,8259052.0,173.187424,0.01431455116414959
2015-08-26,2015-08-26,175.0,177.0,169.25,170.149994,3771580.0,167.526093,-0.03323526555506007
2015-08-27,2015-08-27,174.199997,181.949997,170.0,180.949997,5911847.0,178.159546,0.06154035643735423
2015-08-28,2015-08-28,185.600006,185.75,172.5,175.0,5063713.0,172.301315,-0.03343469913274344
2015-08-31,2015-08-31,173.800003,182.300003,173.300003,177.449997,5371635.0,174.71353100000005,0.013902891374982572
2015-09-01,2015-09-01,174.899994,176.399994,165.100006,167.75,4170884.0,165.163116,-0.056214099523324464
2015-09-02,2015-09-02,170.0,170.899994,157.100006,158.449997,6576040.0,156.006531,-0.057035695635740964
2015-09-03,2015-09-03,160.0,165.399994,157.899994,161.600006,5272787.0,159.107956,0.01968506862100128
2015-09-04,2015-09-04,159.850006,159.850006,151.899994,156.850006,5725048.0,154.431213,-0.029834166483316164
2015-09-07,2015-09-07,156.75,160.899994,152.699997,153.449997,3609269.0,151.08363300000005,-0.02191522947778246
2015-09-08,2015-09-08,154.0,162.350006,152.100006,159.449997,4940496.0,156.991104,0.03835559690482526
2015-09-09,2015-09-09,163.0,172.649994,160.0,170.899994,7924562.0,168.264526,0.06934815928537219
2015-09-10,2015-09-10,165.649994,169.399994,163.25,166.899994,4380357.0,164.32621799999995,-0.02368371434517691
2015-09-11,2015-09-11,169.899994,171.149994,164.550003,166.050003,4028441.0,163.489334,-0.005105833527369264
2015-09-14,2015-09-14,166.5,173.300003,165.5,172.5,4486032.0,169.83985900000005,0.03810823446615697
2015-09-15,2015-09-15,172.050003,174.449997,168.699997,169.0,3523038.0,166.393829,-0.020498544838640772
2015-09-16,2015-09-16,172.800003,173.699997,169.449997,171.649994,2859819.0,169.00296,0.015558787199698719
2015-09-18,2015-09-18,174.449997,181.899994,173.699997,178.0,5994851.0,175.255051,0.03632611762008153
2015-09-21,2015-09-21,175.0,182.25,173.399994,181.300003,4093643.0,178.504166,0.018369592700246958
2015-09-22,2015-09-22,182.699997,184.699997,172.25,173.149994,4676363.0,170.479828,-0.045994961009068185
2015-09-23,2015-09-23,169.949997,180.649994,169.100006,179.600006,5501292.0,176.830383,0.03657400611276085
2015-09-24,2015-09-24,178.550003,182.399994,177.600006,179.050003,3552639.0,176.288849,-0.0030671477249661905
2015-09-28,2015-09-28,179.149994,183.199997,178.149994,179.100006,2730926.0,176.338089,0.000279275319120309
2015-09-29,2015-09-29,177.399994,185.25,172.600006,180.100006,8619785.0,177.322662,0.0055679095903498075
2015-09-30,2015-09-30,182.0,183.0,173.800003,175.199997,4789495.0,172.498215,-0.027584133579327208
2015-10-01,2015-10-01,177.899994,178.699997,172.75,173.850006,2874163.0,171.169052,-0.0077352122532357015
2015-10-05,2015-10-05,175.899994,182.899994,175.800003,182.399994,4124001.0,179.587189,0.048009146250421963
2015-10-06,2015-10-06,183.0,186.25,178.550003,185.050003,3950492.0,182.196335,0.014424046776610132
2015-10-07,2015-10-07,184.0,188.149994,183.100006,185.0,4096425.0,182.147095,-0.00027029443236958883
2015-10-08,2015-10-08,183.300003,188.5,182.5,185.149994,3642571.0,182.294785,0.0008104996499573858
2015-10-09,2015-10-09,186.800003,188.600006,180.800003,181.800003,3531409.0,178.996445,-0.0182591292748322
2015-10-12,2015-10-12,181.100006,184.449997,178.050003,182.25,2652316.0,179.439499,0.002472152880097944
2015-10-13,2015-10-13,182.399994,183.5,178.5,180.050003,2039011.0,177.273438,-0.01214471020628416
2015-10-14,2015-10-14,180.5,181.699997,175.0,175.550003,2469507.0,172.842834,-0.02531068038540774
2015-10-15,2015-10-15,177.0,178.949997,176.5,178.149994,2095650.0,175.402725,0.014701908138556876
2015-10-16,2015-10-16,179.199997,179.199997,173.100006,175.600006,3329171.0,172.89205900000005,-0.014417152383038534
2015-10-19,2015-10-19,176.0,177.199997,172.350006,173.800003,2104359.0,171.11981200000002,-0.01030349722294499
2015-10-20,2015-10-20,175.0,177.0,173.25,174.050003,1998788.0,171.36596699999996,0.0014374613924381665
2015-10-21,2015-10-21,174.449997,175.0,168.100006,170.0,2677415.0,167.37841799999995,-0.02354420250907374
2015-10-23,2015-10-23,173.0,173.100006,168.050003,168.949997,2106024.0,166.344604,-0.006195660705810013
2015-10-26,2015-10-26,170.399994,170.899994,163.649994,164.399994,2636019.0,161.86476100000004,-0.027300386363249274
2015-10-27,2015-10-27,163.5,167.850006,162.850006,166.699997,2120921.0,164.129303,0.013893372157435913
2015-10-28,2015-10-28,166.0,168.899994,162.050003,163.75,3493344.0,161.22479199999995,-0.01785493532795179
2015-10-29,2015-10-29,164.0,165.5,158.949997,159.550003,5247526.0,157.08956899999995,-0.0259834689151619
2015-10-30,2015-10-30,161.0,162.0,155.800003,156.600006,4294535.0,154.185059,-0.018662583067828642
2015-11-02,2015-11-02,155.899994,162.800003,153.800003,159.550003,6213395.0,157.08956899999995,0.018662583067828642
2015-11-03,2015-11-03,161.149994,161.899994,158.050003,158.5,4196013.0,156.055756,-0.0066027922078308885
2015-11-04,2015-11-04,160.0,164.850006,159.850006,163.699997,4578195.0,161.175568,0.03228090166010311
2015-11-05,2015-11-05,163.600006,164.800003,160.100006,161.949997,2157744.0,159.452545,-0.010747900865193394
2015-11-06,2015-11-06,163.0,165.699997,156.25,162.899994,7428454.0,160.387894,0.005848864323634295
2015-11-09,2015-11-09,159.0,164.899994,158.75,163.300003,3852261.0,160.781738,0.002452561874942916
2015-11-10,2015-11-10,162.300003,167.699997,159.699997,160.550003,3483037.0,158.074142,-0.016983604516915385
2015-11-13,2015-11-13,160.649994,162.600006,159.0,160.699997,2151940.0,158.221832,0.000933872213837894
2015-11-16,2015-11-16,160.5,166.5,160.149994,165.75,2630636.0,163.193954,0.03094134693461204
2015-11-17,2015-11-17,167.0,167.449997,164.199997,165.199997,2723806.0,162.652435,-0.003323771671650988
2015-11-18,2015-11-18,165.5,166.199997,159.0,160.0,2379686.0,157.532623,-0.031983056627558966
2015-11-19,2015-11-19,161.350006,162.5,160.0,161.300003,1773773.0,158.812576,0.008092172656091634
2015-11-20,2015-11-20,161.800003,163.600006,159.300003,161.949997,2671476.0,159.452545,0.004021614813006558
2015-11-23,2015-11-23,162.0,162.800003,160.050003,160.5,1603276.0,158.024918,-0.008993624992035265
2015-11-24,2015-11-24,160.399994,162.100006,157.899994,158.800003,1945574.0,156.351135,-0.010648386221475905
2015-11-26,2015-11-26,160.0,160.949997,158.5,160.0,1487377.0,157.532623,0.007528223744412976
2015-11-27,2015-11-27,161.0,168.75,160.300003,168.25,4484272.0,165.655396,0.05027713594513728
2015-11-30,2015-11-30,168.350006,173.75,168.050003,173.25,3460862.0,170.578293,0.029284684885005238
2015-12-01,2015-12-01,173.399994,174.0,171.25,172.600006,2277078.0,169.938324,-0.0037588165836508476
2015-12-02,2015-12-02,172.100006,173.699997,169.050003,170.449997,2304507.0,167.821472,-0.012534823516378244
2015-12-03,2015-12-03,169.5,172.449997,168.100006,168.75,1802261.0,166.14768999999995,-0.010023656101695977
2015-12-04,2015-12-04,168.0,168.350006,164.550003,165.5,1753415.0,162.947815,-0.01944709543184864
2015-12-07,2015-12-07,166.75,167.399994,163.300003,165.300003,1346318.0,162.7509,-0.001209185145190972
2015-12-08,2015-12-08,164.5,166.300003,159.550003,160.600006,1636408.0,158.12338300000005,-0.028845177684764245
2015-12-09,2015-12-09,160.25,162.600006,156.199997,156.899994,2906857.0,154.480423,-0.02330825700749184
2015-12-10,2015-12-10,157.899994,158.5,149.199997,150.050003,4338485.0,147.736069,-0.044640012142256325
2015-12-11,2015-12-11,150.050003,153.75,145.0,146.0,3999186.0,143.74851999999996,-0.027361980220508286
2015-12-14,2015-12-14,144.949997,148.300003,143.75,144.75,2626321.0,142.517792,-0.00859853591710813
2015-12-15,2015-12-15,145.5,146.75,143.100006,145.850006,2686747.0,143.600845,0.007570692942747925
2015-12-16,2015-12-16,147.149994,149.199997,145.800003,146.600006,2492783.0,144.339279,0.005129091483387249
2015-12-17,2015-12-17,147.949997,150.0,146.949997,148.399994,2376425.0,146.111511,0.012203471672717292
2015-12-18,2015-12-18,148.0,154.350006,147.5,150.699997,4412706.0,148.376038,0.01537974453903246
2015-12-21,2015-12-21,152.600006,154.0,151.5,153.100006,2212090.0,150.739044,0.015800307656244073
2015-12-22,2015-12-22,154.0,155.0,150.25,151.350006,2268564.0,149.016022,-0.01149632598346262
2015-12-23,2015-12-23,152.699997,154.0,152.100006,153.199997,1462354.0,150.837479,0.012149128811192787
2015-12-24,2015-12-24,153.649994,153.949997,150.600006,151.350006,1322101.0,149.016022,-0.012149128811192787
2015-12-28,2015-12-28,151.399994,153.600006,151.399994,152.850006,1182787.0,150.492889,0.009862003537374877
2015-12-29,2015-12-29,153.75,153.75,150.699997,151.399994,1353465.0,149.065247,-0.00953172447883066
2015-12-30,2015-12-30,151.949997,154.25,148.800003,149.5,2895322.0,147.19455,-0.012628928271555928
2015-12-31,2015-12-31,150.0,150.199997,147.300003,148.649994,2587788.0,146.357651,-0.005701890597687331
2016-01-01,2016-01-01,148.25,151.5,147.800003,150.0,1933916.0,147.68682900000005,0.009040721004597962
2016-01-04,2016-01-04,149.800003,149.949997,143.949997,144.649994,2314799.0,142.419327,-0.036318298476835764
2016-01-05,2016-01-05,145.0,145.600006,141.75,142.949997,2564605.0,140.745544,-0.011822105534067262
2016-01-06,2016-01-06,142.800003,146.5,142.199997,143.649994,2102529.0,141.434753,0.004884893650120682
2016-01-07,2016-01-07,141.0,141.100006,135.149994,135.550003,2630415.0,133.459671,-0.058039158884637836
2016-01-08,2016-01-08,136.649994,138.600006,136.050003,136.850006,1395551.0,134.739624,0.009544862654701449
2016-01-11,2016-01-11,134.300003,134.899994,130.149994,130.5,3020570.0,128.487549,-0.047512200270001685
2016-01-12,2016-01-12,131.149994,132.600006,126.75,127.099998,3352053.0,125.139977,-0.02639907792297169
2016-01-13,2016-01-13,128.199997,129.949997,123.599998,127.849998,3849946.0,125.87841,0.005883514263167022
2016-01-14,2016-01-14,125.599998,127.300003,122.800003,123.849998,2382115.0,121.940094,-0.031786549688924026
2016-01-15,2016-01-15,124.949997,124.949997,112.0,113.300003,4941654.0,111.552795,-0.08903191475696204
2016-01-18,2016-01-18,114.199997,114.75,108.150002,112.650002,5670619.0,110.912819,-0.0057534982949087885
2016-01-19,2016-01-19,113.550003,117.5,112.0,114.300003,3345049.0,112.537369,0.01454085707906927
2016-01-20,2016-01-20,112.0,113.199997,108.300003,111.25,3648280.0,109.534401,-0.027046671076671025
2016-01-21,2016-01-21,113.900002,116.300003,111.599998,114.199997,4095926.0,112.438911,0.026171396525187518
2016-01-22,2016-01-22,116.0,121.0,115.699997,120.349998,3823638.0,118.494072,0.052452873181414006
2016-01-25,2016-01-25,122.099998,123.800003,118.400002,118.900002,2369822.0,117.066437,-0.012121322761597495
2016-01-27,2016-01-27,119.349998,131.300003,119.0,130.149994,9401907.0,128.142944,0.09040477957236703
2016-01-28,2016-01-28,128.5,130.5,123.300003,125.650002,4834537.0,123.712341,-0.035187350834158686
2016-01-29,2016-01-29,125.0,131.800003,121.599998,130.850006,4747293.0,128.832153,0.040551377625732236
2016-02-01,2016-02-01,131.0,131.050003,123.300003,125.650002,2328292.0,123.712341,-0.040551377625732236
2016-02-02,2016-02-02,126.5,133.649994,125.400002,126.5,7372009.0,124.549232,0.006742035506831279
2016-02-03,2016-02-03,123.900002,125.300003,120.5,123.0,3875843.0,121.103203,-0.028057976066067525
2016-02-04,2016-02-04,125.949997,127.800003,122.349998,124.75,3283362.0,122.826218,0.014127395128680218
2016-02-05,2016-02-05,125.400002,133.649994,124.599998,132.050003,4027921.0,130.01364099999998,0.056868881166487924
2016-02-08,2016-02-08,131.850006,139.0,131.149994,134.949997,4424609.0,132.868927,0.02172375528806381
2016-02-09,2016-02-09,131.899994,136.600006,128.149994,129.399994,4756601.0,127.404503,-0.04199604312568184
2016-02-10,2016-02-10,127.800003,128.350006,119.699997,123.25,5956092.0,121.34935,-0.04869351213116868
2016-02-11,2016-02-11,122.0,128.800003,117.099998,118.300003,17588173.0,116.475685,-0.04099103697524864
2016-02-12,2016-02-12,119.0,119.949997,105.550003,110.050003,8972022.0,108.352913,-0.07228892606035853
2016-02-15,2016-02-15,114.0,122.800003,113.400002,120.0,6918952.0,118.149467,0.08655687969261194
2016-02-16,2016-02-16,123.0,123.400002,112.699997,113.349998,4908581.0,111.60202,-0.0570113422663594
2016-02-17,2016-02-17,112.5,115.75,108.300003,114.550003,7056993.0,112.783516,0.010531043491638137
2016-02-18,2016-02-18,116.900002,120.349998,112.150002,114.199997,5326944.0,112.438911,-0.0030601328074535412
2016-02-19,2016-02-19,113.0,118.849998,112.400002,118.0,5504901.0,116.18031299999998,0.032733345830118665
2016-02-22,2016-02-22,119.0,119.5,114.699997,115.699997,3327515.0,113.915779,-0.019684011996330845
2016-02-23,2016-02-23,115.050003,115.5,110.800003,111.300003,3730766.0,109.583633,-0.03877136523890989
2016-02-24,2016-02-24,109.800003,114.300003,109.050003,112.599998,4210704.0,110.863586,0.011612461152072484
2016-02-25,2016-02-25,113.400002,114.800003,111.5,113.449997,4046720.0,111.700478,0.0075204948126463824
2016-02-26,2016-02-26,115.699997,116.0,107.25,108.699997,11056295.0,107.023727,-0.04277042784252672
2016-02-29,2016-02-29,110.0,111.800003,104.0,106.949997,10229288.0,105.300713,-0.01623036729596805
2016-03-01,2016-03-01,109.400002,113.400002,107.699997,112.550003,4976703.0,110.81436200000002,0.051036196604633766
2016-03-02,2016-03-02,117.0,123.150002,117.0,121.300003,8033047.0,119.429428,0.07486924940072726
2016-03-03,2016-03-03,122.400002,123.0,118.300003,121.0,3910473.0,119.134048,-0.002476323332440522
2016-03-04,2016-03-04,121.900002,127.699997,118.650002,125.800003,8554013.0,123.860031,0.038902832872429904
2016-03-08,2016-03-08,126.0,127.150002,123.650002,125.800003,6410029.0,123.860031,0.0
2016-03-09,2016-03-09,124.0,127.0,123.699997,126.400002,3588727.0,124.450775,0.004758110402312886
2016-03-10,2016-03-10,127.900002,128.300003,123.599998,124.199997,3777097.0,122.284698,-0.017558339890542563
2016-03-11,2016-03-11,124.199997,125.449997,122.199997,123.949997,2856248.0,122.038551,-0.0020149296825904273
2016-03-14,2016-03-14,125.650002,126.599998,123.75,124.800003,2369399.0,122.87545,0.00683425409737648
2016-03-15,2016-03-15,125.0,127.599998,124.75,125.300003,2876692.0,123.367737,0.003998386000851895
2016-03-16,2016-03-16,125.5,127.199997,121.550003,126.5,3603626.0,124.549232,0.009531448770995432
2016-03-17,2016-03-17,128.800003,129.699997,125.050003,126.25,3215604.0,124.303085,-0.001978258295861401
2016-03-18,2016-03-18,127.150002,128.350006,125.349998,127.849998,2618151.0,125.87841,0.012593623844214363
2016-03-21,2016-03-21,128.149994,131.850006,128.100006,130.699997,3695446.0,128.684464,0.02204695143552637
2016-03-22,2016-03-22,131.199997,131.399994,128.75,130.100006,3042830.0,128.093719,-0.004601216780408811
2016-03-23,2016-03-23,129.75,129.75,127.400002,128.100006,1862156.0,126.124565,-0.015492145985875004
2016-03-28,2016-03-28,128.399994,128.800003,123.25,124.400002,1925991.0,122.481621,-0.02930904363276365
2016-03-29,2016-03-29,124.0,126.0,123.599998,124.449997,1909303.0,122.530846,0.0004018162933911995
2016-03-30,2016-03-30,126.25,130.600006,124.949997,129.0,3355884.0,127.010681,0.03590838291530307
2016-03-31,2016-03-31,129.0,132.800003,127.650002,130.800003,7022501.0,128.782928,0.013857073016937171
2016-04-01,2016-04-01,130.699997,140.850006,129.800003,139.399994,5875908.0,137.25028999999998,0.0636779350186849
2016-04-04,2016-04-04,140.699997,141.199997,136.149994,137.399994,3751909.0,135.281143,-0.014451039622862538
2016-04-05,2016-04-05,137.199997,138.0,128.75,129.350006,6125819.0,127.355286,-0.060374445477036964
2016-04-06,2016-04-06,129.399994,129.800003,126.5,127.75,3164410.0,125.779953,-0.012446732773135237
2016-04-07,2016-04-07,127.75,128.5,124.0,124.800003,4567637.0,122.87545,-0.0233627347279608
2016-04-08,2016-04-08,124.5,126.650002,123.800003,125.650002,1796975.0,123.712341,0.006787799265016048
2016-04-11,2016-04-11,125.900002,130.449997,123.599998,129.600006,3867894.0,127.601433,0.03095256127111945
2016-04-12,2016-04-12,129.5,131.399994,128.100006,128.75,2621456.0,126.764534,-0.006580298690913367
2016-04-13,2016-04-13,131.0,133.899994,129.899994,131.25,3436309.0,129.225983,0.019231375376143944
2016-04-18,2016-04-18,130.5,130.5,126.75,127.900002,2533523.0,125.927643,-0.025855197845188197
2016-04-20,2016-04-20,128.0,129.199997,124.550003,127.25,5214340.0,125.287666,-0.005095058792479179
2016-04-21,2016-04-21,129.300003,135.800003,128.75,131.800003,10838192.0,129.767502,0.03513198181983146
2016-04-22,2016-04-22,131.0,135.199997,130.600006,133.100006,6009335.0,131.047455,0.009815106389620354
2016-04-25,2016-04-25,134.850006,135.75,128.699997,130.5,5359937.0,128.487549,-0.019727504813145558
2016-04-26,2016-04-26,130.25,132.600006,128.100006,131.350006,5745644.0,129.324448,0.006492342865190182
2016-04-27,2016-04-27,131.399994,133.899994,130.199997,131.850006,3709934.0,129.816742,0.0037994314390266135
2016-04-28,2016-04-28,131.949997,133.0,128.100006,128.550003,4136642.0,126.567619,-0.025347076100561416
2016-04-29,2016-04-29,128.350006,130.0,124.650002,127.400002,4038994.0,125.435356,-0.008986168669572692
2016-05-02,2016-05-02,127.0,127.25,125.199997,126.099998,2563403.0,124.155396,-0.010256559671287135
2016-05-03,2016-05-03,126.5,128.800003,123.699997,124.25,4051856.0,122.333931,-0.014779529628707875
2016-05-04,2016-05-04,123.0,123.900002,117.199997,117.699997,5842093.0,115.884933,-0.054156703038136016
2016-05-05,2016-05-05,118.0,118.5,115.0,116.699997,5487451.0,114.900352,-0.008532493511449246
2016-05-06,2016-05-06,117.0,119.5,115.800003,117.5,4317438.0,115.688019,0.006831828163791798
2016-05-09,2016-05-09,118.949997,122.800003,118.099998,122.050003,3435836.0,120.167862,0.037992538755527334
2016-05-10,2016-05-10,122.5,122.5,119.650002,120.849998,4247310.0,118.986359,-0.009880759013964456
2016-05-11,2016-05-11,119.0,120.900002,115.800003,116.849998,4824051.0,115.048042,-0.0336590586398513
2016-05-12,2016-05-12,116.699997,118.599998,116.099998,118.050003,4219277.0,116.229546,0.010217282950607752
2016-05-13,2016-05-13,117.400002,118.349998,114.199997,116.0,4334918.0,114.211151,-0.017518143661275687
2016-05-16,2016-05-16,113.5,113.650002,108.099998,109.099998,8979393.0,107.417557,-0.0613252952257124
