Date,Date.1,JUSTDIAL.NS.Open,JUSTDIAL.NS.High,JUSTDIAL.NS.Low,JUSTDIAL.NS.Close,JUSTDIAL.NS.Volume,JUSTDIAL.NS.Adjusted,log_returns
2014-06-10,2014-06-10,1388.0,1400.0,1350.0,1368.550049,248453.0,1363.580444,-0.0073165607737495355
2014-06-11,2014-06-11,1372.0,1376.150024,1290.0,1307.150024,738331.0,1302.40332,-0.04590265432672691
2014-06-12,2014-06-12,1311.0,1347.699951,1280.099976,1339.900024,429404.0,1335.034424,0.024745811884616664
2014-06-13,2014-06-13,1343.900024,1349.0,1320.0,1330.75,267696.0,1325.917603,-0.006852326971969802
2014-06-16,2014-06-16,1330.0,1343.550049,1293.150024,1334.25,204907.0,1329.404907,0.002626653441805793
2014-06-17,2014-06-17,1333.550049,1386.300049,1333.550049,1370.449951,624722.0,1365.473389,0.026769769884738004
2014-06-18,2014-06-18,1378.0,1389.699951,1350.0,1378.300049,324728.0,1373.294922,0.0057117312425685185
2014-06-19,2014-06-19,1384.800049,1432.900024,1384.800049,1411.900024,746718.0,1406.772949,0.024085487802026684
2014-06-20,2014-06-20,1420.300049,1427.800049,1391.449951,1414.900024,264255.0,1409.762085,0.0021225634236090585
2014-06-23,2014-06-23,1415.099976,1438.0,1392.599976,1405.599976,337812.0,1400.49585,-0.0065946036241166794
2014-06-24,2014-06-24,1407.150024,1448.0,1407.150024,1433.300049,292625.0,1428.095215,0.019515186379219784
2014-06-25,2014-06-25,1432.5,1466.0,1430.0,1455.349976,530550.0,1450.065063,0.015266887594854062
2014-06-26,2014-06-26,1461.699951,1508.0,1460.0,1490.849976,700101.0,1485.436279,0.024100093218763163
2014-06-27,2014-06-27,1505.0,1518.5,1465.0,1480.75,278673.0,1475.372925,-0.0067977313350429105
2014-06-30,2014-06-30,1480.0,1485.0,1441.25,1461.75,170355.0,1456.442017,-0.012914301537147566
2014-07-01,2014-07-01,1467.949951,1480.0,1421.25,1431.900024,220028.0,1426.700317,-0.020632179477185986
2014-07-02,2014-07-02,1438.800049,1465.0,1411.650024,1454.5,230087.0,1449.218262,0.015659974064984542
2014-07-03,2014-07-03,1464.5,1509.0,1461.650024,1485.650024,254296.0,1480.255127,0.021190174633209047
2014-07-04,2014-07-04,1480.0,1538.5,1480.0,1528.0,291686.0,1522.451294,0.02810727325772966
2014-07-07,2014-07-07,1538.900024,1549.650024,1502.599976,1523.400024,237836.0,1517.868164,-0.003014902568558853
2014-07-08,2014-07-08,1520.0,1549.0,1518.0,1539.050049,167611.0,1533.461304,0.010220643757812729
2014-07-09,2014-07-09,1548.599976,1570.0,1482.099976,1558.050049,495646.0,1552.392212,0.012269633276914329
2014-07-10,2014-07-10,1559.0,1559.0,1522.0,1534.400024,172060.0,1528.828125,-0.015295593195271628
2014-07-11,2014-07-11,1536.699951,1560.0,1492.0,1514.199951,414680.0,1508.701416,-0.01325221913667285
2014-07-14,2014-07-14,1524.0,1600.0,1466.300049,1588.349976,242028.0,1582.5821529999996,0.04780849569703438
2014-07-15,2014-07-15,1603.0,1612.0,1546.0,1559.25,237361.0,1553.587891,-0.018490762747820355
2014-07-16,2014-07-16,1558.650024,1579.699951,1535.699951,1559.150024,199531.0,1553.488281,-6.411815772722207e-05
2014-07-17,2014-07-17,1558.949951,1579.0,1551.599976,1570.099976,150204.0,1564.3984380000004,0.006998459221546405
2014-07-18,2014-07-18,1568.800049,1599.0,1546.5,1553.550049,311171.0,1547.908691,-0.010596577147133246
2014-07-21,2014-07-21,1568.800049,1579.449951,1552.0,1559.699951,121165.0,1554.036133,0.0039507149981679035
2014-07-22,2014-07-22,1560.0,1587.0,1559.949951,1579.099976,123406.0,1573.365723,0.01236159408610238
2014-07-23,2014-07-23,1588.650024,1591.300049,1555.699951,1579.150024,279077.0,1573.415527,3.165393209503265e-05
2014-07-24,2014-07-24,1563.0,1639.0,1563.0,1608.75,391798.0,1602.908203,0.01857085493386457
2014-07-25,2014-07-25,1621.900024,1645.150024,1575.0,1625.0,350196.0,1619.0991210000002,0.010050290180267929
2014-07-28,2014-07-28,1574.0,1640.0,1552.050049,1625.050049,308192.0,1619.149048,3.0835808373375066e-05
2014-07-30,2014-07-30,1641.0,1644.0,1606.300049,1635.400024,240651.0,1629.461304,0.0063487396272092775
2014-07-31,2014-07-31,1650.0,1688.5999760000002,1635.5,1672.599976,452393.0,1666.526123,0.02249182215853196
2014-08-01,2014-08-01,1663.650024,1715.0,1650.0,1689.800049,375681.0,1683.663818,0.010230968863847778
2014-08-04,2014-08-04,1710.0,1835.0,1700.050049,1820.300049,756053.0,1813.689941,0.0743911486304869
2014-08-05,2014-08-05,1826.0,1894.400024,1795.550049,1850.800049,824594.0,1844.079102,0.016616609672805538
2014-08-06,2014-08-06,1840.5,1857.949951,1803.599976,1816.300049,364536.0,1809.704468,-0.01881646657900671
2014-08-07,2014-08-07,1819.0,1825.0,1775.0,1810.199951,803035.0,1803.626587,-0.003364146068918217
2014-08-08,2014-08-08,1794.0,1826.650024,1775.0,1799.0,227025.0,1792.4672850000004,-0.00620636625049098
2014-08-11,2014-08-11,1820.0,1830.0,1770.449951,1784.25,200543.0,1777.7708739999996,-0.008232780758040016
2014-08-12,2014-08-12,1788.0,1797.9000239999998,1747.3499760000002,1755.25,186958.0,1748.8760989999996,-0.016386909045931652
2014-08-13,2014-08-13,1755.199951,1755.199951,1662.050049,1685.6500239999998,236934.0,1679.5289309999996,-0.04045999659313715
2014-08-14,2014-08-14,1699.800049,1737.699951,1663.300049,1701.75,211510.0,1695.570435,0.009505868156646002
2014-08-18,2014-08-18,1710.0,1718.75,1675.349976,1695.25,82014.0,1689.093994,-0.003826937080501303
2014-08-19,2014-08-19,1716.0,1759.0,1697.199951,1735.75,266750.0,1729.4468989999998,0.023609358872259456
2014-08-20,2014-08-20,1762.300049,1808.0,1755.550049,1776.75,444487.0,1770.298096,0.02334630239423774
2014-08-21,2014-08-21,1794.5,1794.5,1721.25,1732.1500239999998,176075.0,1725.860107,-0.025422409253681444
2014-08-22,2014-08-22,1738.0,1758.75,1702.050049,1711.6500239999998,183764.0,1705.434448,-0.01190565248238773
2014-08-25,2014-08-25,1692.449951,1733.0,1686.25,1698.5999760000002,132721.0,1692.4317629999996,-0.00765347877912248
2014-08-26,2014-08-26,1707.0,1746.9000239999998,1683.949951,1702.949951,201996.0,1696.765991,0.002557673335909172
2014-08-27,2014-08-27,1710.5,1720.6500239999998,1686.1500239999998,1705.5999760000002,165667.0,1699.406372,0.0015549160936298991
2014-08-28,2014-08-28,1709.9000239999998,1709.9000239999998,1638.75,1647.400024,488830.0,1641.4178470000004,-0.034718587949364554
2014-09-01,2014-09-01,1653.0,1672.349976,1586.0,1605.949951,344857.0,1600.118286,-0.025482853926437343
2014-09-02,2014-09-02,1604.0,1717.800049,1603.0,1706.050049,656278.0,1699.854858,0.06046531450709304
2014-09-03,2014-09-03,1713.0,1730.0,1695.0,1712.4000239999998,386454.0,1706.1817629999996,0.0037151170002305283
2014-09-04,2014-09-04,1720.0,1767.199951,1690.0,1701.0,394056.0,1694.82312,-0.0066796053656066326
2014-09-05,2014-09-05,1717.800049,1748.5,1710.0999760000002,1720.800049,226565.0,1714.55127,0.011573014830902116
2014-09-08,2014-09-08,1720.5,1739.8499760000002,1710.4000239999998,1726.0999760000002,102393.0,1719.831909,0.0030751624883951227
2014-09-09,2014-09-09,1730.0,1747.0,1705.0,1723.199951,150297.0,1716.942505,-0.0016814631004011815
2014-09-10,2014-09-10,1715.0,1727.949951,1686.3499760000002,1699.1500239999998,260828.0,1692.979858,-0.014054889767390222
2014-09-11,2014-09-11,1700.0,1711.699951,1665.0,1679.050049,225359.0,1674.924438,-0.010722153238684308
2014-09-12,2014-09-12,1685.0,1710.0,1675.150024,1690.3499760000002,105642.0,1686.1965329999996,0.00670736778416714
2014-09-15,2014-09-15,1687.0,1739.9000239999998,1680.0,1732.300049,275552.0,1728.043579,0.02451446899071996
2014-09-16,2014-09-16,1745.0,1748.800049,1578.300049,1663.800049,360675.0,1659.711914,-0.04034584786805784
2014-09-17,2014-09-17,1690.0,1729.0,1665.0,1716.300049,250972.0,1712.082886,0.03106664974271389
2014-09-18,2014-09-18,1705.0,1730.0,1672.199951,1706.8499760000002,108701.0,1702.656006,-0.005521302943606088
2014-09-19,2014-09-19,1702.0,1739.5999760000002,1695.550049,1728.1500239999998,204129.0,1723.903687,0.012401916348041551
2014-09-22,2014-09-22,1724.6500239999998,1738.300049,1688.0,1697.5,102419.0,1693.328979,-0.017894903209375812
2014-09-23,2014-09-23,1712.0,1712.0,1610.0,1643.25,222095.0,1639.21228,-0.03248059208854048
2014-09-24,2014-09-24,1614.400024,1637.25,1562.5,1624.25,359222.0,1620.259033,-0.011629775998017068
2014-09-25,2014-09-25,1627.0,1662.0,1600.0,1612.949951,198450.0,1608.986694,-0.0069814351324248855
2014-09-26,2014-09-26,1600.0,1631.0,1595.050049,1602.599976,334259.0,1598.662109,-0.0064375006676362645
2014-09-29,2014-09-29,1596.599976,1629.5,1596.599976,1608.150024,97626.0,1604.198608,0.003457224652418489
2014-09-30,2014-09-30,1610.699951,1644.0,1610.699951,1630.699951,121632.0,1626.693115,0.013924868057997308
2014-10-01,2014-10-01,1628.800049,1646.0,1611.0,1632.400024,76858.0,1628.389038,0.0010420155767123518
2014-10-07,2014-10-07,1621.0,1725.0,1621.0,1712.5999760000002,298376.0,1708.391846,0.04796128122408128
2014-10-08,2014-10-08,1724.9000239999998,1724.9000239999998,1635.400024,1662.849976,243476.0,1658.76416,-0.029479643910422126
2014-10-09,2014-10-09,1672.0,1750.0,1672.0,1739.6500239999998,379370.0,1735.375488,0.045150966403571864
2014-10-10,2014-10-10,1726.0,1726.0,1649.900024,1658.949951,225724.0,1654.873657,-0.047499143846324365
2014-10-13,2014-10-13,1653.0,1670.400024,1643.800049,1650.349976,157620.0,1646.2948,-0.005197478664914712
2014-10-14,2014-10-14,1660.0,1673.949951,1634.0,1645.349976,142058.0,1641.3071289999998,-0.003034232814267845
2014-10-15,2014-10-15,1645.349976,1645.349976,1645.349976,1645.349976,0.0,1641.3071289999998,0.0
2014-10-16,2014-10-16,1640.0,1658.0,1630.0,1640.949951,95480.0,1636.9178470000004,-0.002677842219516613
2014-10-17,2014-10-17,1657.0,1660.0,1626.099976,1639.849976,242012.0,1635.820679,-0.0006704892751967506
2014-10-20,2014-10-20,1653.0,1697.0,1640.0,1687.300049,171413.0,1683.1540530000002,0.028524823019175468
2014-10-21,2014-10-21,1700.0,1706.5999760000002,1630.199951,1643.050049,366951.0,1639.012817,-0.026575326035657376
2014-10-22,2014-10-22,1664.650024,1664.650024,1627.849976,1633.650024,119464.0,1629.635864,-0.005737526200341847
2014-10-27,2014-10-27,1622.099976,1622.099976,1390.0,1452.150024,851523.0,1448.581909,-0.11777150945156477
2014-10-28,2014-10-28,1452.0,1477.550049,1352.550049,1358.900024,1106289.0,1355.561035,-0.06636966748347639
2014-10-29,2014-10-29,1388.0,1475.0,1385.0,1463.0,1465537.0,1459.405151,0.07381350526790165
2014-10-30,2014-10-30,1457.099976,1492.0,1425.0,1475.300049,817996.0,1471.675049,0.008372319305493647
2014-10-31,2014-10-31,1481.0,1509.849976,1462.099976,1500.150024,346229.0,1496.463989,0.016703743358298162
2014-11-03,2014-11-03,1496.0,1544.599976,1470.650024,1529.849976,328494.0,1526.090942,0.019604541566581982
2014-11-05,2014-11-05,1522.0,1540.0,1505.0,1516.199951,219479.0,1512.474487,-0.008962483424793888
2014-11-07,2014-11-07,1530.0,1530.0,1470.25,1493.400024,239970.0,1489.730469,-0.015151832375805084
2014-11-10,2014-11-10,1492.0,1494.849976,1445.0,1477.300049,322188.0,1473.670166,-0.010839209556547935
2014-11-11,2014-11-11,1471.0,1519.699951,1471.0,1508.099976,195247.0,1504.394409,0.020634430426273557
2014-11-12,2014-11-12,1519.650024,1524.900024,1494.25,1500.900024,227824.0,1497.212158,-0.0047856136685879855
2014-11-13,2014-11-13,1507.0,1517.699951,1478.150024,1486.550049,122772.0,1482.897339,-0.00960698196628229
2014-11-14,2014-11-14,1481.0,1500.550049,1481.0,1490.099976,135126.0,1486.438599,0.002385221310674979
2014-11-17,2014-11-17,1495.0,1525.0,1490.0,1509.75,177689.0,1506.040283,0.013100820508801904
2014-11-18,2014-11-18,1515.0,1517.949951,1487.0,1499.75,129560.0,1496.064941,-0.006645588990477513
2014-11-19,2014-11-19,1498.0,1536.0,1498.0,1520.800049,214654.0,1517.063232,0.013938093395879037
2014-11-20,2014-11-20,1520.800049,1565.0,1501.0,1551.599976,175595.0,1547.787476,0.02005009457145057
2014-11-21,2014-11-21,1562.0,1570.949951,1520.199951,1529.099976,272143.0,1525.342773,-0.01460732235390161
2014-11-24,2014-11-24,1514.099976,1555.0,1514.099976,1534.900024,497061.0,1531.12854,0.003785917365615177
2014-11-25,2014-11-25,1538.0,1552.949951,1498.150024,1537.5,153448.0,1533.722168,0.0016924991565581136
2014-11-26,2014-11-26,1530.0,1600.0,1514.199951,1573.150024,400878.0,1569.284546,0.02292224180618252
2014-11-27,2014-11-27,1580.5,1583.949951,1553.150024,1567.5,169693.0,1563.6484380000004,-0.0035979793432847633
2014-11-28,2014-11-28,1605.0,1624.0,1571.349976,1601.75,232472.0,1597.814331,0.021614819265275642
2014-12-01,2014-12-01,1598.900024,1598.900024,1565.0,1574.25,137718.0,1570.381836,-0.01731785479989778
2014-12-02,2014-12-02,1570.0,1584.25,1560.349976,1579.150024,93918.0,1575.269775,0.003107745890814861
2014-12-03,2014-12-03,1566.0,1604.0,1566.0,1582.5,153352.0,1578.611572,0.0021191654871906
2014-12-04,2014-12-04,1577.0,1587.599976,1532.699951,1542.599976,221252.0,1538.80957,-0.02553659780289497
2014-12-05,2014-12-05,1547.0,1551.75,1510.0,1523.699951,138653.0,1519.956055,-0.012327687752416772
2014-12-08,2014-12-08,1540.5,1540.5,1485.0,1492.400024,171983.0,1488.733032,-0.0207559791147256
2014-12-09,2014-12-09,1479.0,1479.0,1421.0,1432.199951,269281.0,1428.680786,-0.04117395293239756
2014-12-10,2014-12-10,1420.0,1450.0,1409.0,1421.25,213731.0,1417.7578130000004,-0.00767487246745091
2014-12-11,2014-12-11,1420.0,1424.949951,1370.25,1389.099976,367820.0,1385.686768,-0.022880740628945517
2014-12-12,2014-12-12,1400.0,1401.0,1290.099976,1296.050049,317998.0,1292.8654789999996,-0.06933482163148064
2014-12-15,2014-12-15,1291.050049,1318.800049,1260.099976,1279.949951,534813.0,1276.804932,-0.012500245993136259
2014-12-16,2014-12-16,1270.0,1323.25,1252.0,1291.599976,504129.0,1288.426392,0.00906081209884313
2014-12-17,2014-12-17,1288.199951,1329.0,1241.5,1279.75,468729.0,1276.605469,-0.00921704472038165
2014-12-18,2014-12-18,1267.5,1307.800049,1222.800049,1268.099976,456407.0,1264.9841310000004,-0.009145000429596095
2014-12-19,2014-12-19,1291.0,1379.0,1282.099976,1351.75,778987.0,1348.428589,0.0638803288817682
2014-12-22,2014-12-22,1354.0,1354.0,1321.599976,1341.699951,226168.0,1338.403198,-0.007462646210709245
2014-12-23,2014-12-23,1329.550049,1364.949951,1329.550049,1350.25,254658.0,1346.932251,0.0063523398416949215
2014-12-24,2014-12-24,1350.0,1360.0,1322.550049,1352.800049,234150.0,1349.476074,0.0018868238397757864
2014-12-26,2014-12-26,1342.550049,1374.449951,1323.0,1334.599976,186757.0,1331.320679,-0.01354498251646685
2014-12-29,2014-12-29,1341.0,1350.0,1330.0,1342.900024,92145.0,1339.600342,0.006199875965139157
2014-12-30,2014-12-30,1343.0,1358.0,1340.0,1348.900024,93598.0,1345.585571,0.004457969843581822
2014-12-31,2014-12-31,1345.0,1362.900024,1343.199951,1353.199951,93461.0,1349.875,0.003182708489235964
2015-01-01,2015-01-01,1345.0,1363.0,1331.599976,1351.550049,48974.0,1348.229126,-0.0012200227472991545
2015-01-02,2015-01-02,1349.650024,1422.0,1348.0,1412.550049,351097.0,1409.079224,0.044144485623797365
2015-01-05,2015-01-05,1412.0,1427.900024,1391.199951,1405.300049,149227.0,1401.847046,-0.0051457727906774045
2015-01-06,2015-01-06,1397.25,1399.400024,1349.400024,1358.949951,91787.0,1355.61084,-0.033538528478687546
2015-01-07,2015-01-07,1365.0,1437.900024,1360.849976,1422.5,325172.0,1419.004761,0.045703596174060834
2015-01-08,2015-01-08,1431.5,1444.0,1420.0,1428.449951,119313.0,1424.940063,0.004173998431410197
2015-01-09,2015-01-09,1428.0,1473.900024,1428.0,1467.349976,191782.0,1463.744507,0.02686813144934863
2015-01-12,2015-01-12,1473.900024,1489.400024,1455.199951,1471.699951,123794.0,1468.08374,0.0029600889293899253
2015-01-13,2015-01-13,1480.5,1588.0,1480.5,1546.400024,937998.0,1542.600342,0.049511554059225034
2015-01-14,2015-01-14,1553.949951,1553.949951,1486.0,1504.25,267205.0,1500.553833,-0.02763526425885932
2015-01-15,2015-01-15,1518.650024,1546.800049,1463.199951,1509.75,238111.0,1506.040283,0.003649615397449679
2015-01-16,2015-01-16,1523.0,1581.699951,1519.050049,1544.400024,333056.0,1540.605225,0.022691465106797537
2015-01-19,2015-01-19,1548.0,1586.800049,1511.699951,1524.400024,231818.0,1520.654297,-0.013034641676630264
2015-01-20,2015-01-20,1534.0,1560.0,1524.0,1540.800049,186580.0,1537.014038,0.01070089710134514
2015-01-21,2015-01-21,1542.099976,1559.0,1524.0,1538.150024,135558.0,1534.370605,-0.0017213302532637087
2015-01-22,2015-01-22,1536.0,1575.0,1536.0,1560.800049,307001.0,1556.964966,0.014618123997125919
2015-01-23,2015-01-23,1580.0,1582.0,1550.0,1568.849976,149773.0,1564.995117,0.005144312224133253
2015-01-27,2015-01-27,1570.0,1619.5,1570.0,1597.599976,496692.0,1593.674438,0.018159613490207786
2015-01-28,2015-01-28,1600.0,1631.0,1539.599976,1565.349976,369919.0,1561.5036619999996,-0.020393074430498537
2015-01-29,2015-01-29,1584.400024,1594.25,1524.849976,1552.949951,251261.0,1549.134155,-0.007953077745940007
2015-01-30,2015-01-30,1549.0,1567.699951,1531.099976,1555.349976,177454.0,1551.52832,0.0015442928697408929
2015-02-02,2015-02-02,1555.349976,1579.0,1536.5,1565.949951,146747.0,1562.102173,0.00679200288701054
2015-02-03,2015-02-03,1571.0,1581.900024,1532.099976,1569.400024,403072.0,1565.543823,0.00220079343604418
2015-02-04,2015-02-04,1564.800049,1565.0,1511.25,1525.900024,81377.0,1522.150635,-0.028109028076203302
2015-02-05,2015-02-05,1525.699951,1547.0,1480.0,1494.599976,88488.0,1490.92749,-0.020725823480521655
2015-02-06,2015-02-06,1500.0,1529.650024,1461.5,1480.5,120703.0,1476.862183,-0.009478712347500641
2015-02-09,2015-02-09,1478.75,1488.349976,1446.949951,1452.699951,96098.0,1449.130493,-0.018955973897277545
2015-02-10,2015-02-10,1450.0,1470.0,1372.0,1379.199951,169301.0,1375.811035,-0.05192031569899935
2015-02-11,2015-02-11,1390.5,1430.25,1366.5,1403.150024,251776.0,1399.702271,0.01721614956816531
2015-02-12,2015-02-12,1408.0,1442.0,1391.800049,1404.449951,207932.0,1400.999023,0.0009260195619171797
2015-02-13,2015-02-13,1409.0,1460.449951,1409.0,1451.599976,356799.0,1448.033203,0.033020653953651724
2015-02-16,2015-02-16,1456.0,1470.0,1385.849976,1397.150024,241235.0,1393.717041,-0.03823191571557416
2015-02-18,2015-02-18,1409.0,1420.5,1390.0,1414.900024,166846.0,1411.423462,0.012624434423749165
2015-02-19,2015-02-19,1420.0,1448.0,1400.75,1440.699951,178511.0,1437.1599119999996,0.018070140085259645
2015-02-20,2015-02-20,1445.050049,1448.400024,1417.699951,1422.849976,114754.0,1419.353882,-0.012467127355250796
2015-02-23,2015-02-23,1434.449951,1435.0,1400.099976,1411.800049,111840.0,1408.331055,-0.007796400999193764
2015-02-24,2015-02-24,1417.0,1432.449951,1352.699951,1366.150024,238155.0,1362.7932130000004,-0.03286892778381478
2015-02-25,2015-02-25,1362.199951,1370.0,1335.550049,1345.099976,224654.0,1341.794922,-0.015528214933559603
2015-02-26,2015-02-26,1350.0,1352.0,1280.0,1300.800049,413621.0,1297.60376,-0.033488909638839104
2015-02-27,2015-02-27,1305.0,1385.949951,1305.0,1373.800049,594862.0,1370.424438,0.0546011985863073
2015-03-02,2015-03-02,1357.0,1364.0,1328.449951,1338.449951,210377.0,1335.161133,-0.02606851717323977
2015-03-03,2015-03-03,1344.0,1388.949951,1341.0,1348.849976,279796.0,1345.535645,0.007740199399227876
2015-03-04,2015-03-04,1359.0,1363.650024,1307.800049,1312.550049,192512.0,1309.324951,-0.02728048302644837
2015-03-05,2015-03-05,1315.0,1336.5,1302.0,1314.349976,248084.0,1311.120483,0.0013704023428262602
2015-03-09,2015-03-09,1310.0,1319.0,1272.550049,1278.050049,434266.0,1274.909668,-0.028006774687643343
2015-03-10,2015-03-10,1285.0,1290.0,1237.0,1249.150024,449073.0,1246.080688,-0.022872151580081383
2015-03-11,2015-03-11,1250.0,1253.0,1127.0,1139.349976,1298743.0,1136.550415,-0.09200545268956972
2015-03-12,2015-03-12,1160.0,1198.0,1152.0,1188.75,1165228.0,1185.829102,0.04244447086786885
2015-03-13,2015-03-13,1202.800049,1203.0,1132.0,1141.25,784406.0,1138.445801,-0.0407781943042318
2015-03-16,2015-03-16,1150.050049,1173.150024,1142.650024,1160.050049,377056.0,1157.199585,0.016338935728470894
2015-03-17,2015-03-17,1171.0,1188.550049,1160.0,1178.349976,874063.0,1175.45459,0.015652022386246855
2015-03-18,2015-03-18,1184.800049,1279.900024,1184.599976,1268.599976,1184013.0,1265.482788,0.07379874208054638
2015-03-19,2015-03-19,1268.0,1429.900024,1268.0,1403.099976,1931701.0,1399.652344,0.10077018010668493
2015-03-20,2015-03-20,1394.900024,1403.800049,1316.0,1382.400024,1196337.0,1379.003296,-0.014862891122901624
2015-03-23,2015-03-23,1389.650024,1408.550049,1338.25,1359.949951,379254.0,1356.608398,-0.016373228959217556
2015-03-24,2015-03-24,1343.0,1376.0,1340.5,1354.5,238226.0,1351.171753,-0.004015578815307563
2015-03-25,2015-03-25,1359.0,1407.5,1355.0,1368.949951,393130.0,1365.586304,0.010611681985081669
2015-03-26,2015-03-26,1352.900024,1377.0,1333.050049,1346.150024,252293.0,1342.842285,-0.01679538735891395
2015-03-27,2015-03-27,1353.800049,1375.0,1290.0,1307.349976,357322.0,1304.137573,-0.029246517091213956
2015-03-30,2015-03-30,1320.0,1339.0,1252.0,1321.349976,2754346.0,1318.1032710000004,0.010651828628992277
2015-03-31,2015-03-31,1344.0,1354.349976,1312.25,1323.75,396308.0,1320.497314,0.0018146313394700184
2015-04-01,2015-04-01,1329.400024,1344.0,1310.300049,1328.849976,246333.0,1325.584839,0.0038453313047384094
2015-04-06,2015-04-06,1330.150024,1341.0,1315.0,1323.550049,181484.0,1320.297852,-0.0039963933810005505
2015-04-07,2015-04-07,1328.849976,1336.699951,1313.949951,1322.5,498124.0,1319.250488,-0.0007935933880025559
2015-04-08,2015-04-08,1328.800049,1379.0,1321.150024,1353.949951,885036.0,1350.623047,0.023502239070028352
2015-04-09,2015-04-09,1361.0,1385.0,1342.699951,1356.0,455220.0,1352.668091,0.0015130034359795985
2015-04-10,2015-04-10,1358.449951,1358.800049,1318.0,1324.550049,348032.0,1321.29541,-0.023466379136233503
2015-04-13,2015-04-13,1328.800049,1335.0,1292.099976,1302.5,195370.0,1299.299561,-0.016787306548233794
2015-04-15,2015-04-15,1305.800049,1305.800049,1230.0,1253.400024,310201.0,1250.32019,-0.03842564951936911
2015-04-16,2015-04-16,1250.349976,1254.949951,1212.0,1221.25,310602.0,1218.249268,-0.025984868633480932
2015-04-17,2015-04-17,1225.0,1234.0,1159.5,1168.800049,332445.0,1165.928101,-0.04389737880260114
2015-04-20,2015-04-20,1170.0,1178.449951,1090.900024,1116.050049,643469.0,1113.307739,-0.04618189394271077
2015-04-21,2015-04-21,1125.0,1130.550049,1047.0,1075.5,653504.0,1072.8573,-0.0370100659420034
2015-04-22,2015-04-22,1074.0,1219.0,1073.650024,1197.0,1257050.0,1194.0588380000004,0.10703282862114703
2015-04-23,2015-04-23,1210.0,1215.949951,1146.0,1153.75,639953.0,1150.915039,-0.03680097974147678
2015-04-24,2015-04-24,1160.0,1160.699951,1110.099976,1121.25,406097.0,1118.494873,-0.028573393951832667
2015-04-27,2015-04-27,1129.400024,1170.0,1095.0,1122.449951,513656.0,1119.691895,0.0010696355918478062
2015-04-28,2015-04-28,1125.5,1127.0,1037.0,1079.650024,904346.0,1076.997192,-0.03887676278326335
2015-04-29,2015-04-29,1084.650024,1098.25,1045.5,1056.0,681691.0,1053.405273,-0.022148757178047877
2015-04-30,2015-04-30,1052.0,1089.0,1048.25,1070.25,1475780.0,1067.620239,0.013404062092785551
2015-05-04,2015-05-04,1074.400024,1113.25,1073.0,1101.75,348598.0,1099.0428470000004,0.029007566079396693
2015-05-05,2015-05-05,1108.0,1127.0,1101.550049,1114.650024,296342.0,1111.911133,0.011640614345354015
2015-05-06,2015-05-06,1115.0,1134.0,1070.0,1084.199951,410411.0,1081.535889,-0.0276981259415976
2015-05-07,2015-05-07,1075.0,1125.0,1054.0,1112.75,437584.0,1110.0158689999996,0.025992161292042404
2015-05-08,2015-05-08,1121.0,1151.0,1116.0,1121.400024,248239.0,1118.644531,0.007743400577931325
2015-05-11,2015-05-11,1129.699951,1141.75,1075.449951,1084.199951,1781231.0,1081.535889,-0.03373556186997373
2015-05-12,2015-05-12,1104.900024,1112.0,1075.0,1083.449951,774527.0,1080.78772,-0.0006920046812073366
2015-05-13,2015-05-13,1087.0,1105.0,1075.0,1078.349976,877981.0,1075.700317,-0.004718238497588345
2015-05-14,2015-05-14,1081.949951,1100.0,1075.0,1089.599976,312653.0,1086.922729,0.010378611988159923
2015-05-15,2015-05-15,1095.0,1105.0,1065.0,1070.449951,847093.0,1067.819702,-0.017731611201247333
2015-05-18,2015-05-18,1076.0,1089.900024,1069.5,1077.150024,275629.0,1074.503296,0.006239596634445732
2015-05-19,2015-05-19,1080.0,1171.5,1080.0,1138.300049,1477006.0,1135.503052,0.05521726579362785
2015-05-20,2015-05-20,1149.300049,1165.849976,1132.0,1139.75,523378.0,1136.9494630000004,0.0012729957486730115
2015-05-21,2015-05-21,1145.0,1168.0,1114.099976,1146.599976,595345.0,1143.782593,0.005992067702327297
2015-05-22,2015-05-22,1149.300049,1181.0,1134.550049,1155.050049,568016.0,1152.211914,0.007342664667802978
2015-05-25,2015-05-25,1151.199951,1188.0,1144.050049,1150.300049,553506.0,1147.473633,-0.0041208135706050095
2015-05-26,2015-05-26,1157.900024,1167.650024,1130.400024,1136.550049,240865.0,1133.757324,-0.01202550250649992
2015-05-27,2015-05-27,1131.349976,1150.0,1117.5,1138.199951,333458.0,1135.403198,0.0014506459747298805
2015-05-28,2015-05-28,1144.0,1148.699951,1118.199951,1124.699951,926615.0,1121.936401,-0.011931706485807323
2015-05-29,2015-05-29,1129.5,1160.0,1125.099976,1138.099976,367482.0,1135.303467,0.011843865108846607
2015-06-01,2015-06-01,1202.0,1215.5,1128.5,1135.550049,572278.0,1132.759888,-0.0022429532761982784
2015-06-02,2015-06-02,1143.800049,1151.099976,1085.349976,1091.900024,443109.0,1089.217041,-0.03919790660294797
2015-06-03,2015-06-03,1095.0,1104.449951,1052.75,1093.199951,647654.0,1090.513794,0.0011898287000962073
2015-06-04,2015-06-04,1102.800049,1123.150024,1093.0,1109.650024,553342.0,1106.923462,0.014935555495140031
2015-06-05,2015-06-05,1200.099976,1210.0,1103.550049,1112.0,1756322.0,1109.2677,0.002115556558941023
