Date,Date.1,HEROMOTOCO.NS.Open,HEROMOTOCO.NS.High,HEROMOTOCO.NS.Low,HEROMOTOCO.NS.Close,HEROMOTOCO.NS.Volume,HEROMOTOCO.NS.Adjusted,log_returns
2014-03-19,2014-03-19,2141.0,2149.449951,2103.5,2113.850098,168101.0,1893.087402,-0.008572866966634507
2014-03-20,2014-03-20,2115.0,2124.600098,2068.5,2104.600098,314133.0,1884.803467,-0.004385488392324
2014-03-21,2014-03-21,2111.0,2115.550049,2057.0,2068.149902,447080.0,1852.159912,-0.017471075857123708
2014-03-24,2014-03-24,2066.199951,2122.949951,2065.949951,2120.0,164681.0,1898.594849,0.024761581341381067
2014-03-25,2014-03-25,2117.0,2195.0,2112.5,2190.199951,302799.0,1961.463379,0.03257675718753905
2014-03-26,2014-03-26,2197.0,2204.550049,2142.100098,2180.699951,448128.0,1952.955566,-0.004346916626085218
2014-03-27,2014-03-27,2190.0,2274.0,2162.300049,2250.300049,846751.0,2015.286865,0.031417650058401136
2014-03-28,2014-03-28,2259.0,2259.899902,2214.0,2253.25,309081.0,2017.929077,0.0013102260905366592
2014-03-31,2014-03-31,2263.899902,2300.0,2240.5,2274.800049,225297.0,2037.228149,0.009518357306902205
2014-04-01,2014-04-01,2274.800049,2284.75,2241.649902,2250.0,153888.0,2015.018188,-0.01096191176681316
2014-04-02,2014-04-02,2270.0,2284.199951,2243.649902,2249.949951,196369.0,2014.973267,-2.2293347518242967e-05
2014-04-03,2014-04-03,2264.899902,2264.899902,2234.850098,2250.600098,236571.0,2015.55542,0.000288871782962552
2014-04-04,2014-04-04,2260.0,2260.0,2226.0,2250.899902,166460.0,2015.824341,0.00013341387631093935
2014-04-07,2014-04-07,2250.0,2254.149902,2214.0,2239.350098,371497.0,2005.480469,-0.005144546510368997
2014-04-09,2014-04-09,2254.0,2254.0,2209.050049,2244.300049,394670.0,2009.913452,0.0022079949754392203
2014-04-10,2014-04-10,2247.0,2254.899902,2200.0,2207.449951,427407.0,1976.912231,-0.016555514277468042
2014-04-11,2014-04-11,2207.399902,2211.0,2164.699951,2174.050049,286567.0,1947.000122,-0.015246359109432284
2014-04-15,2014-04-15,2174.050049,2233.550049,2123.050049,2220.350098,305932.0,1988.464844,0.021073116800723213
2014-04-16,2014-04-16,2225.0,2246.5,2161.949951,2168.399902,229148.0,1941.939941,-0.02367546282495692
2014-04-17,2014-04-17,2170.0,2225.0,2165.699951,2218.850098,157821.0,1987.121582,0.022999707398119185
2014-04-21,2014-04-21,2201.0,2248.100098,2201.0,2245.050049,182444.0,2010.585205,0.011738676037708728
2014-04-22,2014-04-22,2250.0,2274.0,2236.050049,2266.5,187491.0,2029.795166,0.009509058052166177
2014-04-23,2014-04-23,2264.0,2296.0,2227.149902,2256.149902,322006.0,2020.525879,-0.004577070844169917
2014-04-24,2014-04-24,2256.149902,2256.149902,2256.149902,2256.149902,0.0,2020.525879,0.0
2014-04-25,2014-04-25,2270.0,2274.850098,2195.050049,2200.149902,196880.0,1970.374023,-0.025134429550407237
2014-04-28,2014-04-28,2197.600098,2212.899902,2155.199951,2161.100098,163998.0,1935.402832,-0.017907897392705152
2014-04-29,2014-04-29,2163.399902,2174.300049,2140.0,2145.199951,135445.0,1921.163208,-0.0073846466328015845
2014-04-30,2014-04-30,2148.050049,2217.800049,2148.050049,2200.350098,341315.0,1970.553345,0.025383549001431586
2014-05-02,2014-05-02,2222.0,2224.949951,2193.0,2198.649902,128584.0,1969.031006,-0.000772842482931857
2014-05-05,2014-05-05,2196.350098,2217.600098,2184.0,2208.100098,118964.0,1977.494019,0.00428884951644104
2014-05-06,2014-05-06,2193.5,2219.5,2171.5,2182.25,72499.0,1954.34375,-0.011775936793600115
2014-05-07,2014-05-07,2184.0,2194.0,2151.0,2158.25,222932.0,1932.850464,-0.0110586216465407
2014-05-08,2014-05-08,2141.149902,2171.550049,2126.399902,2130.399902,209033.0,1907.908813,-0.01298805773373779
2014-05-09,2014-05-09,2122.25,2233.0,2115.050049,2217.399902,216863.0,1985.822632,0.04002547251522781
2014-05-12,2014-05-12,2224.899902,2310.0,2222.0,2302.800049,251737.0,2062.304199,0.037790648431486495
2014-05-13,2014-05-13,2319.0,2443.800049,2305.050049,2429.0,347393.0,2175.323975,0.053353706569069466
2014-05-14,2014-05-14,2429.0,2488.0,2418.399902,2431.0,412324.0,2177.115479,0.0008232183905638736
2014-05-15,2014-05-15,2443.0,2464.899902,2414.100098,2440.800049,291788.0,2185.891846,0.00402308691392772
2014-05-16,2014-05-16,2489.949951,2787.699951,2381.0,2397.649902,722965.0,2147.248291,-0.01783675501343218
2014-05-19,2014-05-19,2429.899902,2472.699951,2391.699951,2448.399902,418194.0,2192.697754,0.020945479101716732
2014-05-20,2014-05-20,2410.0,2432.699951,2350.0,2362.5,299017.0,2115.768799,-0.035714392069985834
2014-05-21,2014-05-21,2380.0,2395.0,2323.300049,2340.75,424068.0,2096.290771,-0.009248761334592182
2014-05-22,2014-05-22,2357.0,2386.300049,2305.0,2310.300049,298720.0,2069.020752,-0.013094054780011357
2014-05-23,2014-05-23,2327.0,2361.649902,2315.399902,2349.199951,214013.0,2103.85791,0.016697330645754068
2014-05-26,2014-05-26,2370.0,2371.0,2282.699951,2300.449951,283148.0,2060.199219,-0.02097007294705211
2014-05-27,2014-05-27,2280.25,2335.699951,2279.350098,2314.199951,138956.0,2072.513184,0.005959283028380114
2014-05-28,2014-05-28,2300.0,2383.0,2300.0,2347.850098,775174.0,2102.649414,0.014436205856330098
2014-05-29,2014-05-29,2350.0,2356.0,2260.5,2344.600098,588264.0,2099.739014,-0.0013851173042080944
2014-05-30,2014-05-30,2326.0,2359.0,2326.0,2345.850098,553044.0,2100.858154,0.0005328480602733165
2014-06-02,2014-06-02,2348.0,2402.949951,2348.0,2385.350098,398058.0,2136.23291,0.016698049396913106
2014-06-03,2014-06-03,2415.0,2469.600098,2387.0,2461.699951,430868.0,2204.608643,0.031506051562811166
2014-06-04,2014-06-04,2480.0,2569.0,2444.399902,2541.5,476392.0,2276.075195,0.03190254696481532
2014-06-05,2014-06-05,2564.949951,2596.0,2502.649902,2582.199951,452569.0,2312.524414,0.015887193810828926
2014-06-06,2014-06-06,2592.0,2700.0,2592.0,2682.75,655269.0,2402.573486,0.03820070094529982
2014-06-09,2014-06-09,2694.0,2754.550049,2684.199951,2724.199951,399398.0,2439.69458,0.01533241063985891
2014-06-10,2014-06-10,2721.0,2721.100098,2630.0,2665.800049,266286.0,2387.393555,-0.021670651253632656
2014-06-11,2014-06-11,2640.100098,2718.0,2640.100098,2705.050049,443719.0,2422.544189,0.014616097604044144
2014-06-12,2014-06-12,2700.0,2738.350098,2682.300049,2717.649902,320564.0,2433.8283690000007,0.004647172420643386
2014-06-13,2014-06-13,2719.0,2757.800049,2578.25,2592.050049,5445293.0,2321.345947,-0.04731831108485096
2014-06-16,2014-06-16,2600.0,2623.0,2545.050049,2611.350098,345733.0,2338.630371,0.007418279443998087
2014-06-17,2014-06-17,2614.699951,2614.699951,2576.0,2591.5,299825.0,2320.853271,-0.007630539185001339
2014-06-18,2014-06-18,2603.899902,2603.899902,2535.050049,2544.399902,397018.0,2278.671875,-0.01834214500846798
2014-06-19,2014-06-19,2550.0,2575.0,2531.0,2539.699951,396963.0,2274.463135,-0.0018487223372325445
2014-06-20,2014-06-20,2535.0,2566.0,2512.25,2521.0,321985.0,2257.71582,-0.007390436870386984
2014-06-23,2014-06-23,2523.0,2589.0,2523.0,2583.449951,354783.0,2313.643799,0.02447008083776936
2014-06-24,2014-06-24,2585.0,2623.75,2585.0,2615.25,379832.0,2342.123047,0.012234119171889546
2014-06-25,2014-06-25,2616.0,2661.649902,2595.5,2642.800049,231135.0,2366.795654,0.010479192506087642
2014-06-26,2014-06-26,2675.0,2678.649902,2627.5,2646.899902,425375.0,2370.467041,0.0015500038614790768
2014-06-27,2014-06-27,2645.0,2652.0,2610.0,2622.899902,170046.0,2348.973633,-0.009108518608339722
2014-06-30,2014-06-30,2618.050049,2640.0,2601.0,2634.649902,315750.0,2359.496338,0.004469699322090293
2014-07-01,2014-07-01,2625.100098,2665.0,2620.850098,2643.399902,145476.0,2367.332764,0.0033157251977549147
2014-07-02,2014-07-02,2650.0,2693.699951,2635.0,2679.800049,304779.0,2399.931396,0.01367624658821853
2014-07-03,2014-07-03,2635.0,2641.399902,2581.350098,2588.399902,356742.0,2375.700684,-0.010147733127902292
2014-07-04,2014-07-04,2600.0,2620.800049,2572.350098,2583.949951,263645.0,2371.616455,-0.001720647636579642
2014-07-07,2014-07-07,2599.0,2629.0,2583.050049,2615.850098,266648.0,2400.89502,0.01226982165379642
2014-07-08,2014-07-08,2625.0,2629.949951,2563.0,2579.300049,315738.0,2367.348633,-0.014070984175380552
2014-07-09,2014-07-09,2568.050049,2591.25,2516.300049,2537.899902,278093.0,2329.350586,-0.01618109838580839
2014-07-10,2014-07-10,2531.0,2570.949951,2400.149902,2439.100098,289338.0,2238.669678,-0.039707714581266096
2014-07-11,2014-07-11,2450.0,2491.199951,2401.0,2433.149902,527940.0,2233.208252,-0.0024425660989804143
2014-07-14,2014-07-14,2410.0,2460.050049,2405.0,2442.199951,143434.0,2241.514404,0.003712481053471883
2014-07-15,2014-07-15,2462.0,2489.300049,2393.149902,2407.350098,311888.0,2209.528564,-0.014372537329875534
2014-07-16,2014-07-16,2425.0,2451.949951,2398.75,2432.75,362744.0,2232.841309,0.010495730737328124
2014-07-17,2014-07-17,2432.0,2470.0,2432.0,2445.550049,197104.0,2244.589111,0.005247576335674964
2014-07-18,2014-07-18,2438.050049,2512.350098,2426.649902,2504.5,245685.0,2298.695313,0.023819226377782776
2014-07-21,2014-07-21,2525.0,2540.0,2495.5,2516.399902,195433.0,2309.617188,0.004740084552590672
2014-07-22,2014-07-22,2535.0,2548.449951,2508.850098,2520.350098,159228.0,2313.2426760000008,0.0015685047135090002
2014-07-23,2014-07-23,2510.100098,2568.0,2510.0,2558.300049,201900.0,2348.074463,0.01494531880237382
2014-07-24,2014-07-24,2564.899902,2564.899902,2524.100098,2538.199951,110245.0,2329.626221,-0.00788778029883197
2014-07-25,2014-07-25,2538.199951,2584.0,2524.5,2574.699951,309696.0,2363.126465,0.014277681067438763
2014-07-28,2014-07-28,2625.0,2625.0,2504.050049,2538.100098,245964.0,2329.533936,-0.014317295503046168
2014-07-30,2014-07-30,2558.0,2610.550049,2538.0,2602.350098,285098.0,2388.504639,0.024999275967510396
2014-07-31,2014-07-31,2581.199951,2626.199951,2572.100098,2597.149902,705097.0,2383.731689,-0.0020002997602848183
2014-08-01,2014-08-01,2577.600098,2619.0,2560.050049,2596.550049,402497.0,2383.180908,-0.00023108500155810674
2014-08-04,2014-08-04,2610.0,2620.0,2565.0,2600.899902,499212.0,2387.17334,0.0016738517621970315
2014-08-05,2014-08-05,2616.5,2625.0,2550.199951,2583.300049,644735.0,2371.02002,-0.006789712327236686
2014-08-06,2014-08-06,2530.0,2609.0,2526.0,2598.25,959915.0,2384.741211,0.005770360792499929
2014-08-07,2014-08-07,2590.0,2619.0,2585.050049,2610.949951,449586.0,2396.397705,0.004876042005880875
2014-08-08,2014-08-08,2574.0,2600.0,2549.25,2591.75,228607.0,2406.425537,0.004175813294117425
2014-08-11,2014-08-11,2601.0,2618.0,2575.100098,2604.949951,293004.0,2418.681152,0.00507994626667152
2014-08-12,2014-08-12,2610.25,2617.699951,2576.5,2597.199951,160567.0,2411.485596,-0.002979425638204525
2014-08-13,2014-08-13,2585.0,2600.0,2561.0,2578.699951,207460.0,2394.308594,-0.0071484855436763075
2014-08-14,2014-08-14,2575.0,2575.0,2488.0,2510.550049,475867.0,2331.0314940000007,-0.02678363101769321
2014-08-18,2014-08-18,2514.899902,2545.800049,2494.0,2511.449951,433436.0,2331.867188,0.0003584439920052418
2014-08-19,2014-08-19,2516.949951,2550.0,2512.0,2542.649902,272337.0,2360.836182,0.012346555795907044
2014-08-20,2014-08-20,2547.949951,2552.949951,2505.25,2537.100098,153133.0,2355.68335,-0.002185015461139805
2014-08-21,2014-08-21,2532.0,2571.800049,2512.0,2557.850098,292332.0,2374.949463,0.008145303294734951
2014-08-22,2014-08-22,2562.949951,2575.0,2525.0,2536.449951,240614.0,2355.079834,-0.008401531841885301
2014-08-25,2014-08-25,2540.0,2577.100098,2515.0,2569.5,319018.0,2385.766357,0.012945769735149605
2014-08-26,2014-08-26,2562.0,2596.0,2533.600098,2564.699951,351269.0,2381.30957,-0.0018698205636935585
2014-08-27,2014-08-27,2570.0,2604.0,2554.149902,2600.0,655142.0,2414.085449,0.013669943461882106
2014-08-28,2014-08-28,2599.0,2677.949951,2573.0,2604.800049,3740111.0,2418.542236,0.0018444575307716704
2014-09-01,2014-09-01,2612.100098,2787.0,2597.899902,2755.449951,782545.0,2558.419678,0.056224777748335335
2014-09-02,2014-09-02,2779.199951,2825.899902,2769.899902,2792.899902,534363.0,2593.191895,0.01349975423786276
2014-09-03,2014-09-03,2790.0,2795.0,2756.050049,2766.0,249996.0,2568.21582,-0.0096780844793356
2014-09-04,2014-09-04,2760.0,2839.850098,2736.050049,2824.600098,402234.0,2622.6252440000007,0.0209643932788266
2014-09-05,2014-09-05,2825.0,2829.0,2751.0,2761.800049,324337.0,2564.315918,-0.022484073214431355
2014-09-08,2014-09-08,2850.0,2850.0,2756.25,2781.050049,236925.0,2582.189697,0.00694601432515185
2014-09-09,2014-09-09,2800.0,2800.0,2740.100098,2749.600098,178834.0,2552.988281,-0.011373210779128229
2014-09-10,2014-09-10,2750.0,2761.649902,2675.0,2682.800049,320429.0,2490.965088,-0.02459432703596232
2014-09-11,2014-09-11,2690.0,2731.5,2670.0,2720.300049,408168.0,2525.783203,0.013880973110666163
2014-09-12,2014-09-12,2720.0,2765.899902,2699.0,2758.550049,225252.0,2561.298096,0.0139630046879784
2014-09-15,2014-09-15,2750.0,2808.800049,2726.300049,2799.649902,404377.0,2599.459473,0.014789329688720262
2014-09-16,2014-09-16,2799.649902,2823.699951,2778.050049,2790.5,425069.0,2590.963623,-0.003273666685851495
2014-09-17,2014-09-17,2805.0,2878.0,2793.0,2828.699951,608929.0,2626.432129,0.013596458496728305
2014-09-18,2014-09-18,2830.0,3010.449951,2817.0,2992.649902,632305.0,2778.658691,0.05634200579213289
2014-09-19,2014-09-19,3001.899902,3017.0,2940.5,2951.399902,312955.0,2740.358154,-0.01387970102083802
2014-09-22,2014-09-22,2940.0,3009.699951,2933.300049,2997.850098,248109.0,2783.487549,0.0156160304896531
2014-09-23,2014-09-23,2995.0,3029.0,2970.0,2978.199951,304207.0,2765.241943,-0.00657652235072792
2014-09-24,2014-09-24,2986.0,2998.0,2918.0,2943.25,313069.0,2732.79126,-0.011804606713384123
2014-09-25,2014-09-25,2951.449951,2959.800049,2900.5,2932.949951,647534.0,2723.228027,-0.0035055751420740573
2014-09-26,2014-09-26,2925.050049,2934.5,2844.100098,2896.899902,368889.0,2689.755371,-0.012367701950171115
2014-09-29,2014-09-29,2909.699951,2915.600098,2848.199951,2860.5,233169.0,2655.958252,-0.012644736212584108
2014-09-30,2014-09-30,2860.25,2918.399902,2817.199951,2839.550049,542336.0,2636.506348,-0.007350825394139449
2014-10-01,2014-10-01,2881.0,2926.75,2851.5,2874.949951,447543.0,2669.3752440000007,0.01238976629773525
2014-10-07,2014-10-07,2874.949951,2874.949951,2798.600098,2808.149902,301762.0,2607.351318,-0.023509568654963783
2014-10-08,2014-10-08,2802.0,2819.75,2777.5,2799.050049,431918.0,2598.902344,-0.003245704864086818
2014-10-09,2014-10-09,2801.0,2835.0,2801.0,2818.949951,495261.0,2617.379395,0.00708440579051306
2014-10-10,2014-10-10,2811.5,2872.5,2765.0,2841.0,471438.0,2637.852539,0.007791567653550047
2014-10-13,2014-10-13,2827.0,2892.75,2820.100098,2874.850098,473368.0,2669.282227,0.011844453486490105
2014-10-14,2014-10-14,2867.0,2879.0,2840.199951,2852.449951,429143.0,2648.483887000001,-0.007822249269350046
2014-10-15,2014-10-15,2852.449951,2852.449951,2852.449951,2852.449951,0.0,2648.483887000001,0.0
2014-10-16,2014-10-16,2874.0,2910.0,2725.949951,2798.949951,903551.0,2598.80957,-0.018933875676617085
2014-10-17,2014-10-17,2890.0,2909.100098,2739.0,2873.899902,1062740.0,2668.399902,0.02642552264080411
2014-10-20,2014-10-20,2914.949951,2945.899902,2827.5,2937.699951,715327.0,2727.638184,0.021957095559384854
2014-10-21,2014-10-21,2937.949951,3003.0,2920.0,2995.850098,681898.0,2781.630127,0.019601031783178516
2014-10-22,2014-10-22,3026.0,3120.0,3026.0,3115.5,705957.0,2892.724609,0.039161696805236616
2014-10-27,2014-10-27,3120.0,3129.0,3063.050049,3082.949951,354733.0,2862.501953,-0.010502778124026335
2014-10-28,2014-10-28,3090.0,3093.75,3006.0,3035.050049,556481.0,2818.0271,-0.015659020971152238
2014-10-29,2014-10-29,3104.899902,3108.600098,3027.100098,3037.850098,815016.0,2820.627197,0.0009222403244937283
2014-10-30,2014-10-30,3036.0,3054.300049,3011.0,3031.649902,712684.0,2814.8701170000004,-0.002043149586256732
2014-10-31,2014-10-31,3054.949951,3103.699951,3040.0,3064.25,731352.0,2845.138916,0.01069577358779572
2014-11-03,2014-11-03,3044.0,3050.0,2928.149902,3010.949951,613472.0,2795.650146,-0.017547204572614383
2014-11-05,2014-11-05,3035.0,3036.399902,2943.300049,2963.300049,779386.0,2751.407471,-0.0159521015471471
2014-11-07,2014-11-07,2920.0,2960.0,2862.600098,2887.600098,11665947.0,2681.120605,-0.025877745063769275
2014-11-10,2014-11-10,2909.0,2938.0,2895.0,2933.100098,681780.0,2723.367188,0.015634208138465056
2014-11-11,2014-11-11,2930.0,2953.899902,2913.600098,2924.0,556075.0,2714.918213,-0.00310722265375496
2014-11-12,2014-11-12,2926.0,2975.0,2926.0,2967.350098,777888.0,2755.168213,0.014716669284298156
2014-11-13,2014-11-13,2983.0,2983.0,2913.149902,2927.5,323763.0,2718.167236,-0.013520655189619646
2014-11-14,2014-11-14,2930.800049,2983.0,2921.100098,2964.399902,408553.0,2752.428711,0.012525846650167871
2014-11-17,2014-11-17,2950.050049,3040.850098,2950.050049,3028.899902,779054.0,2812.316895,0.021524971859406602
2014-11-18,2014-11-18,3042.699951,3048.75,3004.199951,3017.75,282465.0,2801.964111,-0.003688021929570517
2014-11-19,2014-11-19,3020.199951,3042.75,2976.75,3000.350098,361646.0,2785.808105,-0.005782644816388682
2014-11-20,2014-11-20,3009.899902,3009.899902,2951.0,2995.550049,258380.0,2781.351807,-0.0016009236387013461
2014-11-21,2014-11-21,3003.899902,3048.300049,2991.449951,3028.350098,549348.0,2811.806396,0.010890051334043528
2014-11-24,2014-11-24,3028.0,3087.25,3028.0,3078.699951,611061.0,2858.555908,0.0164894476797679
2014-11-25,2014-11-25,3085.0,3095.699951,3020.899902,3042.75,796224.0,2825.17627,-0.011745810928328382
2014-11-26,2014-11-26,3045.0,3109.449951,3012.25,3099.5,308719.0,2877.868652,0.018479209673755825
2014-11-27,2014-11-27,3076.0,3135.600098,3076.0,3104.149902,1022883.0,2882.186035,0.0014990773675318536
2014-11-28,2014-11-28,3115.0,3162.399902,3115.0,3147.399902,259437.0,2922.343018,0.013836651798034616
2014-12-01,2014-12-01,3167.0,3269.949951,3161.449951,3257.899902,519665.0,3024.941895,0.034506185082534564
2014-12-02,2014-12-02,3257.0,3257.0,3210.100098,3224.0,226412.0,2993.46582,-0.010460029788267988
2014-12-03,2014-12-03,3240.0,3259.949951,3174.300049,3194.300049,431751.0,2965.890137000001,-0.009254651011563196
2014-12-04,2014-12-04,3204.550049,3230.0,3171.149902,3218.0,317558.0,2987.89502,0.007391930550523895
2014-12-05,2014-12-05,3233.899902,3233.899902,3181.0,3187.0,509568.0,2959.112061,-0.009679888843293405
2014-12-08,2014-12-08,3205.0,3205.0,3142.0,3160.149902,196600.0,2934.181885,-0.008460573981031061
2014-12-09,2014-12-09,3148.100098,3198.600098,3130.449951,3136.600098,328254.0,2912.315674,-0.007480140968168847
2014-12-10,2014-12-10,3138.149902,3188.399902,3128.5,3168.75,301350.0,2942.166504,0.010197687098976616
2014-12-11,2014-12-11,3177.0,3177.0,3099.300049,3114.600098,282839.0,2891.888916,-0.017236323320612534
2014-12-12,2014-12-12,3130.0,3166.199951,3117.149902,3124.899902,221565.0,2901.452148,0.0033014595828770865
2014-12-15,2014-12-15,3126.0,3250.0,3043.199951,3145.449951,252872.0,2920.532715,0.00655468393118408
2014-12-16,2014-12-16,3130.0,3153.699951,3120.0,3132.75,567038.0,2908.740967,-0.004045706112613345
2014-12-17,2014-12-17,3120.0,3177.0,3051.550049,3061.649902,411233.0,2842.724854,-0.022957282348311736
2014-12-18,2014-12-18,3112.0,3114.149902,3028.050049,3065.449951,511995.0,2846.253174,0.0012404057231458765
2014-12-19,2014-12-19,3097.0,3148.850098,3040.050049,3074.100098,1100472.0,2854.285156,0.002817975022773922
2014-12-22,2014-12-22,3070.0,3122.899902,3061.399902,3114.300049,219295.0,2891.610352,0.012992133593017208
2014-12-23,2014-12-23,3114.0,3156.899902,3100.600098,3137.449951,259270.0,2913.104736,0.007405869854337332
2014-12-24,2014-12-24,3155.0,3162.0,3074.449951,3100.5,459923.0,2878.7971190000007,-0.011846892130029651
2014-12-26,2014-12-26,3118.399902,3118.399902,3067.199951,3096.399902,97054.0,2874.98999,-0.0013233473826819164
2014-12-29,2014-12-29,3119.0,3153.649902,3096.949951,3150.050049,210657.0,2924.803955,0.01717826200186945
2014-12-30,2014-12-30,3155.0,3160.0,3073.0,3084.850098,306502.0,2864.266113,-0.020915293173788815
2014-12-31,2014-12-31,3075.0,3120.0,3046.75,3106.649902,412694.0,2884.50708,0.007041867877771502
2015-01-01,2015-01-01,3111.0,3120.0,3083.0,3105.399902,112464.0,2883.346436,-0.00040245266716532063
2015-01-02,2015-01-02,3115.0,3119.0,3090.550049,3098.100098,187675.0,2876.568848,-0.002353364865232521
2015-01-05,2015-01-05,3104.0,3146.899902,3098.100098,3119.399902,160068.0,2896.345459,0.0068515440603356135
2015-01-06,2015-01-06,3098.0,3098.0,3001.0,3014.399902,457760.0,2798.853271,-0.03423996851507916
2015-01-07,2015-01-07,3014.0,3022.0,2966.699951,2974.050049,378882.0,2761.388916,-0.01347600363696344
2015-01-08,2015-01-08,2978.0,2999.699951,2951.75,2984.0,513335.0,2770.627686,0.003340112387191674
2015-01-09,2015-01-09,2998.850098,3011.0,2966.25,2992.25,365342.0,2778.287354,0.002760782174496157
2015-01-12,2015-01-12,2988.0,2988.0,2924.0,2937.149902,396343.0,2727.127686,-0.01858575249797489
2015-01-13,2015-01-13,2951.0,2962.550049,2887.550049,2893.199951,387266.0,2686.320068,-0.015076673069158275
2015-01-14,2015-01-14,2909.0,2924.699951,2883.0,2903.050049,503348.0,2695.466064,0.0033988733779004576
2015-01-15,2015-01-15,2940.0,2970.0,2928.649902,2950.550049,548030.0,2739.569336,0.01622960544577534
2015-01-16,2015-01-16,2950.399902,2970.0,2891.300049,2897.699951,441344.0,2690.498291,-0.018074316654883127
2015-01-19,2015-01-19,2900.050049,2920.0,2836.0,2841.300049,494968.0,2638.131104,-0.01965566343275693
2015-01-20,2015-01-20,2860.0,2868.0,2797.199951,2828.649902,620515.0,2626.3857420000004,-0.004462092849678356
2015-01-21,2015-01-21,2833.899902,2894.0,2833.899902,2875.149902,502824.0,2669.560791,0.016305302661328014
2015-01-22,2015-01-22,2899.949951,2909.0,2811.600098,2838.850098,616241.0,2635.856201,-0.012705897948547928
2015-01-23,2015-01-23,2870.0,2895.600098,2851.0,2862.800049,616170.0,2658.0939940000007,0.008401259164952712
2015-01-27,2015-01-27,2860.0,2869.649902,2823.0,2857.75,563105.0,2653.404785,-0.0017656824988119266
2015-01-28,2015-01-28,2860.0,2895.5,2840.550049,2865.100098,415685.0,2660.229248,0.0025686626929708467
2015-01-29,2015-01-29,2860.0,2898.75,2857.0,2876.5,544345.0,2670.814209,0.00397107057755175
2015-01-30,2015-01-30,2887.550049,2936.850098,2857.399902,2865.5,447643.0,2660.600586,-0.0038314915975101727
2015-02-02,2015-02-02,2877.949951,2888.800049,2810.0,2833.199951,298183.0,2630.610596,-0.011335896495878295
2015-02-03,2015-02-03,2857.5,2860.0,2791.0,2812.399902,377426.0,2611.297607,-0.007368719802065549
2015-02-04,2015-02-04,2770.0,2864.0,2750.0,2829.5,902976.0,2627.174805,0.006061784951359783
2015-02-05,2015-02-05,2811.0,2857.800049,2811.0,2847.300049,475877.0,2643.702148,0.00627121342923065
2015-02-06,2015-02-06,2847.199951,2852.949951,2771.25,2776.300049,544388.0,2577.779297,-0.0252519729120424
2015-02-09,2015-02-09,2750.0,2764.949951,2705.0,2728.800049,425252.0,2533.675537,-0.01725726079294176
2015-02-10,2015-02-10,2715.0,2752.0,2690.699951,2720.149902,531510.0,2525.644043,-0.0031749331583394986
2015-02-11,2015-02-11,2721.600098,2765.300049,2701.550049,2753.350098,427723.0,2556.470215,0.012131388037700752
2015-02-12,2015-02-12,2782.350098,2819.0,2775.600098,2807.550049,471851.0,2606.794434,0.01949379551316888
2015-02-13,2015-02-13,2822.399902,2868.199951,2815.0,2852.899902,278795.0,2648.901611,0.01602378737089083
2015-02-16,2015-02-16,2855.0,2861.649902,2793.300049,2805.0,278310.0,2604.427002,-0.016932377493932727
2015-02-18,2015-02-18,2705.0,2728.0,2645.699951,2663.75,10612619.0,2473.276855,-0.05166875682106742
2015-02-19,2015-02-19,2677.0,2700.0,2649.100098,2664.949951,4318965.0,2474.3908690000007,0.0004503188495954547
2015-02-20,2015-02-20,2670.0,2683.399902,2647.550049,2658.899902,516004.0,2468.773682,-0.00227270986424788
2015-02-23,2015-02-23,2658.899902,2662.850098,2629.25,2647.899902,569905.0,2458.560547,-0.004145507145077332
2015-02-24,2015-02-24,2652.949951,2670.0,2640.149902,2651.399902,433596.0,2461.810059,0.0013208405352509445
2015-02-25,2015-02-25,2665.0,2670.0,2615.0,2624.550049,587341.0,2436.880127,-0.01017829104372492
2015-02-26,2015-02-26,2630.0,2635.050049,2600.0,2622.25,1172341.0,2434.744385,-0.0008768090116832994
2015-02-27,2015-02-27,2643.899902,2678.75,2637.350098,2672.600098,1913808.0,2481.494141,0.01901907930572744
2015-03-02,2015-03-02,2702.0,2705.5,2616.25,2624.550049,817814.0,2436.880127,-0.018142270294044142
2015-03-03,2015-03-03,2618.050049,2643.75,2598.100098,2636.5,438209.0,2447.97583,0.004542906558730131
2015-03-04,2015-03-04,2675.0,2678.0,2610.0,2622.25,456591.0,2434.744385,-0.0054197155704134295
2015-03-05,2015-03-05,2631.0,2636.75,2584.600098,2609.449951,428419.0,2422.859375,-0.004893373071514162
2015-03-09,2015-03-09,2598.050049,2607.550049,2572.25,2599.25,801602.0,2413.389404,-0.003916251432122486
2015-03-10,2015-03-10,2590.100098,2625.399902,2590.100098,2617.699951,605928.0,2430.52002,0.0070730832964489565
2015-03-11,2015-03-11,2610.600098,2628.0,2592.0,2612.699951,577880.0,2425.877197,-0.0019120447554117348
2015-03-12,2015-03-12,2624.800049,2647.399902,2616.199951,2642.350098,589703.0,2453.407227,0.011284573617861504
2015-03-13,2015-03-13,2673.949951,2673.949951,2605.100098,2610.0,293111.0,2423.370605,-0.012318380231007177
2015-03-16,2015-03-16,2615.050049,2643.75,2600.0,2631.25,212151.0,2443.101074,0.008108781232771811
2015-03-17,2015-03-17,2645.0,2655.0,2631.050049,2651.449951,503626.0,2461.856689,0.007647652566575402
2015-03-18,2015-03-18,2652.0,2688.899902,2640.100098,2675.350098,547515.0,2484.047607,0.008973512458001487
2015-03-19,2015-03-19,2696.449951,2697.600098,2654.050049,2662.800049,382445.0,2472.39502,-0.00470200478274041
