Date,Date.1,CIPLA.NS.Open,CIPLA.NS.High,CIPLA.NS.Low,CIPLA.NS.Close,CIPLA.NS.Volume,CIPLA.NS.Adjusted,log_returns
2014-04-22,2014-04-22,400.149994,402.799988,395.0,396.5,1162409.0,390.850067,-0.008288338875551915
2014-04-23,2014-04-23,397.299988,400.25,397.299988,399.049988,748544.0,393.363678,0.006410547185929261
2014-04-24,2014-04-24,399.049988,399.049988,399.049988,399.049988,0.0,393.363678,0.0
2014-04-25,2014-04-25,397.25,401.0,392.399994,394.25,630377.0,388.632141,-0.0121013300232109
2014-04-28,2014-04-28,394.25,409.5,394.25,406.899994,1950705.0,401.101868,0.03158218670757762
2014-04-29,2014-04-29,407.799988,408.75,397.700012,401.200012,1115634.0,395.483124,-0.014107313698492163
2014-04-30,2014-04-30,401.200012,404.899994,392.549988,397.450012,810330.0,391.78653,-0.009390991125552972
2014-05-02,2014-05-02,397.5,406.5,397.5,402.100006,989246.0,396.37027,0.011631674509355427
2014-05-05,2014-05-05,402.049988,404.399994,391.299988,392.799988,1734530.0,387.202759,-0.023400318749628116
2014-05-06,2014-05-06,395.649994,395.649994,389.5,390.899994,1302895.0,385.329865,-0.004848721234911757
2014-05-07,2014-05-07,391.149994,396.350006,381.299988,382.600006,1677331.0,377.148163,-0.021461644111959718
2014-05-08,2014-05-08,391.0,395.0,386.100006,388.649994,1878821.0,383.111938,0.015689097251009976
2014-05-09,2014-05-09,388.350006,394.0,385.100006,392.299988,1030990.0,386.70993,0.009347664306644354
2014-05-12,2014-05-12,393.100006,394.799988,384.5,387.75,1522838.0,382.224792,-0.011665980839909551
2014-05-13,2014-05-13,391.0,392.899994,386.100006,390.600006,2079198.0,385.034149,0.007323132791148269
2014-05-14,2014-05-14,392.200012,396.799988,390.799988,394.549988,1474530.0,388.927856,0.010061837208757751
2014-05-15,2014-05-15,394.700012,402.450012,393.5,398.100006,1681151.0,392.427277,0.008957372262713648
2014-05-16,2014-05-16,401.399994,425.0,387.450012,388.25,2820584.0,382.717651,-0.02505372487000201
2014-05-19,2014-05-19,390.149994,394.399994,382.049988,384.75,2386910.0,379.267487,-0.009055787064920828
2014-05-20,2014-05-20,383.0,391.5,378.899994,389.350006,1790091.0,383.802002,0.01188507322632848
2014-05-21,2014-05-21,390.0,394.0,386.299988,389.649994,2123860.0,384.097687,0.0007701136459594692
2014-05-22,2014-05-22,391.399994,392.399994,384.350006,387.850006,1343373.0,382.323334,-0.004630238788934982
2014-05-23,2014-05-23,388.200012,392.899994,384.049988,387.899994,1067882.0,382.37262,0.00012890351991678983
2014-05-26,2014-05-26,388.350006,390.799988,379.100006,381.299988,1422191.0,375.866669,-0.017161101415681834
2014-05-27,2014-05-27,382.0,386.049988,377.299988,378.0,2348760.0,372.613708,-0.008692229165517595
2014-05-28,2014-05-28,378.600006,382.399994,376.600006,379.850006,1105072.0,374.437317,0.004882163496719549
2014-05-29,2014-05-29,380.100006,382.0,370.850006,372.450012,2231881.0,367.142792,-0.019673559708894398
2014-05-30,2014-05-30,370.0,385.899994,367.5,384.549988,2158135.0,379.070374,0.031971019820680624
2014-06-02,2014-06-02,389.0,389.0,381.200012,387.200012,907555.0,381.682587,0.0068674678913263065
2014-06-03,2014-06-03,386.049988,390.399994,384.200012,389.0,755694.0,383.45694,0.004637993772532489
2014-06-04,2014-06-04,387.350006,391.899994,387.350006,390.799988,853453.0,385.231262,0.004616501584364664
2014-06-05,2014-06-05,391.200012,392.0,385.0,387.200012,853847.0,381.682587,-0.009254495356897152
2014-06-06,2014-06-06,387.950012,397.299988,386.600006,396.149994,1582458.0,390.505066,0.0228516031929491
2014-06-09,2014-06-09,398.0,402.0,393.25,396.549988,1581828.0,390.899384,0.0010092546400803926
2014-06-10,2014-06-10,399.0,409.350006,396.049988,407.600006,2777554.0,401.791901,0.027484098436191932
2014-06-11,2014-06-11,408.0,417.5,408.0,413.149994,2536080.0,407.262787,0.013524350009904929
2014-06-12,2014-06-12,414.0,419.0,411.399994,416.149994,1333274.0,410.220062,0.00723510689899598
2014-06-13,2014-06-13,415.5,420.89999400000005,407.5,414.100006,1137084.0,408.19928,-0.004938265759224514
2014-06-16,2014-06-16,414.75,418.0,410.149994,413.600006,2036826.0,407.70639,-0.0012082035413687464
2014-06-17,2014-06-17,417.0,417.0,410.649994,412.950012,750090.0,407.065704,-0.0015726756887453064
2014-06-18,2014-06-18,420.0,443.25,418.100006,425.100006,8551040.0,419.042572,0.02899791127661455
2014-06-19,2014-06-19,429.89999400000005,429.89999400000005,419.64999400000005,425.950012,1709421.0,419.880432,0.001997466453022234
2014-06-20,2014-06-20,426.600006,437.950012,422.25,425.64999400000005,2313373.0,419.584717,-0.0007045319572442921
2014-06-23,2014-06-23,427.200012,428.64999400000005,418.049988,423.89999400000005,1003896.0,417.859619,-0.0041199166701613174
2014-06-24,2014-06-24,427.799988,429.799988,423.25,427.39999400000005,826911.0,421.309784,0.008222855666539353
2014-06-25,2014-06-25,427.799988,430.89999400000005,424.0,426.450012,743792.0,420.373322,-0.0022252136932250366
2014-06-26,2014-06-26,427.0,433.299988,421.049988,425.549988,4161224.0,419.486084,-0.0021128258461269307
2014-06-27,2014-06-27,423.0,442.799988,423.0,436.89999400000005,1649698.0,430.674347,0.026321876574512796
2014-06-30,2014-06-30,442.700012,445.0,435.700012,438.0,1645312.0,431.758728,0.002514703118139394
2014-07-01,2014-07-01,439.0,441.5,436.100006,437.25,1068729.0,431.01944,-0.0017137387299639428
2014-07-02,2014-07-02,437.14999400000005,446.549988,436.5,444.299988,1773781.0,437.968933,0.015994785142178003
2014-07-03,2014-07-03,445.0,449.89999400000005,442.0,447.700012,1828531.0,441.320496,0.007623381155392296
2014-07-04,2014-07-04,448.89999400000005,453.14999400000005,441.5,449.299988,1472541.0,442.897675,0.0035674016308915313
2014-07-07,2014-07-07,449.0,453.700012,444.700012,449.64999400000005,1432449.0,443.242706,0.0007787276707702517
2014-07-08,2014-07-08,451.0,460.64999400000005,437.100006,442.0,2390257.0,435.701721,-0.01715960601299127
2014-07-09,2014-07-09,443.5,447.39999400000005,433.549988,436.25,854107.0,430.03366100000005,-0.01309439606203977
2014-07-10,2014-07-10,436.25,442.950012,425.25,436.049988,1223859.0,429.836487,-0.00045861344044695335
2014-07-11,2014-07-11,432.0,445.0,430.0,436.0,1176692.0,429.787231,-0.00011459897865240264
2014-07-14,2014-07-14,437.0,437.5,428.799988,432.64999400000005,641001.0,426.484924,-0.007713256475940788
2014-07-15,2014-07-15,433.14999400000005,434.700012,427.64999400000005,431.850006,834688.0,425.69635,-0.0018507194399646212
2014-07-16,2014-07-16,432.64999400000005,436.200012,429.549988,432.14999400000005,823933.0,425.992096,0.0006944934225092679
2014-07-17,2014-07-17,430.0,441.39999400000005,430.0,437.049988,899509.0,430.822235,0.01127476512130432
2014-07-18,2014-07-18,440.299988,444.14999400000005,439.0,441.350006,1460037.0,435.061035,0.009790774362998356
2014-07-21,2014-07-21,444.64999400000005,444.64999400000005,436.0,438.299988,564182.0,432.054443,-0.006934725824404353
2014-07-22,2014-07-22,438.549988,444.0,437.0,441.25,713693.0,434.962402,0.006707989402768178
2014-07-23,2014-07-23,441.75,447.799988,438.0,442.0,794876.0,435.701721,0.0016982879118687675
2014-07-24,2014-07-24,441.0,444.350006,437.299988,439.549988,674032.0,433.286621,-0.005558431802546338
2014-07-25,2014-07-25,441.450012,446.5,438.89999400000005,445.64999400000005,930167.0,439.299683,0.013782378100302141
2014-07-28,2014-07-28,446.950012,446.950012,437.350006,440.950012,425731.0,434.666687,-0.010602328781295078
2014-07-30,2014-07-30,440.5,451.39999400000005,439.100006,448.200012,1339082.0,441.813354,0.01630801627834444
2014-07-31,2014-07-31,447.0,463.350006,447.0,456.5,2893807.0,449.995117,0.018349214718407225
2014-08-01,2014-08-01,455.0,460.5,440.14999400000005,442.5,919050.0,436.19458,-0.031148303396942186
2014-08-04,2014-08-04,444.0,447.5,437.200012,440.799988,1540481.0,434.51886,-0.0038490782199751545
2014-08-05,2014-08-05,442.549988,443.200012,435.0,440.5,785917.0,434.223083,-0.0006809318090645887
2014-08-06,2014-08-06,438.89999400000005,441.0,433.25,435.600006,1184099.0,431.35141,-0.0066353238439207365
2014-08-07,2014-08-07,435.0,439.64999400000005,432.049988,434.950012,799428.0,430.707764,-0.0014932759583485833
2014-08-08,2014-08-08,431.0,437.64999400000005,430.0,436.700012,613238.0,432.440704,0.0040153980286268265
2014-08-11,2014-08-11,441.39999400000005,443.25,436.700012,437.5,961184.0,433.23288,0.0018301961288074156
2014-08-12,2014-08-12,439.850006,445.549988,437.049988,444.850006,1011391.0,440.51116900000005,0.016660387809324106
2014-08-13,2014-08-13,446.0,450.799988,437.100006,440.350006,1542958.0,436.055084,-0.01016722551446847
2014-08-14,2014-08-14,439.700012,452.25,432.75,448.600006,2478440.0,444.224609,0.01856173582774101
2014-08-18,2014-08-18,447.799988,472.600006,442.25,471.049988,3374069.0,466.455627,0.048832586146080985
2014-08-19,2014-08-19,472.5,476.600006,465.5,474.549988,1982745.0,469.921509,0.007402781837795302
2014-08-20,2014-08-20,474.049988,496.799988,472.0,492.350006,2686295.0,487.547882,0.036822826471826886
2014-08-21,2014-08-21,492.350006,499.75,486.14999400000005,492.850006,1635039.0,488.04303,0.0010150730934963548
2014-08-22,2014-08-22,496.39999400000005,502.0,491.299988,499.299988,2077957.0,494.43011500000006,0.013002238309876013
2014-08-25,2014-08-25,498.0,509.39999400000005,495.0,507.39999400000005,1211454.0,502.45108,0.016092465455030514
2014-08-26,2014-08-26,506.299988,517.400024,505.299988,512.400024,1497790.0,507.402374,0.00980604394840423
2014-08-27,2014-08-27,513.700012,517.400024,508.700012,513.349976,1397996.0,508.343018,0.0018521260865274054
2014-08-28,2014-08-28,513.299988,516.0,506.5,514.200012,2615834.0,509.184753,0.0016544711918333732
2014-09-01,2014-09-01,516.299988,531.099976,514.700012,529.150024,1876424.0,523.988953,0.028659678850712744
2014-09-02,2014-09-02,534.0,575.0,533.5,557.049988,5384451.0,551.616821,0.051383038340299336
2014-09-03,2014-09-03,559.900024,562.5,550.0,553.200012,2999971.0,547.804382,-0.006935384311253401
2014-09-04,2014-09-04,554.0,569.0,549.099976,552.299988,3561169.0,546.913147,-0.0016282468733583855
2014-09-05,2014-09-05,553.200012,559.900024,545.650024,557.5,2710206.0,552.0624389999998,0.0093711448171776
2014-09-08,2014-09-08,562.0,565.650024,558.75,563.450012,2158860.0,557.9544070000002,0.010616097147125636
2014-09-09,2014-09-09,567.099976,578.099976,567.0,574.900024,1883699.0,569.292786,0.020117613016924274
2014-09-10,2014-09-10,578.0,582.400024,574.799988,577.349976,1450646.0,571.7188110000002,0.004252417174734013
2014-09-11,2014-09-11,577.0,579.400024,566.849976,575.200012,1346966.0,569.5898440000002,-0.003730751466764381
2014-09-12,2014-09-12,578.0,616.900024,576.0,612.75,4515925.0,606.773621,0.06323924433302253
2014-09-15,2014-09-15,612.599976,634.400024,609.799988,630.25,4011059.0,624.102905,0.028159492416285126
2014-09-16,2014-09-16,632.0,639.099976,614.150024,619.700012,2498982.0,613.655762,-0.016881143915236763
2014-09-17,2014-09-17,623.0,627.75,604.200012,610.150024,2534042.0,604.198975,-0.015530550223693318
2014-09-18,2014-09-18,612.0,622.950012,606.75,620.049988,1768643.0,614.00238,0.016095231868122006
2014-09-19,2014-09-19,625.0,637.700012,620.099976,628.099976,2601536.0,621.973816,0.012899191028947321
2014-09-22,2014-09-22,626.0,626.0,607.549988,612.900024,2877030.0,606.9221190000002,-0.02449751733993466
2014-09-23,2014-09-23,624.0,624.0,578.950012,584.299988,5293569.0,578.601013,-0.04778733473189956
2014-09-24,2014-09-24,587.150024,603.25,573.700012,600.0,3224447.0,594.147949,0.026515217421597903
2014-09-25,2014-09-25,607.349976,617.5,597.950012,608.450012,2631825.0,602.5155030000002,0.013985035414263436
2014-09-26,2014-09-26,610.900024,616.450012,587.5,611.950012,2038811.0,605.9813839999998,0.0057358699714118435
2014-09-29,2014-09-29,612.0,622.099976,608.900024,616.849976,1105338.0,610.833557,0.00797524513355441
2014-09-30,2014-09-30,614.099976,628.099976,613.799988,626.799988,1661328.0,620.6865230000002,0.01600164934224857
2014-10-01,2014-10-01,626.799988,631.400024,621.099976,624.299988,1220240.0,618.210876,-0.003996538046086684
2014-10-07,2014-10-07,629.700012,630.349976,598.25,602.200012,2218559.0,596.326477,-0.0360413252653462
2014-10-08,2014-10-08,603.900024,603.900024,578.799988,585.650024,2870865.0,579.937927,-0.027867221890519826
2014-10-09,2014-10-09,589.75,605.0,587.200012,591.700012,1833911.0,585.928894,0.010277365518268413
2014-10-10,2014-10-10,590.400024,598.450012,580.0,592.400024,2277836.0,586.62207,0.001182338511557468
2014-10-13,2014-10-13,591.0,591.0,574.450012,575.950012,1570550.0,570.33252,-0.02816122027275192
2014-10-14,2014-10-14,574.700012,586.599976,570.200012,578.5,1235691.0,572.857605,0.004417618821704218
2014-10-15,2014-10-15,578.5,578.5,578.5,578.5,0.0,572.857605,0.0
2014-10-16,2014-10-16,578.849976,592.900024,575.200012,578.650024,1899046.0,573.006165,0.0002592978410209668
2014-10-17,2014-10-17,575.5,601.0,575.5,595.599976,1717922.0,589.790833,0.0288714778844259
2014-10-20,2014-10-20,600.0,610.799988,599.5,604.25,1386961.0,598.356445,0.014418684545633553
2014-10-21,2014-10-21,604.0,611.25,599.75,608.299988,1375706.0,602.366943,0.0066801612327367366
2014-10-22,2014-10-22,612.0,633.700012,609.75,628.400024,2149219.0,622.270996,0.03250888326157675
2014-10-27,2014-10-27,629.799988,631.099976,620.099976,628.099976,1316795.0,621.973816,-0.00047768735346132024
2014-10-28,2014-10-28,630.0,648.799988,625.700012,646.150024,1860143.0,639.8477780000002,0.02833230579858803
2014-10-29,2014-10-29,652.900024,658.799988,649.0,656.900024,2970820.0,650.492981,0.016500206544267648
2014-10-30,2014-10-30,656.25,663.799988,647.0,650.599976,2236206.0,644.254395,-0.009636836337811872
2014-10-31,2014-10-31,652.700012,673.0,647.799988,666.549988,1185420.0,660.0488280000002,0.02422014270701389
2014-11-03,2014-11-03,670.0,671.0,658.75,663.099976,796370.0,656.632446,-0.005189395086477866
2014-11-05,2014-11-05,664.900024,670.700012,651.799988,658.5,1178035.0,652.0773320000002,-0.0069612567603360995
2014-11-07,2014-11-07,657.5,667.700012,647.700012,650.150024,1670668.0,643.808777,-0.012761410367667205
2014-11-10,2014-11-10,652.0,653.0,639.150024,643.0,672490.0,636.7284549999998,-0.011058474485888148
2014-11-11,2014-11-11,647.700012,651.650024,634.0,637.0,1156064.0,630.787048,-0.009374955180621923
2014-11-12,2014-11-12,639.950012,642.799988,616.0,618.299988,2128988.0,612.269409,-0.029795925788843824
2014-11-13,2014-11-13,620.0,635.0,618.150024,623.650024,1824599.0,617.567322,0.008615689608987509
2014-11-14,2014-11-14,615.5,629.75,606.950012,609.200012,2551434.0,603.25824,-0.023442722284219286
2014-11-17,2014-11-17,609.0,618.0,606.049988,613.299988,1168089.0,607.3182370000002,0.006707568334969771
2014-11-18,2014-11-18,612.0,617.700012,606.0,607.849976,1828374.0,601.921387,-0.008926081689096144
2014-11-19,2014-11-19,611.0,613.75,593.0,599.200012,1553551.0,593.355713,-0.014332777956919784
2014-11-20,2014-11-20,600.0,623.950012,595.650024,618.5,2261492.0,612.4674679999998,0.03170175509290374
2014-11-21,2014-11-21,626.450012,645.0,624.25,627.049988,2847855.0,620.934082,0.013729100612293266
2014-11-24,2014-11-24,627.0,632.0,616.299988,618.150024,1703235.0,612.120911,-0.014295098159215591
2014-11-25,2014-11-25,619.0,628.900024,608.0,624.25,4011692.0,618.1613769999999,0.009819721209465726
2014-11-26,2014-11-26,630.0,638.0,624.099976,628.950012,2164082.0,622.815613,0.007500957487184046
2014-11-27,2014-11-27,630.0,642.0,626.299988,637.549988,2119129.0,631.331665,0.013580833830332041
2014-11-28,2014-11-28,642.0,646.599976,632.599976,635.150024,2330230.0,628.9551389999998,-0.0037714095066911923
2014-12-01,2014-12-01,636.849976,649.549988,629.400024,643.049988,2014699.0,636.778015,0.01236117673848991
2014-12-02,2014-12-02,643.0,651.849976,637.049988,639.450012,1582287.0,633.213135,-0.005614038118267217
2014-12-03,2014-12-03,642.0,663.0,637.0,650.200012,4859501.0,643.8582759999998,0.016671561930269974
2014-12-04,2014-12-04,660.0,667.299988,654.0,659.25,1897979.0,652.820007,0.013822817595413815
2014-12-05,2014-12-05,657.099976,664.5,645.75,647.299988,1448690.0,640.986633,-0.018292847809097342
2014-12-08,2014-12-08,651.0,655.0,641.0,651.900024,1732385.0,645.541809,0.0070813747858915485
2014-12-09,2014-12-09,651.0,652.450012,636.0,640.0,801143.0,633.757751,-0.018423192929637008
2014-12-10,2014-12-10,641.0,652.0,636.049988,649.849976,1467006.0,643.5117190000002,0.015273453009212012
2014-12-11,2014-12-11,650.0,651.099976,640.099976,642.450012,1179422.0,636.183838,-0.01145266318322946
2014-12-12,2014-12-12,644.0,649.799988,636.650024,640.900024,1119398.0,634.649048,-0.0024154092376695857
2014-12-15,2014-12-15,641.0,643.849976,623.349976,632.099976,1055655.0,625.934814,-0.013825931105993838
2014-12-16,2014-12-16,630.0,631.299988,616.900024,623.400024,1512132.0,617.319702,-0.013859189386969284
2014-12-17,2014-12-17,618.0,619.700012,597.799988,605.5,2116349.0,599.594299,-0.029133787122801458
2014-12-18,2014-12-18,609.0,629.0,609.0,625.349976,1579359.0,619.2506099999998,0.03225679525365521
2014-12-19,2014-12-19,632.0,634.450012,616.849976,618.950012,1260103.0,612.913147,-0.010286812688613978
2014-12-22,2014-12-22,621.099976,622.799988,614.0,618.25,751698.0,612.2199099999998,-0.001131692708846721
2014-12-23,2014-12-23,619.5,633.900024,612.549988,630.099976,1378766.0,623.9542849999998,0.018985556433645637
2014-12-24,2014-12-24,635.099976,636.450012,622.0,625.099976,2697412.0,619.003113,-0.007966802716634191
2014-12-26,2014-12-26,626.0,629.799988,619.400024,622.799988,525600.0,616.725525,-0.003686230955578296
2014-12-29,2014-12-29,623.25,632.400024,618.599976,622.849976,686818.0,616.775024,8.025776732178969e-05
2014-12-30,2014-12-30,624.5,628.849976,621.349976,625.25,481982.0,619.151672,0.0038459415710665468
2014-12-31,2014-12-31,625.0,629.200012,624.0,626.400024,789136.0,620.290466,0.0018375917447652765
2015-01-01,2015-01-01,626.5,634.799988,626.5,628.400024,596787.0,622.270996,0.003187820864851254
2015-01-02,2015-01-02,633.0,637.549988,629.349976,630.150024,688999.0,624.0038450000002,0.0027808474658810307
2015-01-05,2015-01-05,626.0,638.0,626.0,633.0,1282895.0,626.82605,0.004512539715159747
2015-01-06,2015-01-06,631.0,632.0,610.5,614.349976,1615490.0,608.357971,-0.02990559312223695
2015-01-07,2015-01-07,614.349976,617.799988,604.5,611.950012,813936.0,605.9813839999998,-0.00391421067682618
2015-01-08,2015-01-08,615.0,621.5,612.0,618.200012,1273014.0,612.17041,0.010161425339860308
2015-01-09,2015-01-09,624.0,641.5,621.0,632.349976,2151608.0,626.1823730000001,0.022630967877110383
2015-01-12,2015-01-12,630.900024,637.0,625.950012,630.75,1094136.0,624.598022,-0.0025333813252910176
2015-01-13,2015-01-13,631.0,645.299988,628.200012,636.400024,1261489.0,630.192993,0.00891783255168832
2015-01-14,2015-01-14,638.799988,641.849976,629.049988,631.400024,1033679.0,625.241699,-0.007887817188769297
2015-01-15,2015-01-15,638.900024,640.0,632.599976,638.049988,1229115.0,631.8268429999998,0.010477080631718929
2015-01-16,2015-01-16,641.700012,650.0,639.0,647.349976,1245788.0,641.0361330000002,0.014470451054913624
2015-01-19,2015-01-19,652.0,661.549988,649.0,657.799988,1536486.0,651.384155,0.016013742947762918
2015-01-20,2015-01-20,661.950012,666.450012,657.349976,661.799988,1537603.0,655.345154,0.006062481501694528
2015-01-21,2015-01-21,663.0,663.849976,641.0,643.450012,1541897.0,637.174133,-0.02811906709400613
2015-01-22,2015-01-22,643.5,657.200012,641.349976,654.799988,1642285.0,648.413452,0.01748555367692628
2015-01-23,2015-01-23,659.900024,686.5,654.599976,677.650024,2255956.0,671.040588,0.03430108786583563
2015-01-27,2015-01-27,687.0,710.0,683.0,707.049988,2067849.0,700.15387,0.04247050120853935
2015-01-28,2015-01-28,706.900024,707.0,692.549988,703.549988,1379608.0,696.687988,-0.0049624645663790545
2015-01-29,2015-01-29,699.950012,711.900024,686.5,697.450012,2245977.0,690.647461,-0.008708153714922062
2015-01-30,2015-01-30,699.0,702.799988,691.200012,695.75,1061983.0,688.96405,-0.00244041430802433
2015-02-02,2015-02-02,698.0,706.5,691.25,695.5,878717.0,688.716431,-0.00035947232479749397
2015-02-03,2015-02-03,695.150024,699.75,672.049988,677.400024,772717.0,670.7929690000002,-0.026369071879862812
2015-02-04,2015-02-04,680.400024,688.0,666.599976,678.0,1326140.0,671.387146,0.0008853909131492088
2015-02-05,2015-02-05,676.549988,676.549988,657.25,662.400024,913021.0,655.9393309999998,-0.02327763785711845
2015-02-06,2015-02-06,672.0,682.700012,645.650024,655.049988,1572398.0,648.661011,-0.01115804630629835
2015-02-09,2015-02-09,650.0,656.0,626.25,629.650024,1213162.0,623.508728,-0.03954749171098016
2015-02-10,2015-02-10,630.0,642.799988,623.450012,640.150024,1834808.0,633.9063719999998,0.016538501880018153
2015-02-11,2015-02-11,640.150024,640.799988,631.049988,636.450012,1671824.0,630.242432,-0.005796707235709242
2015-02-12,2015-02-12,641.0,665.549988,633.049988,660.650024,4022095.0,654.206421,0.037318372034814466
2015-02-13,2015-02-13,661.0,701.849976,659.0,667.25,6373168.0,660.741943,0.009940429593407352
2015-02-16,2015-02-16,670.299988,678.900024,668.0,671.549988,1056625.0,665.0001219999998,0.006423864423688031
2015-02-18,2015-02-18,672.700012,684.0,667.549988,677.650024,975390.0,671.040588,0.009042399850475393
2015-02-19,2015-02-19,683.0,692.0,672.099976,682.450012,1803177.0,675.793762,0.007058319731048535
2015-02-20,2015-02-20,686.200012,690.0,673.549988,675.950012,1323954.0,669.357117,-0.009570218817258613
2015-02-23,2015-02-23,678.0,684.349976,666.0,669.150024,1030305.0,662.623535,-0.010110716476826376
2015-02-24,2015-02-24,673.0,679.599976,670.0,677.299988,745543.0,670.69397,0.012105944056524542
2015-02-25,2015-02-25,679.549988,685.200012,671.450012,676.349976,865007.0,669.753235,-0.0014036138848867452
2015-02-26,2015-02-26,680.5,682.450012,656.150024,659.450012,1754632.0,653.018066,-0.025304543523628098
2015-02-27,2015-02-27,662.400024,677.0,655.400024,669.849976,1632882.0,663.316589,0.015647590968325353
2015-03-02,2015-03-02,683.549988,725.0,681.349976,716.950012,2226858.0,709.957275,0.06795240615011355
2015-03-03,2015-03-03,720.0,738.700012,715.099976,731.900024,2346080.0,724.761475,0.02063780855393027
2015-03-04,2015-03-04,736.0,747.5,722.0,727.049988,1975785.0,719.958801,-0.0066486111827082075
2015-03-05,2015-03-05,730.0,746.400024,725.0,739.5,1863532.0,732.287292,0.016978922833226662
2015-03-09,2015-03-09,739.5,742.5,730.049988,734.200012,886869.0,727.039001,-0.007192789785787745
2015-03-10,2015-03-10,740.0,752.849976,725.0,729.450012,2224099.0,722.335388,-0.006490565237364797
2015-03-11,2015-03-11,734.0,737.450012,712.400024,717.700012,1656569.0,710.6999509999998,-0.016239226462929857
2015-03-12,2015-03-12,719.150024,728.0,711.0,720.200012,1970544.0,713.175537,0.003477254177465916
2015-03-13,2015-03-13,725.0,727.650024,701.099976,703.849976,1031988.0,696.9849849999998,-0.0229637168599659
2015-03-16,2015-03-16,706.150024,707.799988,683.599976,693.650024,2758251.0,686.884521,-0.014597681813938834
2015-03-17,2015-03-17,698.400024,716.0,696.650024,710.549988,1832519.0,703.619629,0.02407172403734581
2015-03-18,2015-03-18,714.0,720.799988,708.049988,711.950012,1470026.0,705.006042,0.0019684625606659627
2015-03-19,2015-03-19,716.0,726.799988,705.599976,710.349976,1697308.0,703.42157,-0.0022499880788222626
2015-03-20,2015-03-20,713.849976,718.400024,693.75,699.799988,1874430.0,692.974548,-0.014963113666775385
2015-03-23,2015-03-23,703.5,712.299988,694.0,701.299988,825791.0,694.4599,0.002141149903853723
2015-03-24,2015-03-24,700.75,713.950012,698.5,710.25,976875.0,703.322632,0.012681301373807408
2015-03-25,2015-03-25,714.400024,718.450012,706.299988,711.450012,1175071.0,704.510864,0.0016880295653223245
2015-03-26,2015-03-26,710.5,717.25,697.099976,700.950012,2634979.0,694.113342,-0.014868487910780104
2015-03-27,2015-03-27,707.0,709.0,687.200012,694.0,2072818.0,687.231079,-0.009964668974546951
2015-03-30,2015-03-30,695.099976,710.950012,695.099976,702.200012,1612745.0,695.351135,0.011746352994435938
2015-03-31,2015-03-31,705.0,717.700012,700.25,712.450012,2267378.0,705.5011599999998,0.014491467320666198
2015-04-01,2015-04-01,714.0,716.5,703.849976,709.599976,1693796.0,702.678955,-0.004008306534826645
2015-04-06,2015-04-06,714.0,739.099976,711.549988,735.650024,2457940.0,728.474854,0.036052998557155824
2015-04-07,2015-04-07,740.0,744.700012,722.400024,728.200012,1652776.0,721.097534,-0.010178703396277909
2015-04-08,2015-04-08,732.0,746.099976,724.599976,736.700012,2259141.0,729.5146480000002,0.011605043126238002
2015-04-09,2015-04-09,741.700012,741.849976,715.299988,719.450012,1409699.0,712.432861,-0.0236937697403361
2015-04-10,2015-04-10,710.0,715.950012,694.0,701.150024,2038210.0,694.3114009999998,-0.02576511304747964
2015-04-13,2015-04-13,702.0,714.599976,691.0,712.400024,1497566.0,705.45166,0.01591768568439811
2015-04-15,2015-04-15,713.450012,717.0,690.099976,692.900024,1604656.0,686.141846,-0.02775387121821193
2015-04-16,2015-04-16,695.400024,695.400024,673.0,678.849976,1787533.0,672.228882,-0.020485498199100505
2015-04-17,2015-04-17,679.0,689.0,672.099976,680.400024,2231820.0,673.7637940000002,0.002280714735985789
2015-04-20,2015-04-20,679.799988,683.900024,658.549988,660.0,1915626.0,653.562683,-0.0304411481204232
2015-04-21,2015-04-21,660.0,665.25,645.0,652.599976,2144141.0,646.234863,-0.011275444638257248
2015-04-22,2015-04-22,655.0,668.0,645.0,656.700012,1969424.0,650.2949219999998,0.00626298341660636
2015-04-23,2015-04-23,660.0,668.799988,657.0,663.950012,3600202.0,657.474182,0.0109795102198591
2015-04-24,2015-04-24,664.450012,664.450012,635.0,637.650024,1623284.0,631.430725,-0.040417259716702965
2015-04-27,2015-04-27,638.799988,639.75,621.25,628.450012,1502771.0,622.320435,-0.01453310774852401
2015-04-28,2015-04-28,625.0,635.0,618.75,631.650024,1434089.0,625.4892580000002,0.0050790274026946145
2015-04-29,2015-04-29,632.650024,640.0,625.599976,629.25,1272786.0,623.112671,-0.00380680153517865
2015-04-30,2015-04-30,626.5,642.400024,620.0,636.0,2844112.0,629.7968139999998,0.010669895142228823
2015-05-04,2015-05-04,642.0,681.099976,640.0,673.700012,3045985.0,667.12915,0.05758640545269333
2015-05-05,2015-05-05,674.599976,675.650024,657.150024,662.299988,2220174.0,655.840271,-0.017066385391531824
2015-05-06,2015-05-06,662.0,662.0,631.099976,636.25,3640420.0,630.0443730000002,-0.0401270197278798
2015-05-07,2015-05-07,636.0,642.5,620.400024,627.799988,1896392.0,621.6767580000002,-0.01336997425276909
2015-05-08,2015-05-08,633.0,660.950012,632.950012,654.700012,2770332.0,648.314392,0.041955475547661436
2015-05-11,2015-05-11,667.450012,672.950012,662.450012,666.099976,2078211.0,659.60321,0.01726270572591826
2015-05-12,2015-05-12,665.25,674.900024,654.25,664.099976,2714276.0,657.622742,-0.003007030782097964
2015-05-13,2015-05-13,665.0,679.0,660.450012,676.599976,1858476.0,670.0007929999998,0.018647469489087243
