Date,Date.1,DLF.NS.Open,DLF.NS.High,DLF.NS.Low,DLF.NS.Close,DLF.NS.Volume,DLF.NS.Adjusted,log_returns
2014-04-17,2014-04-17,159.0,161.399994,156.050003,159.649994,13879067.0,150.559296,0.010072294891551259
2014-04-21,2014-04-21,160.5,160.5,156.5,157.800003,8263084.0,148.814667,-0.011655313859592729
2014-04-22,2014-04-22,158.5,160.899994,156.600006,157.050003,10438729.0,148.107361,-0.004764263147770009
2014-04-23,2014-04-23,153.149994,156.550003,151.350006,152.350006,16197519.0,143.67498799999996,-0.03038370207008345
2014-04-24,2014-04-24,152.350006,152.350006,152.350006,152.350006,0.0,143.67498799999996,0.0
2014-04-25,2014-04-25,153.199997,158.0,152.550003,153.600006,11959585.0,144.85379,0.008171167999371676
2014-04-28,2014-04-28,152.100006,154.899994,150.850006,153.899994,9132253.0,145.136703,0.001951188722296493
2014-04-29,2014-04-29,152.699997,156.850006,152.699997,153.75,9396244.0,144.995255,-0.0009750598464357553
2014-04-30,2014-04-30,153.0,154.350006,139.0,140.149994,24535978.0,132.169647,-0.0926147157838022
2014-05-02,2014-05-02,141.5,142.899994,138.100006,139.800003,16101101.0,131.8396,-0.0025002697874185738
2014-05-05,2014-05-05,139.800003,141.600006,137.600006,139.050003,12555583.0,131.132294,-0.005379340695828461
2014-05-06,2014-05-06,139.050003,142.850006,139.050003,140.350006,8651800.0,132.358276,0.009305766405329765
2014-05-07,2014-05-07,140.399994,141.649994,139.0,140.25,8856565.0,132.26396200000002,-0.0007128199406540857
2014-05-08,2014-05-08,140.25,141.350006,138.199997,139.649994,10142516.0,131.69812,-0.004287304164597217
2014-05-09,2014-05-09,140.0,145.899994,139.949997,144.75,10508094.0,136.507721,0.03586884334766438
2014-05-12,2014-05-12,144.600006,151.300003,143.149994,146.199997,11354398.0,137.875168,0.009967518940046992
2014-05-13,2014-05-13,148.800003,156.0,148.5,152.350006,13236382.0,143.67498799999996,0.04120502480402699
2014-05-14,2014-05-14,153.800003,163.0,150.0,160.600006,16457211.0,151.45521499999995,0.05273624981498859
2014-05-15,2014-05-15,162.0,169.0,158.25,159.949997,11637280.0,150.842209,-0.004055653747438548
2014-05-16,2014-05-16,166.800003,179.699997,164.050003,169.699997,23893422.0,160.037048,0.05917102149074883
2014-05-19,2014-05-19,174.0,183.75,172.5,182.300003,21952905.0,171.919586,0.07162150580430282
2014-05-20,2014-05-20,183.0,190.699997,178.0,184.399994,16677976.0,173.899994,0.011453542623082845
2014-05-21,2014-05-21,184.899994,195.0,180.600006,192.800003,16249397.0,181.821686,0.044546072700341284
2014-05-22,2014-05-22,195.0,218.5,194.449997,211.0,40429030.0,198.985367,0.09020482979952682
2014-05-23,2014-05-23,213.649994,222.350006,211.5,217.149994,21664306.0,204.785172,0.02873019884290962
2014-05-26,2014-05-26,219.899994,224.800003,196.199997,204.300003,17180731.0,192.666855,-0.0609989306879859
2014-05-27,2014-05-27,205.0,207.399994,195.100006,204.449997,12407505.0,192.808304,0.0007338942759140822
2014-05-28,2014-05-28,206.0,209.0,198.449997,205.649994,12381901.0,193.939987,0.005852314057002594
2014-05-29,2014-05-29,206.300003,209.300003,202.050003,203.75,8622894.0,192.148193,-0.009281852990095095
2014-05-30,2014-05-30,201.0,212.0,195.5,210.100006,20070581.0,198.136612,0.03068983952253745
2014-06-02,2014-06-02,211.199997,212.800003,206.600006,209.350006,15178797.0,197.429321,-0.003576100441215147
2014-06-03,2014-06-03,209.850006,221.600006,209.0,219.5,18963755.0,207.001343,0.04734462923044358
2014-06-04,2014-06-04,222.5,223.300003,216.649994,219.149994,13402604.0,206.671265,-0.0015958420435282505
2014-06-05,2014-06-05,220.449997,223.0,215.350006,219.699997,10761631.0,207.189957,0.0025066000098954433
2014-06-06,2014-06-06,222.699997,234.300003,221.0,233.149994,21701918.0,219.8741,0.05941907068115704
2014-06-09,2014-06-09,235.75,242.949997,234.399994,239.899994,14238928.0,226.239746,0.028540150191469493
2014-06-10,2014-06-10,238.699997,239.75,228.800003,233.25,9348761.0,219.968384,-0.028111433071710046
2014-06-11,2014-06-11,233.0,234.5,219.5,220.899994,11552956.0,208.321625,-0.054400667445299256
2014-06-12,2014-06-12,220.899994,225.800003,216.649994,223.0,9645873.0,210.302063,0.00946173296705588
2014-06-13,2014-06-13,224.800003,226.850006,203.100006,204.899994,14978949.0,193.232697,-0.0846497458665425
2014-06-16,2014-06-16,204.899994,211.350006,198.899994,210.449997,14114639.0,198.466675,0.026726055312618516
2014-06-17,2014-06-17,211.449997,214.350006,203.5,212.5,11535661.0,200.399948,0.009693907827493577
2014-06-18,2014-06-18,213.350006,216.550003,205.199997,207.5,12610116.0,195.684647,-0.023810690116907732
2014-06-19,2014-06-19,208.0,211.300003,206.0,207.100006,8009428.0,195.307434,-0.0019295179384037906
2014-06-20,2014-06-20,205.0,211.449997,205.0,208.350006,6144580.0,196.486237,0.0060174864695561325
2014-06-23,2014-06-23,208.600006,210.699997,206.149994,209.75,5659816.0,197.806534,0.0066970638661763005
2014-06-24,2014-06-24,209.5,221.449997,209.5,219.199997,11065575.0,206.718445,0.04406824630356354
2014-06-25,2014-06-25,217.899994,220.399994,215.050003,217.199997,8833641.0,204.832306,-0.00916607344794329
2014-06-26,2014-06-26,216.5,218.75,209.350006,210.350006,8905258.0,198.372391,-0.03204559796444606
2014-06-27,2014-06-27,211.350006,212.199997,205.100006,211.050003,9995933.0,199.032516,0.00332218146035057
2014-06-30,2014-06-30,212.449997,217.649994,212.0,215.050003,6508939.0,202.804749,0.01877548024102982
2014-07-01,2014-07-01,215.899994,218.649994,213.5,216.550003,5958930.0,204.21933,0.0069508747437625465
2014-07-02,2014-07-02,218.399994,222.300003,218.0,218.850006,9117859.0,206.388367,0.010565107238557305
2014-07-03,2014-07-03,220.350006,220.350006,214.75,216.0,5442086.0,203.700653,-0.013108141662662831
2014-07-04,2014-07-04,216.0,219.300003,214.399994,218.600006,6708760.0,206.152588,0.011965084117396607
2014-07-07,2014-07-07,217.399994,224.350006,217.399994,223.25,7262761.0,210.537827,0.021048724651119063
2014-07-08,2014-07-08,222.350006,224.399994,203.300003,205.75,9233460.0,194.034302,-0.08163037982429787
2014-07-09,2014-07-09,207.399994,208.5,199.600006,204.0,9202168.0,192.383957,-0.00854180668736948
2014-07-10,2014-07-10,206.199997,233.800003,200.649994,222.399994,22533239.0,209.736206,0.08635742800088231
2014-07-11,2014-07-11,224.0,229.5,205.5,209.350006,18169197.0,197.429321,-0.0604699272434166
2014-07-14,2014-07-14,210.5,213.850006,204.600006,206.899994,9911224.0,195.118805,-0.011772022483918398
2014-07-15,2014-07-15,208.949997,214.75,207.350006,213.100006,8066000.0,200.96579,0.029526065115939918
2014-07-16,2014-07-16,216.949997,226.949997,215.25,225.449997,11121811.0,212.612564,0.05633686648866744
2014-07-17,2014-07-17,226.850006,228.899994,220.350006,222.199997,10956763.0,209.547607,-0.014520606460298069
2014-07-18,2014-07-18,219.449997,223.800003,216.600006,221.0,8485759.0,208.415939,-0.005415164916890093
2014-07-21,2014-07-21,221.850006,222.800003,213.300003,214.800003,6564415.0,202.568985,-0.028455294480538736
2014-07-22,2014-07-22,216.0,218.449997,213.850006,216.850006,5756939.0,204.502258,0.009498521787143943
2014-07-23,2014-07-23,218.0,219.5,211.0,215.5,5653084.0,203.229111,-0.006245048748222182
2014-07-24,2014-07-24,215.5,218.399994,213.199997,213.899994,6273538.0,201.720215,-0.00745230519668283
2014-07-25,2014-07-25,214.5,215.699997,201.649994,204.75,9333050.0,193.091248,-0.043718798300959705
2014-07-28,2014-07-28,204.300003,205.800003,193.149994,194.350006,10996280.0,183.283447,-0.05212901948304705
2014-07-30,2014-07-30,192.550003,201.399994,191.699997,200.100006,10829360.0,188.706024,0.029156530295569638
2014-07-31,2014-07-31,198.5,204.0,197.149994,198.25,16336844.0,186.961365,-0.00928838432244117
2014-08-01,2014-08-01,192.0,204.0,190.100006,200.75,20616208.0,189.319,0.012531431731073184
2014-08-04,2014-08-04,202.350006,204.800003,197.199997,201.0,8535158.0,189.554764,0.0012445518947643563
2014-08-05,2014-08-05,200.399994,206.399994,198.399994,205.449997,14056622.0,193.751373,0.021897779803215837
2014-08-06,2014-08-06,204.899994,208.0,201.600006,202.5,9871156.0,190.96936,-0.01446275832997834
2014-08-07,2014-08-07,201.0,205.449997,199.300003,202.850006,8174509.0,191.299438,0.0017269423178687404
2014-08-08,2014-08-08,199.25,200.0,193.199997,194.100006,7902174.0,183.047684,-0.04409325144244392
2014-08-11,2014-08-11,200.5,202.199997,197.600006,199.25,6407943.0,187.904419,0.026186736766105057
2014-08-12,2014-08-12,199.550003,202.899994,198.0,202.300003,6717783.0,190.780731,0.015191339376745994
2014-08-13,2014-08-13,201.0,201.699997,192.649994,194.300003,8691741.0,183.236298,-0.040348197546243185
2014-08-14,2014-08-14,194.0,196.899994,190.5,196.199997,7124606.0,185.028091,0.009731090992534773
2014-08-18,2014-08-18,194.449997,199.899994,194.100006,198.149994,6432096.0,186.86705,0.00988974463945258
2014-08-19,2014-08-19,198.149994,201.5,195.75,200.25,7502313.0,190.77301,0.0206868905511346
2014-08-20,2014-08-20,199.0,203.149994,197.25,201.300003,6081410.0,191.773331,0.005229814915299613
2014-08-21,2014-08-21,200.0,202.600006,196.050003,196.699997,5980266.0,187.391022,-0.02311664646146649
2014-08-22,2014-08-22,196.199997,197.649994,193.100006,194.75,5798753.0,185.53331,-0.009963025778861656
2014-08-25,2014-08-25,194.699997,196.449997,190.0,190.850006,5335244.0,181.817886,-0.020228874917719963
2014-08-26,2014-08-26,189.25,192.75,187.5,191.649994,5459214.0,182.580017,0.004182966504411746
2014-08-27,2014-08-27,192.100006,193.899994,181.25,182.899994,12415660.0,174.24411,-0.046731279186076335
2014-08-28,2014-08-28,181.100006,183.350006,176.0,177.300003,14558542.0,168.909149,-0.031096256567177964
2014-09-01,2014-09-01,178.0,180.600006,175.449997,179.75,9833749.0,171.243195,0.01372374863296688
2014-09-02,2014-09-02,179.649994,185.300003,178.850006,184.050003,10055042.0,175.339706,0.02364053029019164
2014-09-03,2014-09-03,185.649994,186.899994,180.5,182.899994,7597803.0,174.24411,-0.006268022355980562
2014-09-04,2014-09-04,175.199997,176.0,156.199997,167.5,20251203.0,159.57295200000004,-0.0879560500915133
2014-09-05,2014-09-05,166.0,176.649994,164.699997,175.449997,17240111.0,167.146698,0.04637066099043263
2014-09-08,2014-09-08,176.5,178.5,170.100006,176.800003,8929544.0,168.432816,0.0076650942226859095
2014-09-09,2014-09-09,176.050003,176.699997,172.75,174.149994,5381962.0,165.908203,-0.015102310759250948
2014-09-10,2014-09-10,172.949997,177.850006,171.699997,177.0,6345483.0,168.62333700000005,0.016232810936122274
2014-09-11,2014-09-11,177.300003,179.100006,174.199997,175.199997,5691537.0,166.908539,-0.010221460627482415
2014-09-12,2014-09-12,174.199997,177.5,174.100006,176.149994,4108592.0,167.813568,0.005407657197023853
2014-09-15,2014-09-15,174.0,175.5,172.199997,173.649994,3555956.0,165.43188500000005,-0.014294109827191369
2014-09-16,2014-09-16,173.25,177.949997,167.050003,168.5,6818038.0,160.52562,-0.030105983102156838
2014-09-17,2014-09-17,170.050003,171.300003,166.100006,169.100006,5157290.0,161.09721399999995,0.0035544404275427155
2014-09-18,2014-09-18,168.300003,176.350006,168.100006,175.300003,5788175.0,167.003799,0.03600856423406906
2014-09-19,2014-09-19,175.5,176.149994,171.149994,171.949997,5507187.0,163.812332,-0.019295105140668237
2014-09-22,2014-09-22,170.100006,173.300003,166.0,166.699997,7989267.0,158.810791,-0.03100795561552605
2014-09-23,2014-09-23,165.0,166.100006,155.0,155.5,12818987.0,148.140854,-0.0695499625192193
2014-09-24,2014-09-24,155.199997,162.25,153.649994,159.600006,14466804.0,152.046799,0.02602482423074637
2014-09-25,2014-09-25,160.100006,161.399994,154.149994,155.600006,8795617.0,148.23613,-0.025381886294095324
2014-09-26,2014-09-26,155.699997,163.0,155.550003,162.550003,7278970.0,154.857193,0.04369688142272121
2014-09-29,2014-09-29,161.949997,164.300003,157.600006,158.300003,5836396.0,150.808334,-0.026493637446186824
2014-09-30,2014-09-30,158.050003,159.0,147.600006,150.850006,9108003.0,143.710922,-0.04820592353492082
2014-10-01,2014-10-01,150.5,152.699997,149.300003,150.399994,5762750.0,143.282196,-0.0029877114956864408
2014-10-07,2014-10-07,148.899994,149.699997,140.699997,141.600006,11966534.0,134.898682,-0.060292091302336814
2014-10-08,2014-10-08,140.199997,149.600006,140.149994,148.850006,12068862.0,141.805557,0.04993280936291456
2014-10-09,2014-10-09,151.0,154.399994,149.199997,152.850006,8157282.0,145.616272,0.026518085431108673
2014-10-10,2014-10-10,150.800003,155.899994,148.0,152.649994,12133501.0,145.42571999999996,-0.0013094469696142141
2014-10-13,2014-10-13,151.75,151.75,144.100006,146.899994,12336098.0,139.94783,-0.03839573048668399
2014-10-14,2014-10-14,132.25,132.25,102.849998,104.949997,86752685.0,99.983154,-0.33626799850644673
2014-10-15,2014-10-15,104.949997,104.949997,104.949997,104.949997,0.0,99.983154,0.0
2014-10-16,2014-10-16,100.25,116.199997,100.099998,110.349998,66246528.0,105.127594,0.05017308157801281
2014-10-17,2014-10-17,112.0,114.5,105.300003,110.599998,32878550.0,105.365776,0.002263084121414849
2014-10-20,2014-10-20,112.599998,116.400002,108.0,115.150002,26767160.0,109.700447,0.04031556452565965
2014-10-21,2014-10-21,116.5,123.0,114.300003,121.400002,23249098.0,115.654663,0.05285526577324795
2014-10-22,2014-10-22,122.849998,122.900002,115.599998,120.150002,21467467.0,114.463814,-0.010349969685214509
2014-10-27,2014-10-27,116.0,116.0,109.0,110.5,20767647.0,105.2705,-0.08372551016700848
2014-10-28,2014-10-28,109.5,113.5,109.099998,111.300003,14578230.0,106.032654,0.007213875332923614
2014-10-29,2014-10-29,112.099998,119.599998,110.099998,118.150002,21950011.0,112.558472,0.05972573445561391
2014-10-30,2014-10-30,119.25,127.0,119.0,124.150002,36855531.0,118.274506,0.049535407069901005
2014-10-31,2014-10-31,124.800003,127.0,122.099998,124.75,14363867.0,118.846107,0.004821192893811777
2014-11-03,2014-11-03,124.0,129.5,120.199997,128.550003,18400174.0,122.466278,0.03000627275971102
2014-11-05,2014-11-05,129.0,131.399994,125.550003,126.75,14449844.0,120.751465,-0.014101285490925262
2014-11-07,2014-11-07,131.0,135.0,129.699997,134.5,18381898.0,128.13468899999998,0.059347543532668474
2014-11-10,2014-11-10,133.0,137.600006,132.699997,135.850006,11459473.0,129.420807,0.009987196625036
2014-11-11,2014-11-11,136.800003,137.899994,132.399994,136.75,12176768.0,130.278214,0.00660310625749716
2014-11-12,2014-11-12,137.0,140.850006,136.300003,140.050003,10118707.0,133.422028,0.023844975906309074
2014-11-13,2014-11-13,140.0,141.800003,136.5,139.350006,14522580.0,132.75517299999998,-0.005010619938020433
2014-11-14,2014-11-14,141.600006,143.25,139.5,142.300003,10545131.0,135.565552,0.02094867458665295
2014-11-17,2014-11-17,141.850006,141.850006,137.699997,139.699997,10119228.0,133.088593,-0.01844028268534359
2014-11-18,2014-11-18,139.0,140.350006,137.0,138.75,7755879.0,132.183548,-0.00682354738209856
2014-11-19,2014-11-19,138.0,144.199997,137.699997,141.199997,10880412.0,134.517593,0.01750352159494728
2014-11-20,2014-11-20,140.199997,141.649994,136.100006,138.600006,8131958.0,132.040649,-0.01858517131177617
2014-11-21,2014-11-21,138.100006,141.5,137.600006,140.399994,5134807.0,133.755463,0.01290340765166853
2014-11-24,2014-11-24,140.350006,148.399994,139.949997,147.5,10430203.0,140.519455,0.04933271913683868
2014-11-25,2014-11-25,147.949997,147.949997,140.25,141.949997,8045901.0,135.232117,-0.03835326176558329
2014-11-26,2014-11-26,140.5,154.899994,136.5,152.149994,21950474.0,144.949387,0.06939193914116792
2014-11-27,2014-11-27,151.0,153.149994,146.75,148.25,18833847.0,141.233948,-0.02596690522334555
2014-11-28,2014-11-28,147.0,155.0,145.0,149.100006,18633369.0,142.043747,0.0057173665290530815
2014-12-01,2014-12-01,148.699997,155.0,146.800003,154.199997,13350253.0,146.90235900000005,0.03363305397418958
2014-12-02,2014-12-02,152.0,155.899994,151.100006,153.800003,10183221.0,146.521301,-0.0025973243890495823
2014-12-03,2014-12-03,154.0,156.800003,152.800003,155.199997,8047255.0,147.855042,0.009061530642488158
2014-12-04,2014-12-04,156.0,156.800003,151.350006,154.350006,8275370.0,147.045288,-0.005491726883571246
2014-12-05,2014-12-05,154.350006,163.649994,153.5,161.699997,15035601.0,154.04744,0.04651998595943319
2014-12-08,2014-12-08,161.0,166.0,158.600006,160.550003,12397326.0,152.951859,-0.0071373821015816566
2014-12-09,2014-12-09,159.75,162.449997,157.199997,159.199997,10409190.0,151.665741,-0.008444197854327484
2014-12-10,2014-12-10,157.25,161.699997,150.100006,159.550003,9884609.0,151.999191,0.0021961714961786787
2014-12-11,2014-12-11,158.75,161.25,154.5,155.899994,9680927.0,148.521912,-0.02314269555063131
2014-12-12,2014-12-12,157.350006,158.25,150.550003,152.050003,9511902.0,144.854126,-0.02500529446409772
2014-12-15,2014-12-15,151.0,154.149994,144.149994,144.75,8065896.0,137.899597,-0.049201346061518166
2014-12-16,2014-12-16,143.300003,145.300003,137.649994,139.25,11038101.0,132.659897,-0.03873717471126081
2014-12-17,2014-12-17,138.75,140.449997,133.0,133.600006,11820121.0,127.277283,-0.04142065051182975
2014-12-18,2014-12-18,137.5,139.350006,133.5,135.899994,7656559.0,129.46843,0.017069030471358104
2014-12-19,2014-12-19,136.5,138.899994,129.399994,132.0,12660303.0,125.752998,-0.029117417985779607
2014-12-22,2014-12-22,134.550003,136.5,131.300003,133.649994,13020175.0,127.324913,0.012422539829711532
2014-12-23,2014-12-23,132.600006,134.899994,130.550003,133.5,15034440.0,127.182007,-0.0011230029817550502
2014-12-24,2014-12-24,133.0,135.0,131.050003,131.649994,8234588.0,125.419556,-0.013954621494526087
2014-12-26,2014-12-26,131.399994,136.899994,129.899994,136.199997,9479087.0,129.754242,0.03397765014982923
2014-12-29,2014-12-29,137.449997,140.399994,135.050003,135.800003,7263250.0,129.373169,-0.002941203890713062
2014-12-30,2014-12-30,137.0,138.25,134.25,135.649994,5686089.0,129.23027,-0.001105159429410918
2014-12-31,2014-12-31,135.800003,138.199997,135.050003,137.399994,4360342.0,130.897446,0.012818309815284756
2015-01-01,2015-01-01,137.0,138.149994,136.0,137.399994,3057025.0,130.897446,0.0
2015-01-02,2015-01-02,138.399994,140.75,137.100006,139.199997,4759090.0,132.612244,0.013015249698752562
2015-01-05,2015-01-05,136.800003,137.5,134.800003,135.800003,5929537.0,129.373169,-0.0247284000846264
2015-01-06,2015-01-06,134.0,135.5,132.25,133.649994,6414971.0,127.324913,-0.01595882178283503
2015-01-07,2015-01-07,133.449997,137.5,131.600006,134.600006,7368573.0,128.229965,0.007083064044295817
2015-01-08,2015-01-08,136.800003,143.649994,135.300003,142.75,9062204.0,135.994263,0.05878744749882081
2015-01-09,2015-01-09,143.5,144.25,133.0,137.850006,8109551.0,131.326157,-0.034928724017851735
2015-01-12,2015-01-12,137.600006,138.449997,135.5,136.5,5247669.0,130.04003899999998,-0.009841581661528487
2015-01-13,2015-01-13,137.100006,137.449997,132.300003,133.25,7351163.0,126.943848,-0.02409754839054834
2015-01-14,2015-01-14,132.649994,134.949997,132.399994,133.350006,5751188.0,127.039116,0.0007501920834966924
2015-01-15,2015-01-15,137.899994,149.5,136.550003,147.800003,17725500.0,140.805267,0.10288281165841884
2015-01-16,2015-01-16,146.600006,151.350006,143.050003,146.25,13096543.0,139.328613,-0.010542585402403049
2015-01-19,2015-01-19,146.899994,148.600006,143.199997,145.350006,5451338.0,138.471207,-0.006172852974176024
2015-01-20,2015-01-20,146.199997,147.899994,143.199997,145.649994,4747097.0,138.757004,0.002061818313618957
2015-01-21,2015-01-21,146.0,146.899994,141.850006,143.699997,4821636.0,136.899277,-0.013478779578502298
2015-01-22,2015-01-22,144.399994,149.800003,143.199997,148.600006,9019250.0,141.567398,0.033530463584016346
2015-01-23,2015-01-23,150.899994,157.899994,148.850006,156.699997,14722411.0,149.28405800000004,0.0530750059079077
2015-01-27,2015-01-27,157.600006,159.199997,153.800003,157.899994,8855525.0,150.427246,0.007628631478492132
2015-01-28,2015-01-28,155.649994,164.100006,154.199997,163.050003,11878411.0,155.333542,0.03209513678057263
2015-01-29,2015-01-29,161.199997,168.75,161.199997,166.649994,12112048.0,158.763168,0.02183889356002577
2015-01-30,2015-01-30,168.399994,175.0,165.850006,169.899994,11569727.0,161.859344,0.019314128809834408
2015-02-02,2015-02-02,171.0,174.350006,168.100006,172.949997,7545950.0,164.764999,0.01779249903567326
2015-02-03,2015-02-03,173.550003,174.399994,166.899994,170.100006,7479301.0,162.049881,-0.01661601496377241
2015-02-04,2015-02-04,170.699997,179.199997,165.199997,173.350006,12756976.0,165.146088,0.018926268753443054
2015-02-05,2015-02-05,172.449997,174.350006,168.199997,169.399994,6889506.0,161.383026,-0.02304988098034144
2015-02-06,2015-02-06,168.5,171.75,160.0,163.449997,10514349.0,155.71461499999995,-0.035755642174597035
2015-02-09,2015-02-09,156.050003,163.300003,154.25,157.100006,8809558.0,149.665131,-0.03962460240209875
2015-02-10,2015-02-10,151.199997,161.149994,148.0,157.550003,12490607.0,150.093842,0.0028603733727088354
2015-02-11,2015-02-11,157.199997,160.75,156.149994,158.399994,7961425.0,150.903595,0.005380477399194561
2015-02-12,2015-02-12,159.300003,160.949997,155.600006,158.75,5932767.0,151.237045,0.0022072511356263647
2015-02-13,2015-02-13,159.600006,164.449997,153.600006,155.199997,7459362.0,147.855042,-0.022616092502410368
2015-02-16,2015-02-16,156.850006,158.100006,154.399994,155.5,7631900.0,148.140854,0.0019311895380322848
2015-02-18,2015-02-18,157.0,157.350006,148.25,149.949997,7260335.0,142.853485,-0.03634401278658217
2015-02-19,2015-02-19,151.899994,152.699997,146.600006,150.25,8145217.0,143.139313,0.0019988482029278387
2015-02-20,2015-02-20,151.149994,154.399994,150.300003,151.350006,6299259.0,144.187241,0.007294366858206835
2015-02-23,2015-02-23,151.949997,152.050003,145.199997,146.550003,6255008.0,139.61441000000002,-0.032228331163348216
2015-02-24,2015-02-24,148.149994,148.449997,145.050003,146.649994,5363297.0,139.709671,0.0006820822848645491
2015-02-25,2015-02-25,147.100006,150.899994,146.550003,147.449997,6740635.0,140.471817,0.005440387123793578
2015-02-26,2015-02-26,147.449997,151.649994,146.649994,150.5,6970504.0,143.37747199999995,0.020473938895011482
2015-02-27,2015-02-27,148.25,157.149994,147.050003,155.949997,12535891.0,148.569534,0.035572274275256006
2015-03-02,2015-03-02,156.949997,160.199997,153.399994,154.550003,6623433.0,147.23580900000005,-0.009017646702682569
2015-03-03,2015-03-03,155.800003,156.899994,150.300003,151.300003,5781561.0,144.139633,-0.0212529410156872
2015-03-04,2015-03-04,156.25,157.899994,151.699997,154.100006,8764606.0,146.80711399999996,0.01833707213935476
2015-03-05,2015-03-05,154.449997,155.850006,151.550003,154.149994,5560556.0,146.854752,0.00032444117492502755
2015-03-09,2015-03-09,154.0,156.449997,148.649994,151.0,6088574.0,143.85382099999995,-0.020646364635469542
2015-03-10,2015-03-10,151.199997,151.600006,143.699997,144.899994,8941746.0,138.042496,-0.04123607225438697
2015-03-11,2015-03-11,145.0,146.399994,139.100006,145.050003,9714297.0,138.185425,0.0010348628932099755
2015-03-12,2015-03-12,146.5,149.949997,145.050003,149.449997,5863912.0,142.377182,0.029883304699242608
2015-03-13,2015-03-13,152.0,162.699997,145.199997,157.399994,24833117.0,149.950928,0.0518283465312166
2015-03-16,2015-03-16,160.800003,165.300003,158.699997,164.300003,15502205.0,156.52436799999995,0.04290361002411913
2015-03-17,2015-03-17,165.350006,167.399994,162.800003,165.0,9395915.0,157.191254,0.0042515383854802025
2015-03-18,2015-03-18,164.0,165.949997,163.0,164.5,5060431.0,156.71490500000004,-0.0030349794165172033
2015-03-19,2015-03-19,165.25,167.149994,163.0,163.949997,4412152.0,156.190948,-0.003348978516615197
2015-03-20,2015-03-20,164.0,164.800003,158.550003,159.899994,5534666.0,152.332611,-0.025012923961369005
2015-03-23,2015-03-23,160.149994,161.350006,156.0,159.350006,4464757.0,151.80864,-0.003445580082676259
2015-03-24,2015-03-24,158.0,162.25,157.800003,160.100006,5077957.0,152.52316299999995,0.004695692700296128
2015-03-25,2015-03-25,160.350006,165.5,159.0,165.050003,7036974.0,157.238876,0.030449679181629108
2015-03-26,2015-03-26,161.550003,163.949997,157.350006,159.300003,10373418.0,151.761002,-0.035459224084518404
2015-03-27,2015-03-27,158.350006,158.899994,151.199997,154.949997,6078680.0,147.616882,-0.027686645815649055
2015-03-30,2015-03-30,155.800003,160.050003,153.199997,159.5,4581106.0,151.951569,0.028941562754922327
2015-03-31,2015-03-31,160.0,160.600006,156.149994,158.25,4058426.0,150.760696,-0.007868060077088401
2015-04-01,2015-04-01,157.0,160.899994,156.199997,159.699997,3098216.0,152.142075,0.009121003232469782
2015-04-06,2015-04-06,159.649994,169.25,156.449997,167.449997,7646511.0,159.52531399999995,0.04738782986606527
2015-04-07,2015-04-07,168.0,168.5,160.949997,161.949997,7451287.0,154.285583,-0.033397297959329116
2015-04-08,2015-04-08,163.0,165.5,157.649994,160.899994,10558429.0,153.285278,-0.0065045727908650255
2015-04-09,2015-04-09,162.949997,163.149994,157.199997,159.300003,5155153.0,151.761002,-0.009993819210525778
2015-04-10,2015-04-10,159.75,162.0,157.600006,158.399994,4803517.0,150.903595,-0.005665738920929364
2015-04-13,2015-04-13,159.600006,161.149994,155.850006,156.800003,4584338.0,149.379333,-0.010152259417898437
2015-04-15,2015-04-15,157.399994,158.0,152.300003,153.350006,4768674.0,146.09259,-0.022248331011859083
2015-04-16,2015-04-16,154.0,154.25,148.649994,150.100006,5257987.0,142.996429,-0.02142094086445745
2015-04-17,2015-04-17,150.0,151.800003,146.5,147.149994,4896793.0,140.18601999999998,-0.01984940298477511
2015-04-20,2015-04-20,147.899994,149.449997,143.649994,146.25,5235207.0,139.328613,-0.006134989643009625
2015-04-21,2015-04-21,146.850006,147.600006,138.100006,138.899994,9659999.0,132.326447,-0.05156331241065093
2015-04-22,2015-04-22,139.0,140.25,133.199997,136.800003,8921517.0,130.325836,-0.015234207515697484
2015-04-23,2015-04-23,138.25,139.75,135.149994,136.199997,4741588.0,129.754242,-0.004395530212804033
2015-04-24,2015-04-24,136.449997,136.899994,130.100006,131.050003,6105912.0,124.847961,-0.038545530158688564
2015-04-27,2015-04-27,131.399994,131.850006,122.099998,123.949997,7946480.0,118.083977,-0.05570064415396203
2015-04-28,2015-04-28,124.150002,129.149994,123.800003,128.100006,6264725.0,122.037582,0.032933005635636725
2015-04-29,2015-04-29,128.75,134.899994,128.149994,133.75,7701687.0,127.420174,0.04316103577393804
2015-04-30,2015-04-30,133.5,138.449997,129.600006,136.449997,8382062.0,129.992401,0.019985912650819948
2015-05-04,2015-05-04,137.800003,140.399994,137.149994,138.300003,4282176.0,131.754852,0.013467019166904848
2015-05-05,2015-05-05,139.800003,141.5,136.199997,139.300003,7284056.0,132.707535,0.00720470787379579
2015-05-06,2015-05-06,138.899994,138.899994,130.050003,131.600006,9279235.0,125.371941,-0.05686287476078177
2015-05-07,2015-05-07,130.5,131.0,126.800003,129.0,7871289.0,122.894974,-0.01995472648170526
2015-05-08,2015-05-08,131.0,136.300003,129.199997,132.949997,9618803.0,126.658035,0.030160696294372787
2015-05-11,2015-05-11,133.600006,134.0,128.600006,130.25,6409011.0,124.085815,-0.02051743429751074
2015-05-12,2015-05-12,130.199997,133.300003,125.0,125.5,9107904.0,119.560623,-0.03714983452101617
