Date,Date.1,CUMMINSIND.NS.Open,CUMMINSIND.NS.High,CUMMINSIND.NS.Low,CUMMINSIND.NS.Close,CUMMINSIND.NS.Volume,CUMMINSIND.NS.Adjusted,log_returns
2014-04-21,2014-04-21,565.0,565.900024,553.799988,557.450012,995568.0,522.41333,0.001525835539847975
2014-04-22,2014-04-22,560.950012,576.0,543.349976,572.849976,963531.0,536.845459,0.027251172761269867
2014-04-23,2014-04-23,574.0,579.900024,569.900024,575.25,163241.0,539.094604,0.0041808058895416176
2014-04-24,2014-04-24,575.25,575.25,575.25,575.25,0.0,539.094604,0.0
2014-04-25,2014-04-25,574.049988,576.0,556.349976,558.799988,59226.0,523.678528,-0.029013073260763637
2014-04-28,2014-04-28,554.049988,560.0,552.0,553.0,103251.0,518.243103,-0.010433556893629792
2014-04-29,2014-04-29,557.849976,560.0,550.0,550.150024,89476.0,515.572266,-0.005166963119611623
2014-04-30,2014-04-30,550.0,555.0,543.349976,548.049988,612708.0,513.6042480000001,-0.003824456489223138
2014-05-02,2014-05-02,545.200012,548.900024,519.950012,524.450012,175535.0,491.487518,-0.044016479832205135
2014-05-05,2014-05-05,520.150024,540.0,520.150024,536.5,99385.0,502.780121,0.022716395802053316
2014-05-06,2014-05-06,536.5,537.849976,525.0,527.5,584135.0,494.345734,-0.016917800547028072
2014-05-07,2014-05-07,525.049988,539.0,524.0,525.150024,101914.0,492.143524,-0.004464749393619627
2014-05-08,2014-05-08,523.200012,535.400024,510.0,531.299988,104805.0,497.906921,0.011642764534345318
2014-05-09,2014-05-09,528.0,549.0,528.0,540.349976,277997.0,506.388184,0.016890383291276127
2014-05-12,2014-05-12,544.950012,557.0,536.900024,545.450012,157150.0,511.167572,0.009393928772057691
2014-05-13,2014-05-13,547.0,561.099976,545.25,550.799988,201506.0,516.181274,0.009760543993073691
2014-05-14,2014-05-14,550.0,558.0,538.150024,544.950012,331797.0,510.699066,-0.010677505199957691
2014-05-15,2014-05-15,545.099976,551.0,525.25,541.200012,410042.0,507.184753,-0.006905163238282164
2014-05-16,2014-05-16,546.0,569.5,542.150024,565.5,437535.0,529.957397,0.0439212787451142
2014-05-19,2014-05-19,567.0,599.799988,567.0,594.299988,441056.0,556.947266,0.049673940104023366
2014-05-20,2014-05-20,598.900024,605.0,580.0,583.849976,228183.0,547.1541139999998,-0.017740053602357087
2014-05-21,2014-05-21,585.0,599.0,570.099976,578.5,257990.0,542.1403809999998,-0.00920553335951979
2014-05-22,2014-05-22,579.0,621.0,571.0,600.200012,431447.0,562.476501,0.0368243837673754
2014-05-23,2014-05-23,604.0,633.450012,600.599976,628.599976,701402.0,589.091492,0.04623214884769933
2014-05-26,2014-05-26,634.049988,674.799988,634.049988,648.549988,538942.0,607.787659,0.03124406984648332
2014-05-27,2014-05-27,648.549988,648.700012,623.0,637.450012,460379.0,597.385376,-0.017263149828512958
2014-05-28,2014-05-28,636.0,655.0,617.75,650.700012,319815.0,609.802551,0.02057279181259997
2014-05-29,2014-05-29,643.0,661.75,643.0,650.549988,247091.0,609.661926,-0.00023063402546874562
2014-05-30,2014-05-30,660.0,662.0,630.25,635.950012,134151.0,595.979553,-0.022698224428864933
2014-06-02,2014-06-02,635.950012,658.0,635.0,655.099976,336556.0,613.926025,0.029668081002893313
2014-06-03,2014-06-03,660.0,660.0,648.549988,652.349976,108252.0,611.348755,-0.0042068503212879796
2014-06-04,2014-06-04,654.0,657.849976,645.099976,652.950012,82904.0,611.911072,0.0009193746531961368
2014-06-05,2014-06-05,660.0,660.0,641.0,645.049988,139834.0,604.50769,-0.012172573533501208
2014-06-06,2014-06-06,649.799988,661.0,642.099976,657.450012,127468.0,616.128296,0.019040823343869032
2014-06-09,2014-06-09,664.0,679.099976,647.950012,668.950012,406715.0,626.9054570000002,0.017340528404595545
2014-06-10,2014-06-10,678.549988,678.549988,660.0,668.900024,248185.0,626.8586429999998,-7.467752509704441e-05
2014-06-11,2014-06-11,674.299988,674.299988,647.0,648.849976,207654.0,608.068787,-0.03043305337466506
2014-06-12,2014-06-12,663.700012,663.700012,635.349976,644.150024,233955.0,603.664185,-0.007269953861423596
2014-06-13,2014-06-13,649.950012,663.900024,642.299988,657.849976,400896.0,616.503113,0.02104531384603181
2014-06-16,2014-06-16,659.0,661.849976,627.599976,645.0,202040.0,604.460754,-0.01972662719415119
2014-06-17,2014-06-17,657.450012,670.0,644.299988,662.349976,310647.0,620.720337,0.026543892633118737
2014-06-18,2014-06-18,660.0,663.349976,647.799988,656.349976,389973.0,615.097412,-0.009099988743921372
2014-06-19,2014-06-19,659.549988,662.75,639.0,647.349976,543172.0,606.663025,-0.013807160122064843
2014-06-20,2014-06-20,650.0,655.0,641.0,645.700012,193472.0,605.116699,-0.002552158298589013
2014-06-23,2014-06-23,646.0,650.900024,640.049988,645.099976,67302.0,604.554443,-0.0009296014775728167
2014-06-24,2014-06-24,640.549988,652.5,640.549988,648.900024,109969.0,608.115601,0.0058732682555202595
2014-06-25,2014-06-25,645.0,651.950012,641.0,643.200012,85450.0,602.773865,-0.008822887309687388
2014-06-26,2014-06-26,640.099976,648.900024,635.0,636.75,104906.0,596.729309,-0.01007851800036974
2014-06-27,2014-06-27,636.75,650.0,627.5,639.299988,170928.0,599.118958,0.0039965809153166285
2014-06-30,2014-06-30,639.0,650.900024,635.0,647.599976,364643.0,606.897339,0.012899475532756277
2014-07-01,2014-07-01,648.299988,667.450012,646.5,664.900024,332644.0,623.110046,0.02636349377811431
2014-07-02,2014-07-02,672.0,674.0,655.900024,665.75,213529.0,623.9064940000002,0.0012773657489661974
2014-07-03,2014-07-03,668.599976,696.5,665.75,687.450012,300957.0,644.242737,0.03207506811308747
2014-07-04,2014-07-04,695.0,705.0,670.0,672.900024,200142.0,630.607178,-0.021392446038805524
2014-07-07,2014-07-07,678.0,684.5,658.849976,665.799988,224599.0,623.9533690000002,-0.01060749344580092
2014-07-08,2014-07-08,672.950012,672.950012,636.799988,650.25,273769.0,609.380798,-0.02363228003688356
2014-07-09,2014-07-09,663.0,663.0,637.0,641.200012,113995.0,600.899536,-0.01401559720900103
2014-07-10,2014-07-10,636.700012,652.0,618.0,647.900024,323117.0,607.178528,0.01039510397280452
2014-07-11,2014-07-11,644.25,650.0,630.0,633.799988,121814.0,593.9647219999998,-0.022002936110753882
2014-07-14,2014-07-14,639.950012,643.5,621.0,639.400024,120384.0,599.2127690000002,0.008796815029496585
2014-07-15,2014-07-15,640.0,654.799988,636.0,648.900024,147114.0,608.115601,0.014748255060760053
2014-07-16,2014-07-16,644.0,660.0,644.0,651.200012,105423.0,610.271057,0.0035382170914672884
2014-07-17,2014-07-17,648.549988,669.599976,648.549988,667.150024,83122.0,625.2186280000002,0.024198179160678457
2014-07-18,2014-07-18,667.0,679.0,656.599976,665.299988,218780.0,623.484924,-0.002776808172321843
2014-07-21,2014-07-21,664.0,679.950012,658.0,661.200012,132543.0,619.642517,-0.006181858930711215
2014-07-22,2014-07-22,655.950012,674.0,650.349976,656.400024,246062.0,615.144287,-0.007285872968613383
2014-07-23,2014-07-23,656.0,664.900024,642.099976,647.0,103850.0,606.335022,-0.014424178404456534
2014-07-24,2014-07-24,643.0,645.599976,635.049988,640.049988,177569.0,607.3312990000002,0.001641764637513532
2014-07-25,2014-07-25,639.5,654.0,630.25,640.700012,119165.0,607.948181,0.0010152101852041184
2014-07-28,2014-07-28,640.150024,644.099976,630.0,634.599976,100117.0,602.159851,-0.009566706431875184
2014-07-30,2014-07-30,630.0,638.900024,622.0,626.099976,204278.0,594.094421,-0.013484678641073168
2014-07-31,2014-07-31,620.0,634.0,619.799988,626.650024,226203.0,594.616394,0.0008782170179015836
2014-08-01,2014-08-01,622.599976,629.799988,596.5,605.849976,751269.0,574.879578,-0.033755892361835294
2014-08-04,2014-08-04,606.950012,635.0,580.650024,626.650024,910240.0,594.616394,0.033755892361835294
2014-08-05,2014-08-05,634.900024,689.849976,634.900024,670.75,1351858.0,636.462036,0.06800828962486882
2014-08-06,2014-08-06,669.75,681.900024,660.799988,677.25,476728.0,642.6297,0.0096438928157081
2014-08-07,2014-08-07,675.0,688.900024,666.0,683.849976,207467.0,648.892273,0.009698049611069235
2014-08-08,2014-08-08,670.0,670.0,642.650024,661.150024,492696.0,627.352783,-0.03375767899612292
2014-08-11,2014-08-11,662.0,675.0,662.0,669.049988,75572.0,634.8488769999999,0.011877946876385437
2014-08-12,2014-08-12,670.0,680.5,670.0,679.599976,372211.0,644.85968,0.01564576114821481
2014-08-13,2014-08-13,675.599976,681.099976,661.049988,667.349976,88486.0,633.235779,-0.01818991127645564
2014-08-14,2014-08-14,665.099976,675.0,658.0,668.0,128911.0,633.8526,0.0009736038289780424
2014-08-18,2014-08-18,668.0,687.0,668.0,683.849976,410979.0,648.892273,0.02345027841900027
2014-08-19,2014-08-19,684.299988,693.900024,678.049988,684.700012,531300.0,649.698914,0.001242332632196863
2014-08-20,2014-08-20,684.700012,697.0,681.0,686.950012,224723.0,651.8338620000002,0.0032806702285217426
2014-08-21,2014-08-21,683.0,689.900024,671.099976,685.5,124768.0,650.4580080000002,-0.0021129741244463322
2014-08-22,2014-08-22,684.0,688.299988,663.349976,677.650024,117167.0,643.009338,-0.011517495765740016
2014-08-25,2014-08-25,674.099976,694.0,674.099976,690.099976,193988.0,654.822876,0.01820553406230196
2014-08-26,2014-08-26,686.150024,709.299988,686.0,698.950012,265717.0,663.220398,0.01274257953915292
2014-08-27,2014-08-27,700.0,707.099976,685.650024,691.400024,386179.0,656.056458,-0.010860511018983663
2014-08-28,2014-08-28,688.099976,696.599976,685.799988,690.799988,401102.0,655.487122,-0.0008681923261173452
2014-09-01,2014-09-01,691.0,698.950012,679.0,688.099976,174159.0,652.9250490000002,-0.003916313729630083
2014-09-02,2014-09-02,689.0,707.0,689.0,696.849976,908367.0,661.227783,0.012636040910917856
2014-09-03,2014-09-03,707.0,707.0,691.049988,694.349976,399786.0,658.8555299999998,-0.003594099751553337
2014-09-04,2014-09-04,694.0,720.0,694.0,700.700012,412725.0,664.8809809999998,0.009103764329098318
2014-09-05,2014-09-05,703.450012,708.849976,699.0,701.349976,91810.0,665.497742,0.0009271961938699392
2014-09-08,2014-09-08,705.450012,716.299988,703.150024,704.650024,124752.0,668.62915,0.004694326708003516
2014-09-09,2014-09-09,705.0,713.75,701.0,704.650024,100190.0,668.62915,0.0
2014-09-10,2014-09-10,700.0,704.5,685.0,689.900024,277129.0,654.633057,-0.021154711266047063
2014-09-11,2014-09-11,687.200012,699.049988,687.200012,691.650024,65888.0,656.293579,0.002533357462558783
2014-09-12,2014-09-12,689.0,707.900024,689.0,692.400024,148368.0,657.005371,0.001083975692962369
2014-09-15,2014-09-15,690.0,704.099976,688.0,695.849976,165920.0,660.27887,0.004970082593462878
2014-09-16,2014-09-16,695.099976,698.849976,683.349976,687.400024,293190.0,652.260925,-0.012217602493612922
2014-09-17,2014-09-17,687.150024,693.200012,679.0,687.799988,158124.0,652.6403809999998,0.0005815857627711196
2014-09-18,2014-09-18,682.25,699.0,682.25,692.950012,192216.0,662.342102,0.014755933498054041
2014-09-19,2014-09-19,696.099976,700.0,677.5,685.349976,178293.0,655.077698,-0.0110283413490464
2014-09-22,2014-09-22,682.150024,702.549988,680.0,682.599976,124656.0,652.449158,-0.0040206341137984936
2014-09-23,2014-09-23,680.5,683.25,652.700012,668.450012,216658.0,638.924194,-0.020947402284773986
2014-09-24,2014-09-24,666.150024,681.0,654.099976,679.549988,190993.0,649.534058,0.01646945689299617
2014-09-25,2014-09-25,682.200012,685.900024,673.200012,677.650024,190615.0,647.7180179999998,-0.002799827758892981
2014-09-26,2014-09-26,671.099976,682.0,665.549988,680.099976,61341.0,650.059692,0.003608748282960761
2014-09-29,2014-09-29,680.349976,682.700012,665.0,672.099976,53875.0,642.413025,-0.011832754563095628
2014-09-30,2014-09-30,665.400024,675.0,661.25,671.049988,193617.0,641.409363,-0.0015635530488520286
2014-10-01,2014-10-01,666.150024,678.599976,666.150024,674.049988,29585.0,644.276917,0.0044607441170452225
2014-10-07,2014-10-07,668.0,673.700012,645.25,655.0,280891.0,626.068298,-0.028669161639160563
2014-10-08,2014-10-08,650.25,659.650024,648.049988,652.599976,291575.0,623.774353,-0.0036707781959579577
2014-10-09,2014-10-09,652.049988,686.950012,652.049988,683.549988,152773.0,653.3573,0.04633545736774725
2014-10-10,2014-10-10,677.0,678.950012,666.799988,674.0,60902.0,644.229126,-0.01406969801518354
2014-10-13,2014-10-13,668.150024,690.299988,665.049988,687.200012,79700.0,656.846069,0.019395248732116958
2014-10-14,2014-10-14,685.049988,691.650024,666.0,676.049988,241887.0,646.1885990000002,-0.016358287183808606
2014-10-15,2014-10-15,676.049988,676.049988,676.049988,676.049988,0.0,646.1885990000002,0.0
2014-10-16,2014-10-16,670.049988,695.049988,666.150024,683.450012,100739.0,653.261658,0.0108863403051096
2014-10-17,2014-10-17,686.0,702.25,675.0,693.349976,142521.0,662.724365,0.01438141428223361
2014-10-20,2014-10-20,700.0,700.5,686.299988,690.700012,146122.0,660.191467,-0.003829270213246971
2014-10-21,2014-10-21,688.0,699.0,687.049988,689.799988,170729.0,659.3312990000002,-0.0013037563943649744
2014-10-22,2014-10-22,689.799988,711.900024,689.799988,707.950012,177300.0,676.679565,0.02597170669245941
2014-10-27,2014-10-27,704.599976,716.700012,675.450012,711.75,180926.0,680.311646,0.005353151360203867
2014-10-28,2014-10-28,711.0,722.0,698.0,716.599976,121761.0,684.9473879999998,0.006791033350476815
2014-10-29,2014-10-29,717.450012,731.0,712.450012,725.450012,138818.0,693.406555,0.012274457151090878
2014-10-30,2014-10-30,731.0,735.549988,710.099976,720.049988,97570.0,688.245056,-0.007471526063516087
2014-10-31,2014-10-31,722.0,737.0,717.049988,731.299988,115291.0,698.9981690000002,0.01550316221334924
2014-11-03,2014-11-03,731.299988,740.900024,721.349976,730.349976,125214.0,698.090088,-0.0012999624373488672
2014-11-05,2014-11-05,734.400024,758.900024,730.200012,738.049988,218633.0,705.450012,0.01048775373292088
2014-11-07,2014-11-07,777.0,848.7999880000001,752.349976,798.200012,1118419.0,762.943176,0.07834763999852434
2014-11-10,2014-11-10,799.0,830.0,777.400024,823.0,355140.0,786.647705,0.03059695117937533
2014-11-11,2014-11-11,826.849976,830.0,805.0,816.849976,314089.0,780.769287,-0.007500806219386646
2014-11-12,2014-11-12,820.0,838.900024,817.099976,829.5,226369.0,792.860596,0.01536771396289893
2014-11-13,2014-11-13,830.0,841.2999880000001,812.099976,821.299988,748464.0,785.022827,-0.009934616650483008
2014-11-14,2014-11-14,821.0,856.0,814.0,849.0,202969.0,811.499329,0.033170763749956755
2014-11-17,2014-11-17,854.9500119999999,855.0,843.349976,854.650024,141054.0,816.89978,0.006632858946506559
2014-11-18,2014-11-18,853.0499880000001,890.0,853.0499880000001,884.25,210812.0,845.1922609999998,0.03404771025032005
2014-11-19,2014-11-19,888.0,955.599976,888.0,918.599976,397024.0,878.025024,0.038110965080621284
2014-11-20,2014-11-20,919.299988,919.299988,876.099976,895.75,196739.0,856.1843259999998,-0.025189407295090227
2014-11-21,2014-11-21,902.0,909.0,888.0,897.5,63114.0,857.8569949999999,0.0019517260295573988
2014-11-24,2014-11-24,903.0,903.0,870.0,871.400024,366961.0,832.909912,-0.029511925643596726
2014-11-25,2014-11-25,870.0,888.9500119999999,851.0,863.7000119999999,89894.0,825.5500490000002,-0.008875597226579934
2014-11-26,2014-11-26,864.9500119999999,876.75,860.5,868.599976,132862.0,830.233521,0.005657121589185189
2014-11-27,2014-11-27,869.099976,870.0,838.0,855.599976,220684.0,817.807739,-0.015079740741693826
2014-11-28,2014-11-28,856.599976,868.7999880000001,856.599976,861.849976,328047.0,823.781616,0.007278194577131636
2014-12-01,2014-12-01,862.849976,888.400024,862.849976,879.5,109952.0,840.6521,0.020272434531956485
2014-12-02,2014-12-02,884.849976,897.849976,860.0499880000001,867.650024,159062.0,829.3256230000002,-0.013565032066769513
2014-12-03,2014-12-03,871.849976,897.5,868.150024,893.7000119999999,222198.0,854.224976,0.02958172891197908
2014-12-04,2014-12-04,893.0,933.799988,893.0,916.150024,434524.0,875.6832890000002,0.02480988629279857
2014-12-05,2014-12-05,919.400024,921.849976,884.0,896.900024,130613.0,857.283508,-0.02123580496698096
2014-12-08,2014-12-08,902.400024,920.0,893.599976,913.650024,84061.0,873.2937619999999,0.01850331801363314
2014-12-09,2014-12-09,910.0,915.099976,896.0,913.5,101229.0,873.150391,-0.0001641861837669012
2014-12-10,2014-12-10,913.0,915.950012,892.0,897.099976,154763.0,857.47467,-0.018116170944483482
2014-12-11,2014-12-11,899.0,902.0,881.0,892.7999880000001,40432.0,853.3645630000002,-0.004804793843739219
2014-12-12,2014-12-12,890.0,916.0,870.0,874.4500119999999,52157.0,835.825195,-0.02076735107051331
2014-12-15,2014-12-15,870.099976,899.0,865.849976,880.0,64378.0,841.1299439999998,0.0063266650024367274
2014-12-16,2014-12-16,878.7999880000001,881.0,844.849976,856.900024,127527.0,819.050476,-0.026600446121810783
2014-12-17,2014-12-17,859.099976,875.849976,810.0,864.900024,99496.0,826.697083,0.009292630554077695
2014-12-18,2014-12-18,871.0499880000001,890.900024,857.0,881.25,173794.0,842.324768,0.018727306323390813
2014-12-19,2014-12-19,881.25,895.900024,848.7000119999999,861.5499880000001,92548.0,823.494995,-0.02260817820687677
2014-12-22,2014-12-22,861.5499880000001,875.7999880000001,848.5499880000001,854.9500119999999,208084.0,817.1865230000002,-0.007690100753589669
2014-12-23,2014-12-23,863.0,871.0,840.0,851.4500119999999,98266.0,813.841125,-0.004102202308442493
2014-12-24,2014-12-24,850.0,878.0,841.0499880000001,860.9500119999999,166052.0,822.921448,0.01109558137215938
2014-12-26,2014-12-26,860.150024,887.599976,860.150024,869.349976,150799.0,830.950378,0.0097093292821544
2014-12-29,2014-12-29,866.0,883.0,864.4500119999999,871.849976,203606.0,833.340027,0.0028716750814767877
2014-12-30,2014-12-30,867.0,884.7000119999999,863.099976,870.599976,172839.0,832.145142,-0.0014348794300316214
2014-12-31,2014-12-31,866.2000119999999,875.7999880000001,866.2000119999999,874.2000119999999,143529.0,835.586304,0.004126763804671364
2015-01-01,2015-01-01,868.0,881.0,865.0,871.7000119999999,27945.0,833.196655,-0.002863944194147372
2015-01-02,2015-01-02,876.7999880000001,934.0,874.849976,919.25,305699.0,878.646362,0.05311280345314362
2015-01-05,2015-01-05,935.0,960.650024,935.0,937.900024,226708.0,896.472595,0.02008522550941727
2015-01-06,2015-01-06,935.0,935.0,902.5,909.299988,91777.0,869.1358029999999,-0.0309683356144852
2015-01-07,2015-01-07,910.299988,919.0,886.0,900.0499880000001,73140.0,860.2944949999999,-0.010224621408267076
2015-01-08,2015-01-08,905.0,918.849976,887.0499880000001,893.2000119999999,94791.0,853.7470089999998,-0.007639859164856766
2015-01-09,2015-01-09,893.0,903.0,875.0,876.9500119999999,129845.0,838.214783,-0.018360535573675563
2015-01-12,2015-01-12,880.0,898.0,868.0,870.650024,172364.0,832.192993,-0.007209995275294645
2015-01-13,2015-01-13,870.7999880000001,892.650024,870.7999880000001,878.349976,222029.0,839.552917,0.008805131817421595
2015-01-14,2015-01-14,877.5,894.75,875.2000119999999,879.099976,74009.0,840.269775,0.0008534925107639424
2015-01-15,2015-01-15,882.0,894.900024,882.0,887.7999880000001,143693.0,848.58551,0.009847856449205494
2015-01-16,2015-01-16,888.7999880000001,911.049988,882.650024,888.349976,291702.0,849.111206,0.0006193049816829442
2015-01-19,2015-01-19,890.0,912.0,890.0,893.0,172216.0,853.5557859999999,0.005220739129899066
2015-01-20,2015-01-20,893.0,902.599976,881.5,885.0499880000001,238241.0,845.957031,-0.008942334015183741
2015-01-21,2015-01-21,882.150024,897.2000119999999,882.150024,892.400024,78036.0,852.982361,0.008270300960910859
2015-01-22,2015-01-22,889.0499880000001,904.0,882.0499880000001,884.5499880000001,142801.0,845.479065,-0.00883546096175536
2015-01-23,2015-01-23,888.0,897.5,880.0,883.0,147616.0,843.997559,-0.0017538051236618555
2015-01-27,2015-01-27,883.5,912.0,882.150024,897.099976,391592.0,857.47467,0.015842036833519483
2015-01-28,2015-01-28,900.0,910.0,893.0,907.450012,283836.0,867.367615,0.011471255743138896
2015-01-29,2015-01-29,914.700012,914.700012,890.0,892.0,131943.0,852.6000369999998,-0.017172347260560272
2015-01-30,2015-01-30,895.0,909.5,890.0,891.7000119999999,177825.0,852.3131710000001,-0.0003365168401074925
2015-02-02,2015-02-02,894.400024,895.0,880.5,881.5,241537.0,842.5637820000002,-0.011504665888698362
2015-02-03,2015-02-03,887.0,919.75,871.650024,903.299988,477429.0,863.400818,0.024429665539144274
2015-02-04,2015-02-04,903.349976,924.0,902.75,914.200012,229686.0,873.819458,0.01199475398489014
2015-02-05,2015-02-05,916.0,917.0,898.0,902.75,108030.0,862.875183,-0.012603735417685336
2015-02-06,2015-02-06,901.049988,915.049988,895.0,899.599976,176826.0,859.8641970000001,-0.003495582792053753
2015-02-09,2015-02-09,898.9500119999999,898.9500119999999,890.0,890.2999880000001,159231.0,850.9750369999998,-0.010391671895164656
2015-02-10,2015-02-10,898.7000119999999,909.849976,885.099976,897.5,118791.0,857.8569949999999,0.00805461868428381
2015-02-11,2015-02-11,900.950012,906.200012,891.0,899.349976,72165.0,859.625305,0.002059189343425416
2015-02-12,2015-02-12,902.650024,910.0,894.099976,902.349976,314903.0,862.492798,0.003330196279913267
2015-02-13,2015-02-13,906.0,918.5,901.0,909.75,1023122.0,869.5659789999999,0.008167413730869377
2015-02-16,2015-02-16,907.0,909.0,895.0,899.150024,120685.0,859.434143,-0.011720013024256735
2015-02-18,2015-02-18,902.0,915.049988,898.0499880000001,908.299988,81049.0,868.179932,0.01012478867626232
2015-02-19,2015-02-19,906.0,915.0,898.0,909.0,269943.0,868.84906,0.0007704281692237912
2015-02-20,2015-02-20,911.950012,919.0,904.0,907.049988,65836.0,866.9851679999998,-0.0021475469100487032
2015-02-23,2015-02-23,907.150024,913.900024,895.25,899.0499880000001,204763.0,859.3385619999998,-0.008858889993587304
2015-02-24,2015-02-24,902.0,910.0,894.900024,899.9500119999999,629178.0,860.198853,0.0010006075637241096
2015-02-25,2015-02-25,901.200012,907.0,892.0,895.2000119999999,186423.0,855.6586300000001,-0.00529208706570472
2015-02-26,2015-02-26,898.0,898.0,874.400024,876.2000119999999,303578.0,837.4978639999998,-0.021452786623999742
2015-02-27,2015-02-27,879.0,894.849976,873.2999880000001,889.7000119999999,328940.0,850.40155,0.015289936449553563
2015-03-02,2015-03-02,893.0,922.0,892.0,913.75,414567.0,873.38916,0.02667258001036377
2015-03-03,2015-03-03,915.0,927.0,908.400024,914.200012,422640.0,873.819458,0.0004925548148815295
2015-03-04,2015-03-04,912.099976,924.450012,912.0,919.75,242531.0,879.1242679999998,0.006052477458732497
2015-03-05,2015-03-05,920.0,920.950012,902.650024,907.099976,107544.0,867.03302,-0.013849200574637344
2015-03-09,2015-03-09,910.0,911.849976,895.0,897.349976,211259.0,857.713684,-0.010806719241619687
2015-03-10,2015-03-10,901.0,907.5,895.25,897.2000119999999,242918.0,857.570251,-0.0001672411166548926
2015-03-11,2015-03-11,899.0,902.299988,878.0,883.7999880000001,66561.0,844.762268,-0.015047852920045734
2015-03-12,2015-03-12,884.9500119999999,915.0,884.849976,908.400024,267467.0,868.275574,0.027453897711780858
2015-03-13,2015-03-13,911.0,913.5,875.0,881.25,647290.0,842.324768,-0.030343495751520955
2015-03-16,2015-03-16,883.7999880000001,900.0,874.2999880000001,880.150024,98314.0,841.273376,-0.0012489822947641116
2015-03-17,2015-03-17,885.0,889.0,871.0,879.7999880000001,129284.0,840.938843,-0.00039772984719999016
2015-03-18,2015-03-18,880.0,885.0,860.5499880000001,863.9500119999999,142567.0,825.78894,-0.018179717658158626
2015-03-19,2015-03-19,869.0,883.25,869.0,871.7999880000001,587870.0,833.292297,0.009045257086758518
2015-03-20,2015-03-20,872.0,880.0,865.0,875.0499880000001,145229.0,836.398682,0.0037209143765082327
2015-03-23,2015-03-23,879.0,879.0,866.25,869.650024,661847.0,831.237244,-0.006190145463775386
2015-03-24,2015-03-24,871.0,878.400024,841.5,856.849976,167682.0,819.0025019999998,-0.014828107494952112
2015-03-25,2015-03-25,865.150024,870.0,852.0,865.599976,100476.0,827.366089,0.01016012938065014
2015-03-26,2015-03-26,863.7000119999999,870.0499880000001,829.150024,834.0,1192257.0,797.161926,-0.037189440634803006
2015-03-27,2015-03-27,847.0,868.75,838.099976,857.4500119999999,111618.0,819.5761110000002,0.02772944125570476
2015-03-30,2015-03-30,855.0,872.5,850.0,860.349976,260353.0,822.347961,0.0033763469096541603
2015-03-31,2015-03-31,868.0,888.0,857.150024,880.650024,127601.0,841.7512820000002,0.02332096535288386
2015-04-01,2015-04-01,879.0,900.950012,874.75,889.900024,358652.0,850.5927730000002,0.010448905370378014
2015-04-06,2015-04-06,899.0,899.0,867.7999880000001,871.4500119999999,78633.0,832.957703,-0.020950622260947682
2015-04-07,2015-04-07,877.0,878.0,864.0,871.9500119999999,225536.0,833.435608,0.0005735800905437571
2015-04-08,2015-04-08,879.7999880000001,898.0,873.650024,887.849976,237076.0,848.633301,0.01807073002214921
2015-04-09,2015-04-09,894.0,894.0,870.099976,873.0,156979.0,834.439209,-0.01686728104516888
2015-04-10,2015-04-10,881.9500119999999,888.0,870.0,879.7000119999999,178435.0,840.843323,0.007645450928512431
2015-04-13,2015-04-13,885.0,887.25,873.5,876.849976,219328.0,838.1190799999998,-0.0032451535375503933
2015-04-15,2015-04-15,876.0,881.900024,870.0,874.4500119999999,82928.0,835.825195,-0.0027406962945173423
2015-04-16,2015-04-16,878.0,878.0,865.5,869.849976,828157.0,831.428345,-0.00527437499758321
2015-04-17,2015-04-17,870.0,872.400024,865.0,867.7999880000001,104264.0,829.468933,-0.0023594630865719783
2015-04-20,2015-04-20,869.0,869.0,845.0,850.25,68030.0,812.694153,-0.020430813050242413
2015-04-21,2015-04-21,855.0,864.2000119999999,833.0,853.9500119999999,98850.0,816.230591,0.0043420588571736465
2015-04-22,2015-04-22,857.9500119999999,867.0,841.0,863.849976,401569.0,825.693298,0.011526492587294436
2015-04-23,2015-04-23,866.5,882.0,863.599976,875.0499880000001,577051.0,836.398682,0.012881997111167998
2015-04-24,2015-04-24,879.0,879.0,845.2000119999999,853.849976,190814.0,816.135071,-0.02452552230008198
2015-04-27,2015-04-27,855.0,869.0,840.099976,865.900024,44692.0,827.652832,0.014013911984458892
2015-04-28,2015-04-28,865.900024,872.2999880000001,856.0,865.7000119999999,47611.0,827.46167,-0.00023099549985161616
2015-04-29,2015-04-29,861.0,869.7000119999999,850.650024,860.400024,153047.0,822.395813,-0.006140982445267618
2015-04-30,2015-04-30,856.0,874.599976,843.5,862.099976,119618.0,824.020691,0.001973836539660212
2015-05-04,2015-05-04,866.0,869.2000119999999,850.150024,856.599976,89730.0,818.7636110000002,-0.00640022909768323
2015-05-05,2015-05-05,856.599976,865.099976,855.150024,861.400024,71688.0,823.351624,0.005587945158350927
2015-05-06,2015-05-06,860.5,866.0,843.349976,846.4500119999999,65463.0,809.0618900000002,-0.017507940105255138
2015-05-07,2015-05-07,842.0,855.400024,837.0,846.650024,87318.0,809.2530519999998,0.00023624820599188467
2015-05-08,2015-05-08,850.0,868.099976,846.0,858.349976,31634.0,820.4363400000002,0.0137246564903295
2015-05-11,2015-05-11,858.099976,866.7000119999999,852.75,857.7999880000001,31666.0,819.910583,-0.0006410314923410709
2015-05-12,2015-05-12,861.7999880000001,866.0,844.0499880000001,850.0,297527.0,812.4551389999998,-0.009134590049388436
2015-05-13,2015-05-13,850.400024,856.900024,847.0,848.849976,24958.0,811.355957,-0.001353830098334008
