Date,Date.1,SUNDARMFIN.NS.Open,SUNDARMFIN.NS.High,SUNDARMFIN.NS.Low,SUNDARMFIN.NS.Close,SUNDARMFIN.NS.Volume,SUNDARMFIN.NS.Adjusted,log_returns
2015-03-11,2015-03-11,1267.569946,1276.52002,1258.619995,1264.140015,11797.0,1230.185303,-0.00615900425033189
2015-03-12,2015-03-12,1268.390015,1276.560059,1255.310059,1273.619995,11507.0,1239.410645,0.007471169459438266
2015-03-13,2015-03-13,1278.199951,1295.359985,1263.359985,1270.150024,34464.0,1236.033691,-0.002728363587674032
2015-03-16,2015-03-16,1270.150024,1290.579956,1229.040039,1242.23999,45178.0,1208.873413,-0.022218754491308168
2015-03-17,2015-03-17,1251.27002,1262.670044,1236.560059,1250.170044,40451.0,1216.590332,0.006363273872774578
2015-03-18,2015-03-18,1257.77002,1257.77002,1229.97998,1247.469971,16493.0,1213.962769,-0.002162112008591066
2015-03-19,2015-03-19,1252.449951,1269.209961,1235.73999,1243.219971,6098.0,1209.827271,-0.003412425948441822
2015-03-20,2015-03-20,1254.5,1320.609985,1230.800049,1283.880005,73941.0,1249.39502,0.03218185197709822
2015-03-23,2015-03-23,1290.459961,1290.459961,1247.180054,1257.109985,8585.0,1223.343872,-0.02107146208099131
2015-03-24,2015-03-24,1261.890015,1274.930054,1242.280029,1266.920044,21845.0,1232.890503,0.007773426810820715
2015-03-25,2015-03-25,1293.72998,1293.72998,1217.719971,1228.469971,10097.0,1195.473145,-0.03081937062647722
2015-03-26,2015-03-26,1226.670044,1248.73999,1209.550049,1242.400024,12519.0,1209.029175,0.011275658595640614
2015-03-27,2015-03-27,1234.069946,1254.25,1229.97998,1241.459961,13515.0,1208.11438,-0.0007569223944390303
2015-03-30,2015-03-30,1225.930054,1306.800049,1225.930054,1290.5,43413.0,1255.837036,0.03874153075960685
2015-03-31,2015-03-31,1307.619995,1307.619995,1234.069946,1240.109985,17507.0,1206.800659,-0.039829536845434
2015-04-01,2015-04-01,1243.339966,1270.839966,1221.969971,1250.449951,25765.0,1216.862915,0.008303391543966754
2015-04-06,2015-04-06,1262.670044,1278.569946,1240.930054,1266.920044,127575.0,1232.890503,0.013085248967136032
2015-04-07,2015-04-07,1287.189941,1287.189941,1257.280029,1267.410034,71248.0,1233.36731,0.0003866643652807866
2015-04-08,2015-04-08,1270.839966,1306.800049,1089.97998,1289.189941,26695.0,1254.5622560000004,0.017038632487618166
2015-04-09,2015-04-09,1283.310059,1314.160034,1268.390015,1303.0,163243.0,1268.001587,0.010655395852658955
2015-04-10,2015-04-10,1303.530029,1340.310059,1291.52002,1305.089966,91277.0,1270.0354,0.0016026665062369714
2015-04-13,2015-04-13,1340.189941,1340.189941,1292.130005,1303.329956,9813.0,1268.32251,-0.0013496049971877255
2015-04-15,2015-04-15,1310.22998,1315.709961,1283.060059,1291.599976,5903.0,1256.907593,-0.00904075611679378
2015-04-16,2015-04-16,1292.619995,1303.530029,1279.01001,1283.959961,72085.0,1249.4729,-0.005932630601596323
2015-04-17,2015-04-17,1306.76001,1306.76001,1258.579956,1264.920044,6412.0,1230.944336,-0.014940154723795729
2015-04-20,2015-04-20,1229.369995,1270.76001,1229.329956,1235.900024,12979.0,1202.703857,-0.023209391378082426
2015-04-21,2015-04-21,1245.790039,1245.790039,1209.469971,1215.099976,27409.0,1182.46228,-0.016973293925221178
2015-04-22,2015-04-22,1226.380005,1233.97998,1185.030029,1203.130005,22717.0,1170.813843,-0.009899843049940849
2015-04-23,2015-04-23,1219.349976,1264.589966,1210.319946,1254.130005,19182.0,1220.444214,0.04151580300417379
2015-04-24,2015-04-24,1254.130005,1260.98999,1189.119995,1236.560059,32219.0,1203.346069,-0.01410883503214766
2015-04-27,2015-04-27,1254.5,1254.5,1192.339966,1204.150024,19516.0,1171.806763,-0.02655926770257988
2015-04-28,2015-04-28,1217.719971,1225.810059,1197.079956,1206.319946,16070.0,1173.9182130000004,0.00180025415754681
2015-04-29,2015-04-29,1221.930054,1250.0,1205.670044,1234.76001,11536.0,1201.59436,0.023302254542890036
2015-04-30,2015-04-30,1214.900024,1225.930054,1197.290039,1206.160034,17269.0,1173.762573,-0.023434844970989133
2015-05-04,2015-05-04,1241.420044,1311.709961,1195.0,1265.040039,89187.0,1231.061157,0.04766206341157808
2015-05-05,2015-05-05,1250.410034,1277.380005,1208.77002,1213.670044,23181.0,1181.070923,-0.04145493795891042
2015-05-06,2015-05-06,1231.939941,1231.939941,1202.189941,1208.650024,34698.0,1176.185791,-0.004144766214467133
2015-05-07,2015-05-07,1236.150024,1236.150024,1192.75,1199.98999,43515.0,1167.758057,-0.007191102572738473
2015-05-08,2015-05-08,1213.839966,1225.890015,1209.589966,1215.550049,7394.0,1182.900391,0.012883661143566094
2015-05-11,2015-05-11,1213.630005,1225.890015,1206.280029,1217.839966,5625.0,1185.128784,0.001882066049949671
2015-05-12,2015-05-12,1209.550049,1217.719971,1186.26001,1212.819946,16665.0,1180.243774,-0.004130441886252001
2015-05-13,2015-05-13,1217.719971,1220.98999,1190.949951,1197.449951,19176.0,1165.286377,-0.01275413129982006
2015-05-14,2015-05-14,1209.380005,1217.719971,1193.199951,1211.140015,15076.0,1178.608765,0.011367856206478066
2015-05-15,2015-05-15,1198.920044,1224.98999,1198.920044,1220.98999,4120.0,1188.194092,0.008099854516809835
2015-05-18,2015-05-18,1229.97998,1229.97998,1199.859985,1208.810059,8721.0,1176.341309,-0.010025548590526512
2015-05-19,2015-05-19,1208.72998,1214.25,1197.329956,1201.290039,12001.0,1169.02356,-0.006240199845116479
2015-05-20,2015-05-20,1209.550049,1238.150024,1202.030029,1231.650024,42088.0,1198.5678710000002,0.024958566978394714
2015-05-21,2015-05-21,1228.339966,1250.170044,1225.079956,1238.560059,56070.0,1205.29248,0.005594856239106605
2015-05-22,2015-05-22,1237.01001,1254.25,1227.77002,1242.689941,18310.0,1209.311157,0.003328646282942493
2015-05-25,2015-05-25,1250.410034,1252.050049,1240.72998,1242.319946,15493.0,1208.951172,-0.0002977220447446527
2015-05-26,2015-05-26,1242.359985,1246.319946,1242.23999,1244.040039,11999.0,1210.625122,0.0013836722332110085
2015-05-27,2015-05-27,1242.23999,1257.599976,1242.23999,1249.839966,38383.0,1216.269409,0.004651456505069262
2015-05-28,2015-05-28,1249.589966,1252.859985,1228.339966,1237.579956,23519.0,1204.338623,-0.009857756775980777
2015-05-29,2015-05-29,1234.069946,1263.119995,1234.02002,1251.430054,47367.0,1217.8165279999996,0.011128968432746687
2015-06-01,2015-06-01,1251.430054,1251.430054,1201.329956,1211.709961,25095.0,1179.163452,-0.03225427603689823
2015-06-02,2015-06-02,1224.540039,1225.849976,1126.76001,1169.380005,74871.0,1137.970581,-0.03555876420231385
2015-06-03,2015-06-03,1159.689941,1188.5,1156.630005,1178.780029,33348.0,1147.118042,0.008006262663729835
2015-06-04,2015-06-04,1186.540039,1211.880005,1182.579956,1202.890015,72470.0,1170.580566,0.020247089454612958
2015-06-05,2015-06-05,1209.180054,1225.890015,1185.849976,1214.699951,24368.0,1182.072998,0.009769839119704748
2015-06-08,2015-06-08,1186.869995,1217.76001,1163.540039,1177.27002,19826.0,1145.64856,-0.03129877052013885
2015-06-09,2015-06-09,1185.030029,1196.469971,1169.540039,1181.640015,35424.0,1149.901123,0.0037050540846230717
2015-06-10,2015-06-10,1185.030029,1205.459961,1177.27002,1194.219971,10261.0,1162.143311,0.010590023471671373
2015-06-11,2015-06-11,1229.819946,1229.819946,1189.119995,1194.800049,23235.0,1162.707764,0.0004855820806426436
2015-06-12,2015-06-12,1207.459961,1212.97998,1187.890015,1201.209961,9659.0,1168.945557,0.005350544890425191
2015-06-15,2015-06-15,1213.630005,1213.630005,1185.069946,1202.069946,12422.0,1169.782227,0.0007154915945468687
2015-06-16,2015-06-16,1201.329956,1215.27002,1201.329956,1213.51001,6573.0,1180.915161,0.009472097339731532
2015-06-17,2015-06-17,1221.47998,1238.150024,1216.130005,1224.01001,31624.0,1191.133179,0.008615407224649374
2015-06-18,2015-06-18,1234.02002,1299.449951,1213.630005,1291.849976,61278.0,1257.150757,0.053942751106042415
2015-06-19,2015-06-19,1274.930054,1285.550049,1250.410034,1254.619995,15645.0,1220.921021,-0.029242347215583383
2015-06-22,2015-06-22,1258.579956,1313.300049,1229.97998,1304.719971,126940.0,1269.675171,0.0391555877186196
2015-06-23,2015-06-23,1303.48999,1311.660034,1269.939941,1293.439941,11075.0,1258.69812,-0.008683148179717827
2015-06-24,2015-06-24,1307.459961,1318.160034,1291.310059,1306.560059,25436.0,1271.466064,0.010092667077634232
2015-06-25,2015-06-25,1304.550049,1314.160034,1283.140015,1304.390015,14540.0,1269.354248,-0.0016623107713051866
2015-06-26,2015-06-26,1314.930054,1314.930054,1287.27002,1290.540039,10196.0,1255.876221,-0.010674791985637809
2015-06-29,2015-06-29,1252.050049,1306.560059,1252.050049,1271.170044,18299.0,1237.026489,-0.015123005944700731
2015-06-30,2015-06-30,1287.150024,1306.560059,1264.51001,1290.780029,17035.0,1256.1096189999996,0.015308833425854653
2015-07-01,2015-07-01,1298.51001,1303.530029,1270.839966,1293.849976,17657.0,1259.097046,0.0023754933909820863
2015-07-02,2015-07-02,1292.73999,1302.390015,1279.380005,1300.02002,9923.0,1265.1015630000004,0.0047575720106589605
2015-07-03,2015-07-03,1306.800049,1306.800049,1283.26001,1290.619995,5841.0,1255.954102,-0.0072568815285158905
2015-07-06,2015-07-06,1306.800049,1314.969971,1255.439941,1275.579956,40692.0,1241.3178710000002,-0.01172190994539335
2015-07-07,2015-07-07,1298.469971,1323.800049,1275.01001,1308.839966,60217.0,1279.703857,0.030455075005253462
2015-07-08,2015-07-08,1319.060059,1319.060059,1276.47998,1281.099976,13406.0,1252.581543,-0.021422033395211315
2015-07-09,2015-07-09,1281.099976,1314.160034,1274.930054,1303.160034,23259.0,1274.150635,0.01707313194471194
2015-07-10,2015-07-10,1306.800049,1307.619995,1289.969971,1302.630005,9323.0,1273.632202,-0.00040696797201622564
2015-07-13,2015-07-13,1227.609985,1301.040039,1227.609985,1277.140015,17606.0,1248.709473,-0.01976222362208091
2015-07-14,2015-07-14,1291.189941,1311.709961,1255.030029,1287.880005,27207.0,1259.210571,0.008374397258542388
2015-07-15,2015-07-15,1293.810059,1305.0,1277.380005,1284.040039,17916.0,1255.456055,-0.00298609664679006
2015-07-16,2015-07-16,1287.22998,1294.5,1278.160034,1288.939941,25953.0,1260.24707,0.003808892030691347
2015-07-17,2015-07-17,1293.969971,1300.26001,1276.560059,1279.709961,9188.0,1251.22229,-0.007186883494447294
2015-07-20,2015-07-20,1285.140015,1285.140015,1256.130005,1262.630005,12339.0,1234.522705,-0.013436483852395929
2015-07-21,2015-07-21,1262.670044,1277.339966,1236.030029,1239.5,9794.0,1211.907593,-0.018488780354421586
2015-07-22,2015-07-22,1238.150024,1257.72998,1238.109985,1244.530029,14500.0,1216.825562,0.00404982796199871
2015-07-23,2015-07-23,1246.199951,1246.199951,1228.630005,1237.170044,18553.0,1209.629639,-0.005931240018637318
2015-07-24,2015-07-24,1248.780029,1266.76001,1234.349976,1259.969971,11093.0,1231.921753,0.01826112163455118
2015-07-27,2015-07-27,1262.670044,1262.670044,1227.569946,1240.23999,14430.0,1212.6311039999996,-0.015782885924513046
2015-07-28,2015-07-28,1238.150024,1294.790039,1234.430054,1282.48999,46803.0,1253.940552,0.033498569393924704
2015-07-29,2015-07-29,1276.359985,1299.449951,1267.780029,1296.459961,41284.0,1267.599609,0.01083400598922335
2015-07-30,2015-07-30,1299.449951,1303.530029,1287.390015,1295.160034,10583.0,1266.328491,-0.0010032787486133898
2015-07-31,2015-07-31,1271.660034,1306.800049,1271.660034,1303.119995,71333.0,1274.111328,0.0061271763185022365
2015-08-03,2015-08-03,1303.530029,1303.530029,1214.660034,1250.900024,49508.0,1223.053955,-0.040897965290038314
2015-08-04,2015-08-04,1254.540039,1273.290039,1200.560059,1264.589966,78723.0,1236.438843,0.010884374333187452
2015-08-05,2015-08-05,1247.51001,1293.890015,1235.73999,1250.449951,35908.0,1222.61377,-0.011244345559248359
2015-08-06,2015-08-06,1252.050049,1274.849976,1252.050049,1266.670044,19571.0,1238.4727779999996,0.012887988459981514
2015-08-07,2015-08-07,1250.449951,1284.73999,1250.410034,1275.910034,70576.0,1247.506958,0.0072681362916666705
2015-08-10,2015-08-10,1276.640015,1285.349976,1266.800049,1274.969971,11594.0,1246.588013,-0.0007368965915643955
2015-08-11,2015-08-11,1283.920044,1295.359985,1254.780029,1276.969971,12187.0,1248.543457,0.0015674079092429238
2015-08-12,2015-08-12,1266.76001,1276.52002,1250.819946,1257.969971,30731.0,1229.966187,-0.01499095873821066
2015-08-13,2015-08-13,1234.959961,1266.670044,1234.069946,1239.170044,6114.0,1211.584961,-0.01505729118103094
2015-08-14,2015-08-14,1253.969971,1279.829956,1242.23999,1273.329956,15832.0,1244.984375,0.02719359205558369
2015-08-17,2015-08-17,1270.839966,1318.160034,1250.449951,1313.540039,83881.0,1284.299438,0.031090405607201888
2015-08-18,2015-08-18,1313.339966,1313.339966,1291.310059,1294.300049,5805.0,1265.487671,-0.01475582668304121
2015-08-19,2015-08-19,1291.27002,1311.709961,1271.25,1307.910034,21092.0,1278.794678,0.010460417919508913
2015-08-20,2015-08-20,1311.709961,1323.959961,1270.839966,1311.130005,171922.0,1281.942993,0.0024589137903090474
2015-08-21,2015-08-21,1306.800049,1315.790039,1259.400024,1278.119995,64978.0,1249.667725,-0.02549919429328007
2015-08-24,2015-08-24,1257.77002,1257.77002,1198.069946,1202.599976,40707.0,1175.829102,-0.06090417849013007
2015-08-25,2015-08-25,1205.459961,1246.319946,1189.160034,1214.25,50875.0,1187.219727,0.009640692213602087
2015-08-26,2015-08-26,1232.22998,1232.22998,1162.189941,1190.180054,51062.0,1163.685547,-0.02002204551417996
2015-08-27,2015-08-27,1225.890015,1225.890015,1180.939941,1199.859985,104849.0,1173.149902,0.008100191010705693
2015-08-28,2015-08-28,1201.949951,1218.540039,1175.219971,1197.410034,24035.0,1170.754639,-0.002043823706891601
2015-08-31,2015-08-31,1200.930054,1201.869995,1185.030029,1186.5,25098.0,1160.087402,-0.009153182659328962
2015-09-01,2015-09-01,1191.849976,1220.98999,1183.400024,1207.140015,17233.0,1180.267944,0.017246135055665412
2015-09-02,2015-09-02,1209.550049,1213.670044,1193.23999,1197.369995,6448.0,1170.715332,-0.008126527031493858
2015-09-03,2015-09-03,1207.869995,1220.98999,1187.069946,1193.819946,5269.0,1167.244263,-0.0029693169700149014
2015-09-04,2015-09-04,1194.880005,1199.73999,1179.310059,1193.079956,12242.0,1166.520874,-0.000619933010137963
2015-09-07,2015-09-07,1193.079956,1205.5,1176.859985,1184.869995,31368.0,1158.493652,-0.006905121499678479
2015-09-08,2015-09-08,1174.040039,1201.380005,1171.380005,1192.099976,33558.0,1165.5627439999996,0.0060834270745608885
2015-09-09,2015-09-09,1220.98999,1248.780029,1194.140015,1241.709961,26381.0,1214.068359,0.040772987497740935
2015-09-10,2015-09-10,1242.23999,1242.23999,1205.459961,1211.630005,8208.0,1184.657959,-0.024522909220404898
2015-09-11,2015-09-11,1205.459961,1237.540039,1185.890015,1197.170044,11485.0,1170.519775,-0.01200618843217338
2015-09-14,2015-09-14,1201.380005,1209.300049,1185.069946,1204.359985,18394.0,1177.549683,0.005987837353230496
2015-09-15,2015-09-15,1186.949951,1212.780029,1186.949951,1200.22998,28159.0,1173.511719,-0.003435017024232323
2015-09-16,2015-09-16,1209.920044,1211.140015,1157.319946,1167.089966,9785.0,1141.109375,-0.02799979744317671
2015-09-18,2015-09-18,1176.859985,1203.829956,1140.900024,1172.569946,46461.0,1146.467407,0.004684469470335628
2015-09-21,2015-09-21,1172.77002,1185.030029,1149.890015,1172.280029,44806.0,1146.1838380000004,-0.00024737212174219536
2015-09-22,2015-09-22,1174.410034,1180.939941,1161.619995,1174.849976,17348.0,1148.696777,0.002190039854769843
2015-09-23,2015-09-23,1172.77002,1176.859985,1158.060059,1172.530029,8235.0,1146.428467,-0.001976633514417792
2015-09-24,2015-09-24,1185.849976,1250.410034,1154.790039,1209.829956,53487.0,1182.898071,0.03131599095978821
2015-09-28,2015-09-28,1245.51001,1254.170044,1176.900024,1227.97998,41555.0,1200.644043,0.014890695490471728
2015-09-29,2015-09-29,1229.97998,1229.97998,1202.640015,1211.180054,31060.0,1184.21814,-0.013775355964080305
2015-09-30,2015-09-30,1229.939941,1258.579956,1229.939941,1254.98999,39987.0,1227.052612,0.035532284018523264
2015-10-01,2015-10-01,1262.670044,1274.930054,1224.98999,1237.780029,18500.0,1210.225952,-0.013807964009608929
2015-10-05,2015-10-05,1266.76001,1266.76001,1217.76001,1224.98999,15618.0,1197.720459,-0.010386946633095029
2015-10-06,2015-10-06,1244.689941,1249.51001,1186.089966,1193.609985,15538.0,1167.039185,-0.025950202442441398
2015-10-07,2015-10-07,1193.199951,1270.839966,1185.439941,1250.900024,51452.0,1223.053955,0.0468810423675281
2015-10-08,2015-10-08,1250.079956,1250.079956,1209.630005,1215.430054,14779.0,1188.373413,-0.028765480398385886
2015-10-09,2015-10-09,1245.829956,1245.829956,1209.339966,1213.349976,17475.0,1186.3396,-0.0017128920304330106
2015-10-12,2015-10-12,1234.02002,1234.02002,1205.459961,1209.75,7737.0,1182.819702,-0.002971434286345165
2015-10-13,2015-10-13,1229.97998,1229.97998,1206.280029,1212.449951,12544.0,1185.459839,0.0022295831619363327
2015-10-14,2015-10-14,1237.329956,1237.329956,1197.290039,1203.339966,10223.0,1176.55249,-0.007542205529618151
2015-10-15,2015-10-15,1201.380005,1231.410034,1201.380005,1221.680054,21511.0,1194.484253,0.015125961200447513
2015-10-16,2015-10-16,1203.01001,1222.869995,1173.589966,1209.469971,35085.0,1182.546143,-0.01004464258799498
2015-10-19,2015-10-19,1209.26001,1217.880005,1201.380005,1213.51001,28680.0,1186.496216,0.003334745489516066
2015-10-20,2015-10-20,1207.910034,1221.810059,1204.439941,1217.189941,37185.0,1190.094238,0.0030278879079599363
2015-10-21,2015-10-21,1217.719971,1217.719971,1203.829956,1206.810059,4842.0,1179.9453130000004,-0.008564403096227302
2015-10-23,2015-10-23,1212.369995,1218.5,1205.949951,1213.589966,47454.0,1186.574341,0.005602358152605014
2015-10-26,2015-10-26,1214.209961,1229.97998,1209.550049,1214.699951,38286.0,1187.659424,0.0009140490642023381
2015-10-27,2015-10-27,1214.819946,1223.030029,1201.380005,1206.930054,9107.0,1180.062622,-0.006416993144204852
2015-10-28,2015-10-28,1214.329956,1221.150024,1209.550049,1213.800049,13572.0,1186.779663,0.0056759667307879616
2015-10-29,2015-10-29,1217.430054,1234.02002,1209.790039,1231.939941,32907.0,1204.5158689999996,0.014834244455562915
2015-10-30,2015-10-30,1234.069946,1234.069946,1211.219971,1215.880005,3873.0,1188.813232,-0.013122192276083132
2015-11-02,2015-11-02,1225.890015,1245.51001,1185.52002,1242.47998,72262.0,1214.821289,0.021641453260093257
2015-11-03,2015-11-03,1242.280029,1288.900024,1238.150024,1284.290039,72529.0,1255.700562,0.03309665484048718
2015-11-04,2015-11-04,1283.920044,1303.079956,1280.810059,1299.48999,227724.0,1270.562134,0.011765794165903287
2015-11-05,2015-11-05,1299.48999,1310.849976,1275.790039,1285.839966,44406.0,1257.21582,-0.010559818356679962
2015-11-06,2015-11-06,1279.829956,1285.550049,1242.23999,1250.819946,3712.0,1222.975464,-0.027612815019519843
2015-11-09,2015-11-09,1213.22998,1250.410034,1213.22998,1231.569946,16713.0,1204.154053,-0.015509504663238085
2015-11-10,2015-11-10,1279.01001,1279.01001,1211.219971,1225.77002,6130.0,1198.483154,-0.00472057080797228
2015-11-13,2015-11-13,1243.060059,1248.780029,1210.359985,1217.680054,9721.0,1190.573242,-0.0066218117883689595
2015-11-16,2015-11-16,1217.719971,1227.849976,1205.459961,1212.900024,4111.0,1185.899536,-0.0039333183774186145
2015-11-17,2015-11-17,1234.069946,1234.069946,1194.26001,1202.439941,7246.0,1175.672485,-0.00866127718583165
2015-11-18,2015-11-18,1212.530029,1229.97998,1207.5,1217.76001,17922.0,1190.651611,0.012660417990670858
2015-11-19,2015-11-19,1217.719971,1250.410034,1214.48999,1220.5,62237.0,1193.330566,0.002247463218041368
2015-11-20,2015-11-20,1238.109985,1238.109985,1217.719971,1225.810059,15595.0,1198.522339,0.004341221103446813
2015-11-23,2015-11-23,1242.23999,1242.23999,1209.550049,1220.459961,10218.0,1193.291382,-0.004374057472890769
2015-11-24,2015-11-24,1220.170044,1230.469971,1212.0,1222.170044,13472.0,1194.963257,0.001400081252478813
2015-11-26,2015-11-26,1203.25,1231.780029,1202.189941,1204.280029,13528.0,1177.471558,-0.014746045578478471
2015-11-27,2015-11-27,1220.98999,1224.790039,1207.829956,1216.619995,11485.0,1189.536743,0.010194547681201094
2015-11-30,2015-11-30,1233.209961,1233.209961,1185.47998,1190.630005,15207.0,1164.125488,-0.021593788674588055
2015-12-01,2015-12-01,1213.589966,1214.0,1179.800049,1185.560059,248567.0,1159.168579,-0.00426714516419402
2015-12-02,2015-12-02,1195.569946,1201.130005,1168.969971,1176.97998,94686.0,1150.779297,-0.007263643454788138
2015-12-03,2015-12-03,1185.030029,1185.030029,1153.160034,1158.469971,11904.0,1132.681274,-0.015851731531459023
2015-12-04,2015-12-04,1160.51001,1212.689941,1103.300049,1176.199951,14595.0,1150.016602,0.015188747884566922
2015-12-07,2015-12-07,1163.130005,1189.119995,1151.109985,1162.880005,10647.0,1136.993164,-0.011389176355471877
2015-12-08,2015-12-08,1168.680054,1176.72998,1152.130005,1160.76001,7818.0,1134.920288,-0.0018247848071597519
2015-12-09,2015-12-09,1160.51001,1160.51001,1117.280029,1129.130005,15874.0,1103.994385,-0.02762755583881571
2015-12-10,2015-12-10,1129.5,1137.630005,1071.469971,1087.530029,51473.0,1063.320557,-0.037538249095288016
2015-12-11,2015-12-11,1086.959961,1103.300049,1078.790039,1093.540039,25815.0,1069.196899,0.005511192283174538
2015-12-14,2015-12-14,1093.209961,1100.030029,1070.609985,1083.810059,28977.0,1059.68335,-0.008937667897873425
2015-12-15,2015-12-15,1083.689941,1094.310059,1078.699951,1090.060059,20870.0,1065.794189,0.0057501015419765275
2015-12-16,2015-12-16,1095.130005,1103.300049,1084.670044,1092.76001,12771.0,1068.434082,0.002473863159077716
2015-12-17,2015-12-17,1092.680054,1167.050049,1092.680054,1140.23999,37284.0,1114.857178,0.042532203445534655
2015-12-18,2015-12-18,1140.23999,1140.23999,1107.589966,1115.030029,24336.0,1090.2084960000002,-0.022357346544676915
2015-12-21,2015-12-21,1111.030029,1113.969971,1090.22998,1095.910034,10609.0,1071.514038,-0.017296321577580542
2015-12-22,2015-12-22,1090.22998,1100.849976,1073.880005,1076.699951,22820.0,1052.731567,-0.017684358579175274
2015-12-23,2015-12-23,1094.310059,1109.839966,1079.599976,1103.880005,16439.0,1079.306641,0.02493055736598926
2015-12-24,2015-12-24,1083.689941,1111.47998,1083.689941,1102.810059,259091.0,1078.26062,-0.0009696301022561473
2015-12-28,2015-12-28,1105.430054,1132.47998,1082.869995,1123.449951,29529.0,1098.44104,0.018542732421208186
2015-12-29,2015-12-29,1123.73999,1123.73999,1088.800049,1093.660034,76516.0,1069.314087,-0.02687453547856755
2015-12-30,2015-12-30,1102.77002,1102.77002,1083.689941,1087.410034,11776.0,1063.2033689999996,-0.0057310055850186
2015-12-31,2015-12-31,1092.640015,1135.5,1082.869995,1126.189941,35822.0,1101.119995,0.035041441938377986
2016-01-01,2016-01-01,1129.25,1129.25,1112.290039,1122.099976,3410.0,1097.12085,-0.003638499776806192
2016-01-04,2016-01-04,1122.099976,1144.170044,1112.290039,1140.939941,21450.0,1115.541626,0.016650710886676908
2016-01-05,2016-01-05,1141.709961,1141.709961,1119.650024,1128.52002,23935.0,1103.397949,-0.010945587141624635
2016-01-06,2016-01-06,1135.98999,1135.98999,1119.650024,1129.209961,17515.0,1104.0727539999998,0.000611382991495546
2016-01-07,2016-01-07,1115.560059,1143.349976,1115.560059,1136.849976,29462.0,1111.542603,0.006742936926427134
2016-01-08,2016-01-08,1135.180054,1140.160034,1104.530029,1131.050049,22973.0,1105.871704,-0.005114886600694035
2016-01-11,2016-01-11,1113.109985,1138.449951,1078.790039,1135.459961,84420.0,1110.1834720000004,0.0038913953838086712
2016-01-12,2016-01-12,1131.089966,1152.339966,1115.560059,1135.140015,16144.0,1109.870728,-0.0002817444745888409
2016-01-13,2016-01-13,1134.359985,1152.339966,1091.859985,1129.5,25675.0,1104.356323,-0.004980895159981458
2016-01-14,2016-01-14,1127.819946,1127.819946,1083.689941,1092.680054,87360.0,1068.355835,-0.033141788235649734
2016-01-15,2016-01-15,1092.680054,1115.47998,1074.699951,1082.869995,16834.0,1058.764404,-0.009018292271076866
2016-01-18,2016-01-18,1090.22998,1091.859985,1046.099976,1058.599976,32009.0,1035.034424,-0.02266788554651811
2016-01-19,2016-01-19,1042.050049,1106.569946,1042.050049,1094.76001,30612.0,1070.389648,0.03358805312647384
2016-01-20,2016-01-20,1073.060059,1086.959961,1054.27002,1062.23999,8656.0,1038.5935060000004,-0.03015533943335136
2016-01-21,2016-01-21,1086.140015,1086.140015,1049.77002,1059.089966,17518.0,1035.51355,-0.002969912526892493
2016-01-22,2016-01-22,1077.969971,1086.140015,1058.349976,1062.439941,9708.0,1038.7890630000004,0.003158185022768656
2016-01-25,2016-01-25,1062.439941,1123.449951,1062.400024,1107.469971,46613.0,1082.8165279999996,0.04150987051493171
2016-01-27,2016-01-27,1107.390015,1121.280029,1071.430054,1081.849976,13394.0,1057.76709,-0.02340537534713416
2016-01-28,2016-01-28,1081.23999,1091.170044,1054.27002,1086.51001,16977.0,1062.323242,0.0042980800819965035
2016-01-29,2016-01-29,1073.880005,1127.0,1073.060059,1113.150024,30800.0,1088.370361,0.024223248333474782
2016-02-01,2016-02-01,1111.439941,1143.349976,1073.680054,1106.939941,56864.0,1082.298462,-0.005594510569697953
2016-02-02,2016-02-02,1101.75,1119.650024,1092.22998,1108.97998,6302.0,1084.292969,0.0018411478369948495
2016-02-03,2016-02-03,1087.780029,1105.02002,1066.569946,1073.839966,9331.0,1049.935059,-0.032199819421879106
2016-02-04,2016-02-04,1102.48999,1102.48999,1060.810059,1062.599976,241252.0,1038.945435,-0.010522119790387308
2016-02-05,2016-02-05,1076.290039,1082.869995,1050.140015,1074.780029,31984.0,1050.854492,0.011397441222053216
2016-02-08,2016-02-08,1074.699951,1086.349976,1051.040039,1054.550049,11510.0,1031.074707,-0.01900197198954512
2016-02-09,2016-02-09,1058.52002,1082.339966,1054.27002,1070.48999,9805.0,1051.145386,0.01927875031375148
2016-02-10,2016-02-10,1076.73999,1078.660034,1039.560059,1044.300049,5643.0,1025.428589,-0.02476975263537895
2016-02-11,2016-02-11,1066.359985,1066.359985,993.789978,1011.849976,14079.0,993.565063,-0.031566391263953435
2016-02-12,2016-02-12,1011.77002,1020.76001,970.090027,981.653992,8815.0,963.914734,-0.030296708032851782
2016-02-15,2016-02-15,988.887024,1009.070007,957.013977,965.471985,73068.0,948.025146,-0.016621813271438413
2016-02-16,2016-02-16,953.744995,966.208008,939.851013,943.202026,9434.0,926.157532,-0.02333668609211248
2016-02-17,2016-02-17,939.851013,948.841003,914.189026,939.729004,19504.0,922.747375,-0.003688843979031908
2016-02-18,2016-02-18,956.156006,963.919006,934.947998,944.387024,69251.0,927.321167,0.004944466882611742
2016-02-19,2016-02-19,931.679016,941.486023,931.679016,938.257996,8183.0,921.302917,-0.006511081743054703
2016-02-22,2016-02-22,941.486023,947.20697,919.419983,933.312988,24310.0,916.447266,-0.005284355125279916
