Date,Date.1,NMDC.NS.Open,NMDC.NS.High,NMDC.NS.Low,NMDC.NS.Close,NMDC.NS.Volume,NMDC.NS.Adjusted,log_returns
2014-04-17,2014-04-17,148.0,151.5,148.0,148.949997,2052946.0,110.985336,-0.0010065002163281989
2014-04-21,2014-04-21,149.949997,151.949997,148.800003,150.25,1631317.0,111.95396399999998,0.008689666605293134
2014-04-22,2014-04-22,150.350006,151.649994,150.199997,150.600006,1227086.0,112.214767,0.0023268465365964275
2014-04-23,2014-04-23,151.699997,151.899994,148.600006,149.300003,2676883.0,111.246101,-0.008669724377899255
2014-04-24,2014-04-24,149.300003,149.300003,149.300003,149.300003,0.0,111.246101,0.0
2014-04-25,2014-04-25,149.300003,152.800003,149.300003,151.399994,3198436.0,112.810852,0.013967666869077357
2014-04-28,2014-04-28,151.899994,152.0,149.0,149.949997,1381040.0,111.730438,-0.00962337339400321
2014-04-29,2014-04-29,149.899994,151.899994,148.100006,150.300003,2525270.0,111.991234,0.002331433658617321
2014-04-30,2014-04-30,150.649994,152.199997,148.699997,150.199997,2290180.0,111.91671,-0.0006656664468485117
2014-05-02,2014-05-02,150.149994,155.399994,150.149994,152.199997,3375235.0,113.406952,0.013227760601194127
2014-05-05,2014-05-05,153.699997,153.699997,149.199997,149.699997,2582896.0,111.544136,-0.016562343387429124
2014-05-06,2014-05-06,149.75,150.850006,147.300003,149.850006,1376943.0,111.655945,0.0010018724800762158
2014-05-07,2014-05-07,149.600006,151.0,148.949997,150.149994,1482165.0,111.879448,0.0019997108420275467
2014-05-08,2014-05-08,150.149994,151.75,149.149994,149.649994,1804555.0,111.506897,-0.003335488974501644
2014-05-09,2014-05-09,148.949997,151.5,148.100006,149.850006,1801135.0,111.655945,0.0013357781324740972
2014-05-12,2014-05-12,149.300003,152.850006,149.300003,151.600006,4383468.0,112.959885,0.01161053206306839
2014-05-13,2014-05-13,152.300003,156.5,150.800003,151.75,3794266.0,113.071648,0.0009889151980244648
2014-05-14,2014-05-14,154.649994,159.699997,151.0,159.199997,4607495.0,118.622772,0.04792680399510374
2014-05-15,2014-05-15,160.0,160.800003,153.649994,154.899994,4058646.0,115.41876200000002,-0.027381551696769257
2014-05-16,2014-05-16,158.199997,164.100006,156.600006,161.899994,6015717.0,120.634598,0.04419920222434648
2014-05-19,2014-05-19,161.100006,171.649994,159.25,169.25,8411661.0,126.111229,0.04439816197497937
2014-05-20,2014-05-20,170.699997,183.449997,170.0,178.449997,9465955.0,132.966309,0.052931492961807436
2014-05-21,2014-05-21,177.300003,189.350006,172.550003,177.600006,9839733.0,132.332977,-0.0047744810221743705
2014-05-22,2014-05-22,179.0,184.800003,178.100006,179.800003,6132949.0,133.97221399999998,0.012311120920028172
2014-05-23,2014-05-23,176.5,183.0,174.649994,178.149994,5410604.0,132.742767,-0.009219247478337243
2014-05-26,2014-05-26,181.399994,185.899994,168.399994,177.350006,6547628.0,132.14666699999998,-0.00450075336908462
2014-05-27,2014-05-27,175.600006,178.050003,169.399994,175.199997,1525207.0,130.54466200000002,-0.012197013632118114
2014-05-28,2014-05-28,175.550003,180.300003,174.0,176.149994,4845610.0,131.25251799999998,0.005407680288882943
2014-05-29,2014-05-29,177.399994,177.899994,170.5,171.550003,2350368.0,127.825005,-0.026460905967572224
2014-05-30,2014-05-30,172.5,175.850006,168.5,170.0,2740119.0,126.670052,-0.009076490071071142
2014-06-02,2014-06-02,173.0,181.0,170.5,176.100006,6077625.0,131.215256,0.035253460226772226
2014-06-03,2014-06-03,177.449997,182.75,173.350006,180.800003,5671507.0,134.71731599999998,0.026339477254962773
2014-06-04,2014-06-04,183.699997,192.350006,183.0,190.300003,12107396.0,141.795944,0.05121038252909305
2014-06-05,2014-06-05,192.5,194.300003,186.600006,193.600006,7742928.0,144.254852,0.017192530849259313
2014-06-06,2014-06-06,195.300003,196.0,189.550003,190.850006,4330281.0,142.205765,-0.014306482832842525
2014-06-09,2014-06-09,192.699997,194.0,188.550003,191.25,3764844.0,142.503799,0.002093600964251152
2014-06-10,2014-06-10,192.899994,192.899994,186.600006,189.75,4879292.0,141.386093,-0.007874262569249169
2014-06-11,2014-06-11,189.800003,190.649994,180.399994,182.399994,3999049.0,135.90953100000002,-0.03950494528495252
2014-06-12,2014-06-12,182.0,186.600006,178.399994,184.449997,2072911.0,137.436981,0.011176040897648676
2014-06-13,2014-06-13,185.899994,185.949997,175.199997,176.149994,1977054.0,131.25251799999998,-0.046042405996299614
2014-06-16,2014-06-16,175.449997,180.0,171.199997,179.100006,2161320.0,133.450638,0.016608570606277517
2014-06-17,2014-06-17,180.100006,181.199997,175.0,179.300003,2566288.0,133.599625,0.0011157975564879408
2014-06-18,2014-06-18,178.649994,181.899994,174.0,174.899994,2604300.0,130.321121,-0.02484588805257637
2014-06-19,2014-06-19,174.649994,177.800003,171.850006,177.0,2707058.0,131.88588,0.01193543703706368
2014-06-20,2014-06-20,177.0,178.199997,173.0,173.5,1696515.0,129.27796899999998,-0.01997211863411863
2014-06-23,2014-06-23,174.0,176.699997,173.5,175.050003,1480365.0,130.432877,0.008893857384960846
2014-06-24,2014-06-24,175.050003,182.050003,175.050003,180.699997,2818635.0,134.642822,0.031766767311152584
2014-06-25,2014-06-25,181.699997,182.899994,180.199997,181.100006,1577345.0,134.940857,0.0022110768910534877
2014-06-26,2014-06-26,181.699997,184.899994,180.100006,180.899994,2770970.0,134.791855,-0.0011048123459058699
2014-06-27,2014-06-27,181.699997,183.0,177.600006,178.949997,1437376.0,133.338837,-0.01083823871602796
2014-06-30,2014-06-30,178.300003,183.699997,178.300003,182.5,1309901.0,135.984009,0.019643762852544988
2014-07-01,2014-07-01,182.149994,185.699997,181.550003,183.050003,2773749.0,136.393845,0.003009321817258659
2014-07-02,2014-07-02,184.75,187.699997,184.100006,184.850006,2303607.0,137.735062,0.009785379563675534
2014-07-03,2014-07-03,185.350006,186.5,183.5,185.300003,2592348.0,138.070358,0.002431396490905513
2014-07-04,2014-07-04,186.0,186.75,182.550003,183.899994,1521676.0,137.027176,-0.007584124692463945
2014-07-07,2014-07-07,185.0,185.949997,181.0,182.600006,1632077.0,136.058533,-0.007094088269050225
2014-07-08,2014-07-08,184.399994,185.199997,171.199997,174.199997,4072729.0,129.79953,-0.04709399954273241
2014-07-09,2014-07-09,174.350006,176.399994,170.100006,173.25,3073172.0,129.09169,-0.005468256233704949
2014-07-10,2014-07-10,174.0,177.949997,166.399994,173.100006,5027385.0,128.979935,-0.0008660774464104293
2014-07-11,2014-07-11,172.0,172.0,158.75,160.800003,4215243.0,119.814972,-0.07370819679710916
2014-07-14,2014-07-14,161.100006,165.050003,159.399994,162.25,2945857.0,120.89538600000002,0.008976940289885604
2014-07-15,2014-07-15,163.600006,168.800003,162.699997,168.050003,4888224.0,125.217064,0.0351231501877578
2014-07-16,2014-07-16,168.300003,171.5,165.75,169.949997,3711768.0,126.63279,0.011242737604938213
2014-07-17,2014-07-17,170.25,173.300003,170.0,172.0,1890539.0,128.160294,0.01199029641143312
2014-07-18,2014-07-18,172.0,175.5,167.5,174.449997,3755747.0,129.98584,0.014143744121201784
2014-07-21,2014-07-21,174.449997,177.699997,173.0,175.649994,1477469.0,130.879959,0.006855038144219172
2014-07-22,2014-07-22,178.0,178.199997,172.899994,175.100006,1698775.0,130.470154,-0.003136063965396118
2014-07-23,2014-07-23,175.550003,176.0,173.399994,175.449997,1032218.0,130.730942,0.001996837613993385
2014-07-24,2014-07-24,175.25,179.850006,174.850006,178.25,3299766.0,132.817276,0.015832985703835508
2014-07-25,2014-07-25,178.050003,179.899994,175.600006,176.25,1438121.0,131.327026,-0.011283724846903986
2014-07-28,2014-07-28,177.0,177.0,171.699997,172.899994,975336.0,128.83088700000002,-0.01919000327382303
2014-07-30,2014-07-30,173.0,174.100006,169.0,172.149994,2458983.0,128.27203400000002,-0.004347316459730521
2014-07-31,2014-07-31,171.100006,172.899994,169.25,170.050003,2800474.0,126.707306,-0.012273524925011436
2014-08-01,2014-08-01,169.0,172.0,167.100006,169.75,3759411.0,126.483765,-0.0017657894269396126
2014-08-04,2014-08-04,170.149994,176.149994,170.0,175.550003,1878233.0,130.80545,0.0335971448113801
2014-08-05,2014-08-05,176.449997,176.899994,172.649994,174.449997,2266843.0,129.98584,-0.00628558337562346
2014-08-06,2014-08-06,175.550003,175.550003,172.350006,172.949997,1421866.0,128.868134,-0.008635856958875365
2014-08-07,2014-08-07,172.100006,174.699997,172.050003,173.800003,1103010.0,129.501526,0.004903000366713428
2014-08-08,2014-08-08,172.5,172.800003,170.0,171.300003,1669697.0,127.63871,-0.01448897004464822
2014-08-11,2014-08-11,172.050003,172.600006,170.399994,172.050003,1094272.0,128.197556,0.0043687855329910255
2014-08-12,2014-08-12,173.050003,174.800003,172.100006,173.449997,1183700.0,129.240707,0.008104131041631213
2014-08-13,2014-08-13,175.449997,179.100006,173.0,174.100006,3330740.0,129.725037,0.003740499088572769
2014-08-14,2014-08-14,174.949997,175.550003,173.600006,174.449997,1373833.0,129.98584,0.002008410973615149
2014-08-18,2014-08-18,174.550003,177.0,173.649994,175.75,1497112.0,130.954483,0.007424283362252205
2014-08-19,2014-08-19,178.0,178.350006,176.0,176.949997,1020446.0,131.848618,0.0068046263281127395
2014-08-20,2014-08-20,176.949997,178.350006,175.649994,176.25,1721359.0,131.327026,-0.00396383704061698
2014-08-21,2014-08-21,175.0,176.0,170.100006,174.949997,1251235.0,130.358383,-0.007403144315119903
2014-08-22,2014-08-22,174.199997,175.699997,173.649994,174.300003,764541.0,129.874054,-0.003722284314727098
2014-08-25,2014-08-25,175.5,175.5,170.75,171.5,1206828.0,127.787735,-0.016194598394058346
2014-08-26,2014-08-26,171.399994,171.800003,168.0,170.949997,1425634.0,127.377899,-0.0032123162198551825
2014-08-27,2014-08-27,171.0,171.649994,168.100006,168.800003,940029.0,125.775902,-0.012656482963956606
2014-08-28,2014-08-28,169.0,172.25,167.300003,169.550003,2444627.0,126.33474,0.0044332830288302824
2014-09-01,2014-09-01,169.25,174.25,169.25,170.699997,2050258.0,127.19162,0.006759717315690139
2014-09-02,2014-09-02,171.899994,175.399994,171.5,174.449997,1845254.0,129.98584,0.02173075321344875
2014-09-03,2014-09-03,175.0,179.399994,174.199997,178.850006,3890552.0,133.264359,0.024909295644074625
2014-09-04,2014-09-04,180.199997,181.850006,174.800003,176.5,2664529.0,131.513321,-0.013226670222674208
2014-09-05,2014-09-05,176.550003,186.0,176.550003,185.800003,7681342.0,138.442932,0.051350050525408086
2014-09-08,2014-09-08,186.949997,187.800003,183.0,183.949997,2192746.0,137.064423,-0.010007141217473148
2014-09-09,2014-09-09,184.449997,184.449997,181.0,181.649994,2386832.0,135.350662,-0.012582149103823605
2014-09-10,2014-09-10,182.0,183.75,180.0,180.699997,2778929.0,134.642822,-0.005243397812761508
2014-09-11,2014-09-11,180.350006,182.199997,176.399994,176.75,1615939.0,131.699585,-0.02210205161557699
2014-09-12,2014-09-12,175.899994,178.0,175.0,176.550003,1321224.0,131.550568,-0.0011321324163979796
2014-09-15,2014-09-15,175.100006,179.0,174.100006,175.300003,1119930.0,130.619186,-0.007105212589277876
2014-09-16,2014-09-16,174.199997,182.0,171.300003,173.5,2476930.0,129.27796899999998,-0.010321228074860578
2014-09-17,2014-09-17,172.550003,178.699997,172.550003,175.149994,3085813.0,130.507401,0.009465053235578223
2014-09-18,2014-09-18,175.149994,177.050003,173.75,175.600006,1213868.0,130.842697,0.0025658776218104857
2014-09-19,2014-09-19,175.600006,176.350006,171.699997,174.399994,1302254.0,129.948578,-0.006856997062765657
2014-09-22,2014-09-22,173.850006,174.300003,170.649994,172.949997,2077459.0,128.868134,-0.008349153870135241
2014-09-23,2014-09-23,173.0,173.399994,168.25,169.350006,2669463.0,126.185722,-0.02103485865708077
2014-09-24,2014-09-24,168.5,170.0,166.5,168.75,2467017.0,125.738663,-0.003549155984100772
2014-09-25,2014-09-25,168.75,171.0,156.899994,159.550003,8028947.0,118.883575,-0.05606099698691036
2014-09-26,2014-09-26,159.899994,168.399994,159.0,166.649994,2512547.0,124.17391200000002,0.04353844626782077
2014-09-29,2014-09-29,166.149994,166.949997,162.25,165.199997,1853701.0,123.093483,-0.008739008036583229
2014-09-30,2014-09-30,165.0,167.75,163.800003,165.399994,3245113.0,123.242516,0.001209997879223934
2014-10-01,2014-10-01,167.25,167.449997,163.300003,166.949997,2972119.0,124.397438,0.00932749626809226
2014-10-07,2014-10-07,165.899994,167.699997,157.550003,160.25,2596357.0,119.405151,-0.0409592445062108
2014-10-08,2014-10-08,158.0,162.699997,157.149994,161.5,2045576.0,120.336548,0.007770043257894876
2014-10-09,2014-10-09,160.550003,163.75,159.75,160.600006,1428555.0,119.665947,-0.005588298114871826
2014-10-10,2014-10-10,160.600006,160.600006,151.149994,152.0,2486179.0,113.257927,-0.0550363283759534
2014-10-13,2014-10-13,152.0,156.0,149.600006,155.600006,1223823.0,115.940361,0.023408172087672874
2014-10-14,2014-10-14,156.300003,156.699997,149.699997,153.949997,3298333.0,114.710907,-0.0106608184286614
2014-10-15,2014-10-15,153.949997,153.949997,153.949997,153.949997,0.0,114.710907,0.0
2014-10-16,2014-10-16,153.0,159.699997,152.25,157.600006,4925016.0,117.43058,0.023432239319888026
2014-10-17,2014-10-17,158.300003,160.600006,155.800003,159.850006,3940824.0,119.107117,0.014175880605587388
2014-10-20,2014-10-20,162.050003,163.199997,158.75,159.699997,2804051.0,118.995346,-0.0009388479799969928
2014-10-21,2014-10-21,159.699997,163.899994,159.699997,162.899994,1847100.0,121.379723,0.019839455212752988
2014-10-22,2014-10-22,163.899994,164.75,160.5,161.0,1067437.0,119.963982,-0.011732290587779026
2014-10-27,2014-10-27,162.449997,164.0,160.5,163.600006,1892712.0,121.901306,0.016020202401569428
2014-10-28,2014-10-28,164.0,166.5,162.350006,165.050003,1032751.0,122.981728,0.008824041362233359
2014-10-29,2014-10-29,165.350006,166.800003,163.75,165.350006,1341777.0,123.205269,0.0018160265502213946
2014-10-30,2014-10-30,165.300003,169.600006,165.0,168.300003,5808929.0,125.403343,0.017683468493625117
2014-10-31,2014-10-31,169.800003,173.800003,169.149994,170.899994,2395797.0,127.340652,0.01533050819088011
2014-11-03,2014-11-03,172.0,173.100006,165.5,165.899994,5406741.0,123.615067,-0.02969335583781874
2014-11-05,2014-11-05,166.0,167.100006,158.699997,159.449997,4877098.0,118.809044,-0.039654906911642314
2014-11-07,2014-11-07,157.050003,159.649994,155.399994,157.75,3641894.0,117.542351,-0.010718829291066713
2014-11-10,2014-11-10,159.399994,160.399994,155.850006,159.350006,2811926.0,118.734543,0.010091567546107072
2014-11-11,2014-11-11,160.0,160.0,155.899994,157.0,3580437.0,116.98353600000002,-0.014857063284789085
2014-11-12,2014-11-12,156.899994,157.399994,153.899994,156.050003,3899469.0,116.275673,-0.006069343851348386
2014-11-13,2014-11-13,154.600006,155.449997,150.600006,151.25,2947048.0,114.90815,-0.01183074951222185
2014-11-14,2014-11-14,151.350006,156.100006,151.25,154.850006,2912941.0,117.64313500000002,0.02352264884589061
2014-11-17,2014-11-17,154.0,155.0,151.800003,152.25,1799694.0,115.667885,-0.01693273806517226
2014-11-18,2014-11-18,152.0,154.050003,151.199997,151.600006,2722767.0,115.174057,-0.0042785011167234535
2014-11-19,2014-11-19,152.0,153.0,148.949997,149.350006,1933923.0,113.464684,-0.014952888929835597
2014-11-20,2014-11-20,148.300003,150.100006,144.0,144.800003,3104685.0,110.007935,-0.030939134763578124
2014-11-21,2014-11-21,144.899994,147.100006,144.0,146.100006,1516055.0,110.995583,0.008937908173437314
2014-11-24,2014-11-24,147.0,149.899994,145.149994,146.0,2468413.0,110.919594,-0.000684847282617973
2014-11-25,2014-11-25,145.75,145.850006,140.199997,140.449997,3507375.0,106.703156,-0.038754824318094634
2014-11-26,2014-11-26,140.25,141.699997,139.300003,140.75,2578262.0,106.931046,0.0021334606940852647
2014-11-27,2014-11-27,141.0,141.699997,139.649994,140.149994,3000862.0,106.475212,-0.004271989936147413
2014-11-28,2014-11-28,140.949997,142.350006,139.5,139.949997,2802252.0,106.32328,-0.0014279426925263294
2014-12-01,2014-12-01,139.75,140.5,133.300003,134.399994,3414158.0,102.106819,-0.04046475378877812
2014-12-02,2014-12-02,135.0,138.199997,134.699997,137.300003,3779234.0,104.310013,0.021347848912674827
2014-12-03,2014-12-03,138.0,140.699997,137.399994,138.149994,4128697.0,104.955757,0.006171540138506515
2014-12-04,2014-12-04,138.600006,140.600006,137.300003,139.800003,2465226.0,106.209312,0.011872889124784793
2014-12-05,2014-12-05,140.25,141.199997,139.100006,139.899994,2620013.0,106.285286,0.0007150676200931018
2014-12-08,2014-12-08,139.899994,141.300003,138.850006,139.899994,1961062.0,106.285286,0.0
2014-12-09,2014-12-09,138.899994,140.350006,137.850006,140.0,2970427.0,106.361275,0.0007146976925209714
2014-12-10,2014-12-10,139.050003,140.649994,136.199997,136.75,3322968.0,103.892159,-0.023488125429863338
2014-12-11,2014-12-11,136.0,138.25,134.100006,137.699997,1753372.0,104.613899,0.00692299197001045
2014-12-12,2014-12-12,138.5,140.5,138.050003,139.100006,3051933.0,105.677528,0.010115848137878023
2014-12-15,2014-12-15,137.699997,138.199997,136.800003,137.5,2184439.0,104.461967,-0.01156921556521695
2014-12-16,2014-12-16,136.300003,137.449997,132.100006,134.399994,2359105.0,102.106819,-0.022803542601388397
2014-12-17,2014-12-17,133.100006,139.300003,133.100006,137.300003,3028402.0,104.310013,0.021347848912674827
2014-12-18,2014-12-18,138.199997,139.800003,136.25,139.399994,2867704.0,105.905418,0.015179053455361746
2014-12-19,2014-12-19,140.0,142.899994,139.100006,140.649994,4377773.0,106.85508,0.008927111148245181
2014-12-22,2014-12-22,141.0,146.5,141.0,145.5,3813437.0,110.539726,0.03390144374132742
2014-12-23,2014-12-23,146.449997,147.550003,144.600006,145.100006,1651948.0,110.235863,-0.0027526883134854074
2014-12-24,2014-12-24,146.600006,146.600006,143.649994,144.899994,3048666.0,110.0839,-0.001379477011313135
2014-12-26,2014-12-26,145.100006,146.0,142.100006,144.5,953947.0,109.780029,-0.002764175050117501
2014-12-29,2014-12-29,145.850006,146.300003,142.199997,143.5,1500104.0,109.020294,-0.006944578901013188
2014-12-30,2014-12-30,144.149994,145.800003,143.0,145.399994,1593878.0,110.46376,0.0131534549796255
2014-12-31,2014-12-31,145.600006,146.050003,144.5,145.0,1233313.0,110.159874,-0.002754792736118006
2015-01-01,2015-01-01,145.0,148.699997,144.350006,148.25,1166613.0,112.628975,0.02216629879443044
2015-01-02,2015-01-02,149.0,149.0,146.199997,146.949997,935693.0,111.641335,-0.008807642747160394
2015-01-05,2015-01-05,147.25,148.699997,145.199997,146.199997,1206770.0,111.071548,-0.005116796437509841
2015-01-06,2015-01-06,145.899994,145.899994,139.149994,139.949997,2259239.0,106.32328,-0.043690306046169525
2015-01-07,2015-01-07,140.699997,140.899994,135.550003,135.850006,2207310.0,103.208427,-0.02973375750202933
2015-01-08,2015-01-08,137.25,138.0,136.25,137.550003,3140407.0,104.499947,0.01243605753724708
2015-01-09,2015-01-09,138.100006,138.949997,134.600006,135.350006,2489838.0,102.82856,-0.01612342878007666
2015-01-12,2015-01-12,136.899994,136.949997,133.5,133.699997,1828268.0,101.575005,-0.012265644349127136
2015-01-13,2015-01-13,134.0,136.699997,133.0,135.0,2575797.0,102.562637,0.00967621352178849
2015-01-14,2015-01-14,135.5,135.899994,132.350006,132.699997,1988596.0,100.815285,-0.017183723573971577
2015-01-15,2015-01-15,133.100006,135.0,132.699997,133.75,2394021.0,101.612991,0.007881410097366095
2015-01-16,2015-01-16,133.300003,136.199997,132.600006,135.399994,3089810.0,102.866531,0.012260941257033586
2015-01-19,2015-01-19,136.0,137.600006,135.300003,137.149994,1161310.0,104.196053,0.012841917122424995
2015-01-20,2015-01-20,137.600006,141.0,137.199997,140.699997,2846872.0,106.893059,0.025554636558851485
2015-01-21,2015-01-21,141.5,141.699997,137.300003,138.199997,2566465.0,104.993759,-0.017927975786220962
2015-01-22,2015-01-22,137.149994,138.5,135.899994,137.0,3074873.0,104.082108,-0.008720822645587491
2015-01-23,2015-01-23,138.0,139.949997,135.199997,139.300003,2020486.0,105.829453,0.016648776775361362
2015-01-27,2015-01-27,139.5,142.5,137.199997,141.149994,2815820.0,107.234947,0.013193329219637562
2015-01-28,2015-01-28,141.0,141.5,138.5,140.949997,2543401.0,107.083,-0.001417958949176068
2015-01-29,2015-01-29,140.600006,141.949997,139.0,140.149994,4269017.0,106.475212,-0.005692027810995093
2015-01-30,2015-01-30,140.0,144.449997,139.449997,141.5,3873570.0,107.500847,0.009586519721432651
2015-02-02,2015-02-02,140.0,142.949997,139.550003,141.350006,1514039.0,107.386902,-0.0010605072760965226
2015-02-03,2015-02-03,142.0,143.149994,140.5,141.449997,1308712.0,107.46286,0.0007070801704189832
2015-02-04,2015-02-04,141.0,142.949997,139.600006,140.0,2298421.0,106.361275,-0.010303745608479352
2015-02-05,2015-02-05,140.0,140.600006,137.449997,138.25,2761364.0,105.03176100000002,-0.012578763760059177
2015-02-06,2015-02-06,138.0,141.600006,135.5,141.050003,4691143.0,107.158966,0.020050605374819064
2015-02-09,2015-02-09,141.0,141.0,138.550003,140.25,2208957.0,106.551201,-0.0056877653225217975
2015-02-10,2015-02-10,139.649994,141.25,139.0,139.899994,2140020.0,106.285286,-0.0024987739847590613
2015-02-11,2015-02-11,140.050003,141.0,138.0,139.399994,1113781.0,105.905418,-0.0035804434280226616
2015-02-12,2015-02-12,139.899994,140.649994,138.75,140.25,1435944.0,106.551201,0.0060792174127817225
2015-02-13,2015-02-13,140.0,142.75,138.550003,142.350006,1970290.0,108.146614,0.014862213356416909
2015-02-16,2015-02-16,142.550003,146.699997,141.800003,146.0,2800560.0,110.919594,0.025317716904226014
2015-02-18,2015-02-18,144.5,144.5,139.0,139.649994,2502040.0,109.276337,-0.014925684584183863
2015-02-19,2015-02-19,140.0,144.199997,138.100006,141.600006,1860681.0,110.802223,0.013866961427830836
2015-02-20,2015-02-20,142.100006,143.649994,140.600006,142.449997,1529255.0,111.467354,0.005984921502552254
2015-02-23,2015-02-23,142.449997,142.850006,136.800003,137.550003,1716045.0,107.633102,-0.035003518969778824
2015-02-24,2015-02-24,138.199997,138.300003,136.399994,137.649994,914152.0,107.711334,0.0007265755725551769
2015-02-25,2015-02-25,138.0,138.600006,135.600006,135.949997,1001813.0,106.381088,-0.012426998645904241
2015-02-26,2015-02-26,136.899994,137.949997,135.350006,137.350006,1286322.0,107.476608,0.010245407141161957
2015-02-27,2015-02-27,137.399994,144.449997,137.350006,143.0,2769031.0,111.897736,0.040312158873487824
2015-03-02,2015-03-02,140.850006,140.850006,137.649994,138.199997,1491676.0,108.141716,-0.03414283061608625
2015-03-03,2015-03-03,138.899994,139.0,136.449997,138.300003,1812583.0,108.219963,0.0007232981715894482
2015-03-04,2015-03-04,139.5,139.5,132.0,132.600006,3003969.0,103.75972,-0.04208800884892749
2015-03-05,2015-03-05,133.0,133.149994,127.050003,127.349998,4311725.0,99.651581,-0.04039792940716591
2015-03-09,2015-03-09,127.349998,129.0,124.0,127.699997,3791149.0,99.925453,0.002744525924860852
2015-03-10,2015-03-10,127.699997,130.25,127.0,129.75,3027917.0,101.529587,0.015925815554473918
2015-03-11,2015-03-11,129.75,130.25,127.300003,128.800003,2303711.0,100.786209,-0.007348722740648128
2015-03-12,2015-03-12,128.5,131.899994,128.5,131.699997,1250730.0,103.055466,0.022265817341311056
2015-03-13,2015-03-13,132.0,132.949997,129.850006,131.199997,2794977.0,102.664215,-0.0038037339920915523
2015-03-16,2015-03-16,130.800003,130.800003,126.300003,128.449997,2421865.0,100.512329,-0.02118321755832131
2015-03-17,2015-03-17,128.600006,130.300003,127.300003,129.550003,2094166.0,101.373085,0.008527225406329109
2015-03-18,2015-03-18,129.600006,132.300003,129.100006,132.050003,2888603.0,103.329338,0.019113721549247842
2015-03-19,2015-03-19,132.149994,134.399994,131.550003,132.850006,2330480.0,103.955345,0.006040088386069621
2015-03-20,2015-03-20,132.850006,132.850006,129.550003,131.350006,2513067.0,102.781593,-0.011355151365214587
2015-03-23,2015-03-23,131.050003,131.350006,126.099998,128.050003,2423743.0,100.199341,-0.025444668785487682
2015-03-24,2015-03-24,128.0,128.149994,126.300003,127.349998,2169267.0,99.651581,-0.005481699720529143
2015-03-25,2015-03-25,127.349998,127.650002,123.400002,124.300003,3074329.0,97.264954,-0.02424117274739768
2015-03-26,2015-03-26,123.900002,126.25,123.050003,125.300003,3184442.0,98.047455,0.00801285684576225
2015-03-27,2015-03-27,125.199997,126.949997,123.25,125.199997,1843302.0,97.969193,-0.0007985240535139938
2015-03-30,2015-03-30,125.349998,132.0,124.699997,129.399994,2097254.0,101.255692,0.03299584958331625
2015-03-31,2015-03-31,133.050003,133.050003,126.400002,128.75,3239935.0,100.747086,-0.005035644358877711
2015-04-01,2015-04-01,127.349998,129.949997,126.650002,128.649994,1187722.0,100.668831,-0.0007770488559506461
2015-04-06,2015-04-06,128.300003,129.649994,127.0,128.050003,2676170.0,100.199341,-0.004674616692809329
2015-04-07,2015-04-07,128.5,131.550003,126.699997,130.0,1672083.0,101.725204,0.01511348750964725
2015-04-08,2015-04-08,130.0,131.0,127.5,130.25,1585836.0,101.920837,0.0019213048210469095
2015-04-09,2015-04-09,130.550003,132.600006,129.100006,132.199997,1716929.0,103.446709,0.014860187102208931
2015-04-10,2015-04-10,132.0,135.699997,130.600006,135.199997,2225801.0,105.79421200000002,0.022439219717655945
2015-04-13,2015-04-13,137.600006,139.350006,134.399994,134.949997,2255499.0,105.598602,-0.0018506783852227926
2015-04-15,2015-04-15,135.199997,137.100006,134.100006,135.050003,1738033.0,105.676842,0.0007406445547601948
2015-04-16,2015-04-16,135.199997,135.649994,133.0,134.949997,1614546.0,105.598602,-0.0007406445547601948
2015-04-17,2015-04-17,135.0,135.949997,133.0,133.550003,1233996.0,104.50309,-0.010428492202475326
2015-04-20,2015-04-20,129.5,129.899994,126.199997,126.75,3107572.0,99.182083,-0.052259257287056826
2015-04-21,2015-04-21,126.75,128.300003,126.349998,127.25,986692.0,99.573334,0.0039370147619024465
2015-04-22,2015-04-22,126.5,128.050003,125.050003,126.949997,1026068.0,99.33857,-0.0023604832519872328
2015-04-23,2015-04-23,127.949997,128.149994,124.150002,124.599998,1455389.0,97.499702,-0.01868459297967462
2015-04-24,2015-04-24,125.400002,129.0,124.75,128.800003,3606296.0,100.786209,0.033152209212112815
2015-04-27,2015-04-27,128.800003,129.699997,126.400002,127.0,1608947.0,99.377716,-0.014073627382360955
2015-04-28,2015-04-28,126.900002,129.0,126.349998,128.350006,883477.0,100.434097,0.010573857737837145
2015-04-29,2015-04-29,128.050003,128.600006,126.550003,127.75,1054758.0,99.964577,-0.004685867922638032
2015-04-30,2015-04-30,127.0,130.199997,125.099998,128.25,2349134.0,100.355835,0.003906326805375393
2015-05-04,2015-05-04,129.5,131.100006,128.5,129.949997,1169876.0,101.686081,0.013168210325174456
2015-05-05,2015-05-05,129.5,136.75,128.699997,135.25,3041517.0,105.833344,0.039975200087658536
2015-05-06,2015-05-06,135.75,135.899994,129.199997,130.800003,1569232.0,102.351219,-0.033455408303300516
2015-05-07,2015-05-07,130.949997,130.949997,127.050003,127.650002,1259561.0,99.88633,-0.024377382694075852
2015-05-08,2015-05-08,128.649994,131.949997,127.599998,131.0,1760142.0,102.507706,0.025905136785699057
2015-05-11,2015-05-11,133.699997,133.699997,130.100006,131.949997,1868993.0,103.251076,0.00722567685399067
2015-05-12,2015-05-12,131.949997,132.800003,127.449997,129.850006,3050406.0,101.607834,-0.01604301462329083
