Date,Date.1,MARICO.NS.Open,MARICO.NS.High,MARICO.NS.Low,MARICO.NS.Close,MARICO.NS.Volume,MARICO.NS.Adjusted,log_returns
2014-04-23,2014-04-23,103.949997,104.150002,102.550003,103.125,621780.0,96.975281,0.001212858540151629
2014-04-24,2014-04-24,103.125,103.125,103.125,103.125,0.0,96.975281,0.0
2014-04-25,2014-04-25,103.5,103.625,101.125,101.400002,226598.0,95.353149,-0.016868753779966994
2014-04-28,2014-04-28,101.0,103.150002,101.0,101.974998,670022.0,95.893867,0.005654670615105496
2014-04-29,2014-04-29,101.775002,102.5,101.025002,101.474998,238662.0,95.423683,-0.004915230689676697
2014-04-30,2014-04-30,102.474998,102.875,100.025002,102.0,2226970.0,95.917366,0.0051602528372338705
2014-05-02,2014-05-02,103.400002,109.650002,103.400002,108.699997,1587264.0,102.217819,0.0636189668205489
2014-05-05,2014-05-05,109.199997,114.650002,109.199997,113.400002,1873504.0,106.637535,0.042329543670393655
2014-05-06,2014-05-06,114.949997,115.199997,111.324997,112.150002,717974.0,105.462097,-0.011083942228543364
2014-05-07,2014-05-07,112.75,117.5,112.474998,115.574997,1431822.0,108.682838,0.030082279356561163
2014-05-08,2014-05-08,114.574997,121.375,113.5,120.175003,1648256.0,113.008545,0.03902953774483553
2014-05-09,2014-05-09,120.25,120.900002,116.0,118.75,2460842.0,111.66851,-0.0119286848389617
2014-05-12,2014-05-12,117.5,118.724998,115.75,116.75,1580348.0,109.787773,-0.01698558462137001
2014-05-13,2014-05-13,115.525002,119.925003,115.525002,116.650002,498538.0,109.693748,-0.0008567920007429564
2014-05-14,2014-05-14,117.5,118.275002,115.050003,115.625,426024.0,108.729866,-0.00882586126294349
2014-05-15,2014-05-15,116.800003,116.800003,112.574997,112.900002,216658.0,106.167358,-0.02384981450149315
2014-05-16,2014-05-16,112.5,115.0,111.775002,114.0,303816.0,107.201775,0.00969610823859579
2014-05-19,2014-05-19,114.5,114.5,111.25,111.474998,226314.0,104.827339,-0.022398200148114892
2014-05-20,2014-05-20,112.025002,114.025002,111.550003,113.324997,106796.0,106.567017,0.016459448661945153
2014-05-21,2014-05-21,113.974998,113.974998,111.75,113.449997,157020.0,106.68456299999998,0.0011024163282131738
2014-05-22,2014-05-22,113.5,118.25,113.400002,117.224998,450082.0,110.234451,0.032732999189631684
2014-05-23,2014-05-23,118.25,119.5,116.800003,118.125,326326.0,111.08078799999998,0.007648286032634566
2014-05-26,2014-05-26,119.0,123.25,116.0,121.599998,1327368.0,114.348557,0.028993544837687683
2014-05-27,2014-05-27,123.0,124.300003,117.5,118.5,923304.0,111.433411,-0.02582409950097908
2014-05-28,2014-05-28,118.525002,119.025002,114.800003,115.775002,391890.0,108.870918,-0.0232642598039714
2014-05-29,2014-05-29,115.800003,119.699997,114.525002,118.150002,453144.0,111.104301,0.02030646683505744
2014-05-30,2014-05-30,119.849998,122.949997,119.699997,121.974998,439072.0,114.701187,0.031860964050062
2014-06-02,2014-06-02,122.0,122.5,120.025002,121.925003,389506.0,114.654175,-0.00040994900008772817
2014-06-03,2014-06-03,121.925003,122.5,121.025002,122.324997,130748.0,115.030319,0.003275313276154712
2014-06-04,2014-06-04,122.324997,123.275002,121.574997,122.199997,107562.0,114.912773,-0.00102239218596889
2014-06-05,2014-06-05,123.5,126.699997,122.5,125.800003,1942952.0,118.298096,0.02903433127255628
2014-06-06,2014-06-06,125.5,125.800003,122.650002,124.525002,179806.0,117.09913600000002,-0.010186783912949693
2014-06-09,2014-06-09,124.0,132.0,124.0,125.400002,518720.0,117.92193600000002,0.007001953949387739
2014-06-10,2014-06-10,125.0,125.800003,123.5,124.150002,87814.0,116.746498,-0.010017945834920994
2014-06-11,2014-06-11,123.5,124.949997,121.5,122.949997,127728.0,115.618042,-0.009712883657215343
2014-06-12,2014-06-12,122.449997,124.5,121.025002,124.050003,106948.0,116.652451,0.008906993095215476
2014-06-13,2014-06-13,123.525002,124.775002,121.400002,122.074997,68956.0,114.795242,-0.01604897278625561
2014-06-16,2014-06-16,121.0,124.400002,120.824997,123.400002,112944.0,116.041222,0.010795453015659541
2014-06-17,2014-06-17,122.150002,123.875,121.175003,121.425003,129512.0,114.18399,-0.016134395299665982
2014-06-18,2014-06-18,121.5,123.0,120.800003,121.175003,34970.0,113.948906,-0.002060939805975437
2014-06-19,2014-06-19,121.25,122.224998,120.0,121.125,65852.0,113.901878,-0.00041279647883740717
2014-06-20,2014-06-20,121.5,123.0,119.949997,121.224998,97182.0,113.995918,0.0008252822711583008
2014-06-23,2014-06-23,120.0,122.25,119.675003,120.375,64644.0,113.196594,-0.007036563758667569
2014-06-24,2014-06-24,118.275002,120.400002,116.349998,117.525002,219326.0,110.516571,-0.02396060346193085
2014-06-25,2014-06-25,117.550003,120.5,115.550003,119.175003,108692.0,112.068176,0.013941926874150743
2014-06-26,2014-06-26,120.5,121.150002,117.5,118.300003,214456.0,111.245346,-0.007369313925986277
2014-06-27,2014-06-27,117.550003,122.0,116.699997,121.050003,354364.0,113.831352,0.02297989816413626
2014-06-30,2014-06-30,122.824997,122.824997,120.0,122.025002,162796.0,114.748222,0.008022369639668625
2014-07-01,2014-07-01,122.75,126.0,122.099998,124.699997,663764.0,117.263695,0.021684847944121618
2014-07-02,2014-07-02,124.5,126.025002,122.5,123.025002,101348.0,115.688583,-0.01352325049520253
2014-07-03,2014-07-03,123.5,125.025002,123.199997,124.5,328202.0,117.075623,0.011918124714479285
2014-07-04,2014-07-04,124.5,125.449997,123.75,124.550003,420246.0,117.122627,0.00040140351715844963
2014-07-07,2014-07-07,125.0,128.0,124.900002,126.0,721094.0,118.486168,0.01157474807601755
2014-07-08,2014-07-08,126.550003,126.75,122.525002,123.974998,428546.0,116.581932,-0.016201923232865845
2014-07-09,2014-07-09,124.875,124.875,118.5,121.074997,148966.0,113.854866,-0.023669772746584883
2014-07-10,2014-07-10,120.050003,121.375,119.050003,120.349998,139620.0,113.173103,-0.006006000515123233
2014-07-11,2014-07-11,120.900002,121.875,119.5,120.625,178948.0,113.431702,0.002282379777948762
2014-07-14,2014-07-14,120.974998,121.0,119.074997,119.775002,214092.0,112.632385,-0.007071625941279969
2014-07-15,2014-07-15,120.0,121.0,117.650002,118.125,195454.0,111.08078799999998,-0.013871528966151736
2014-07-16,2014-07-16,118.074997,123.5,118.074997,118.900002,6523216.0,111.80957,0.0065393999422722615
2014-07-17,2014-07-17,118.900002,120.949997,116.800003,118.900002,235310.0,111.80957,0.0
2014-07-18,2014-07-18,119.900002,119.900002,117.949997,118.300003,187448.0,111.245346,-0.005059069878594613
2014-07-21,2014-07-21,118.75,120.849998,118.650002,119.949997,247100.0,112.796951,0.013851222093363091
2014-07-22,2014-07-22,121.449997,121.925003,119.5,120.300003,167958.0,113.126076,0.0029136050202716035
2014-07-23,2014-07-23,120.0,121.474998,120.0,120.925003,151996.0,113.713814,0.005181974962193968
2014-07-24,2014-07-24,120.900002,121.800003,119.224998,121.425003,80206.0,114.18399,0.0041262062102598316
2014-07-25,2014-07-25,121.0,125.074997,120.5,123.949997,430230.0,116.558418,0.020581494636264352
2014-07-28,2014-07-28,124.875,126.900002,124.025002,125.125,614582.0,117.66333799999998,0.009434889527422108
2014-07-30,2014-07-30,126.0,127.425003,125.199997,127.099998,188946.0,119.520569,0.015661003169474164
2014-07-31,2014-07-31,127.474998,128.699997,126.800003,127.824997,126612.0,120.202332,0.005687940828567051
2014-08-01,2014-08-01,126.5,132.949997,124.525002,130.875,1062400.0,123.070457,0.02358058959997944
2014-08-04,2014-08-04,133.600006,134.125,126.625,127.900002,2163540.0,120.272865,-0.0229939760705804
2014-08-05,2014-08-05,129.25,147.25,129.0,132.125,5839086.0,124.245903,0.03249965414938494
2014-08-06,2014-08-06,132.899994,135.5,132.5,133.125,1782808.0,125.186287,0.007540233323261702
2014-08-07,2014-08-07,133.149994,135.449997,131.0,134.600006,681724.0,126.573357,0.011019113412057637
2014-08-08,2014-08-08,134.0,137.449997,132.5,134.024994,1472140.0,126.032585,-0.004281552696849822
2014-08-11,2014-08-11,135.449997,136.925003,131.125,132.199997,770802.0,124.316422,-0.013710378989611804
2014-08-12,2014-08-12,133.350006,134.75,132.324997,134.274994,435758.0,126.267685,0.015574031914325381
2014-08-13,2014-08-13,134.899994,135.300003,133.25,134.050003,314582.0,126.056129,-0.0016768615392939168
2014-08-14,2014-08-14,132.774994,135.0,132.0,133.024994,1616722.0,125.092232,-0.007675954793526785
2014-08-18,2014-08-18,133.024994,135.300003,132.0,132.975006,975620.0,125.045235,-0.00037576938086658634
2014-08-19,2014-08-19,133.125,135.300003,132.0,133.074997,1112100.0,125.139229,0.0007513976121424902
2014-08-20,2014-08-20,132.125,135.449997,132.0,132.475006,505206.0,124.575043,-0.0045186601106701465
2014-08-21,2014-08-21,132.074997,133.175003,131.125,132.25,380866.0,124.363457,-0.0016999062093754347
2014-08-22,2014-08-22,135.0,135.800003,132.625,134.949997,783628.0,126.902443,0.020210242782451537
2014-08-25,2014-08-25,134.550003,135.699997,132.574997,132.949997,207592.0,125.021698,-0.0149313196757328
2014-08-26,2014-08-26,133.050003,136.824997,133.0,135.074997,630610.0,127.020004,0.015857279627589982
2014-08-27,2014-08-27,136.199997,137.324997,134.649994,135.5,597588.0,127.41967,0.003141540958751854
2014-08-28,2014-08-28,136.5,136.850006,135.0,136.125,240654.0,128.007385,0.00460183074312237
2014-09-01,2014-09-01,137.375,137.375,134.199997,134.800003,1163574.0,126.761398,-0.009781394090219386
2014-09-02,2014-09-02,135.449997,139.0,135.074997,135.899994,600694.0,127.795799,0.008127106251071048
2014-09-03,2014-09-03,136.5,139.199997,136.050003,138.350006,747472.0,130.099716,0.01786753285121634
2014-09-04,2014-09-04,139.0,140.699997,136.5,138.550003,766606.0,130.287781,0.0014445012519246347
2014-09-05,2014-09-05,139.375,141.5,138.625,140.649994,816188.0,132.26251200000002,0.015042971127141591
2014-09-08,2014-09-08,141.5,146.725006,141.324997,144.75,1028878.0,136.118042,0.028733790203572692
2014-09-09,2014-09-09,146.0,148.425003,142.0,145.0,673532.0,136.353119,0.0017255188216180886
2014-09-10,2014-09-10,144.199997,145.100006,142.25,142.850006,956802.0,134.331314,-0.01493874307660814
2014-09-11,2014-09-11,144.5,144.75,142.300003,143.475006,1168692.0,134.919083,0.004365972642609961
2014-09-12,2014-09-12,143.024994,145.800003,143.024994,145.0,819946.0,136.353119,0.01057277043399818
2014-09-15,2014-09-15,147.199997,147.199997,143.0,144.25,758844.0,135.647858,-0.00518573564153435
2014-09-16,2014-09-16,145.5,147.5,143.475006,144.800003,1017982.0,136.16507,0.00380565139440936
2014-09-17,2014-09-17,146.0,146.5,141.649994,145.125,880594.0,136.470673,0.002241841987629556
2014-09-18,2014-09-18,144.475006,147.5,144.050003,145.350006,1446652.0,136.68228100000002,0.0015493739989462796
2014-09-19,2014-09-19,146.425003,147.5,142.0,144.25,1831244.0,135.647858,-0.007596867380985195
2014-09-22,2014-09-22,142.649994,143.5,139.0,142.475006,1374296.0,133.978714,-0.012381311756070268
2014-09-23,2014-09-23,143.675003,144.5,140.425003,141.675003,1739600.0,133.226395,-0.005631037450807952
2014-09-24,2014-09-24,140.625,142.399994,138.5,139.699997,3556996.0,131.369186,-0.014038325913127814
2014-09-25,2014-09-25,139.5,141.350006,138.5,140.25,2109688.0,131.886383,0.0039292438703553145
2014-09-26,2014-09-26,139.0,146.925003,139.0,145.899994,929798.0,137.19946299999998,0.03949498419700959
2014-09-29,2014-09-29,146.875,149.199997,144.5,148.274994,1137734.0,139.432831,0.016147185806093308
2014-09-30,2014-09-30,148.975006,158.675003,148.5,155.0,3308734.0,145.75679,0.044356423670356186
2014-10-01,2014-10-01,156.0,157.75,153.824997,155.625,1462234.0,146.344528,0.004024211853545623
2014-10-07,2014-10-07,156.475006,156.949997,150.5,152.350006,1077532.0,143.264832,-0.021268733117906
2014-10-08,2014-10-08,152.975006,153.350006,151.324997,152.625,1084686.0,143.523422,0.0018033518909703614
2014-10-09,2014-10-09,152.625,152.925003,149.125,150.875,884118.0,141.877792,-0.011532174055829179
2014-10-10,2014-10-10,148.850006,152.75,148.850006,151.199997,407180.0,142.183411,0.002151783592371892
2014-10-13,2014-10-13,151.199997,152.0,146.199997,147.949997,386210.0,139.127197,-0.021729249904177017
2014-10-14,2014-10-14,147.574997,150.100006,146.125,149.774994,868506.0,140.843384,0.012259920237801758
2014-10-15,2014-10-15,149.774994,149.774994,149.774994,149.774994,0.0,140.843384,0.0
2014-10-16,2014-10-16,149.5,152.225006,148.550003,149.875,728200.0,140.937424,0.00066746918754923
2014-10-17,2014-10-17,149.024994,151.5,149.024994,150.425003,725972.0,141.45463600000005,0.0036630815918572415
2014-10-20,2014-10-20,151.5,155.0,146.75,150.050003,1095720.0,141.102005,-0.002496003504480981
2014-10-21,2014-10-21,150.0,150.75,149.5,149.975006,1863000.0,141.031448,-0.0005001675676581385
2014-10-22,2014-10-22,150.024994,151.024994,148.175003,149.925003,572602.0,140.984451,-0.0003332932689374957
2014-10-27,2014-10-27,150.649994,152.050003,147.824997,150.074997,6752670.0,141.125473,0.0009997664013150498
2014-10-28,2014-10-28,150.125,150.925003,147.274994,147.625,892216.0,138.821579,-0.016459869814354988
2014-10-29,2014-10-29,149.899994,159.75,148.100006,154.925003,2088346.0,145.686279,0.04826603152000164
2014-10-30,2014-10-30,155.949997,155.949997,151.875,153.949997,2390454.0,144.769409,-0.006313341988356314
2014-10-31,2014-10-31,154.050003,160.5,154.050003,155.625,2599474.0,146.344528,0.010821428799832944
2014-11-03,2014-11-03,156.475006,156.475006,153.149994,155.225006,512312.0,145.968369,-0.002573675068695991
2014-11-05,2014-11-05,154.199997,156.225006,149.475006,150.550003,3723468.0,141.572174,-0.030580296901946188
2014-11-07,2014-11-07,152.300003,155.949997,150.774994,153.75,2608182.0,144.58136000000005,0.02103274343552464
2014-11-10,2014-11-10,154.949997,159.199997,154.625,158.600006,997342.0,149.14212,0.03105728276148767
2014-11-11,2014-11-11,159.5,175.100006,158.699997,167.274994,2462504.0,157.29978899999998,0.053253791831124
2014-11-12,2014-11-12,168.0,168.425003,163.0,164.449997,2408406.0,154.643265,-0.01703252044619674
2014-11-13,2014-11-13,165.5,165.975006,164.024994,164.625,741710.0,155.754959,0.007163048415804951
2014-11-14,2014-11-14,164.5,167.5,163.875,164.949997,1188064.0,156.062424,0.001972084408438768
2014-11-17,2014-11-17,165.850006,168.649994,164.550003,165.199997,1546678.0,156.29896499999995,0.001514534469015949
2014-11-18,2014-11-18,166.0,167.375,163.550003,164.375,917880.0,155.518402,-0.005006550070930871
2014-11-19,2014-11-19,165.449997,165.449997,164.0,164.199997,545246.0,155.352844,-0.00106512273349324
2014-11-20,2014-11-20,162.574997,164.5,160.925003,161.574997,1033946.0,152.869278,-0.016115778685521498
2014-11-21,2014-11-21,161.649994,163.0,160.975006,161.524994,405866.0,152.821945,-0.00030967850443186506
2014-11-24,2014-11-24,161.050003,162.5,160.5,161.25,688012.0,152.56178300000005,-0.001703837101227457
2014-11-25,2014-11-25,162.225006,162.225006,159.199997,160.925003,766208.0,152.254303,-0.0020174795125003087
2014-11-26,2014-11-26,161.524994,163.949997,159.100006,162.949997,1068098.0,154.170197,0.012504998565238346
2014-11-27,2014-11-27,161.524994,163.25,161.524994,162.175003,389380.0,153.436981,-0.004767231983247022
2014-11-28,2014-11-28,161.100006,162.600006,161.0,161.574997,642156.0,152.869278,-0.003706771463831693
2014-12-01,2014-12-01,161.699997,163.074997,160.0,161.899994,1385178.0,153.176758,0.0020093715800069134
2014-12-02,2014-12-02,162.975006,165.524994,162.050003,165.0,1246244.0,156.109741,0.018966692266087826
2014-12-03,2014-12-03,166.625,166.625,163.0,164.274994,1059242.0,155.423813,-0.00440356487843374
2014-12-04,2014-12-04,164.5,166.0,163.475006,164.5,1135224.0,155.636688,0.001368705011071114
2014-12-05,2014-12-05,164.5,165.0,163.5,164.050003,946118.0,155.210922,-0.002739389028949546
2014-12-08,2014-12-08,164.850006,164.850006,160.600006,161.25,319722.0,152.56178300000005,-0.017215330555441888
2014-12-09,2014-12-09,161.5,162.949997,160.050003,161.350006,284186.0,152.656403,0.0006200154995426033
2014-12-10,2014-12-10,160.975006,164.475006,160.524994,163.600006,438416.0,154.785172,0.013848504525511451
2014-12-11,2014-12-11,163.5,164.75,160.524994,161.125,374766.0,152.443527,-0.015243955744030481
2014-12-12,2014-12-12,162.25,164.324997,160.550003,161.25,1832970.0,152.56178300000005,0.0007754357189764249
2014-12-15,2014-12-15,159.75,160.725006,158.5,160.050003,466238.0,151.426453,-0.007469600098600537
2014-12-16,2014-12-16,158.5,161.850006,158.5,160.399994,695536.0,151.757568,0.0021842518649393128
2014-12-17,2014-12-17,159.125,161.0,156.574997,159.024994,303182.0,150.45668,-0.008609097971909563
2014-12-18,2014-12-18,161.350006,165.5,161.100006,164.149994,930924.0,155.305527,0.03171911648025727
2014-12-19,2014-12-19,165.925003,165.975006,162.625,164.274994,704022.0,155.423813,0.000761344298633837
2014-12-22,2014-12-22,164.274994,166.0,163.25,164.449997,635616.0,155.58938600000005,0.0010647330478210648
2014-12-23,2014-12-23,164.449997,165.850006,163.5,164.024994,6672872.0,155.187271,-0.00258780841706141
2014-12-24,2014-12-24,165.600006,165.850006,160.100006,161.625,1090242.0,152.91661100000005,-0.014739840965076743
2014-12-26,2014-12-26,161.675003,162.375,160.5,161.574997,190596.0,152.869278,-0.0003095826333439078
2014-12-29,2014-12-29,160.725006,164.899994,160.725006,163.975006,601246.0,155.139969,0.0147445712086256
2014-12-30,2014-12-30,162.600006,165.0,161.75,163.925003,507246.0,155.092682,-0.0003048486367491776
2014-12-31,2014-12-31,162.824997,166.0,162.074997,162.574997,252842.0,153.81541399999998,-0.00826961349037081
2015-01-01,2015-01-01,164.0,164.0,161.574997,161.925003,142730.0,153.200424,-0.004006248189385886
2015-01-02,2015-01-02,162.800003,165.899994,162.050003,164.975006,658102.0,156.086105,0.01866078517985681
2015-01-05,2015-01-05,163.5,165.5,161.600006,161.975006,953386.0,153.247742,-0.01835196949338247
2015-01-06,2015-01-06,161.550003,165.5,160.75,163.824997,1854742.0,154.998032,0.011356579451291536
2015-01-07,2015-01-07,163.850006,164.875,158.550003,161.0,1531050.0,152.32527199999996,-0.017394238275813656
2015-01-08,2015-01-08,161.0,161.925003,159.75,160.774994,1607030.0,152.112381,-0.0013985854417422061
2015-01-09,2015-01-09,161.25,164.899994,157.800003,159.475006,28894954.0,150.882446,-0.008118566034296395
2015-01-12,2015-01-12,159.850006,161.0,157.550003,159.375,7008848.0,150.787796,-0.0006275063955811787
2015-01-13,2015-01-13,159.649994,168.875,159.375,167.125,15155768.0,158.120239,0.047482226020573386
2015-01-14,2015-01-14,167.050003,182.5,167.024994,175.925003,10559456.0,166.446106,0.05131581939705576
2015-01-15,2015-01-15,179.5,179.949997,174.824997,177.699997,2655748.0,168.125458,0.010038905181318114
2015-01-16,2015-01-16,178.274994,180.350006,174.074997,175.125,1251134.0,165.689194,-0.014596766452593004
2015-01-19,2015-01-19,175.949997,184.75,174.574997,178.925003,2461916.0,169.28447,0.021466846212566004
2015-01-20,2015-01-20,180.0,180.0,173.074997,175.574997,1228736.0,166.114944,-0.01890057180608196
2015-01-21,2015-01-21,176.0,181.449997,174.524994,176.399994,3524786.0,166.895493,0.004687843639188394
2015-01-22,2015-01-22,175.800003,182.449997,175.800003,180.975006,2148870.0,171.223984,0.025604721244372186
2015-01-23,2015-01-23,182.699997,183.350006,176.75,179.324997,1930778.0,169.662918,-0.00915891401763691
2015-01-27,2015-01-27,180.0,180.899994,175.050003,176.75,6040466.0,167.226654,-0.0144635315146191
2015-01-28,2015-01-28,177.300003,178.350006,175.5,176.600006,487904.0,167.084732,-0.0008490408312065156
2015-01-29,2015-01-29,176.850006,177.149994,173.024994,175.899994,678956.0,166.422455,-0.0039715957937618285
2015-01-30,2015-01-30,177.324997,182.25,176.0,180.399994,4729500.0,170.679977,0.02526085836850367
2015-02-02,2015-02-02,180.850006,186.0,179.125,180.25,5856806.0,170.538055,-0.000831855264811665
2015-02-03,2015-02-03,179.600006,183.449997,169.324997,174.850006,5544084.0,165.429016,-0.030416271833809464
2015-02-04,2015-02-04,176.25,179.425003,176.0,177.949997,1285060.0,168.361969,0.01757404254491135
2015-02-05,2015-02-05,179.399994,179.399994,177.024994,178.350006,1281778.0,168.740448,0.0022454846951198704
2015-02-06,2015-02-06,178.850006,178.850006,174.850006,176.300003,1454680.0,168.215668,-0.003114829494839988
2015-02-09,2015-02-09,176.399994,177.75,172.5,176.199997,1596838.0,168.120255,-0.000567367301764321
2015-02-10,2015-02-10,174.225006,177.524994,172.800003,176.0,976000.0,167.92941299999995,-0.001135796512770959
2015-02-11,2015-02-11,176.5,177.5,175.600006,177.149994,456326.0,169.02668799999995,0.006512889218506679
2015-02-12,2015-02-12,177.975006,177.975006,174.324997,175.725006,1816240.0,167.667038,-0.008076523474327857
2015-02-13,2015-02-13,176.5,177.550003,176.0,177.425003,1067198.0,169.28909299999995,0.009627766823629536
2015-02-16,2015-02-16,176.5,177.949997,176.0,176.625,459846.0,168.525757,-0.004519264319975846
2015-02-18,2015-02-18,177.425003,187.175003,176.625,179.050003,1668672.0,170.839584,0.013636412298814626
2015-02-19,2015-02-19,179.949997,180.5,176.0,176.649994,416066.0,168.549622,-0.013494811923784766
2015-02-20,2015-02-20,176.975006,179.0,176.300003,176.899994,363814.0,168.78813200000005,0.0014140726136675494
2015-02-23,2015-02-23,177.350006,184.0,176.75,178.574997,1177970.0,170.386337,0.009424157622333064
2015-02-24,2015-02-24,178.75,178.800003,176.050003,177.949997,1343294.0,169.789978,-0.003506179499503048
2015-02-25,2015-02-25,178.0,178.324997,177.024994,177.25,624030.0,169.122116,-0.003941215886509752
2015-02-26,2015-02-26,176.375,177.75,176.375,177.324997,640818.0,169.19368,0.0004230603590693605
2015-02-27,2015-02-27,177.125,180.449997,176.925003,178.875,1525022.0,170.672577,0.008702872402491124
2015-03-02,2015-03-02,178.5,182.199997,177.199997,179.550003,2170958.0,171.31663500000005,0.003766544316782472
2015-03-03,2015-03-03,181.975006,187.5,179.0,184.399994,4722644.0,175.944214,0.026653467936828438
2015-03-04,2015-03-04,186.399994,201.850006,185.0,192.0,5681106.0,183.19574,0.04038821980980956
2015-03-05,2015-03-05,191.25,204.199997,191.25,199.175003,3315512.0,190.041733,0.03668849671539665
2015-03-09,2015-03-09,199.399994,199.399994,189.725006,192.0,1351160.0,183.19574,-0.03668849671539665
2015-03-10,2015-03-10,192.550003,193.050003,187.550003,189.375,1236428.0,180.691101,-0.013766249680401188
2015-03-11,2015-03-11,190.0,192.899994,186.0,188.425003,1515948.0,179.784683,-0.0050290197044340346
2015-03-12,2015-03-12,187.774994,194.600006,186.324997,191.399994,864006.0,182.62323,0.01566524872238606
2015-03-13,2015-03-13,193.475006,194.899994,181.5,182.875,1105854.0,174.48916599999995,-0.0455625242769262
2015-03-16,2015-03-16,184.699997,185.875,178.649994,182.475006,860692.0,174.107529,-0.0021895626547454587
2015-03-17,2015-03-17,185.475006,193.475006,185.475006,192.274994,2589368.0,183.458115,0.052313294209000986
2015-03-18,2015-03-18,192.5,196.699997,183.125,184.274994,1773178.0,175.824966,-0.042497396489469715
2015-03-19,2015-03-19,186.899994,186.899994,184.125,184.975006,2064184.0,176.492874,0.0037915128006558154
2015-03-20,2015-03-20,187.649994,188.324997,177.649994,182.25,7080928.0,173.892822,-0.01484135770803441
2015-03-23,2015-03-23,182.475006,186.75,181.125,185.274994,1157602.0,176.779114,0.016461865828479638
2015-03-24,2015-03-24,186.850006,186.850006,183.050003,185.524994,455518.0,177.017639,0.0013483732347241428
2015-03-25,2015-03-25,184.5,185.949997,181.774994,182.375,254420.0,174.012085,-0.017124632150095742
2015-03-26,2015-03-26,182.0,192.25,181.5,186.975006,1642370.0,178.40116899999995,0.02491002198932435
2015-03-27,2015-03-27,188.0,194.0,187.5,193.399994,1275454.0,184.531525,0.0337855432780918
2015-03-30,2015-03-30,194.949997,195.0,186.375,188.350006,868596.0,179.71312,-0.026458514395566013
2015-03-31,2015-03-31,189.0,197.524994,189.0,192.875,1400022.0,184.030594,0.02374021382895375
2015-04-01,2015-04-01,193.75,196.0,190.875,193.725006,573584.0,184.841644,0.004397464614759095
2015-04-06,2015-04-06,194.0,194.0,190.649994,191.350006,337008.0,182.575562,-0.012335354452779336
2015-04-07,2015-04-07,193.0,197.975006,191.925003,195.350006,748474.0,186.392136,0.020688586831832726
2015-04-08,2015-04-08,196.0,205.0,194.475006,204.024994,2207546.0,194.669312,0.043449570588568236
2015-04-09,2015-04-09,205.75,207.75,196.074997,197.274994,1025820.0,188.228851,-0.033643768025608985
2015-04-10,2015-04-10,197.949997,202.5,194.0,200.75,724850.0,191.54451,0.017461694728610592
2015-04-13,2015-04-13,201.0,202.149994,196.300003,200.375,2076428.0,191.186676,-0.001869897815248045
2015-04-15,2015-04-15,201.425003,203.175003,198.074997,201.925003,1096110.0,192.665619,0.007705830276583114
2015-04-16,2015-04-16,203.0,211.5,203.0,209.524994,2399766.0,199.917084,0.03694655831276883
2015-04-17,2015-04-17,213.375,214.199997,207.125,208.100006,1495118.0,198.557465,-0.006824146133027398
2015-04-20,2015-04-20,206.0,207.0,195.125,197.75,1659718.0,188.682068,-0.051015135740806634
2015-04-21,2015-04-21,197.199997,201.649994,193.050003,198.875,2068118.0,189.755463,0.00567278766297985
2015-04-22,2015-04-22,198.725006,200.975006,196.574997,198.425003,386566.0,189.326111,-0.0022652231764359603
2015-04-23,2015-04-23,198.425003,206.5,197.600006,199.024994,1319548.0,189.898575,0.0030191306419391486
2015-04-24,2015-04-24,199.475006,209.75,194.5,198.0,1968460.0,188.920609,-0.005163245231213587
2015-04-27,2015-04-27,198.199997,203.074997,194.574997,196.675003,925574.0,187.656342,-0.006714546637068608
2015-04-28,2015-04-28,196.675003,201.0,195.425003,200.024994,1310780.0,190.852722,0.016889719626998808
2015-04-29,2015-04-29,200.925003,202.5,196.5,199.925003,695864.0,190.757324,-0.0004999763658597446
2015-04-30,2015-04-30,201.899994,205.925003,198.75,200.850006,3069906.0,191.639908,0.00461606671451964
2015-05-04,2015-05-04,202.0,202.0,190.225006,194.225006,2171044.0,185.318695,-0.033541113297877345
2015-05-05,2015-05-05,195.399994,195.399994,191.5,193.0,1602862.0,184.149857,-0.00632715230022729
2015-05-06,2015-05-06,193.0,196.449997,186.875,187.550003,2126696.0,178.949783,-0.0286446417678361
2015-05-07,2015-05-07,188.5,189.199997,180.0,184.475006,1197890.0,176.01580800000005,-0.016531415395514948
2015-05-08,2015-05-08,187.5,187.5,182.600006,184.725006,836790.0,176.254349,0.0013543073786967954
2015-05-11,2015-05-11,184.399994,190.449997,182.725006,189.75,1294368.0,181.048889,0.026838983201165508
2015-05-12,2015-05-12,189.449997,192.399994,186.550003,189.925003,3229186.0,181.215912,0.0009221045565208641
2015-05-13,2015-05-13,194.5,209.949997,192.449997,203.0,10174958.0,193.69133,0.06657660515020414
2015-05-14,2015-05-14,201.524994,210.0,199.524994,201.125,4942854.0,191.902313,-0.009279353379446851
2015-05-15,2015-05-15,201.0,206.074997,199.524994,202.800003,3867164.0,193.500488,0.008293578336781238
2015-05-18,2015-05-18,202.324997,207.25,201.0,205.0,2023828.0,195.599625,0.010789805990484956
2015-05-19,2015-05-19,204.699997,207.0,203.125,205.399994,1951934.0,195.981262,0.0019492121985695832
2015-05-20,2015-05-20,205.399994,211.0,202.0,205.850006,4062448.0,196.410614,0.0021883846104300275
2015-05-21,2015-05-21,206.975006,207.25,201.5,204.274994,2381126.0,194.907837,-0.0076806211605751065
