Date,Date.1,ICICIBANK.NS.Open,ICICIBANK.NS.High,ICICIBANK.NS.Low,ICICIBANK.NS.Close,ICICIBANK.NS.Volume,ICICIBANK.NS.Adjusted,log_returns
2014-06-11,2014-06-11,268.72699,273.109009,265.454987,267.255005,12749231.0,252.311859,-0.007689505522580299
2014-06-12,2014-06-12,267.27301,268.0,263.299988,265.345001,11788678.0,250.508682,-0.007172279502604796
2014-06-13,2014-06-13,265.872986,268.908997,258.472992,259.700012,16782672.0,245.179291,-0.021503835697287418
2014-06-16,2014-06-16,258.835999,259.817993,254.727005,257.082001,13089175.0,242.707657,-0.010132081437038032
2014-06-17,2014-06-17,257.091003,263.972992,255.81799300000003,263.545013,15687243.0,248.809296,0.024829062038452143
2014-06-18,2014-06-18,262.88198900000003,265.045013,256.77301,258.454987,13210808.0,244.003906,-0.019502490149289287
2014-06-19,2014-06-19,260.436005,261.009003,254.044998,256.682007,16235054.0,242.330032,-0.006883667697845652
2014-06-20,2014-06-20,257.27301,259.091003,253.182007,253.973007,16995341.0,239.772507,-0.010609979351404064
2014-06-23,2014-06-23,254.544998,258.091003,254.082001,257.12701400000003,11711777.0,242.75016800000003,0.012342212928682095
2014-06-24,2014-06-24,259.27301,262.89099100000004,257.582001,261.69101,12547546.0,247.058975,0.017594274069067772
2014-06-25,2014-06-25,260.72699,260.72699,257.69101,258.27301,6914721.0,243.832092,-0.01314723244027416
2014-06-26,2014-06-26,259.27301,260.200012,254.544998,255.026993,14728395.0,240.767563,-0.012647841658409044
2014-06-27,2014-06-27,255.455002,256.399994,250.272995,251.755005,14970115.0,237.678513,-0.012913024387835923
2014-06-30,2014-06-30,253.091003,260.12701400000003,253.091003,257.845001,13310649.0,243.428009,0.023902273061494842
2014-07-01,2014-07-01,258.282013,263.917999,258.282013,261.463989,15801005.0,246.844666,0.013938008322012864
2014-07-02,2014-07-02,264.545013,265.635986,263.364014,264.0,13500460.0,249.238846,0.00965240138259027
2014-07-03,2014-07-03,264.12701400000003,266.364014,263.635986,264.372986,13249676.0,249.590988,0.0014118724843399375
2014-07-04,2014-07-04,264.582001,266.72699,260.908997,265.972992,7890861.0,251.101517,0.006033777488839043
2014-07-07,2014-07-07,267.072998,267.072998,262.22699,263.88198900000003,10595145.0,249.127472,-0.007892606349769515
2014-07-08,2014-07-08,266.518005,266.518005,254.291,256.582001,11441408.0,242.235626,-0.02805378760013788
2014-07-09,2014-07-09,256.56399500000003,258.98199500000004,253.65499900000003,255.100006,15815586.0,240.836502,-0.005792625287795339
2014-07-10,2014-07-10,255.490997,264.872986,249.391006,252.544998,21087066.0,238.424362,-0.010066168757839831
2014-07-11,2014-07-11,252.0,255.526993,245.636002,246.65499900000003,12540754.0,232.863678,-0.023598910185155475
2014-07-14,2014-07-14,249.981995,249.981995,242.417999,244.40899700000003,17222782.0,230.743256,-0.009147562862029446
2014-07-15,2014-07-15,247.091003,254.873001,246.445007,253.563995,20701505.0,239.386368,0.03677320262638162
2014-07-16,2014-07-16,256.845001,266.963989,256.799988,265.609009,34666638.0,250.757874,0.046408978996929307
2014-07-17,2014-07-17,265.345001,265.345001,262.036011,263.744995,13358004.0,248.998138,-0.0070424096185339735
2014-07-18,2014-07-18,260.908997,270.436005,260.908997,269.173004,22105369.0,254.12262,0.02037148790980403
2014-07-21,2014-07-21,270.545013,272.118011,268.372986,269.56399500000003,10873830.0,254.491776,0.0014516146917058492
2014-07-22,2014-07-22,270.463989,270.89099100000004,266.682007,269.682007,9693398.0,254.603165,0.00043759618415606383
2014-07-23,2014-07-23,272.118011,274.98199500000004,271.12701400000003,273.817993,22595353.0,258.507874,0.015220036521972347
2014-07-24,2014-07-24,273.618011,274.326996,270.917999,273.89099100000004,18655884.0,258.576813,0.00026664491191308315
2014-07-25,2014-07-25,272.963989,273.700012,267.173004,268.299988,11547481.0,253.298386,-0.0206246136483621
2014-07-28,2014-07-28,269.817993,269.89099100000004,262.29098500000003,263.817993,7511350.0,249.067017,-0.016846180266173686
2014-07-30,2014-07-30,264.527008,272.182007,262.72699,270.62701400000003,16305135.0,255.495346,0.0254821893835544
2014-07-31,2014-07-31,271.77301,273.635986,266.582001,267.5,21827960.0,252.543152,-0.011622061089927804
2014-08-01,2014-08-01,265.872986,273.545013,265.135986,268.299988,25283104.0,253.298386,0.002986051972547088
2014-08-04,2014-08-04,271.29098500000003,272.908997,269.200012,271.164001,11518006.0,256.002319,0.010618317935993105
2014-08-05,2014-08-05,270.927002,272.509003,266.56399500000003,270.282013,10886090.0,255.169632,-0.0032579555075411552
2014-08-06,2014-08-06,269.072998,270.135986,262.27301,263.109009,11961032.0,248.39769,-0.02689749702556732
2014-08-07,2014-08-07,264.364014,266.872986,262.0,262.700012,10130070.0,248.011581,-0.0015556078438461185
2014-08-08,2014-08-08,260.0,262.06399500000003,256.69101,261.299988,14898593.0,246.689819,-0.005343688719062989
2014-08-11,2014-08-11,262.899994,264.164001,260.744995,261.98199500000004,7812184.0,247.33371,0.0026067234728959217
2014-08-12,2014-08-12,264.644989,266.709015,261.835999,266.054993,7573830.0,251.178986,0.015427299227053659
2014-08-13,2014-08-13,264.582001,266.364014,262.545013,264.036011,9495712.0,249.272873,-0.007617604702723212
2014-08-14,2014-08-14,265.12701400000003,270.835999,265.12701400000003,269.027008,13636486.0,253.984818,0.01872632164510435
2014-08-18,2014-08-18,270.27301,279.454987,269.427002,278.30899,21247732.0,262.747803,0.03392015458308695
2014-08-19,2014-08-19,280.0,283.5,277.518005,280.527008,18915512.0,264.84179700000004,0.007938007100759314
2014-08-20,2014-08-20,280.908997,281.917999,278.545013,280.5,9462876.0,264.816315,-9.622055979985332e-05
2014-08-21,2014-08-21,280.0,284.326996,278.644989,280.899994,15249839.0,265.193909,0.001424855773661804
2014-08-22,2014-08-22,280.927002,282.864014,279.39099100000004,279.917999,13225471.0,264.266846,-0.003501917521399278
2014-08-25,2014-08-25,280.454987,282.182007,274.217987,275.326996,6260975.0,259.932526,-0.01653729100393786
2014-08-26,2014-08-26,270.0,275.899994,269.472992,274.19101,9349500.0,258.860077,-0.0041344094786346375
2014-08-27,2014-08-27,278.72699,281.635986,276.782013,280.054993,12302626.0,264.396179,0.021160983812270828
2014-08-28,2014-08-28,280.545013,284.364014,280.545013,283.054993,22862356.0,267.228455,0.010655272971354712
2014-09-01,2014-09-01,283.27301,291.417999,283.27301,290.600006,14692249.0,274.35159300000004,0.026306540683781243
2014-09-02,2014-09-02,290.8909910000001,294.335999,288.72699,289.2909850000001,12260540.0,273.115723,-0.0045148707994702155
2014-09-03,2014-09-03,290.72699,291.1549990000001,286.091003,287.417999,9697814.0,271.347504,-0.006495297125344912
2014-09-04,2014-09-04,287.764008,288.19101,280.417999,285.755005,15945864.0,269.777466,-0.0058028828561136345
2014-09-05,2014-09-05,285.755005,287.372986,279.445007,281.282013,12019744.0,265.554565,-0.01577708170195446
2014-09-08,2014-09-08,284.091003,285.80899,281.618011,285.054993,8527112.0,269.116608,0.013324435205488427
2014-09-09,2014-09-09,284.144989,284.144989,279.908997,281.045013,8552346.0,265.330811,-0.014167381812663747
2014-09-10,2014-09-10,284.364014,286.872986,281.29098500000003,285.472992,14187943.0,269.51122999999995,0.01563266839002253
2014-09-11,2014-09-11,286.72699,288.182007,283.927002,284.700012,9666635.0,268.781464,-0.0027114113017780994
2014-09-12,2014-09-12,286.182007,286.182007,283.109009,284.436005,6356713.0,268.532227,-0.0009277151207953693
2014-09-15,2014-09-15,283.009003,283.899994,279.744995,282.427002,7465541.0,266.635559,-0.007088154371890809
2014-09-16,2014-09-16,282.0,283.118011,276.664001,277.408997,7520915.0,261.898132,-0.017927159450327856
2014-09-17,2014-09-17,278.582001,280.673004,277.27301,278.135986,10495634.0,262.584473,0.002617213174401556
2014-09-18,2014-09-18,277.27301,284.908997,276.817993,284.545013,6706084.0,268.635132,0.022781240090431254
2014-09-19,2014-09-19,285.436005,286.635986,283.0,285.855011,10378770.0,269.871887,0.004593281538805449
2014-09-22,2014-09-22,283.635986,289.845001,282.972992,287.0639950000001,10506210.0,271.013275,0.004220451121265789
2014-09-23,2014-09-23,287.091003,289.417999,278.817993,279.72699,21190010.0,264.08648700000003,-0.025891153150680246
2014-09-24,2014-09-24,279.817993,281.817993,272.39099100000004,275.709015,17279366.0,260.293182,-0.014468032966053812
2014-09-25,2014-09-25,274.72699,276.299988,264.091003,266.417999,30332935.0,251.521652,-0.03427954151765178
2014-09-26,2014-09-26,266.545013,269.509003,260.908997,268.717987,18873354.0,253.693024,0.008595891898003137
