Date,Date.1,SRTRANSFIN.NS.Open,SRTRANSFIN.NS.High,SRTRANSFIN.NS.Low,SRTRANSFIN.NS.Close,SRTRANSFIN.NS.Volume,SRTRANSFIN.NS.Adjusted,log_returns
2014-04-23,2014-04-23,783.0,833.900024,783.0,811.299988,682125.0,771.5320429999998,0.0362078888627817
2014-04-24,2014-04-24,811.299988,811.299988,811.299988,811.299988,0.0,771.5320429999998,0.0
2014-04-25,2014-04-25,814.75,829.0,796.0,804.900024,276768.0,765.445862,-0.00791971412413428
2014-04-28,2014-04-28,805.0,809.349976,770.5,775.349976,275036.0,737.344238,-0.03740362699745692
2014-04-29,2014-04-29,775.5,788.0,736.849976,745.150024,410572.0,708.624451,-0.03972916529132231
2014-04-30,2014-04-30,745.25,746.0,711.25,734.799988,858291.0,698.7818599999998,-0.013987078767879524
2014-05-02,2014-05-02,739.950012,747.0,727.549988,740.75,268582.0,704.440125,0.008064719236307916
2014-05-05,2014-05-05,748.0,748.450012,727.549988,731.599976,243199.0,695.738586,-0.012429343419353422
2014-05-06,2014-05-06,729.950012,734.0,719.0,721.950012,166250.0,686.5617679999998,-0.013277798556225129
2014-05-07,2014-05-07,715.0,731.849976,697.0,703.349976,635586.0,668.873413,-0.026101372409178758
2014-05-08,2014-05-08,704.349976,721.799988,704.349976,713.799988,695568.0,678.8112179999998,0.014748235458235115
2014-05-09,2014-05-09,713.5,776.099976,713.5,771.099976,890757.0,733.302551,0.07721531444193275
2014-05-12,2014-05-12,774.0,789.950012,750.5,775.650024,526494.0,737.629456,0.005883232480890399
2014-05-13,2014-05-13,776.549988,794.099976,761.450012,788.299988,484052.0,749.6594240000002,0.016177395692704266
2014-05-14,2014-05-14,794.900024,807.0,770.0,804.099976,608313.0,764.684814,0.019844739023058718
2014-05-15,2014-05-15,804.900024,819.0,800.099976,814.799988,743451.0,774.8604740000002,0.013219238512128584
2014-05-16,2014-05-16,825.0,928.650024,820.049988,851.75,1363692.0,809.9992679999998,0.044350364365397084
2014-05-19,2014-05-19,872.900024,924.799988,861.099976,912.349976,937540.0,867.628723,0.06873054071251694
2014-05-20,2014-05-20,910.549988,915.400024,870.0,880.5,685968.0,837.340088,-0.03553357890846609
2014-05-21,2014-05-21,876.349976,889.900024,863.0,873.099976,786792.0,830.302734,-0.008439931718119631
2014-05-22,2014-05-22,885.0,958.0,880.0,942.75,1432572.0,896.538635,0.07675101343919177
2014-05-23,2014-05-23,934.200012,952.150024,898.2999880000001,915.75,1136798.0,870.8621220000001,-0.02905772167298615
2014-05-26,2014-05-26,938.950012,951.700012,901.299988,936.400024,323797.0,890.499878,0.022299299913512986
2014-05-27,2014-05-27,939.0,944.799988,904.599976,914.799988,1698432.0,869.95874,-0.0233371804913638
2014-05-28,2014-05-28,914.799988,936.849976,909.0,929.799988,970101.0,884.2233890000001,0.01626394796577646
2014-05-29,2014-05-29,933.950012,933.950012,905.150024,913.099976,553732.0,868.34198,-0.01812410995914337
2014-05-30,2014-05-30,913.0,963.700012,883.75,947.200012,1220325.0,900.770569,0.03666496153911858
2014-06-02,2014-06-02,954.799988,956.0,931.0,941.400024,225662.0,895.2548830000002,-0.00614212157638061
2014-06-03,2014-06-03,954.0,968.0,938.099976,957.549988,499529.0,910.613098,0.01700964351389267
2014-06-04,2014-06-04,966.700012,966.700012,917.099976,922.5,623077.0,877.28125,-0.0372904702065453
2014-06-05,2014-06-05,925.049988,953.849976,921.5,950.049988,436696.0,903.480774,0.029427193823762462
2014-06-06,2014-06-06,954.0,994.0,948.799988,983.049988,809687.0,934.863159,0.034145334230059284
2014-06-09,2014-06-09,995.25,1020.0,985.200012,1007.25,457001.0,957.876953,0.024319163609455074
2014-06-10,2014-06-10,1011.299988,1023.0,983.549988,1007.75,436153.0,958.352539,0.0004963768815278158
2014-06-11,2014-06-11,1006.700012,1006.700012,980.049988,995.5,370587.0,946.702942,-0.012230344291110027
2014-06-12,2014-06-12,995.0,1000.900024,985.099976,996.700012,225398.0,947.844238,0.0012048220810827461
2014-06-13,2014-06-13,998.849976,999.0,924.0,932.5,524773.0,886.791016,-0.06658083596471265
2014-06-16,2014-06-16,932.0,937.150024,897.9500119999999,910.349976,381827.0,865.726807,-0.02403995344863752
2014-06-17,2014-06-17,909.200012,924.950012,905.099976,912.049988,883966.0,867.343445,0.0018656352413177761
2014-06-18,2014-06-18,923.650024,923.650024,875.099976,879.900024,808428.0,836.769409,-0.035886493156062294
2014-06-19,2014-06-19,881.0,893.099976,866.0499880000001,875.7999880000001,648565.0,832.870422,-0.004670461275607885
2014-06-20,2014-06-20,876.0499880000001,876.0499880000001,858.0,863.599976,408440.0,821.268372,-0.014028133919597785
2014-06-23,2014-06-23,864.150024,870.5,844.2000119999999,849.5499880000001,1044326.0,807.907104,-0.016402858710379498
2014-06-24,2014-06-24,842.0,866.849976,842.0,849.5499880000001,1098606.0,811.729004,0.004719463927721712
2014-06-25,2014-06-25,858.0,858.0,845.349976,850.0,1001694.0,816.001038,0.0052490814799250884
2014-06-26,2014-06-26,849.0,891.900024,849.0,885.2999880000001,1494454.0,849.889038,0.0406901704112812
2014-06-27,2014-06-27,898.900024,903.450012,880.2000119999999,895.5,375289.0,859.681091,0.011455698623169752
2014-06-30,2014-06-30,891.0,911.0,886.5,905.049988,277001.0,868.84906,0.010607920221251456
2014-07-01,2014-07-01,909.900024,913.0,900.0,904.5,169961.0,868.3210449999998,-0.0006079024900795815
2014-07-02,2014-07-02,905.0,946.0,904.0,942.200012,496757.0,904.513,0.040835163525858136
2014-07-03,2014-07-03,948.0,964.599976,929.0,935.75,564634.0,898.3211060000001,-0.00686909386297252
2014-07-04,2014-07-04,929.0,959.0,929.0,954.099976,307508.0,915.937073,0.019420081265459462
2014-07-07,2014-07-07,960.0,971.950012,952.700012,959.5,445238.0,921.121094,0.005643843895263068
2014-07-08,2014-07-08,950.0,969.849976,905.099976,916.900024,370772.0,880.225159,-0.04541377136632718
2014-07-09,2014-07-09,917.049988,934.099976,881.900024,899.650024,448063.0,863.6649779999998,-0.01899280058257791
2014-07-10,2014-07-10,891.0,945.0,885.0,906.650024,343116.0,870.385071,0.00775078740794477
2014-07-11,2014-07-11,907.0,943.450012,847.9500119999999,862.150024,407466.0,827.665039,-0.05032719380496342
2014-07-14,2014-07-14,860.0,886.0,850.099976,878.2999880000001,120593.0,843.1688839999998,0.018558744563723195
2014-07-15,2014-07-15,880.2000119999999,911.0,871.0499880000001,907.849976,274061.0,871.537048,0.03309109984125769
2014-07-16,2014-07-16,918.650024,933.950012,875.099976,919.75,399058.0,882.960999,0.013022656215160744
2014-07-17,2014-07-17,910.599976,937.0,905.299988,910.700012,278516.0,874.2730710000002,-0.009888265813586372
2014-07-18,2014-07-18,909.0,909.0,888.0,896.0,232862.0,860.1610720000001,-0.01627310033832341
2014-07-21,2014-07-21,890.650024,913.200012,880.4500119999999,895.5,449550.0,859.681091,-0.0005581686770881333
2014-07-22,2014-07-22,891.0,907.900024,891.0,899.0499880000001,160858.0,863.08905,0.003956376262006067
2014-07-23,2014-07-23,905.0,913.200012,872.599976,878.5499880000001,313586.0,843.4089970000001,-0.02306586352685347
2014-07-24,2014-07-24,884.7000119999999,893.900024,870.900024,877.2000119999999,262583.0,842.113037,-0.0015377553413564724
2014-07-25,2014-07-25,876.7000119999999,891.400024,849.25,885.349976,601744.0,849.936951,0.009247917988752795
2014-07-28,2014-07-28,895.0,916.900024,895.0,907.700012,1113362.0,871.3930050000001,0.024930914899631063
2014-07-30,2014-07-30,908.849976,923.5,901.599976,914.0,1286467.0,877.441101,0.006916745381007061
2014-07-31,2014-07-31,915.0,919.150024,891.0,900.0499880000001,804443.0,864.048889,-0.015380480025805275
2014-08-01,2014-08-01,892.25,896.2999880000001,879.0,885.400024,304942.0,849.9849849999998,-0.016410667071497187
2014-08-04,2014-08-04,886.400024,886.400024,866.349976,872.400024,614307.0,837.504944,-0.014791517657077868
2014-08-05,2014-08-05,883.0,894.599976,865.0,888.849976,425940.0,853.297058,0.018680570780286843
2014-08-06,2014-08-06,889.5,902.900024,888.349976,896.349976,1603225.0,860.4969480000002,0.008402331124507613
2014-08-07,2014-08-07,902.0,918.0,895.0,906.549988,725008.0,870.289063,0.011315343915386578
2014-08-08,2014-08-08,897.099976,900.4500119999999,872.0499880000001,881.349976,226665.0,846.0969240000002,-0.028191492365790438
2014-08-11,2014-08-11,881.349976,900.7000119999999,881.349976,894.650024,426908.0,858.865051,0.014977889106555509
2014-08-12,2014-08-12,899.0499880000001,903.599976,887.7000119999999,898.849976,274584.0,862.896973,0.00468349204343621
2014-08-13,2014-08-13,907.75,919.400024,883.0,896.2000119999999,347678.0,860.353027,-0.002952500041223161
2014-08-14,2014-08-14,904.900024,904.900024,882.0499880000001,891.9500119999999,249549.0,856.272949,-0.00475361055943857
2014-08-18,2014-08-18,893.0,895.5,878.5499880000001,886.5,333689.0,851.041077,-0.006128794465458221
2014-08-19,2014-08-19,896.9500119999999,930.799988,889.9500119999999,927.799988,1032735.0,890.688965,0.04553488472529299
2014-08-20,2014-08-20,934.700012,943.0,932.5,937.049988,1101251.0,899.569031,0.009920512963528694
2014-08-21,2014-08-21,930.0,949.5,917.5,933.049988,818666.0,895.729065,-0.004277809756933593
2014-08-22,2014-08-22,935.0,939.0,929.599976,936.849976,687744.0,899.377014,0.004064332536465543
2014-08-25,2014-08-25,936.849976,958.900024,923.0,928.150024,800416.0,891.025085,-0.009329736137674516
2014-08-26,2014-08-26,934.0,934.0,902.049988,911.950012,268869.0,875.473083,-0.01760817429834649
2014-08-27,2014-08-27,919.849976,922.950012,906.299988,919.349976,280519.0,882.5770259999998,0.008081660049064077
2014-08-28,2014-08-28,921.0,924.900024,900.75,904.150024,387718.0,867.9850460000001,-0.016671580183692747
2014-09-01,2014-09-01,898.099976,949.0,898.099976,943.0,436279.0,905.281067,0.04207098035202517
2014-09-02,2014-09-02,950.0,968.049988,941.0,960.650024,768192.0,922.225098,0.018543868003490616
2014-09-03,2014-09-03,966.0,985.0,960.0,972.799988,1438570.0,933.889038,0.012568293416487464
2014-09-04,2014-09-04,978.799988,978.799988,958.25,974.5,253802.0,935.521179,0.0017461565148906286
2014-09-05,2014-09-05,984.75,994.400024,972.650024,990.099976,919041.0,950.49707,0.015881294647381416
2014-09-08,2014-09-08,992.0,995.900024,962.5,970.150024,478044.0,931.345154,-0.020355136069801997
2014-09-09,2014-09-09,976.799988,979.900024,960.049988,975.650024,233816.0,936.625183,0.0056532408009939425
2014-09-10,2014-09-10,979.0,985.75,968.950012,976.049988,515811.0,937.009033,0.0004097384666570392
2014-09-11,2014-09-11,979.900024,984.0,966.299988,970.75,719871.0,931.921082,-0.005444787398755757
2014-09-12,2014-09-12,978.950012,983.5,965.099976,976.400024,465751.0,937.345154,0.005803440001272975
2014-09-15,2014-09-15,982.799988,982.799988,967.200012,971.75,233066.0,932.881104,-0.004773816492656735
2014-09-16,2014-09-16,968.0,974.849976,925.0,929.799988,288508.0,892.60907,-0.0441290451733245
2014-09-17,2014-09-17,932.200012,955.900024,911.650024,951.049988,455853.0,913.009094,0.022597127644907292
2014-09-18,2014-09-18,950.0,964.950012,950.0,962.450012,348734.0,923.953125,0.011915498720454387
2014-09-19,2014-09-19,960.0,975.150024,945.200012,965.900024,638103.0,927.265137,0.003578201016886773
2014-09-22,2014-09-22,965.900024,984.950012,955.150024,978.700012,485029.0,939.553162,0.013164861818147244
2014-09-23,2014-09-23,987.75,998.700012,972.099976,977.150024,1179749.0,938.065063,-0.0015850925302700605
2014-09-24,2014-09-24,980.049988,980.049988,939.150024,943.450012,397311.0,905.713074,-0.035096749619957464
2014-09-25,2014-09-25,954.900024,954.900024,890.0499880000001,919.650024,1028270.0,882.865051,-0.02555020172050249
2014-09-26,2014-09-26,916.049988,956.25,914.450012,947.299988,474573.0,909.409058,0.029622642955093426
2014-09-29,2014-09-29,947.150024,983.900024,940.0,975.400024,246855.0,936.385132,0.0292318559059499
2014-09-30,2014-09-30,975.5,982.900024,925.5,932.299988,555365.0,895.009033,-0.0451930466993602
2014-10-01,2014-10-01,935.650024,936.400024,905.0,910.400024,699450.0,873.9849849999998,-0.02377061508725831
2014-10-07,2014-10-07,910.799988,942.950012,880.099976,887.349976,564677.0,851.856934,-0.025644600984934485
2014-10-08,2014-10-08,899.9500119999999,923.75,885.349976,899.099976,707169.0,863.137024,0.013154859952163813
2014-10-09,2014-10-09,899.0,916.0,896.099976,901.450012,966142.0,865.3930050000001,0.002610289949378064
2014-10-10,2014-10-10,900.0,900.0,868.0,876.7000119999999,264791.0,841.632935,-0.02783976978018909
2014-10-13,2014-10-13,869.0,876.9500119999999,855.2999880000001,874.400024,275293.0,839.4250490000002,-0.002626783002783739
2014-10-14,2014-10-14,881.7000119999999,910.900024,880.0,904.25,969093.0,868.0810550000001,0.033567899629259663
2014-10-15,2014-10-15,904.25,904.25,904.25,904.25,0.0,868.0810550000001,0.0
2014-10-16,2014-10-16,891.0,918.75,857.2999880000001,872.5499880000001,413881.0,837.648987,-0.035685948833821264
2014-10-17,2014-10-17,874.5499880000001,906.75,874.0,900.0,572541.0,864.0009769999998,0.030974756787284008
2014-10-20,2014-10-20,904.0,941.900024,904.0,924.700012,712357.0,887.713013,0.02707460760809788
2014-10-21,2014-10-21,920.0,920.0,892.150024,900.0499880000001,469679.0,864.048889,-0.02701915550459688
2014-10-22,2014-10-22,902.049988,922.950012,901.049988,915.400024,297606.0,878.785095,0.01691102804453859
2014-10-27,2014-10-27,925.049988,936.25,893.5,897.5499880000001,202344.0,861.649048,-0.019692328868477386
2014-10-28,2014-10-28,890.650024,904.700012,873.0,891.25,597925.0,855.6010130000002,-0.0070438896979965184
2014-10-29,2014-10-29,894.0,902.0,882.0,893.75,255550.0,858.0009769999998,0.002801077009933373
2014-10-30,2014-10-30,891.0,914.900024,885.099976,907.299988,2091145.0,874.9247439999998,0.0195326376197178
2014-10-31,2014-10-31,913.950012,953.049988,895.349976,950.349976,1822743.0,916.438538,0.046357127581784674
2014-11-03,2014-11-03,954.0,958.900024,934.0,937.099976,730530.0,903.661377,-0.014040296129603114
2014-11-05,2014-11-05,933.0,964.0,933.0,948.25,1015958.0,914.413513,0.011828183114056756
2014-11-07,2014-11-07,952.150024,977.0,950.200012,970.849976,1081940.0,936.207031,0.02355374861726567
2014-11-10,2014-11-10,975.0,982.0,963.0,967.900024,853438.0,933.362427,-0.003043060190104363
2014-11-11,2014-11-11,969.0,1047.0,969.0,1015.299988,2960392.0,979.070984,0.04781056774638959
2014-11-12,2014-11-12,1020.150024,1052.25,1011.0,1039.199951,1303179.0,1002.118164,0.02326705629408643
2014-11-13,2014-11-13,1045.0,1062.0,1030.0,1049.599976,1038671.0,1012.146912,0.009957806436200478
2014-11-14,2014-11-14,1049.599976,1065.0,1030.0,1043.099976,4040941.0,1005.879028,-0.006211916339750268
2014-11-17,2014-11-17,1049.400024,1069.900024,1038.349976,1051.900024,1204539.0,1014.365051,0.008401037278902734
2014-11-18,2014-11-18,1056.0,1064.800049,1040.0,1049.25,711556.0,1011.809631,-0.0025224097187841465
2014-11-19,2014-11-19,1044.599976,1087.400024,1044.599976,1064.900024,687323.0,1026.901367,0.014805444902211915
2014-11-20,2014-11-20,1078.599976,1079.0,1040.0,1049.900024,216161.0,1012.436523,-0.014186061712274878
2014-11-21,2014-11-21,1055.0,1067.550049,1046.199951,1059.150024,357048.0,1021.356323,0.008771647721738773
2014-11-24,2014-11-24,1052.0,1061.5,1038.550049,1050.349976,1119459.0,1012.870239,-0.00834335111525153
2014-11-25,2014-11-25,1047.150024,1061.199951,1000.0,1024.800049,630392.0,988.232056,-0.02462585562543929
2014-11-26,2014-11-26,1020.0,1044.800049,1006.700012,1037.900024,517965.0,1000.864624,0.01270198474702422
2014-11-27,2014-11-27,1038.0,1044.0,1016.0,1037.400024,599574.0,1000.382446,-0.00048187754181672204
2014-11-28,2014-11-28,1047.849976,1099.0,1045.0,1079.900024,1104230.0,1041.365723,0.04015067397273064
2014-12-01,2014-12-01,1084.0,1139.0,1065.099976,1116.800049,777229.0,1076.949219,0.03359919978590753
2014-12-02,2014-12-02,1120.050049,1133.599976,1086.150024,1110.800049,404325.0,1071.16333,-0.005386964472227973
2014-12-03,2014-12-03,1118.0,1171.5,1109.949951,1162.5,657751.0,1121.018433,0.04549230513640001
2014-12-04,2014-12-04,1167.849976,1222.599976,1162.0,1204.050049,1049767.0,1161.085815,0.03511802740389758
2014-12-05,2014-12-05,1216.0,1224.0,1173.550049,1178.199951,517912.0,1136.158081,-0.02170314828533026
2014-12-08,2014-12-08,1184.0,1207.0,1155.0,1178.300049,585689.0,1136.254639,8.498280194313423e-05
2014-12-09,2014-12-09,1177.0,1185.800049,1122.0,1145.849976,636331.0,1104.962524,-0.027926029767025184
2014-12-10,2014-12-10,1145.0,1193.900024,1135.800049,1188.25,499538.0,1145.849609,0.036334958979417735
2014-12-11,2014-12-11,1195.949951,1195.949951,1132.5,1148.75,773702.0,1107.759033,-0.03380729301070762
2014-12-12,2014-12-12,1148.75,1164.349976,1112.650024,1123.300049,524659.0,1083.217285,-0.02240350503402233
2014-12-15,2014-12-15,1120.0,1145.349976,1116.0,1123.75,304279.0,1083.651367,0.0004006537317398085
2014-12-16,2014-12-16,1126.0,1142.699951,1076.5,1084.349976,867334.0,1045.657104,-0.035690738673312516
2014-12-17,2014-12-17,1073.699951,1086.550049,1015.75,1060.400024,1135271.0,1022.561768,-0.02233447954334267
2014-12-18,2014-12-18,1074.900024,1126.0,1074.900024,1121.699951,754025.0,1081.674194,0.05619900456535909
2014-12-19,2014-12-19,1122.050049,1130.0,1083.150024,1096.25,378853.0,1057.132446,-0.02295001774966021
2014-12-22,2014-12-22,1098.400024,1122.349976,1071.25,1115.699951,500407.0,1075.888306,0.01758664879084826
2014-12-23,2014-12-23,1124.0,1125.0,1087.550049,1101.949951,330621.0,1062.6290279999996,-0.01240059895771406
2014-12-24,2014-12-24,1102.199951,1109.699951,1085.5,1096.650024,200309.0,1057.518311,-0.0048211054062541345
2014-12-26,2014-12-26,1091.099976,1109.0,1078.900024,1091.400024,139540.0,1052.455444,-0.0047989949681914714
2014-12-29,2014-12-29,1095.050049,1110.25,1092.099976,1099.099976,201159.0,1059.880859,0.007030552450504325
2014-12-30,2014-12-30,1092.050049,1113.949951,1088.699951,1106.25,217404.0,1066.775635,0.006484169095188008
2014-12-31,2014-12-31,1111.0,1118.0,1091.349976,1108.300049,372310.0,1068.752563,0.0018514656622947712
2015-01-01,2015-01-01,1116.0,1116.0,1096.0,1102.349976,44916.0,1063.014648,-0.005383260261445422
2015-01-02,2015-01-02,1097.0,1118.0,1097.0,1106.099976,228012.0,1066.630981,0.0033961861322628906
2015-01-05,2015-01-05,1109.449951,1124.699951,1064.599976,1071.599976,542854.0,1033.362183,-0.03168732379990935
2015-01-06,2015-01-06,1069.900024,1085.400024,1035.25,1045.449951,526091.0,1008.145203,-0.024705531595396124
2015-01-07,2015-01-07,1038.0,1049.150024,1023.599976,1040.0,599475.0,1002.889648,-0.005226728877380182
2015-01-08,2015-01-08,1050.0,1064.75,1038.449951,1053.400024,424555.0,1015.811523,0.012802342096382093
2015-01-09,2015-01-09,1060.0,1074.0,1048.699951,1061.099976,326345.0,1023.236694,0.007283009551906971
2015-01-12,2015-01-12,1060.0,1070.0,1034.449951,1040.849976,334446.0,1003.70929,-0.019268405092538462
2015-01-13,2015-01-13,1042.0,1053.25,1032.300049,1039.5,268361.0,1002.407593,-0.0012977281570307753
2015-01-14,2015-01-14,1037.050049,1054.849976,1020.0,1034.199951,344374.0,997.29657,-0.005111790257765314
2015-01-15,2015-01-15,1057.75,1122.5,1057.75,1110.849976,1326898.0,1071.211548,0.0714973866361781
2015-01-16,2015-01-16,1113.0,1169.900024,1113.0,1165.099976,1297360.0,1123.525757,0.047681442289263735
2015-01-19,2015-01-19,1171.199951,1177.099976,1117.150024,1142.599976,719255.0,1101.828613,-0.01950056301693248
2015-01-20,2015-01-20,1135.050049,1148.849976,1109.25,1124.300049,805609.0,1084.181519,-0.016145833091404604
2015-01-21,2015-01-21,1136.949951,1160.0,1097.050049,1106.449951,793874.0,1066.9685060000004,-0.01600388646792883
2015-01-22,2015-01-22,1116.0,1128.0,1102.5,1122.849976,449912.0,1082.783203,0.01471331059478409
2015-01-23,2015-01-23,1133.0,1141.599976,1078.099976,1095.449951,877700.0,1056.361084,-0.024704703634184533
2015-01-27,2015-01-27,1088.900024,1116.75,1086.599976,1101.650024,1345235.0,1062.339844,0.0056438129524662975
2015-01-28,2015-01-28,1101.0,1163.800049,1097.0,1158.849976,573227.0,1117.498779,0.05061907949160016
2015-01-29,2015-01-29,1150.0,1169.150024,1135.0,1159.900024,303518.0,1118.51123,0.0009055872425580703
2015-01-30,2015-01-30,1164.0,1168.900024,1130.300049,1142.349976,414354.0,1101.587402,-0.015246309856139284
2015-02-02,2015-02-02,1140.0,1170.75,1136.300049,1158.900024,379707.0,1117.546753,0.014383651492944516
2015-02-03,2015-02-03,1168.900024,1205.0,1160.0,1173.099976,704469.0,1131.240112,0.012178591453413823
2015-02-04,2015-02-04,1169.0,1177.0,1133.349976,1140.849976,268923.0,1100.141113,-0.027876019098297174
2015-02-05,2015-02-05,1141.0,1188.699951,1141.0,1157.150024,499349.0,1115.859253,0.014186282500119772
2015-02-06,2015-02-06,1150.0,1177.949951,1130.050049,1140.099976,272602.0,1099.4178470000004,-0.014843928909440862
2015-02-09,2015-02-09,1140.099976,1164.0,1131.0,1147.5,239076.0,1106.553711,0.006469610964763285
2015-02-10,2015-02-10,1149.849976,1169.0,1137.5,1146.25,362730.0,1105.348389,-0.0010898512364576618
2015-02-11,2015-02-11,1142.0,1169.300049,1142.0,1158.849976,209480.0,1117.498779,0.01093238544653552
2015-02-12,2015-02-12,1169.949951,1220.0,1152.0,1212.150024,465832.0,1168.8967289999996,0.04496738238270126
2015-02-13,2015-02-13,1219.849976,1272.0,1216.25,1260.0,785606.0,1215.039307,0.038716090439302235
2015-02-16,2015-02-16,1264.0,1284.449951,1211.5,1221.400024,413267.0,1177.816772,-0.03111389617392302
2015-02-18,2015-02-18,1217.0,1265.0,1215.0,1250.699951,575280.0,1206.071167,0.02370557580774157
2015-02-19,2015-02-19,1255.0,1263.0,1202.0,1227.800049,291238.0,1183.9884029999996,-0.018479365693031543
2015-02-20,2015-02-20,1239.0,1239.0,1204.300049,1214.349976,485696.0,1171.018188,-0.011015125131460302
2015-02-23,2015-02-23,1219.949951,1228.699951,1190.699951,1210.5,447301.0,1167.305786,-0.003175270116903661
2015-02-24,2015-02-24,1213.0,1213.0,1150.0,1160.300049,994868.0,1118.896973,-0.0423549919096855
2015-02-25,2015-02-25,1164.0,1191.550049,1163.900024,1180.199951,542344.0,1138.086914,0.017005352636434882
2015-02-26,2015-02-26,1180.0,1202.800049,1151.199951,1170.599976,698438.0,1128.829468,-0.008167480314128284
2015-02-27,2015-02-27,1170.0,1178.800049,1141.0,1157.300049,897040.0,1116.00415,-0.011426644224390436
2015-03-02,2015-03-02,1235.0,1242.199951,1200.550049,1216.050049,805239.0,1172.657715,0.04951814142928779
2015-03-03,2015-03-03,1220.949951,1246.0,1220.949951,1240.300049,457275.0,1196.04248,0.019745449272839718
2015-03-04,2015-03-04,1255.0,1287.699951,1201.0,1209.25,380642.0,1166.100464,-0.0253529278406992
2015-03-05,2015-03-05,1212.0,1212.0,1172.650024,1188.150024,379334.0,1145.753174,-0.017603030810531273
2015-03-09,2015-03-09,1188.0,1228.0,1172.5,1195.0,693426.0,1152.358643,0.005748621230562635
2015-03-10,2015-03-10,1196.300049,1214.699951,1174.0,1191.849976,392551.0,1149.321167,-0.002639357351192473
2015-03-11,2015-03-11,1196.0,1202.349976,1158.0,1166.599976,454019.0,1124.972168,-0.02141318272566473
2015-03-12,2015-03-12,1171.0,1217.949951,1168.25,1205.599976,474857.0,1162.580688,0.03288396930813686
2015-03-13,2015-03-13,1201.050049,1239.800049,1178.599976,1188.0,720229.0,1145.608521,-0.014706309882611457
2015-03-16,2015-03-16,1192.0,1192.5,1141.349976,1147.650024,373754.0,1106.698486,-0.03455470896374191
2015-03-17,2015-03-17,1152.650024,1195.0,1150.650024,1177.550049,585495.0,1135.5314939999996,0.02571957172146977
2015-03-18,2015-03-18,1180.0,1189.949951,1169.949951,1178.349976,98014.0,1136.303101,0.0006792809928750643
2015-03-19,2015-03-19,1191.199951,1213.800049,1175.050049,1185.5,418826.0,1143.1977539999998,0.0060492840000598855
2015-03-20,2015-03-20,1178.599976,1203.650024,1165.099976,1192.550049,243674.0,1149.996216,0.005929268963973833
2015-03-23,2015-03-23,1200.0,1204.0,1175.400024,1200.449951,166294.0,1157.61438,0.006602666575956206
2015-03-24,2015-03-24,1205.0,1206.0,1155.050049,1160.75,286547.0,1119.330933,-0.03363019295718761
2015-03-25,2015-03-25,1160.75,1164.349976,1110.599976,1119.900024,675615.0,1079.938599,-0.03582693881156107
2015-03-26,2015-03-26,1114.099976,1123.550049,1072.550049,1095.099976,819057.0,1056.023682,-0.0223935755731981
2015-03-27,2015-03-27,1107.75,1107.75,1045.0,1083.400024,831190.0,1044.741089,-0.010741518172691757
2015-03-30,2015-03-30,1085.099976,1122.699951,1085.099976,1120.349976,329991.0,1080.372559,0.033536850691161746
2015-03-31,2015-03-31,1135.5,1135.5,1097.050049,1114.349976,654128.0,1074.586548,-0.005369962599496958
2015-04-01,2015-04-01,1124.900024,1159.0,1102.5,1148.800049,292992.0,1107.807373,0.03044674104026335
2015-04-06,2015-04-06,1155.0,1171.800049,1127.099976,1160.300049,322002.0,1118.896973,0.009960632364073518
2015-04-07,2015-04-07,1161.550049,1194.800049,1150.0,1187.050049,394150.0,1144.692505,0.02279269186152799
2015-04-08,2015-04-08,1198.849976,1207.050049,1155.050049,1161.949951,355186.0,1120.4880369999996,-0.021371708635672167
2015-04-09,2015-04-09,1171.900024,1171.900024,1144.099976,1157.0,339442.0,1115.7147220000004,-0.004269131884800714
2015-04-10,2015-04-10,1157.0,1161.0,1127.25,1136.349976,403000.0,1095.801514,-0.018009134073127875
2015-04-13,2015-04-13,1139.0,1157.099976,1135.0,1144.099976,311435.0,1103.274902,0.006796868645893461
2015-04-15,2015-04-15,1150.0,1152.949951,1090.099976,1099.300049,786452.0,1060.07373,-0.03994447809730151
2015-04-16,2015-04-16,1107.949951,1109.800049,1031.0,1050.599976,996325.0,1013.111328,-0.04531234377175775
2015-04-17,2015-04-17,1055.0,1055.800049,1014.299988,1025.5,824320.0,988.906982,-0.0241811228980513
2015-04-20,2015-04-20,1031.0,1047.599976,1000.0,1011.849976,706406.0,975.744141,-0.01339987319026914
2015-04-21,2015-04-21,1017.849976,1039.699951,1010.0,1027.650024,407062.0,990.980286,0.015494239663922825
2015-04-22,2015-04-22,1033.0,1055.0,1015.299988,1041.800049,550298.0,1004.625427,0.013675400472226151
2015-04-23,2015-04-23,1045.150024,1060.0,1021.0,1030.0,522138.0,993.24646,-0.011391210936039007
2015-04-24,2015-04-24,1035.0,1047.599976,990.0,1039.949951,448026.0,1002.841431,0.009613850116826585
2015-04-27,2015-04-27,1042.650024,1054.900024,985.0,996.950012,639644.0,961.375793,-0.04222730451069268
2015-04-28,2015-04-28,997.900024,1006.0,961.400024,991.25,1216649.0,955.879211,-0.005733819494683878
2015-04-29,2015-04-29,993.700012,1006.0,972.0,984.299988,784332.0,949.177246,-0.007036004233835769
2015-04-30,2015-04-30,982.0,982.0,945.900024,969.849976,1266216.0,935.242737,-0.014789445148493563
2015-05-04,2015-05-04,931.200012,945.0,817.599976,828.0,5463866.0,798.454468,-0.1581281632469267
