Date,Date.1,NBCC.NS.Open,NBCC.NS.High,NBCC.NS.Low,NBCC.NS.Close,NBCC.NS.Volume,NBCC.NS.Adjusted,log_returns
2014-11-17,2014-11-17,51.119999,53.0,51.0667,52.076698,6697785.0,44.34338,0.008484890179368154
2014-11-18,2014-11-18,52.333302,54.169998,52.299999,52.98,8778840.0,45.112545,0.0171969370532965
2014-11-19,2014-11-19,52.9333,53.9333,51.733299,52.0867,6656415.0,44.351898,-0.017004863693400374
2014-11-20,2014-11-20,52.0,52.366699,50.883301,51.333302,5201205.0,43.710377,-0.01456996991461823
2014-11-21,2014-11-21,51.333302,52.860001,51.256699,51.526699,6728520.0,43.875057,0.003760447063859917
2014-11-24,2014-11-24,51.779999,51.923302,50.006699,50.450001,4725360.0,42.958248,-0.02111731368439429
2014-11-25,2014-11-25,50.333302,51.116699,46.973301,48.993301,13314975.0,41.717869,-0.0292991170374437
2014-11-26,2014-11-26,48.666698,52.733299,48.66,52.436699,18506520.0,44.649925,0.06792307738120718
2014-11-27,2014-11-27,52.846699,54.32,52.779999,53.119999,15814785.0,45.231754,0.012946734719070374
2014-11-28,2014-11-28,53.526699,54.0667,52.0,52.6567,7480095.0,44.837257,-0.008759939035881459
2014-12-01,2014-12-01,52.666698,52.893299,50.96670200000001,51.43,5198505.0,43.792721,-0.0235718069158799
2014-12-02,2014-12-02,51.52,54.259998,50.400002,53.3433,14919810.0,45.421898,0.036526707205861264
2014-12-03,2014-12-03,53.7967,56.0,53.3433,55.509998,17812005.0,47.266842,0.0398147113099423
2014-12-04,2014-12-04,56.400002,59.919998,56.380001,58.639999,36177960.0,49.932041,0.05485386603221931
2014-12-05,2014-12-05,59.1133,61.52,58.2267,58.603298,27487380.0,49.900791,-0.0006260465699434724
2014-12-08,2014-12-08,58.643299,58.830002,56.400002,57.169998,8295870.0,48.680336,-0.02476168402116663
2014-12-09,2014-12-09,57.07,59.173302,55.889999,56.813301,10620525.0,48.376602,-0.006258903233392399
2014-12-10,2014-12-10,57.103298,58.866699,57.0933,58.349998,11289870.0,49.685104,0.026688902787530555
