Date,Date.1,WIPRO.NS.Open,WIPRO.NS.High,WIPRO.NS.Low,WIPRO.NS.Close,WIPRO.NS.Volume,WIPRO.NS.Adjusted,log_returns
2014-08-20,2014-08-20,273.700012,277.5,273.700012,276.075012,2232536.0,255.856247,0.00863995807338469
2014-08-21,2014-08-21,275.700012,276.950012,273.850006,275.575012,2466098.0,255.392853,-0.0018127919517159086
2014-08-22,2014-08-22,275.625,279.024994,274.149994,278.475006,2883342.0,258.080414,0.010468258877678771
2014-08-25,2014-08-25,278.575012,280.600006,277.024994,277.674988,3148032.0,257.33902,-0.002876858971267993
2014-08-26,2014-08-26,279.350006,280.125,273.075012,275.450012,2490982.0,255.276993,-0.008045156880296389
2014-08-27,2014-08-27,274.0,280.399994,274.0,279.274994,2898110.0,258.821869,0.0137908579244872
2014-08-28,2014-08-28,279.274994,284.024994,279.274994,282.625,6139666.0,261.926544,0.011924037436586763
2014-09-01,2014-09-01,283.0,286.524994,281.774994,282.924988,2166120.0,262.204559,0.0010608606300310797
2014-09-02,2014-09-02,283.5,283.825012,279.549988,280.5,2727504.0,259.957153,-0.008608137387600578
2014-09-03,2014-09-03,281.975006,290.0,280.149994,288.600006,5666786.0,267.46392799999995,0.028467887363737177
2014-09-04,2014-09-04,289.975006,291.174988,286.049988,288.575012,2601816.0,267.440765,-8.660608260679936e-05
2014-09-05,2014-09-05,290.5,291.899994,287.75,290.950012,2290286.0,269.641846,0.00819647956462699
2014-09-08,2014-09-08,291.450012,297.5,289.024994,296.350006,2472052.0,274.646332,0.018389622393068628
2014-09-09,2014-09-09,296.524994,297.0,290.950012,294.0,1646412.0,272.468475,-0.007961285182606305
2014-09-10,2014-09-10,294.0,295.0,290.25,290.825012,1988324.0,269.52600099999995,-0.010858054978045041
2014-09-11,2014-09-11,292.5,293.399994,285.825012,287.0,2693940.0,265.98111,-0.013239573137060034
2014-09-12,2014-09-12,287.75,289.450012,284.625,287.5,2378688.0,266.44448900000003,0.0017406342514938444
2014-09-15,2014-09-15,287.5,288.0,281.25,284.125,2554944.0,263.316681,-0.011808507389339695
2014-09-16,2014-09-16,285.0,287.475006,278.0,279.725006,3236204.0,259.238892,-0.015607418565975806
2014-09-17,2014-09-17,281.0,285.799988,279.225006,283.674988,2775178.0,262.899628,0.014022317229551716
2014-09-18,2014-09-18,282.625,292.450012,282.25,290.899994,3209582.0,269.59552,0.025150444941254516
2014-09-19,2014-09-19,290.950012,296.450012,288.424988,294.200012,3432216.0,272.653839,0.01128023990629945
2014-09-22,2014-09-22,292.700012,292.700012,288.549988,290.75,1713380.0,269.456482,-0.011796101094338596
2014-09-23,2014-09-23,289.625,296.75,288.0,291.350006,3999410.0,270.012543,0.0020615129735412907
2014-09-24,2014-09-24,294.0,298.0,293.049988,296.375,4130892.0,274.669525,0.01710023426570739
2014-09-25,2014-09-25,296.0,298.825012,288.200012,291.274994,3393378.0,269.943054,-0.017357622098224113
2014-09-26,2014-09-26,292.0,295.5,288.5,294.299988,2126614.0,272.74649,0.01033173006039778
2014-09-29,2014-09-29,294.100006,299.450012,292.149994,296.424988,2128738.0,274.715851,0.007194538682362861
2014-09-30,2014-09-30,299.5,299.5,294.100006,298.399994,4936672.0,276.546204,0.006640615691218875
2014-10-01,2014-10-01,299.049988,308.825012,299.049988,307.875,5600108.0,285.327271,0.03125893067622787
2014-10-07,2014-10-07,307.0,310.950012,305.524994,309.25,4176446.0,286.601624,0.004456341059476897
2014-10-08,2014-10-08,308.5,309.424988,294.575012,296.774994,4653498.0,275.040192,-0.04117594209749775
2014-10-09,2014-10-09,298.375,300.950012,291.5,293.625,5354138.0,272.120911,-0.010670746455577529
2014-10-10,2014-10-10,290.100006,299.649994,290.100006,292.350006,7903268.0,270.939301,-0.004351679016725285
2014-10-13,2014-10-13,291.899994,293.0,283.049988,292.274994,4691152.0,270.86975099999995,-0.00025673251535884845
2014-10-14,2014-10-14,295.0,296.5,289.125,290.024994,4038928.0,268.784576,-0.007727855676649575
2014-10-15,2014-10-15,290.024994,290.024994,290.024994,290.024994,0.0,268.784576,0.0
2014-10-16,2014-10-16,289.975006,292.299988,282.825012,286.649994,4403248.0,265.656738,-0.011705209273960905
2014-10-17,2014-10-17,287.649994,290.75,280.049988,282.950012,6532124.0,262.227722,-0.0129917225839975
2014-10-20,2014-10-20,283.5,287.5,276.700012,278.200012,3221888.0,257.825592,-0.016929937861711153
2014-10-21,2014-10-21,279.5,287.5,278.899994,286.649994,3004946.0,265.656738,0.02992166044570865
2014-10-22,2014-10-22,291.399994,293.375,288.0,291.825012,2513074.0,270.452759,0.017892423005090308
2014-10-27,2014-10-27,275.0,279.25,273.575012,277.399994,5951228.0,257.084198,-0.0506937898644102
2014-10-28,2014-10-28,277.700012,282.25,275.024994,276.850006,4614228.0,256.574463,-0.0019847233426704136
2014-10-29,2014-10-29,277.825012,280.125,277.299988,278.399994,3267760.0,258.010925,0.0055830024120231405
2014-10-30,2014-10-30,279.0,281.600006,278.950012,280.125,6038484.0,259.609589,0.006176992757725763
2014-10-31,2014-10-31,282.5,283.5,279.825012,281.850006,5827970.0,261.208313,0.006139301338603076
2014-11-03,2014-11-03,285.0,285.0,280.700012,282.450012,6458088.0,261.76437400000003,0.002126540155433787
2014-11-05,2014-11-05,284.5,284.5,278.399994,279.5,7637242.0,259.030396,-0.010499349351237974
2014-11-07,2014-11-07,281.350006,281.5,274.200012,276.725006,6068292.0,256.458618,-0.009978095624990857
2014-11-10,2014-11-10,277.0,280.0,276.024994,279.424988,3611826.0,258.960815,0.009709438555368877
2014-11-11,2014-11-11,280.25,280.5,277.424988,278.649994,2542862.0,258.24264500000004,-0.00277712937794572
2014-11-12,2014-11-12,277.0,280.524994,276.399994,278.024994,3696542.0,257.663391,-0.002245580408033021
2014-11-13,2014-11-13,279.5,282.200012,277.024994,279.399994,3839556.0,258.937714,0.004933499260280527
2014-11-14,2014-11-14,280.950012,284.0,280.350006,281.950012,4370256.0,261.300934,0.009085200664153524
2014-11-17,2014-11-17,282.049988,283.0,279.5,282.075012,3008938.0,261.416809,0.00044335591607502783
2014-11-18,2014-11-18,282.475006,284.0,281.149994,283.125,3945972.0,262.38989300000003,0.003715435925858657
2014-11-19,2014-11-19,284.5,285.5,280.149994,282.450012,3293540.0,261.76437400000003,-0.0023867755595290423
2014-11-20,2014-11-20,284.5,287.5,281.575012,285.950012,2646152.0,265.007996,0.01231523587781691
2014-11-21,2014-11-21,286.5,288.325012,283.575012,286.049988,3689032.0,265.100708,0.00034978486580428125
2014-11-24,2014-11-24,286.375,291.325012,286.100006,289.674988,2900384.0,268.460205,0.012592906692170835
2014-11-25,2014-11-25,292.0,293.700012,288.649994,290.774994,8021912.0,269.479645,0.0037901680657643775
2014-11-26,2014-11-26,292.0,292.0,286.75,289.899994,2824008.0,268.668701,-0.003013832969505081
2014-11-27,2014-11-27,289.875,292.5,289.5,291.0,4008476.0,269.688171,0.0037873435693924757
2014-11-28,2014-11-28,292.75,295.0,290.075012,292.899994,3926550.0,271.449005,0.0065079255051081475
2014-12-01,2014-12-01,294.0,300.450012,293.524994,296.299988,6032478.0,274.600006,0.011541220339184477
2014-12-02,2014-12-02,297.5,297.5,291.75,295.475006,1830296.0,273.83544900000004,-0.002788140293693786
2014-12-03,2014-12-03,295.799988,298.0,292.649994,296.924988,2260304.0,275.17923,0.004895255937143793
2014-12-04,2014-12-04,296.875,297.975006,294.850006,296.350006,1877744.0,274.646332,-0.0019384263071549055
2014-12-05,2014-12-05,295.5,295.5,288.350006,289.424988,2075272.0,268.22848500000003,-0.023645031258535454
2014-12-08,2014-12-08,289.0,290.125,282.725006,284.174988,1938568.0,263.363037,-0.018305724095758258
2014-12-09,2014-12-09,284.5,287.875,277.774994,278.450012,3066256.0,258.057281,-0.020351869507027942
2014-12-10,2014-12-10,278.0,279.625,275.700012,276.075012,2599046.0,255.856247,-0.008565828055407287
2014-12-11,2014-12-11,275.950012,277.0,272.350006,273.149994,2634892.0,253.145447,-0.01065153873338076
2014-12-12,2014-12-12,273.149994,276.950012,269.5,271.575012,2156218.0,251.685791,-0.005782764447777034
2014-12-15,2014-12-15,268.700012,272.950012,262.424988,270.774994,2970570.0,250.944382,-0.0029501195015582127
2014-12-16,2014-12-16,269.5,274.850006,267.5,268.375,3722188.0,248.720139,-0.008903004308971951
2014-12-17,2014-12-17,267.5,271.5,263.825012,267.575012,4379848.0,247.97876,-0.0029852272757766585
2014-12-18,2014-12-18,268.950012,270.024994,265.5,268.975006,2715102.0,249.276199,0.005218417316204871
2014-12-19,2014-12-19,272.200012,277.274994,272.0,275.274994,3405240.0,255.11482200000003,0.023152211512550203
2014-12-22,2014-12-22,278.0,278.475006,274.424988,277.575012,3101302.0,257.246399,0.008320650395129192
2014-12-23,2014-12-23,278.25,278.25,274.450012,276.200012,2712404.0,255.972107,-0.0049658950477562405
2014-12-24,2014-12-24,276.200012,277.399994,270.049988,272.75,3998958.0,252.774734,-0.012569768854410412
2014-12-26,2014-12-26,273.299988,274.25,270.549988,273.700012,1454456.0,253.655182,0.0034770808723623148
2014-12-29,2014-12-29,274.0,276.200012,273.700012,275.075012,1890142.0,254.92947400000003,0.005011140826150395
2014-12-30,2014-12-30,275.0,277.450012,274.049988,276.274994,1624924.0,256.04159500000003,0.004352977393624613
2014-12-31,2014-12-31,276.0,278.25,275.100006,277.600006,1341090.0,257.26953100000003,0.004784382337036597
2015-01-01,2015-01-01,276.274994,277.200012,275.25,276.200012,405956.0,255.972107,-0.005055812574763507
2015-01-02,2015-01-02,276.700012,280.125,276.5,278.649994,1574608.0,258.24264500000004,0.008831145927228334
2015-01-05,2015-01-05,278.524994,282.5,277.75,279.149994,1439476.0,258.705994,0.0017926311789047136
2015-01-06,2015-01-06,277.5,278.200012,271.049988,272.625,4648762.0,252.65889,-0.023651940481714817
2015-01-07,2015-01-07,271.600006,272.5,269.174988,270.549988,3114594.0,250.735809,-0.0076404871132984544
2015-01-08,2015-01-08,278.075012,279.450012,271.600006,272.5,2922050.0,252.543045,0.007181878410501773
2015-01-09,2015-01-09,274.600006,280.0,271.625,276.75,5095170.0,256.48175,0.015475802548384543
2015-01-12,2015-01-12,275.0,279.5,273.850006,278.024994,1658172.0,257.663391,0.004596535049189221
2015-01-13,2015-01-13,278.549988,283.350006,277.5,281.75,2367254.0,261.115601,0.013309177942037564
2015-01-14,2015-01-14,283.0,284.75,275.0,275.975006,3646448.0,255.763535,-0.020709898765773
2015-01-15,2015-01-15,280.0,282.0,275.625,279.75,2622534.0,259.262085,0.013586135051915528
2015-01-16,2015-01-16,280.399994,281.700012,276.450012,277.524994,3114256.0,257.200043,-0.007985301710919046
2015-01-19,2015-01-19,295.549988,299.25,291.174988,292.100006,12125330.0,270.707611,0.0511851526720557
2015-01-20,2015-01-20,293.049988,297.0,291.450012,295.200012,5021474.0,273.580597,0.0105569536154011
2015-01-21,2015-01-21,294.799988,297.5,288.325012,294.350006,6638030.0,272.792816,-0.002883674524274405
2015-01-22,2015-01-22,295.0,298.850006,292.350006,297.274994,7296996.0,280.264343,0.027020648635144084
2015-01-23,2015-01-23,299.600006,302.0,295.125,300.899994,7229190.0,283.681885,0.012120247168029508
2015-01-27,2015-01-27,301.200012,302.875,297.5,299.274994,5911708.0,282.149872,-0.0054150963592309856
2015-01-28,2015-01-28,298.0,306.0,297.875,303.625,6288740.0,286.250977,0.014430577207416029
2015-01-29,2015-01-29,304.0,307.25,299.899994,301.350006,5058122.0,284.10614,-0.007521067228045021
2015-01-30,2015-01-30,303.450012,305.024994,298.575012,303.274994,3522448.0,285.92099,0.006367613177102882
2015-02-02,2015-02-02,306.0,313.850006,304.5,312.549988,5980748.0,294.665283,0.030124564345032745
2015-02-03,2015-02-03,312.0,314.024994,308.875,310.774994,3174578.0,292.991852,-0.005695278500478018
2015-02-04,2015-02-04,311.600006,314.950012,308.125,309.600006,3346224.0,291.884064,-0.003788117425967741
2015-02-05,2015-02-05,310.475006,321.549988,310.450012,319.125,4598854.0,300.864044,0.03030179931642873
2015-02-06,2015-02-06,319.0,327.350006,318.0,321.625,4152868.0,303.220978,0.007803358382011183
2015-02-09,2015-02-09,319.950012,325.0,317.799988,323.899994,2547966.0,305.365814,0.007048608048423333
2015-02-10,2015-02-10,320.5,326.0,318.674988,321.299988,4177718.0,302.914581,-0.00805959320363403
2015-02-11,2015-02-11,323.0,324.5,316.575012,319.200012,5312440.0,300.934784,-0.006557278052019555
2015-02-12,2015-02-12,321.75,326.5,320.625,323.399994,3614910.0,304.89444,0.013072041518980448
2015-02-13,2015-02-13,324.0,331.950012,323.399994,330.350006,3464688.0,311.4467160000001,0.021262649075059592
2015-02-16,2015-02-16,330.450012,333.625,330.0,330.75,1919050.0,311.823853,0.0012101872438261552
2015-02-18,2015-02-18,331.0,335.5,327.75,334.5,2267090.0,315.359253,0.011274020020361595
2015-02-19,2015-02-19,334.5,334.5,327.5,329.75,2768266.0,310.881073,-0.014302037564432268
2015-02-20,2015-02-20,329.75,330.5,323.75,325.0,1818666.0,306.402832,-0.014509756472145696
2015-02-23,2015-02-23,325.0,329.0,321.774994,324.875,2133700.0,306.285034,-0.0003845285927424058
2015-02-24,2015-02-24,326.25,329.899994,324.799988,326.5,3162602.0,307.817017,0.0049893537256817675
2015-02-25,2015-02-25,326.774994,332.799988,326.049988,331.899994,3685902.0,312.90802,0.016403775761932415
2015-02-26,2015-02-26,331.899994,334.450012,325.700012,328.950012,3929404.0,310.126831,-0.008927935472962112
2015-02-27,2015-02-27,328.5,329.299988,324.350006,327.149994,4599234.0,308.4298100000001,-0.005487048866012145
2015-03-02,2015-03-02,330.049988,337.200012,327.0,332.25,3697366.0,313.237976,0.01546891116322868
2015-03-03,2015-03-03,332.5,338.5,331.5,336.225006,3603678.0,316.985535,0.011892933558640628
2015-03-04,2015-03-04,336.125,336.875,328.149994,329.75,3260020.0,310.881073,-0.01944570480562113
2015-03-05,2015-03-05,329.950012,334.950012,327.625,333.899994,2704980.0,314.7935490000001,0.012506586841453782
2015-03-09,2015-03-09,333.5,333.5,328.024994,330.049988,2847658.0,311.163879,-0.011597308440991938
2015-03-10,2015-03-10,325.5,330.899994,322.5,327.149994,3498150.0,308.4298100000001,-0.00882541831671002
2015-03-11,2015-03-11,328.774994,338.799988,325.25,327.375,4571532.0,308.641968,0.0006876282984356052
2015-03-12,2015-03-12,327.899994,328.475006,323.25,327.649994,2353384.0,308.901245,0.0008397048490751402
2015-03-13,2015-03-13,329.200012,329.200012,315.975006,319.625,3752864.0,301.335419,-0.02479763718668337
2015-03-16,2015-03-16,320.600006,325.475006,318.299988,323.125,3307714.0,304.635132,0.010890778798229306
2015-03-17,2015-03-17,325.0,325.700012,319.625,321.700012,2956066.0,303.291718,-0.004419663934203122
2015-03-18,2015-03-18,323.5,324.0,314.375,315.700012,3347110.0,297.635071,-0.018826965906535875
2015-03-19,2015-03-19,318.850006,321.350006,316.25,317.524994,2943152.0,299.355591,0.005763992212954427
2015-03-20,2015-03-20,319.350006,328.350006,318.325012,326.325012,4514146.0,307.652069,0.02733736400786224
2015-03-23,2015-03-23,326.350006,330.25,320.600006,322.549988,2299978.0,304.093079,-0.011635662875135287
2015-03-24,2015-03-24,322.5,329.25,321.549988,326.125,2629126.0,307.4634700000001,0.01102244797825058
2015-03-25,2015-03-25,325.5,331.975006,323.274994,330.549988,2197304.0,311.635284,0.013477259060850956
2015-03-26,2015-03-26,328.950012,328.950012,312.600006,315.950012,4585232.0,297.870728,-0.045173948772734285
2015-03-27,2015-03-27,319.850006,320.799988,304.274994,306.075012,5119858.0,288.560791,-0.03175381594063165
2015-03-30,2015-03-30,310.0,312.475006,308.100006,311.700012,2555426.0,293.863953,0.01821113755206305
2015-03-31,2015-03-31,311.524994,317.299988,309.100006,314.424988,3379066.0,296.4329830000001,0.008704250567121541
2015-04-01,2015-04-01,311.700012,318.225006,310.100006,316.600006,2383084.0,298.483551,0.006893659878270952
2015-04-06,2015-04-06,314.475006,314.475006,308.700012,310.575012,2952060.0,292.8033450000001,-0.01921361958442436
2015-04-07,2015-04-07,311.700012,313.950012,304.575012,307.524994,3709082.0,289.927826,-0.009869190058514832
2015-04-08,2015-04-08,307.0,311.5,306.549988,308.149994,3577886.0,290.51709,0.0020303880219891823
2015-04-09,2015-04-09,310.75,312.149994,306.024994,308.575012,2643720.0,290.917786,0.0013783007520657975
2015-04-10,2015-04-10,310.125,310.950012,307.274994,308.850006,2151948.0,291.176971,0.0008905251731325947
2015-04-13,2015-04-13,309.450012,312.875,307.424988,312.100006,1732300.0,294.241028,0.010468024505607687
2015-04-15,2015-04-15,311.5,311.5,300.375,303.325012,2743470.0,285.96814,-0.028518848583340525
2015-04-16,2015-04-16,303.5,304.100006,295.024994,300.975006,4903824.0,283.752594,-0.0077776954091222095
2015-04-17,2015-04-17,298.024994,298.350006,292.5,293.424988,3128484.0,276.634613,-0.025405161819915808
2015-04-20,2015-04-20,293.424988,295.524994,285.25,287.700012,2970806.0,271.237274,-0.019703561159089663
2015-04-21,2015-04-21,284.0,294.200012,275.274994,289.075012,7893362.0,272.533569,0.004767807881942865
2015-04-22,2015-04-22,281.0,281.625,271.0,272.274994,12540362.0,256.694885,-0.05987363381205224
2015-04-23,2015-04-23,274.475006,274.475006,266.274994,267.125,6087628.0,251.8396,-0.019095784777192648
2015-04-24,2015-04-24,267.774994,269.325012,256.25,261.600006,7131598.0,246.630753,-0.020900085933697632
2015-04-27,2015-04-27,264.299988,267.875,259.075012,266.899994,3681086.0,251.627487,0.020057476682659114
2015-04-28,2015-04-28,266.5,268.774994,262.5,266.125,6142336.0,250.896805,-0.0029080485324390892
2015-04-29,2015-04-29,266.5,273.350006,265.100006,270.825012,5634406.0,255.32786600000003,0.01750674917633166
2015-04-30,2015-04-30,268.524994,271.024994,266.875,269.299988,6356334.0,253.890121,-0.005646889376234475
2015-05-04,2015-05-04,269.549988,272.299988,267.274994,270.575012,1974172.0,255.092194,0.004723445980427066
2015-05-05,2015-05-05,272.524994,274.174988,270.625,272.450012,3234998.0,256.859894,0.006905751793873094
2015-05-06,2015-05-06,271.875,271.875,264.725006,266.174988,5559304.0,250.943954,-0.023301153346638515
2015-05-07,2015-05-07,265.5,271.350006,262.549988,269.075012,4549144.0,253.678024,0.01083621749683239
2015-05-08,2015-05-08,270.549988,272.25,268.049988,270.25,3113910.0,254.785751,0.004357158983451903
2015-05-11,2015-05-11,271.475006,272.149994,268.549988,270.75,4202184.0,255.257126,0.0018483745404953567
2015-05-12,2015-05-12,271.25,272.200012,265.325012,266.924988,2864220.0,251.651031,-0.01422804420875945
2015-05-13,2015-05-13,267.5,271.700012,264.825012,271.125,3008626.0,255.610703,0.015612265474556075
2015-05-14,2015-05-14,271.399994,271.399994,266.524994,268.25,2051216.0,252.900208,-0.010660619513545022
2015-05-15,2015-05-15,268.0,270.799988,267.5,269.225006,2021728.0,253.819412,0.003628061641967051
2015-05-18,2015-05-18,269.5,272.5,267.700012,272.125,2129750.0,256.553497,0.010714170389230835
2015-05-19,2015-05-19,272.5,277.375,271.799988,276.299988,4633586.0,260.489532,0.015225467958726925
2015-05-20,2015-05-20,277.375,282.450012,276.325012,282.0,2942918.0,265.863434,0.02042009480369078
2015-05-21,2015-05-21,283.0,283.049988,279.25,282.125,2919684.0,265.981262,0.00044309176274204276
2015-05-22,2015-05-22,280.274994,281.450012,277.299988,280.25,3967546.0,264.213531,-0.006668256925982163
2015-05-25,2015-05-25,280.5,282.75,278.75,281.549988,3104866.0,265.439148,0.00462801090663767
2015-05-26,2015-05-26,280.274994,281.899994,278.049988,279.125,2409498.0,263.15292400000004,-0.008650293400663145
2015-05-27,2015-05-27,278.125,278.850006,273.024994,276.174988,3354754.0,260.371735,-0.010624963375224006
2015-05-28,2015-05-28,276.75,278.850006,270.625,277.274994,4635654.0,261.408783,0.003975040576460032
2015-05-29,2015-05-29,277.299988,282.5,277.299988,280.850006,6620618.0,264.779236,0.01281100661840462
