Date,Date.1,CESC.NS.Open,CESC.NS.High,CESC.NS.Low,CESC.NS.Close,CESC.NS.Volume,CESC.NS.Adjusted,log_returns
2014-04-23,2014-04-23,514.150024,514.150024,496.600006,503.950012,324180.0,468.280243,-0.008299596239813134
2014-04-24,2014-04-24,503.950012,503.950012,503.950012,503.950012,0.0,468.280243,0.0
2014-04-25,2014-04-25,501.350006,502.0,484.350006,488.799988,612486.0,454.202545,-0.030523693617404923
2014-04-28,2014-04-28,483.89999400000005,485.0,477.14999400000005,480.75,377980.0,446.722382,-0.01660590059535849
2014-04-29,2014-04-29,485.0,485.0,461.549988,463.299988,342626.0,430.507416,-0.036972782118629866
2014-04-30,2014-04-30,467.5,471.799988,444.14999400000005,454.89999400000005,703845.0,422.701996,-0.018297120613575583
2014-05-02,2014-05-02,457.0,465.0,448.049988,452.950012,365787.0,420.89001500000006,-0.004295877066119225
2014-05-05,2014-05-05,453.0,455.049988,440.549988,451.299988,460290.0,419.356781,-0.003649488957366387
2014-05-06,2014-05-06,451.049988,465.700012,449.75,452.350006,776507.0,420.3325200000001,0.002324048759507313
2014-05-07,2014-05-07,454.75,474.75,454.600006,470.799988,1086288.0,437.476563,0.039977021754322266
2014-05-08,2014-05-08,474.600006,477.850006,469.0,472.25,377399.0,438.823975,0.0030752304796086705
2014-05-09,2014-05-09,468.600006,515.0,468.600006,508.100006,696738.0,472.136475,0.07316972118460541
2014-05-12,2014-05-12,511.0,515.0,499.14999400000005,510.450012,456829.0,474.320129,0.004614385626136475
2014-05-13,2014-05-13,511.100006,526.25,510.450012,523.549988,165385.0,486.49292,0.025339877223713003
2014-05-14,2014-05-14,523.5,528.400024,514.200012,519.25,116054.0,482.497314,-0.008246994666912144
2014-05-15,2014-05-15,519.900024,526.849976,511.5,520.299988,205743.0,483.47296100000005,0.002020035930741848
2014-05-16,2014-05-16,521.049988,549.700012,521.049988,531.950012,321096.0,494.29837,0.02214393286001215
2014-05-19,2014-05-19,534.0,568.950012,529.5,564.549988,584115.0,524.590881,0.05947936179894686
2014-05-20,2014-05-20,567.0,576.200012,558.5,573.450012,608982.0,532.860901,0.015641731858822006
2014-05-21,2014-05-21,575.0,607.349976,574.5,595.549988,795804.0,553.396729,0.037814740229020316
2014-05-22,2014-05-22,599.799988,624.0,573.599976,618.25,748912.0,574.489929,0.037407410507337424
2014-05-23,2014-05-23,621.950012,656.099976,617.799988,649.75,740209.0,603.760437,0.0496949246648386
2014-05-26,2014-05-26,655.799988,657.799988,623.049988,632.5,344112.0,587.7313839999998,-0.026907478185815847
2014-05-27,2014-05-27,625.0,629.299988,608.400024,610.950012,202027.0,567.706787,-0.034664948224794934
2014-05-28,2014-05-28,610.049988,610.5,597.0,602.950012,735196.0,560.27301,-0.013180882575159814
2014-05-29,2014-05-29,607.900024,607.900024,584.799988,588.450012,202683.0,546.799255,-0.02434244041181799
2014-05-30,2014-05-30,584.400024,594.950012,571.299988,577.450012,618107.0,536.5778809999998,-0.01887002588289644
2014-06-02,2014-06-02,583.0,609.150024,579.650024,604.75,744454.0,561.945557,0.04619325504225191
2014-06-03,2014-06-03,606.400024,616.900024,597.549988,606.849976,324984.0,563.896973,0.003466591290029797
2014-06-04,2014-06-04,608.450012,614.25,601.950012,607.25,452403.0,564.2686160000002,0.0006588447956001887
2014-06-05,2014-06-05,603.150024,626.0,603.150024,621.450012,607975.0,577.463562,0.023114936680125986
2014-06-06,2014-06-06,624.950012,631.400024,615.5,621.75,308614.0,577.742249,0.00048248892578772734
2014-06-09,2014-06-09,626.900024,633.0,622.0,629.299988,319897.0,584.757874,0.01207003773001336
2014-06-10,2014-06-10,631.0,633.099976,607.599976,622.299988,191198.0,578.253357,-0.011185764415042598
2014-06-11,2014-06-11,623.0,630.799988,607.0,612.950012,144239.0,569.565125,-0.015138975495828431
2014-06-12,2014-06-12,615.0,628.25,611.5,618.799988,349776.0,575.001038,0.00949871496677268
2014-06-13,2014-06-13,626.0,626.0,587.25,590.400024,207388.0,548.6113280000002,-0.04698161879826035
2014-06-16,2014-06-16,590.0,609.799988,572.400024,603.349976,329686.0,560.6446530000002,0.021697060502172686
2014-06-17,2014-06-17,605.700012,630.900024,605.150024,623.349976,398253.0,579.229004,0.03261062806757309
2014-06-18,2014-06-18,616.900024,630.450012,609.75,621.5,694313.0,585.018066,0.009944813021699694
2014-06-19,2014-06-19,618.150024,627.349976,615.099976,624.0,388418.0,587.371277,0.004014390226728892
2014-06-20,2014-06-20,625.0,626.849976,593.450012,596.299988,231856.0,561.297302,-0.04540640379515981
2014-06-23,2014-06-23,596.25,614.900024,586.0,607.700012,253779.0,572.0280759999998,0.018937358853438724
2014-06-24,2014-06-24,608.200012,638.0,608.200012,634.849976,425163.0,597.584351,0.0437073729721158
2014-06-25,2014-06-25,642.599976,642.599976,621.299988,624.900024,454607.0,588.218567,-0.015796855647767668
2014-06-26,2014-06-26,622.700012,640.0,615.0,618.700012,411815.0,582.382385,-0.009971340526297112
2014-06-27,2014-06-27,624.0,654.5,616.0,650.5,726275.0,612.315735,0.050120805451522976
2014-06-30,2014-06-30,657.950012,712.0,656.0,706.799988,1244319.0,665.310974,0.08300650508529372
2014-07-01,2014-07-01,710.700012,711.900024,677.5,685.849976,660692.0,645.5906980000002,-0.030088852876589026
2014-07-02,2014-07-02,693.299988,737.549988,687.0,720.599976,915739.0,678.3009030000002,0.049425290670913384
2014-07-03,2014-07-03,724.950012,724.950012,703.349976,713.549988,273689.0,671.664734,-0.009831690931318526
2014-07-04,2014-07-04,719.0,762.950012,711.549988,755.25,1093648.0,710.916931,0.0567962806518656
2014-07-07,2014-07-07,758.75,787.200012,742.299988,779.849976,791722.0,734.072937,0.03205280394648735
2014-07-08,2014-07-08,787.299988,787.299988,705.400024,715.650024,691274.0,673.641479,-0.08591035376738176
2014-07-09,2014-07-09,714.900024,728.799988,688.0,696.150024,536584.0,655.286072,-0.027626147687880298
2014-07-10,2014-07-10,698.049988,720.0,660.599976,690.200012,636652.0,649.685425,-0.008583607228231926
2014-07-11,2014-07-11,697.849976,698.349976,628.450012,635.599976,694711.0,598.290344,-0.08241212299896006
2014-07-14,2014-07-14,635.700012,658.349976,603.799988,646.150024,756162.0,608.221069,0.016462255003456328
2014-07-15,2014-07-15,652.0,660.0,615.700012,630.799988,843536.0,593.772156,-0.02404274618746349
2014-07-16,2014-07-16,635.75,649.5,617.900024,627.400024,761794.0,590.571716,-0.0054045921390946106
2014-07-17,2014-07-17,622.200012,656.400024,622.200012,650.599976,1075438.0,612.409912,0.03631077127024263
2014-07-18,2014-07-18,651.0,669.0,641.25,655.0,888971.0,616.551575,0.006740127698402709
2014-07-21,2014-07-21,659.950012,671.0,659.950012,667.099976,513524.0,627.9413450000002,0.018304785574026816
2014-07-22,2014-07-22,668.950012,677.349976,645.0,656.599976,665292.0,618.0576169999998,-0.015865077921147552
2014-07-23,2014-07-23,661.0,664.0,642.049988,652.5,301928.0,614.198364,-0.006263740127809392
2014-07-24,2014-07-24,653.299988,661.5,642.349976,654.25,468728.0,615.845642,0.002678406588290549
2014-07-25,2014-07-25,654.25,656.700012,635.099976,640.5,192918.0,602.902771,-0.021240409360424373
2014-07-28,2014-07-28,642.0,646.900024,601.0,605.650024,594140.0,570.09845,-0.05594687639097717
2014-07-30,2014-07-30,609.5,651.799988,606.299988,642.700012,1163172.0,604.9736330000002,0.059375810050364734
2014-07-31,2014-07-31,644.25,653.450012,630.049988,645.650024,658268.0,607.750488,0.004579540894709133
2014-08-01,2014-08-01,643.400024,667.0,636.0,646.599976,684512.0,608.6446530000002,0.001470188643343917
2014-08-04,2014-08-04,655.0,690.0,651.650024,681.299988,948114.0,641.307739,0.052274828956040416
2014-08-05,2014-08-05,687.950012,690.0,668.75,688.75,529683.0,648.320496,0.010875732917226877
2014-08-06,2014-08-06,688.700012,715.0,681.5,688.349976,761960.0,647.94397,-0.0005809401097778277
2014-08-07,2014-08-07,690.0,703.25,677.0,681.150024,422168.0,641.166626,-0.010514856466295795
2014-08-08,2014-08-08,678.0,678.0,658.5,667.200012,420958.0,628.035461,-0.020692738663659505
2014-08-11,2014-08-11,672.0,686.799988,672.0,676.099976,213851.0,636.413086,0.013251227356977148
2014-08-12,2014-08-12,679.099976,696.0,677.0,686.0,252456.0,645.7318730000002,0.01453650155543773
2014-08-13,2014-08-13,687.25,706.0,684.049988,699.25,769814.0,658.204163,0.019130800967571915
2014-08-14,2014-08-14,704.799988,710.0,684.799988,696.950012,414066.0,656.039124,-0.003294733904936287
2014-08-18,2014-08-18,697.5,711.0,695.0,706.799988,402914.0,665.310974,0.014034134016590372
2014-08-19,2014-08-19,713.650024,713.650024,689.0,698.549988,461376.0,657.545166,-0.011741106197424855
2014-08-20,2014-08-20,705.599976,707.900024,687.099976,699.150024,555043.0,658.1099849999998,0.0008586125844152193
2014-08-21,2014-08-21,702.0,711.849976,695.25,707.599976,418850.0,666.063965,0.012013641658883856
2014-08-22,2014-08-22,710.0,725.700012,703.650024,723.549988,485709.0,681.077759,0.022290773712616563
2014-08-25,2014-08-25,726.0,755.900024,719.5,727.599976,746678.0,684.8900150000002,0.005581780142301263
2014-08-26,2014-08-26,721.0,725.0,683.299988,695.5,773183.0,654.674255,-0.0451204720073104
2014-08-27,2014-08-27,699.700012,708.0,688.700012,693.650024,318665.0,652.932922,-0.002663390137337629
2014-08-28,2014-08-28,696.0,702.400024,681.0,695.5,285237.0,654.674255,0.002663390137337629
2014-09-01,2014-09-01,690.0,721.25,689.900024,709.049988,488085.0,667.428894,0.019295067437772317
2014-09-02,2014-09-02,713.650024,713.650024,695.599976,700.400024,248768.0,659.286621,-0.012274485578791959
2014-09-03,2014-09-03,705.799988,717.400024,703.650024,708.5,260582.0,666.9111330000002,0.011498429977508271
2014-09-04,2014-09-04,716.299988,748.0,716.0,741.700012,1071388.0,698.162292,0.04579478260861514
2014-09-05,2014-09-05,747.0,768.0,747.0,757.349976,496955.0,712.8936160000002,0.02088061734608182
2014-09-08,2014-09-08,764.0,765.049988,741.0,760.849976,455473.0,716.188171,0.0046107379808768565
2014-09-09,2014-09-09,763.0,776.900024,754.0,773.650024,295092.0,728.2368769999998,0.016683434674721553
2014-09-10,2014-09-10,773.099976,778.0,757.0,762.150024,239040.0,717.4119870000002,-0.014976101858866997
2014-09-11,2014-09-11,765.0,773.75,757.400024,766.400024,194950.0,721.412476,0.00556078856258857
2014-09-12,2014-09-12,772.0,775.0,749.0,755.0,185403.0,710.681641,-0.014986495249005747
2014-09-15,2014-09-15,750.0,819.950012,741.75,813.849976,1076761.0,766.077087,0.0750582332262324
2014-09-16,2014-09-16,817.0,827.450012,750.0,764.349976,899817.0,719.482727,-0.06275028135740612
2014-09-17,2014-09-17,774.900024,798.849976,748.049988,787.75,675914.0,741.509216,0.030155071271186
2014-09-18,2014-09-18,785.0,808.25,775.0,797.200012,489508.0,750.404541,0.011924858751770628
2014-09-19,2014-09-19,799.0,808.799988,778.5,782.75,515846.0,736.8027950000002,-0.018292170747981732
2014-09-22,2014-09-22,779.950012,784.5,760.150024,764.75,704628.0,719.8593139999998,-0.02326448266960135
2014-09-23,2014-09-23,768.0,803.0,758.349976,764.650024,918739.0,719.765198,-0.00013075076083968185
2014-09-24,2014-09-24,770.349976,783.0,756.150024,776.549988,555557.0,730.9666139999998,0.015442742089653903
2014-09-25,2014-09-25,769.5,769.5,732.799988,739.849976,585645.0,696.4208980000002,-0.04841357096464627
2014-09-26,2014-09-26,729.049988,756.799988,708.349976,752.200012,525537.0,708.045959,0.0165547893691933
2014-09-29,2014-09-29,750.0,774.900024,747.799988,762.900024,454500.0,718.11792,0.014124784117870881
2014-09-30,2014-09-30,755.0,767.799988,741.0,750.049988,453248.0,706.022217,-0.016987083709951282
2014-10-01,2014-10-01,760.0,761.900024,745.5,749.650024,220772.0,705.645691,-0.0005334484219625679
2014-10-07,2014-10-07,748.0,755.0,740.0,743.099976,247830.0,699.480103,-0.008775908316980718
2014-10-08,2014-10-08,735.349976,753.349976,730.299988,736.450012,423547.0,693.22052,-0.008989189847858016
2014-10-09,2014-10-09,748.950012,754.049988,736.0,748.849976,440105.0,704.8926389999998,0.01669734685949731
2014-10-10,2014-10-10,744.950012,755.5,731.099976,735.450012,251091.0,692.2792360000002,-0.01805611165284127
2014-10-13,2014-10-13,728.099976,728.099976,707.450012,717.599976,353241.0,675.47699,-0.02457030129296633
2014-10-14,2014-10-14,715.049988,729.299988,705.599976,710.200012,564740.0,668.511414,-0.010365622720913237
2014-10-15,2014-10-15,710.200012,710.200012,710.200012,710.200012,0.0,668.511414,0.0
2014-10-16,2014-10-16,705.0,718.0,682.5,688.900024,454523.0,648.46167,-0.030450574061291036
2014-10-17,2014-10-17,697.950012,697.950012,667.349976,671.200012,374735.0,631.800659,-0.026028964962280018
2014-10-20,2014-10-20,680.099976,683.450012,652.099976,655.799988,713951.0,617.304626,-0.02321130812211081
2014-10-21,2014-10-21,650.099976,677.950012,650.099976,661.700012,775584.0,622.8583980000002,0.008956579126422781
2014-10-22,2014-10-22,668.700012,684.0,668.0,674.450012,479583.0,634.859924,0.019085180009334124
2014-10-27,2014-10-27,692.950012,692.950012,663.349976,671.700012,360651.0,632.271301,-0.004085806663260527
2014-10-28,2014-10-28,670.0,674.75,655.5,664.200012,629271.0,625.211487,-0.011228604070352866
2014-10-29,2014-10-29,667.5,678.5,655.549988,659.450012,458234.0,620.740417,-0.007176985206842623
2014-10-30,2014-10-30,665.200012,665.900024,645.0,658.900024,331528.0,620.2226559999998,-0.00083445034152696
2014-10-31,2014-10-31,661.0,679.950012,661.0,678.049988,335291.0,638.248596,0.028649320203489207
2014-11-03,2014-11-03,681.0,693.400024,676.0,685.450012,354305.0,645.214233,0.010854549479958564
2014-11-05,2014-11-05,689.900024,708.900024,686.0,690.650024,491449.0,650.109009,0.007557649148274059
2014-11-07,2014-11-07,696.049988,696.5,682.349976,690.650024,176627.0,650.109009,0.0
2014-11-10,2014-11-10,696.650024,699.400024,661.150024,663.0,785389.0,624.0819700000002,-0.040858333060764813
2014-11-11,2014-11-11,664.0,690.0,661.200012,686.349976,895905.0,646.0613400000002,0.03461273091351025
2014-11-12,2014-11-12,688.75,709.599976,686.0,707.299988,686982.0,665.781616,0.03006726002907545
2014-11-13,2014-11-13,712.299988,719.700012,704.0,713.400024,563812.0,671.52356,0.008587388112749395
2014-11-14,2014-11-14,715.049988,763.950012,707.400024,757.349976,1394188.0,712.8936160000002,0.05978310213384575
2014-11-17,2014-11-17,760.900024,764.799988,739.099976,747.200012,358931.0,703.339478,-0.01349252885411012
2014-11-18,2014-11-18,752.950012,754.0,732.25,734.599976,350393.0,691.479065,-0.017006798375210685
2014-11-19,2014-11-19,738.450012,740.75,711.099976,720.549988,458204.0,678.253784,-0.01931134529427414
2014-11-20,2014-11-20,725.0,728.0,705.0,713.950012,392221.0,672.04126,-0.00920179313940217
2014-11-21,2014-11-21,713.849976,722.549988,685.0,688.900024,465059.0,648.46167,-0.035716841066523834
2014-11-24,2014-11-24,695.0,704.900024,685.0,698.400024,382134.0,657.404053,0.013695930026022651
2014-11-25,2014-11-25,704.0,704.0,666.299988,676.450012,493129.0,636.742554,-0.0319334063735095
2014-11-26,2014-11-26,672.25,689.900024,667.700012,685.099976,308865.0,644.884766,0.012706223436470765
2014-11-27,2014-11-27,685.0,701.900024,684.849976,693.450012,765785.0,652.744629,0.012114335810050392
2014-11-28,2014-11-28,688.200012,716.700012,688.200012,709.900024,388446.0,668.229004,0.023444955866100514
2014-12-01,2014-12-01,710.0,725.0,710.0,718.200012,393680.0,676.041809,0.011623986617159687
2014-12-02,2014-12-02,714.0,719.75,702.099976,710.549988,374458.0,668.84082,-0.010708827166667769
2014-12-03,2014-12-03,711.0,729.700012,711.0,715.650024,427732.0,673.641479,0.007151944523204001
2014-12-04,2014-12-04,718.0,723.400024,700.0,705.150024,433484.0,663.7578129999998,-0.014780695635162822
2014-12-05,2014-12-05,710.0,719.0,699.150024,700.25,199239.0,659.145386,-0.006973217229652384
2014-12-08,2014-12-08,702.0,707.150024,662.200012,665.75,439093.0,626.6705929999998,-0.05052309369354546
2014-12-09,2014-12-09,670.0,670.0,634.799988,637.650024,663228.0,600.220093,-0.0431246229415958
2014-12-10,2014-12-10,637.0,660.0,634.0,655.599976,361312.0,617.116333,0.02776114270384333
2014-12-11,2014-12-11,654.0,671.0,638.5,657.150024,538107.0,618.575439,0.002361602967992482
2014-12-12,2014-12-12,651.049988,667.650024,650.099976,656.150024,319257.0,617.634155,-0.0015228553256312338
2014-12-15,2014-12-15,649.599976,665.650024,627.299988,631.349976,362800.0,594.289856,-0.03852912655991858
2014-12-16,2014-12-16,625.0,650.0,616.099976,629.200012,565004.0,592.266113,-0.003411124321463177
2014-12-17,2014-12-17,622.900024,639.0,603.200012,608.5,507060.0,572.78125,-0.03345216791289474
2014-12-18,2014-12-18,611.099976,634.75,611.099976,629.299988,457324.0,592.3601679999998,0.03361096060845803
2014-12-19,2014-12-19,627.299988,642.75,626.5,635.5,537703.0,598.196228,0.009803998811970692
2014-12-22,2014-12-22,633.150024,647.400024,631.049988,640.349976,335110.0,602.7615969999998,0.007602916432956519
2014-12-23,2014-12-23,652.0,654.650024,637.0,643.150024,346698.0,605.397217,0.004363042590857624
2014-12-24,2014-12-24,645.0,653.0,639.700012,648.349976,560114.0,610.2919919999998,0.008052718432300487
2014-12-26,2014-12-26,645.0,658.0,645.0,650.75,267556.0,612.551086,0.0036948266064396047
2014-12-29,2014-12-29,647.150024,667.849976,647.150024,665.5,282859.0,626.435242,0.022413059613856312
2014-12-30,2014-12-30,669.700012,669.700012,652.0,664.599976,211440.0,625.588074,-0.0013532785187990724
2014-12-31,2014-12-31,664.0,676.0,657.349976,670.450012,282635.0,631.094666,0.008763750894949851
2015-01-01,2015-01-01,670.849976,670.849976,660.099976,663.200012,125422.0,624.270264,-0.010872486658462854
2015-01-02,2015-01-02,667.799988,686.5,666.150024,675.0,369646.0,635.377625,0.017636117190336975
2015-01-05,2015-01-05,681.0,688.700012,674.599976,679.450012,211978.0,639.5663450000002,0.006570853574129565
2015-01-06,2015-01-06,674.799988,680.099976,658.75,671.0,539455.0,631.6124269999998,-0.01251440313570118
2015-01-07,2015-01-07,668.299988,676.900024,652.900024,662.75,199324.0,623.84668,-0.01237132456464174
2015-01-08,2015-01-08,677.5,694.700012,668.849976,692.099976,356399.0,651.473816,0.043332572376466594
2015-01-09,2015-01-09,693.099976,704.150024,682.599976,688.099976,379087.0,647.708618,-0.0057962737841963366
2015-01-12,2015-01-12,688.799988,727.0,675.0,723.150024,511352.0,680.701233,0.04968256017987027
2015-01-13,2015-01-13,728.0,732.5,706.200012,711.5,334846.0,669.735046,-0.016241311381691936
2015-01-14,2015-01-14,715.849976,751.0,712.0,730.450012,1017090.0,687.572754,0.02628546750054106
2015-01-15,2015-01-15,736.099976,743.0,722.150024,730.349976,576056.0,687.478577,-0.00013697961381442525
2015-01-16,2015-01-16,727.0,739.5,725.299988,728.049988,238000.0,685.3135990000002,-0.0031541260690550747
2015-01-19,2015-01-19,733.549988,740.5,724.0,726.200012,151328.0,683.5721440000002,-0.0025443408237277865
2015-01-20,2015-01-20,725.0,734.549988,723.0,724.849976,169748.0,682.301331,-0.001860806860889852
2015-01-21,2015-01-21,732.0,732.0,708.349976,721.700012,216451.0,679.336304,-0.0043550965546534925
2015-01-22,2015-01-22,729.900024,729.900024,710.599976,717.650024,177735.0,675.524048,-0.0056275409569668255
2015-01-23,2015-01-23,727.849976,739.950012,711.049988,714.099976,606252.0,672.182434,-0.004958974216639156
2015-01-27,2015-01-27,719.900024,723.650024,704.0,709.200012,442065.0,667.570068,-0.006885427294141877
2015-01-28,2015-01-28,713.700012,720.0,703.099976,712.299988,273878.0,670.488098,0.004361596080169504
2015-01-29,2015-01-29,710.0,732.900024,710.0,727.599976,483252.0,684.8900150000002,0.021252311694921918
2015-01-30,2015-01-30,737.900024,737.950012,714.5,731.299988,280374.0,688.372803,0.00507229267622744
2015-02-02,2015-02-02,729.0,751.700012,726.0,733.549988,469280.0,690.490723,0.0030719815640116717
2015-02-03,2015-02-03,737.0,737.0,710.0,712.299988,241699.0,670.488098,-0.02939658593516104
2015-02-04,2015-02-04,714.75,722.299988,695.25,702.75,155697.0,661.498657,-0.01349799831340981
2015-02-05,2015-02-05,704.0,704.0,663.200012,672.25,254028.0,632.7890629999998,-0.044370820516447466
2015-02-06,2015-02-06,670.0,689.450012,658.200012,683.450012,351504.0,643.331604,0.016523172342121306
2015-02-09,2015-02-09,674.0,678.900024,651.049988,660.150024,435573.0,621.399292,-0.034686447548738286
2015-02-10,2015-02-10,647.049988,680.0,647.049988,675.650024,295436.0,635.9895019999999,0.02320819931901497
2015-02-11,2015-02-11,678.0,720.0,676.950012,716.799988,286041.0,674.723938,0.059121569561772176
2015-02-12,2015-02-12,719.099976,725.0,683.0,687.099976,529760.0,646.767334,-0.04231700406856476
2015-02-13,2015-02-13,694.599976,709.349976,679.049988,696.25,326580.0,655.380188,0.013228884532154872
2015-02-16,2015-02-16,697.0,705.599976,605.099976,610.849976,3179558.0,574.993164,-0.13085735490891892
2015-02-18,2015-02-18,612.049988,626.0,587.099976,607.400024,2511001.0,571.745728,-0.005663790953164494
2015-02-19,2015-02-19,615.400024,626.5,605.799988,620.049988,971482.0,583.653137,0.020612501802903967
2015-02-20,2015-02-20,624.799988,626.0,610.0,613.299988,688454.0,577.299438,-0.010945774311667657
2015-02-23,2015-02-23,616.400024,617.549988,596.5,601.150024,547974.0,565.86261,-0.020009778347579218
2015-02-24,2015-02-24,603.0,604.049988,584.200012,586.700012,550735.0,552.260803,-0.024330906319955936
2015-02-25,2015-02-25,586.950012,592.900024,570.25,572.599976,626454.0,538.988464,-0.02432623581900817
2015-02-26,2015-02-26,576.0,593.450012,566.0,588.849976,815611.0,554.284546,0.02798400774527021
2015-02-27,2015-02-27,593.700012,609.75,588.900024,600.599976,679926.0,565.3448490000002,0.01975772134184961
2015-03-02,2015-03-02,596.0,599.599976,581.0,585.299988,437069.0,550.942932,-0.025804665068519302
2015-03-03,2015-03-03,590.099976,611.299988,584.700012,606.549988,712430.0,570.945679,0.035662839929588415
2015-03-04,2015-03-04,611.900024,613.200012,588.0,591.700012,666168.0,556.967285,-0.024787568119230663
2015-03-05,2015-03-05,591.700012,601.700012,585.0,597.900024,602080.0,562.803406,0.0104238731938473
2015-03-09,2015-03-09,596.0,596.200012,580.0,586.0,395772.0,551.601929,-0.020103734092981718
2015-03-10,2015-03-10,585.950012,602.5,577.0,594.150024,328654.0,559.273499,0.013811975250241026
2015-03-11,2015-03-11,611.0,624.650024,590.0,592.75,1352127.0,557.955688,-0.0023590712210044273
2015-03-12,2015-03-12,597.599976,606.0,591.950012,599.25,361815.0,564.074158,0.01090618162854362
2015-03-13,2015-03-13,602.200012,610.0,585.099976,589.049988,581648.0,554.472839,-0.01716790594688611
2015-03-16,2015-03-16,593.900024,597.900024,585.0,588.700012,407612.0,554.143433,-0.0005942651538024535
2015-03-17,2015-03-17,593.0,604.700012,592.200012,599.950012,445112.0,564.733032,0.018929552174554054
2015-03-18,2015-03-18,602.5,606.099976,595.5,599.5,354877.0,564.3094480000002,-0.0007503420418215613
2015-03-19,2015-03-19,602.0,605.200012,592.0,594.900024,440477.0,559.9794919999998,-0.007702606072161443
2015-03-20,2015-03-20,596.900024,602.0,587.950012,591.549988,387184.0,556.8261110000002,-0.00564715895361001
2015-03-23,2015-03-23,593.0,607.0,593.0,601.200012,433480.0,565.909668,0.016181465616622148
2015-03-24,2015-03-24,603.049988,611.0,600.049988,604.299988,403767.0,568.827759,0.005143211747777876
2015-03-25,2015-03-25,607.0,608.25,589.549988,592.0,354517.0,557.2497559999998,-0.020564145639463405
2015-03-26,2015-03-26,582.0,589.950012,571.049988,573.799988,663595.0,540.118042,-0.031225822435441582
2015-03-27,2015-03-27,576.0,582.75,566.400024,575.25,240773.0,541.48291,0.002523793496927773
2015-03-30,2015-03-30,576.0,600.450012,576.0,598.049988,317121.0,562.94458,0.03886968088666354
2015-03-31,2015-03-31,598.0,611.799988,596.0,603.849976,515796.0,568.4041139999998,0.0096514477078955
2015-04-01,2015-04-01,604.950012,613.400024,595.400024,609.75,294334.0,573.957703,0.009723071393737293
2015-04-06,2015-04-06,610.0,617.950012,605.549988,611.150024,457424.0,575.275635,0.002293585704789436
2015-04-07,2015-04-07,610.349976,616.0,603.599976,612.299988,522894.0,576.358032,0.001879759770378797
2015-04-08,2015-04-08,618.0,622.450012,607.0,616.75,351578.0,580.546875,0.007241496305578465
2015-04-09,2015-04-09,617.25,617.950012,600.25,602.849976,318485.0,567.4627690000002,-0.022795405314805173
2015-04-10,2015-04-10,605.5,606.200012,596.299988,599.099976,390719.0,563.932861,-0.0062399382850921725
2015-04-13,2015-04-13,601.900024,610.0,599.299988,605.150024,529877.0,569.627808,0.010047975498816086
2015-04-15,2015-04-15,610.0,610.0,598.0,600.349976,573747.0,565.1094969999998,-0.007963666761169995
2015-04-16,2015-04-16,600.0,602.900024,582.0,588.049988,535089.0,553.5314940000002,-0.02070086211068567
2015-04-17,2015-04-17,580.150024,587.0,570.700012,572.450012,429312.0,538.84729,-0.02688644045768029
2015-04-20,2015-04-20,572.099976,572.099976,540.0,543.799988,509673.0,511.879028,-0.05134388611623919
2015-04-21,2015-04-21,544.0,561.599976,538.0,553.549988,647956.0,521.0567629999998,0.017770662229663614
2015-04-22,2015-04-22,559.5,564.849976,541.0,552.599976,435898.0,520.162476,-0.001717769296615934
2015-04-23,2015-04-23,554.950012,562.0,530.549988,533.5,569429.0,502.183624,-0.035175378948775204
2015-04-24,2015-04-24,534.700012,552.349976,525.0,540.700012,431568.0,508.96106,0.013405673007754082
2015-04-27,2015-04-27,546.0,549.450012,531.299988,541.900024,246062.0,510.090576,0.002216799272289905
2015-04-28,2015-04-28,545.0,550.700012,537.950012,543.450012,268349.0,511.549591,0.0028562228444330984
2015-04-29,2015-04-29,546.0,554.0,541.0,543.200012,388920.0,511.31427,-0.0004601218463644585
2015-04-30,2015-04-30,542.0,550.0,535.200012,547.900024,670162.0,515.738342,0.008615136773666876
2015-05-04,2015-05-04,550.0,552.0,540.299988,548.650024,406098.0,516.444336,0.0013679634916234913
2015-05-05,2015-05-05,552.0,552.0,534.700012,541.549988,959510.0,509.761108,-0.013025310921518596
2015-05-06,2015-05-06,541.700012,546.150024,533.0,536.049988,954965.0,504.583893,-0.010208084926643044
2015-05-07,2015-05-07,540.0,542.099976,517.450012,533.5,893141.0,502.183624,-0.004768277695241352
2015-05-08,2015-05-08,537.0,545.5,531.349976,538.0,478188.0,506.419495,0.00839952965503965
2015-05-11,2015-05-11,540.099976,548.0,538.799988,544.450012,281680.0,512.490845,0.011917480114022716
2015-05-12,2015-05-12,546.5,549.0,528.599976,533.099976,167139.0,501.80709800000005,-0.02106706852837537
2015-05-13,2015-05-13,535.0,544.0,526.799988,534.849976,249077.0,503.454346,0.0032772558505538285
2015-05-14,2015-05-14,535.5,546.349976,529.099976,543.150024,310174.0,511.267242,0.01539939721114969
2015-05-15,2015-05-15,539.099976,574.400024,538.849976,569.799988,1207645.0,536.352844,0.04789980356536638
2015-05-18,2015-05-18,579.0,591.799988,576.0,579.700012,765080.0,545.6717530000002,0.01722537444199812
2015-05-19,2015-05-19,580.0,588.400024,572.25,578.799988,509939.0,544.824524,-0.001553841472609285
2015-05-20,2015-05-20,580.0,591.75,577.0,589.75,435301.0,555.131775,0.01874174948978791
2015-05-21,2015-05-21,591.0,604.5,570.049988,587.049988,2754690.0,552.590271,-0.0045887115251090895
2015-05-22,2015-05-22,588.0,589.849976,556.0,560.200012,1111746.0,527.3164059999998,-0.04681604720043886
