Date,Date.1,SUPREMEIND.NS.Open,SUPREMEIND.NS.High,SUPREMEIND.NS.Low,SUPREMEIND.NS.Close,SUPREMEIND.NS.Volume,SUPREMEIND.NS.Adjusted,log_returns
2015-06-03,2015-06-03,677.549988,677.549988,655.0,664.599976,17268.0,642.771301,-0.008390832123632563
2015-06-04,2015-06-04,664.950012,673.349976,650.0,657.450012,14037.0,635.85614,-0.010816643223530598
2015-06-05,2015-06-05,658.599976,698.650024,651.5,665.650024,68700.0,643.786804,0.012395278820239495
2015-06-08,2015-06-08,681.0,693.0,654.0,682.5,27218.0,660.083313,0.024998437266219756
2015-06-09,2015-06-09,678.349976,685.0,666.400024,683.75,12217.0,661.292297,0.0018298874721258684
2015-06-10,2015-06-10,689.400024,693.849976,672.200012,685.799988,34486.0,663.274963,0.002993683356999455
2015-06-11,2015-06-11,695.0,695.0,670.0,670.75,5445.0,648.719238,-0.022189613686392384
2015-06-12,2015-06-12,684.0,684.0,656.0,667.299988,41524.0,645.382507,-0.005156840885756964
2015-06-15,2015-06-15,660.0,676.75,660.0,672.099976,6367.0,650.024963,0.007167591638565619
2015-06-16,2015-06-16,669.950012,677.950012,661.0,671.599976,8412.0,649.541382,-0.0007442190607358513
2015-06-17,2015-06-17,671.150024,678.599976,667.0,677.349976,23825.0,655.102478,0.008525130652389912
2015-06-18,2015-06-18,684.400024,695.0,659.0,661.599976,80131.0,639.869751,-0.023527036779862343
2015-06-19,2015-06-19,664.299988,677.599976,661.150024,673.599976,29217.0,651.475647,0.0179753743942781
2015-06-22,2015-06-22,673.0,678.0,663.0,667.349976,27102.0,645.430908,-0.009321847821693652
2015-06-23,2015-06-23,669.299988,680.900024,668.849976,678.099976,6524.0,655.8278809999998,0.01598020984095161
2015-06-24,2015-06-24,678.099976,702.0,673.599976,699.849976,67710.0,676.863464,0.03157119658844021
2015-06-25,2015-06-25,704.049988,705.25,681.400024,692.150024,101018.0,669.416443,-0.011063222317388544
2015-06-26,2015-06-26,698.75,698.75,676.900024,684.0,11346.0,661.533997,-0.011844976227648909
2015-06-29,2015-06-29,672.150024,672.150024,660.900024,662.950012,22361.0,641.175537,-0.03125810793144623
2015-06-30,2015-06-30,663.0,695.0,663.0,675.25,230024.0,653.071411,0.018383213538425203
2015-07-01,2015-07-01,674.5,682.0,667.0,674.099976,112114.0,651.959229,-0.0017044538804942275
2015-07-02,2015-07-02,669.0,709.799988,669.0,703.400024,42979.0,680.2969360000002,0.04254734568268858
2015-07-03,2015-07-03,704.900024,706.75,676.299988,698.900024,23464.0,675.944702,-0.006418102523664261
2015-07-06,2015-07-06,698.700012,698.700012,679.950012,684.400024,9186.0,661.921021,-0.020965025727481826
2015-07-07,2015-07-07,685.5,690.0,668.950012,679.75,35417.0,657.4237059999998,-0.006817524377123796
2015-07-08,2015-07-08,677.549988,685.799988,667.25,670.0,106604.0,647.993958,-0.014447348582531385
2015-07-09,2015-07-09,674.0,685.650024,669.450012,672.450012,177321.0,650.363464,0.003650009759267547
2015-07-10,2015-07-10,679.0,680.25,652.049988,656.450012,36771.0,634.888977,-0.024081237757570758
2015-07-13,2015-07-13,654.0,665.0,641.099976,644.25,42056.0,623.0897219999998,-0.01875961976692686
2015-07-14,2015-07-14,656.0,656.0,641.200012,641.849976,65319.0,620.768433,-0.003732405797981287
2015-07-15,2015-07-15,644.0,654.0,590.0,601.5,234072.0,581.743774,-0.06492801873805121
2015-07-16,2015-07-16,617.900024,625.0,610.0,616.900024,80414.0,596.638,0.025280464386301386
2015-07-17,2015-07-17,627.650024,627.700012,611.75,625.950012,66892.0,605.3907469999998,0.01456354804136506
2015-07-20,2015-07-20,628.5,635.0,615.0,621.299988,36802.0,600.893433,-0.007456509688060109
2015-07-21,2015-07-21,622.900024,624.049988,613.0,616.0,72915.0,595.767517,-0.008567083853306734
2015-07-22,2015-07-22,616.0,629.900024,614.599976,618.599976,46508.0,598.282104,0.004211869713184768
2015-07-23,2015-07-23,634.0,650.0,628.599976,640.549988,103257.0,619.511169,0.0348683414294122
2015-07-24,2015-07-24,641.299988,662.200012,620.099976,627.950012,269590.0,607.325012,-0.019866642331439976
2015-07-27,2015-07-27,628.950012,643.549988,620.099976,629.299988,90371.0,608.630615,0.002147452543082018
2015-07-28,2015-07-28,643.75,650.0,612.5,622.049988,141911.0,601.618835,-0.011587459850276538
2015-07-29,2015-07-29,628.700012,629.0,607.900024,612.549988,126825.0,592.430847,-0.015389928050095312
2015-07-30,2015-07-30,618.0,625.0,613.0,617.099976,15041.0,596.83136,0.0074004421522646515
2015-07-31,2015-07-31,618.450012,630.0,618.450012,626.849976,34127.0,606.261169,0.015676270748873122
2015-08-03,2015-08-03,633.0,634.0,620.099976,625.150024,32554.0,604.617004,-0.00271565884514402
2015-08-04,2015-08-04,627.049988,637.0,621.0,634.549988,32321.0,613.7082519999999,0.014924449284292153
2015-08-05,2015-08-05,643.0,662.799988,635.0,649.049988,291119.0,627.731934,0.02259356303712945
2015-08-06,2015-08-06,650.950012,655.799988,646.0,650.400024,72442.0,629.03772,0.002078004454866722
2015-08-07,2015-08-07,650.400024,654.5,644.0,649.200012,33986.0,627.877075,-0.001846816243240568
2015-08-10,2015-08-10,649.049988,660.0,648.200012,651.599976,55920.0,630.198181,0.0036899360710567213
2015-08-11,2015-08-11,652.049988,654.849976,645.799988,647.5,22735.0,626.23291,-0.0063119803281797005
2015-08-12,2015-08-12,637.049988,646.450012,636.099976,638.849976,23259.0,617.866943,-0.013449230917790269
2015-08-13,2015-08-13,635.049988,649.0,631.049988,641.849976,17336.0,620.768433,0.00468498698375619
2015-08-14,2015-08-14,643.0,654.0,642.049988,645.700012,75886.0,624.492065,0.005980504648456453
2015-08-17,2015-08-17,650.0,672.5,642.599976,657.799988,28644.0,636.194641,0.018565932507844884
2015-08-18,2015-08-18,660.900024,670.0,660.0,662.450012,37883.0,640.691895,0.0070441225108250904
2015-08-19,2015-08-19,657.150024,663.950012,650.099976,658.599976,14879.0,636.968262,-0.005828848183573321
2015-08-20,2015-08-20,663.900024,663.900024,645.0,645.900024,31667.0,624.6854860000002,-0.019471529477557148
2015-08-21,2015-08-21,645.0,648.950012,635.599976,641.25,24128.0,620.1882320000002,-0.00722526871553253
2015-08-24,2015-08-24,625.0,629.900024,585.0,593.099976,86208.0,573.619629,-0.07805652255079121
2015-08-25,2015-08-25,575.0,614.0,574.950012,581.549988,204065.0,562.449036,-0.019665982103953542
2015-08-26,2015-08-26,589.0,603.0,575.400024,578.25,22239.0,559.257446,-0.005690612765463675
2015-08-27,2015-08-27,599.0,599.0,585.400024,591.549988,34502.0,572.120605,0.02273990251482605
2015-08-28,2015-08-28,605.0,609.5,594.0,599.549988,63556.0,579.857788,0.013433063315671843
2015-08-31,2015-08-31,603.0,605.700012,585.0,590.950012,16057.0,571.540344,-0.014447806453135925
2015-09-01,2015-09-01,600.0,604.700012,590.049988,596.5,9287.0,576.90802,0.009347769136485162
2015-09-02,2015-09-02,590.049988,609.900024,588.0,603.950012,15814.0,584.113342,0.012412199708880856
2015-09-03,2015-09-03,606.099976,623.099976,592.0,596.450012,30718.0,576.859741,-0.012495888994818571
2015-09-04,2015-09-04,602.950012,602.950012,542.799988,590.450012,13420.0,571.0567629999998,-0.010110539247146557
2015-09-07,2015-09-07,589.950012,598.0,580.0,589.950012,10234.0,570.573181,-0.0008471782497716518
2015-09-08,2015-09-08,582.150024,600.049988,575.5,584.450012,23429.0,572.041382,0.002569898644020796
2015-09-09,2015-09-09,596.0,596.0,588.049988,590.150024,9360.0,577.620239,0.009705291867893706
2015-09-10,2015-09-10,580.0,591.0,577.0,585.950012,12603.0,573.509521,-0.007142088783749223
2015-09-11,2015-09-11,595.25,601.299988,589.299988,597.950012,11086.0,585.254761,0.02027270332204889
2015-09-14,2015-09-14,598.0,602.950012,591.400024,597.099976,11662.0,584.422729,-0.0014226693211565331
2015-09-15,2015-09-15,600.75,603.650024,586.599976,593.099976,5557.0,580.507629,-0.006721628831371618
2015-09-16,2015-09-16,599.900024,600.0,586.099976,590.5,9676.0,577.962891,-0.004393278981283721
2015-09-18,2015-09-18,599.900024,602.0,588.400024,594.650024,7791.0,582.024841,0.0070034647619969794
2015-09-21,2015-09-21,599.900024,600.900024,592.0,596.900024,11385.0,584.22699,0.0037764598668212908
2015-09-22,2015-09-22,598.950012,605.0,593.049988,595.950012,11765.0,583.29718,-0.001592789632056224
2015-09-23,2015-09-23,590.0,600.700012,590.0,596.150024,5597.0,583.49292,0.00033551879097348797
2015-09-24,2015-09-24,599.150024,602.349976,592.5,594.900024,73869.0,582.2694700000002,-0.0020989705272222987
2015-09-28,2015-09-28,629.900024,644.0,575.700012,611.549988,219885.0,598.565918,0.027603310163560657
2015-09-29,2015-09-29,605.0,624.400024,595.099976,618.349976,41698.0,605.221558,0.01105794494875578
2015-09-30,2015-09-30,624.0,624.849976,612.650024,618.5,39158.0,605.368408,0.00024260898379324658
2015-10-01,2015-10-01,624.0,639.0,619.950012,636.950012,31883.0,623.426697,0.029393979702057038
2015-10-05,2015-10-05,653.0,659.5,635.049988,642.450012,36177.0,628.809937,0.008597852859328903
2015-10-06,2015-10-06,652.0,652.0,631.549988,634.950012,17745.0,621.469116,-0.011742827070135851
2015-10-07,2015-10-07,639.0,644.0,633.0,634.049988,7594.0,620.588196,-0.001418485506582634
2015-10-08,2015-10-08,636.299988,638.950012,629.049988,633.0,2791.0,619.560608,-0.001657201509785544
2015-10-09,2015-10-09,643.75,644.0,635.0,636.700012,9133.0,623.182068,0.005828190052564075
2015-10-12,2015-10-12,637.0,649.900024,630.5,634.0,10774.0,620.539307,-0.004249770134366671
2015-10-13,2015-10-13,632.950012,640.0,618.5,626.349976,16877.0,613.0517580000002,-0.012139583635518923
2015-10-14,2015-10-14,634.0,636.0,626.049988,630.5,5678.0,617.113647,0.006603833509331913
2015-10-15,2015-10-15,636.549988,638.099976,620.150024,628.049988,748652.0,614.715637,-0.0038934177980234352
2015-10-16,2015-10-16,638.700012,639.900024,625.200012,629.0,20060.0,615.6455080000002,0.0015115418441542516
2015-10-19,2015-10-19,625.0,638.5,615.25,630.200012,33584.0,616.819946,0.0019058357403398676
2015-10-20,2015-10-20,639.75,639.75,625.0,628.650024,54785.0,615.3028559999998,-0.0024625642252571467
2015-10-21,2015-10-21,630.049988,634.5,625.0,628.150024,3631.0,614.8134769999998,-0.0007956629998151499
2015-10-23,2015-10-23,628.650024,632.950012,618.0,622.599976,289756.0,609.381287,-0.008874773546986958
2015-10-26,2015-10-26,628.700012,629.950012,622.0,623.25,11154.0,610.0175780000002,0.0010436143185197366
2015-10-27,2015-10-27,625.0,637.650024,620.0,634.75,32956.0,621.273315,0.018283332736071856
2015-10-28,2015-10-28,642.0,645.0,618.650024,625.200012,189967.0,611.926147,-0.01515950548775624
2015-10-29,2015-10-29,634.849976,645.0,590.0,637.650024,150318.0,624.1118769999998,0.0197180419690568
2015-10-30,2015-10-30,633.950012,634.75,619.849976,630.049988,31119.0,616.6731570000002,-0.01199048814924808
2015-11-02,2015-11-02,634.75,634.75,617.5,630.5,38116.0,617.113647,0.0007140455989445017
2015-11-03,2015-11-03,625.549988,641.0,625.099976,630.400024,139234.0,617.0156860000002,-0.00015875321586822366
2015-11-04,2015-11-04,623.0,644.349976,623.0,625.849976,19213.0,612.562317,-0.007243767312487216
2015-11-05,2015-11-05,625.900024,634.0,620.049988,626.700012,10367.0,613.394287,0.0013572586908914275
2015-11-06,2015-11-06,623.950012,632.549988,615.0,622.75,16269.0,609.5281980000002,-0.006322725973102905
2015-11-09,2015-11-09,615.0,633.450012,610.0,628.75,227085.0,615.400818,0.009588580101710598
2015-11-10,2015-11-10,638.75,638.75,625.0,630.700012,12023.0,617.3093259999998,0.0030964449091008817
2015-11-13,2015-11-13,630.0,632.450012,619.0,622.349976,13301.0,609.1365969999998,-0.013327697245350656
2015-11-16,2015-11-16,630.0,630.0,617.099976,623.75,6251.0,610.506897,0.0022470510166652247
2015-11-17,2015-11-17,624.950012,627.0,615.0,622.799988,13995.0,609.5770259999998,-0.0015242741298537865
2015-11-18,2015-11-18,625.349976,625.5,618.099976,622.099976,14688.0,608.891968,-0.0011244571270268011
2015-11-19,2015-11-19,624.099976,628.849976,617.0,626.650024,9258.0,613.345337,0.007287273411697549
2015-11-20,2015-11-20,634.0,638.0,621.099976,626.049988,10175.0,612.758118,-0.0009578621485859528
2015-11-23,2015-11-23,630.0,634.0,622.0,630.25,45940.0,616.868896,0.0066862443128545826
2015-11-24,2015-11-24,634.799988,649.900024,623.950012,642.900024,84734.0,629.250366,0.019872700556742732
2015-11-26,2015-11-26,640.0,648.900024,626.049988,635.150024,23686.0,621.664978,-0.012127888607841976
2015-11-27,2015-11-27,636.049988,644.0,635.0,641.549988,11882.0,627.929077,0.010025898324988349
2015-11-30,2015-11-30,641.549988,659.0,640.0,652.5,25590.0,638.646484,0.016923842733539196
2015-12-01,2015-12-01,652.5,664.900024,637.400024,643.5,25968.0,629.837524,-0.013889180399391243
2015-12-02,2015-12-02,646.0,659.849976,645.0,650.650024,15667.0,636.835815,0.011049987385518987
2015-12-03,2015-12-03,641.400024,664.900024,637.5,662.400024,127851.0,648.336426,0.017897862456123903
2015-12-04,2015-12-04,661.0,665.200012,655.099976,659.5,17983.0,645.497925,-0.004387741833832948
2015-12-07,2015-12-07,664.0,676.950012,655.0,661.799988,541241.0,647.749084,0.0034814095962234504
2015-12-08,2015-12-08,663.900024,670.0,659.0,663.549988,248232.0,649.461975,0.00264088404678553
2015-12-09,2015-12-09,664.799988,664.799988,640.0,643.900024,23206.0,630.229187,-0.03006074724285135
2015-12-10,2015-12-10,645.0,658.5,520.0,648.450012,278123.0,634.682495,0.0070413238537216935
2015-12-11,2015-12-11,655.0,659.849976,634.0,640.75,53163.0,627.146057,-0.011945406694263028
2015-12-14,2015-12-14,648.900024,648.900024,627.5,629.599976,57806.0,616.232727,-0.017554763523643047
2015-12-15,2015-12-15,632.599976,637.0,619.849976,621.650024,205831.0,608.451477,-0.012707528495624842
2015-12-16,2015-12-16,625.0,638.0,617.75,621.349976,20061.0,608.157837,-0.000482718654744474
2015-12-17,2015-12-17,622.950012,645.950012,620.0,645.049988,67944.0,631.354736,0.03743343663769405
2015-12-18,2015-12-18,645.0,654.849976,635.099976,652.299988,36971.0,638.450806,0.011176741059872873
2015-12-21,2015-12-21,645.549988,675.0,645.549988,673.0,60975.0,658.711304,0.031240730271895775
2015-12-22,2015-12-22,675.0,682.450012,663.0,666.599976,56202.0,652.4472049999998,-0.009555132528331178
2015-12-23,2015-12-23,664.0,684.0,664.0,668.549988,38577.0,654.355713,0.002920883219024617
2015-12-24,2015-12-24,669.349976,683.0,663.25,679.700012,32432.0,665.268982,0.01654033581975867
2015-12-28,2015-12-28,680.0,683.0,670.0,681.099976,9567.0,666.639282,0.002057649945594875
2015-12-29,2015-12-29,678.049988,690.0,668.400024,681.349976,13240.0,666.883972,0.0003669827309158436
2015-12-30,2015-12-30,684.950012,692.0,670.650024,675.299988,5086.0,660.962463,-0.008919025721727536
2015-12-31,2015-12-31,677.450012,683.25,677.0,681.450012,6571.0,666.9818730000002,0.0090658185953032
2016-01-01,2016-01-01,682.049988,690.950012,680.0,688.5,10807.0,673.882141,0.010292362001699472
2016-01-04,2016-01-04,693.0,698.0,665.0,689.0,18332.0,674.371582,0.0007260369664106037
2016-01-05,2016-01-05,690.0,706.799988,690.0,702.650024,52941.0,687.731812,0.019617686195975814
2016-01-06,2016-01-06,695.0,704.0,681.200012,695.099976,18312.0,680.342041,-0.010803280620960365
2016-01-07,2016-01-07,700.0,705.0,685.0,694.900024,59249.0,680.146301,-0.00028774961946798067
2016-01-08,2016-01-08,690.0,705.0,683.400024,702.549988,18709.0,687.633911,0.010948666651561469
2016-01-11,2016-01-11,700.0,710.0,690.049988,704.200012,51448.0,689.2489009999998,0.002345865205874098
2016-01-12,2016-01-12,705.950012,715.049988,698.0,710.599976,41433.0,695.512939,0.009047159656672576
2016-01-13,2016-01-13,710.0,715.0,686.5,696.0,50753.0,681.223022,-0.02075987061316731
2016-01-14,2016-01-14,704.900024,707.599976,676.299988,682.25,83065.0,667.7648929999998,-0.019953589460816268
2016-01-15,2016-01-15,689.450012,693.950012,680.0,683.099976,65210.0,668.5968019999998,0.0012450358470701415
2016-01-18,2016-01-18,692.900024,692.900024,650.5,653.849976,14880.0,639.967834,-0.04376327512995992
2016-01-19,2016-01-19,645.0,664.700012,640.299988,657.25,39930.0,643.2957150000002,0.005186601712208193
2016-01-20,2016-01-20,655.900024,655.900024,645.0,650.099976,89951.0,636.297424,-0.010938415602169904
2016-01-21,2016-01-21,654.549988,660.0,644.049988,654.549988,37234.0,640.652954,0.0068217950612554645
2016-01-22,2016-01-22,656.0,678.849976,650.0,666.299988,53550.0,652.153503,0.017792071378519125
2016-01-25,2016-01-25,665.0,715.0,665.0,688.650024,134337.0,674.029053,0.03299324705905882
2016-01-27,2016-01-27,694.75,722.0,688.0,716.700012,115973.0,701.483459,0.03992410446741168
2016-01-28,2016-01-28,715.0,736.700012,690.099976,725.349976,150091.0,709.94989,0.01199707028790975
2016-01-29,2016-01-29,732.400024,746.0,708.900024,740.75,120543.0,725.022827,0.02100874979639133
2016-02-01,2016-02-01,745.0,754.0,736.0,741.650024,42007.0,725.903809,0.0012143716800103732
2016-02-02,2016-02-02,748.950012,765.0,736.799988,748.150024,149588.0,734.742493,0.012102576609924752
2016-02-03,2016-02-03,743.0,758.0,729.599976,737.950012,67077.0,724.725281,-0.013727427879508092
2016-02-04,2016-02-04,739.0,751.950012,704.950012,718.549988,36479.0,705.672913,-0.02664082618220398
2016-02-05,2016-02-05,721.349976,751.950012,718.650024,737.25,105939.0,724.037781,0.025691740621371476
2016-02-08,2016-02-08,732.0,740.049988,722.349976,733.650024,27499.0,720.502319,-0.004894940693259464
2016-02-09,2016-02-09,731.900024,744.549988,712.200012,736.599976,59955.0,723.399475,0.004012959745578471
2016-02-10,2016-02-10,735.0,740.0,715.099976,718.099976,62656.0,705.230957,-0.025436246033041062
2016-02-11,2016-02-11,734.950012,734.950012,672.5,696.900024,34731.0,684.41095,-0.029966806439534643
2016-02-12,2016-02-12,690.049988,712.950012,672.400024,698.599976,39561.0,686.080444,0.002436344851373562
2016-02-15,2016-02-15,713.0,713.599976,665.0,699.299988,45965.0,686.767883,0.0010014785230625376
2016-02-16,2016-02-16,697.049988,710.0,676.0,697.400024,56959.0,684.901978,-0.00272063446749371
2016-02-17,2016-02-17,705.0,705.0,674.900024,686.299988,26794.0,674.000854,-0.016044352238719032
2016-02-18,2016-02-18,699.799988,702.900024,687.5,700.150024,25399.0,687.602722,0.01997985422395665
2016-02-19,2016-02-19,700.0,700.0,680.549988,688.349976,17990.0,676.014099,-0.016997299863429127
2016-02-22,2016-02-22,692.900024,692.900024,670.049988,673.75,28340.0,661.6757200000002,-0.0214383453551239
2016-02-23,2016-02-23,679.950012,680.450012,670.0,672.700012,32338.0,660.6446530000002,-0.0015594816959856315
2016-02-24,2016-02-24,673.049988,673.099976,646.5,665.950012,61303.0,654.0155639999998,-0.010084955944072329
2016-02-25,2016-02-25,665.049988,680.0,658.5,661.950012,92733.0,650.08728,-0.006024518540743706
2016-02-26,2016-02-26,664.849976,670.799988,663.0,666.799988,20255.0,654.850281,0.007300000082801181
2016-02-29,2016-02-29,669.5,680.5,651.150024,670.150024,14693.0,658.1403809999998,0.0050116226740923855
2016-03-01,2016-03-01,680.0,715.0,676.5,710.450012,91324.0,697.718079,0.058396869337375534
2016-03-02,2016-03-02,711.0,740.0,711.0,733.25,62201.0,720.1094969999998,0.03158815672121396
2016-03-03,2016-03-03,745.900024,749.5,733.549988,747.099976,69028.0,733.711243,0.01871226969042361
2016-03-04,2016-03-04,732.0,755.0,728.400024,754.099976,31442.0,740.585876,0.009326047969835828
2016-03-08,2016-03-08,760.0,769.0,751.599976,757.900024,59192.0,744.317749,0.0050264283746210845
2016-03-09,2016-03-09,752.0,765.0,752.0,760.150024,34887.0,746.527466,0.00296438368777352
2016-03-10,2016-03-10,765.0,765.0,748.400024,757.099976,29940.0,743.532104,-0.004020464812405145
2016-03-11,2016-03-11,748.0,763.049988,742.700012,755.849976,33861.0,742.304443,-0.0016524849679377949
2016-03-14,2016-03-14,745.049988,773.0,745.049988,770.0,166053.0,756.200867,0.018547578422044356
2016-03-15,2016-03-15,769.0,779.5,762.400024,774.049988,54842.0,760.178284,0.005245952002070453
2016-03-16,2016-03-16,778.0,780.799988,771.950012,777.150024,78729.0,763.222839,0.003997055020459328
2016-03-17,2016-03-17,785.0,785.0,745.049988,748.849976,34483.0,735.429871,-0.03709485824762915
2016-03-18,2016-03-18,747.200012,795.799988,730.0,791.549988,432289.0,777.364685,0.05545440356854847
2016-03-21,2016-03-21,792.5,806.700012,780.049988,791.299988,50247.0,777.119202,-0.000315838593238027
2016-03-22,2016-03-22,791.0,791.0,782.549988,786.549988,16137.0,777.366211,0.00031780163392092215
2016-03-23,2016-03-23,786.549988,786.950012,773.0,775.349976,14324.0,766.2969360000002,-0.01434181382805999
2016-03-28,2016-03-28,775.0,778.799988,741.0,754.900024,50621.0,746.085754,-0.026729194194388132
2016-03-29,2016-03-29,759.150024,759.200012,735.0,739.650024,17022.0,731.013855,-0.02040813228140781
2016-03-30,2016-03-30,743.049988,749.950012,724.450012,730.299988,174789.0,721.77301,-0.012721714178506538
2016-03-31,2016-03-31,740.0,742.900024,731.450012,739.650024,16033.0,731.013855,0.012721714178506538
2016-04-01,2016-04-01,744.0,759.700012,741.049988,744.349976,22299.0,735.658997,0.006334279011314337
2016-04-04,2016-04-04,750.0,754.0,726.700012,737.700012,22122.0,729.086609,-0.008974161905351608
2016-04-05,2016-04-05,743.75,758.049988,733.75,753.849976,24198.0,745.0479740000002,0.0216560807726891
2016-04-06,2016-04-06,756.0,773.0,745.400024,758.75,42707.0,749.890808,0.006478995660679665
2016-04-07,2016-04-07,763.700012,782.0,755.349976,777.5,60670.0,768.421875,0.0244112921370272
2016-04-08,2016-04-08,781.150024,794.0,774.150024,789.700012,36334.0,780.4794919999998,0.015569565410940456
2016-04-11,2016-04-11,792.5,792.5,770.049988,772.450012,19172.0,763.430908,-0.022085837360607208
2016-04-12,2016-04-12,776.0,789.200012,772.0,780.150024,18595.0,771.041016,0.009918943806694893
2016-04-13,2016-04-13,785.0,796.0,770.0,777.849976,24472.0,768.7677610000002,-0.002952647998244018
2016-04-18,2016-04-18,763.0,782.0,763.0,771.849976,41220.0,762.8378299999998,-0.007743456494619494
2016-04-20,2016-04-20,784.0,819.950012,784.0,800.099976,162702.0,790.757996,0.03594650795463838
2016-04-21,2016-04-21,817.0,835.0,783.5,798.0,372768.0,788.682556,-0.002628071302738455
2016-04-22,2016-04-22,801.0,813.299988,782.549988,802.549988,163448.0,793.179443,0.0056855770182480106
2016-04-25,2016-04-25,812.0,813.0,787.400024,789.25,34422.0,780.034729,-0.01671103671777452
2016-04-26,2016-04-26,790.049988,793.75,776.0,779.849976,73550.0,770.744446,-0.011981582279347869
2016-04-27,2016-04-27,784.900024,790.0,780.0,785.0,246107.0,775.834412,0.006582250043036808
2016-04-28,2016-04-28,797.5,797.5,779.950012,783.0,115399.0,773.857727,-0.002551069366965031
2016-04-29,2016-04-29,790.0,804.0,782.25,800.400024,25550.0,791.054565,0.02197890624121346
2016-05-02,2016-05-02,802.0,812.25,790.200012,808.700012,27252.0,799.257629,0.010316385403649877
2016-05-03,2016-05-03,813.0,813.0,800.150024,803.799988,74972.0,794.414795,-0.00607759641665151
2016-05-04,2016-05-04,812.799988,821.700012,803.799988,819.900024,232739.0,810.3268429999998,0.019831939478442532
2016-05-05,2016-05-05,818.450012,825.0,815.049988,819.75,131571.0,810.178589,-0.00018297254360977175
2016-05-06,2016-05-06,825.0,825.0,810.950012,813.549988,6561.0,804.050964,-0.007592048381471096
2016-05-09,2016-05-09,821.799988,825.099976,815.0,823.25,20969.0,813.637695,0.011852519552311593
2016-05-10,2016-05-10,825.0,846.7000119999999,823.049988,836.75,167652.0,826.980164,0.016265534464271703
2016-05-11,2016-05-11,843.0,843.2999880000001,825.0,838.0,23646.0,828.215454,0.0014926214350863276
2016-05-12,2016-05-12,845.0,859.0,836.099976,842.0,48207.0,832.1688230000002,0.004762001815517003
2016-05-13,2016-05-13,842.0,864.0,842.0,862.150024,216967.0,852.083618,0.023649332709159587
2016-05-16,2016-05-16,873.25,877.0,861.150024,865.2000119999999,72131.0,855.0979609999998,0.0035313714365603492
2016-05-17,2016-05-17,875.0,884.0,864.0,878.5,50217.0,868.242615,0.0152551493306321
2016-05-18,2016-05-18,881.7999880000001,892.650024,872.9500119999999,888.4500119999999,187481.0,878.076477,0.011262507513193576
2016-05-19,2016-05-19,894.0,894.0,870.7000119999999,889.400024,80749.0,879.015381,0.0010687023391371397
2016-05-20,2016-05-20,881.2999880000001,893.0,874.5,884.2000119999999,158537.0,873.8760990000002,-0.005863793377304027
2016-05-23,2016-05-23,893.0,908.900024,879.400024,905.5,42527.0,894.927368,0.023803959460845903
2016-05-24,2016-05-24,910.0,910.0,895.25,900.2000119999999,37563.0,889.68927,-0.00587029497617042
2016-05-25,2016-05-25,902.799988,918.0,890.2000119999999,903.950012,178834.0,893.3955689999998,0.0041571822682486825
2016-05-26,2016-05-26,906.349976,935.0,906.0,930.599976,604545.0,919.734314,0.02905539000382173
2016-05-27,2016-05-27,935.900024,935.900024,900.2000119999999,914.650024,583746.0,903.97052,-0.01728808996407061
2016-05-30,2016-05-30,914.599976,948.0,914.0,936.150024,42585.0,925.219482,0.023234237963358773
2016-05-31,2016-05-31,927.099976,1003.950012,927.099976,992.0,676305.0,980.417419,0.057947431529655084
2016-06-01,2016-06-01,962.25,969.849976,925.0,928.599976,127627.0,917.757629,-0.06604508367026174
2016-06-02,2016-06-02,934.799988,934.799988,916.75,919.799988,136511.0,909.060364,-0.009521836050389254
2016-06-03,2016-06-03,929.0,929.0,876.0,887.7999880000001,63724.0,877.434082,-0.035409666722897803
2016-06-06,2016-06-06,897.5,897.5,871.2000119999999,876.5499880000001,169309.0,866.3154300000001,-0.012752752171222959
2016-06-07,2016-06-07,881.0499880000001,924.950012,870.599976,911.450012,167158.0,900.807922,0.03904297163251691
2016-06-08,2016-06-08,916.5,929.0,896.849976,916.700012,73832.0,905.996643,0.005743548986372637
2016-06-09,2016-06-09,915.0,922.150024,900.5,905.25,16073.0,894.6802369999998,-0.012569223396885931
2016-06-10,2016-06-10,909.950012,909.950012,887.2999880000001,890.099976,41033.0,879.707153,-0.016877305934560386
2016-06-13,2016-06-13,880.0,890.0499880000001,872.2000119999999,873.099976,23023.0,862.905701,-0.01928365512316521
2016-06-14,2016-06-14,880.0,906.849976,850.0,884.5,87473.0,874.1726070000002,0.012972430719977446
2016-06-15,2016-06-15,878.0,897.349976,878.0,890.25,27268.0,879.855469,0.006479807207228738
2016-06-16,2016-06-16,882.2000119999999,894.0,862.0,868.5499880000001,53004.0,858.4088130000001,-0.024677196171514204
2016-06-17,2016-06-17,878.0,884.0,856.5,866.349976,55302.0,856.234497,-0.002536174320087348
2016-06-20,2016-06-20,860.0,883.5499880000001,844.849976,875.75,57101.0,865.5247800000002,0.010791721336534721
2016-06-21,2016-06-21,879.0,907.799988,860.0,868.4500119999999,226978.0,858.3099980000002,-0.008370667791586683
2016-06-22,2016-06-22,882.0,884.0,855.2999880000001,875.5,34587.0,865.277649,0.00808509966718507
2016-06-23,2016-06-23,877.900024,894.9500119999999,874.099976,882.7999880000001,106365.0,872.492432,0.00830354318223403
2016-06-24,2016-06-24,865.0,880.0,851.5,875.900024,34714.0,865.6730349999998,-0.007846700580614652
